dataset,wave,layer,phase,physical_dense_m,fresh_m,fresh_fraction,shape_class,token_expert_pairs,remote_assignments,remote_bytes_one_way_bf16,active_experts,rows_per_active_expert_mean,rows_per_active_expert_p50,rows_per_active_expert_p90,max_rows_per_expert,tiny_expert_fraction_le4,destination_fanout_mean,destination_fanout_max,rank0_load,rank1_load,rank2_load,rank3_load,rank_load_cv,critical_rank,source_trace_kind,epoch_status,normal_fresh_ms,normal_cached_ms,low_latency_ms,best_existing_ms,best_existing_path,payload_lower_bound_ms,o1_control_free_ms,o2_physical_lower_ms,o3_refineep_target_ms,normal_to_o0_saved_ms,o0_to_o3_saved_ms
humaneval,14,17,middle,128,66,0.515625000,medium-small,528,380,3112960,90,5.866666667,3.500000000,13.100000000,39,0.566666667,3.196969697,4,119,81,103,225,0.419412440,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.007284334,0.007284334,0.027284334,0.057284334,0.159446000,0.034795666
humaneval,14,18,middle,128,66,0.515625000,medium-small,528,419,3432448,90,5.866666667,4.000000000,11.000000000,47,0.522222222,3.106060606,4,79,96,112,241,0.484878077,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.008031936,0.008031936,0.028031936,0.058031936,0.159446000,0.034048063
humaneval,14,19,middle,128,66,0.515625000,medium-small,528,399,3268608,100,5.280000000,4.000000000,13.000000000,27,0.570000000,3.227272727,4,92,131,208,97,0.351314271,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.007648550,0.007648550,0.027648550,0.057648550,0.159446000,0.034431449
humaneval,14,20,middle,128,66,0.515625000,medium-small,528,336,2752512,88,6.000000000,4.000000000,14.000000000,30,0.534090909,2.984848485,4,95,212,99,122,0.358510271,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.006440885,0.006440885,0.026440885,0.056440885,0.159446000,0.035639115
humaneval,14,21,middle,128,66,0.515625000,medium-small,528,419,3432448,97,5.443298969,3.000000000,12.800000000,31,0.649484536,3.060606061,4,117,155,142,114,0.130007593,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.008031936,0.008031936,0.028031936,0.058031936,0.159446000,0.034048063
humaneval,14,22,middle,128,66,0.515625000,medium-small,528,385,3153920,76,6.947368421,5.000000000,15.500000000,36,0.460526316,2.909090909,4,203,66,227,32,0.638591878,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.007380180,0.007380180,0.027380180,0.057380180,0.159446000,0.034699819
humaneval,14,23,middle,128,66,0.515625000,medium-small,528,407,3334144,95,5.557894737,3.000000000,14.000000000,33,0.600000000,3.015151515,4,103,124,145,156,0.153864364,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.007801905,0.007801905,0.027801905,0.057801905,0.159446000,0.034278095
humaneval,14,24,middle,128,66,0.515625000,medium-small,528,388,3178496,75,7.040000000,5.000000000,15.000000000,35,0.493333333,3.121212121,4,74,128,233,93,0.465493162,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.007437688,0.007437688,0.027437688,0.057437688,0.159446000,0.034642312
humaneval,14,25,middle,128,66,0.515625000,medium-small,528,400,3276800,80,6.600000000,4.500000000,16.100000000,29,0.500000000,2.984848485,4,205,101,57,165,0.431951069,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.007667720,0.007667720,0.027667720,0.057667720,0.159446000,0.034412280
humaneval,14,26,middle,128,66,0.515625000,medium-small,528,369,3022848,78,6.769230769,4.000000000,16.200000000,35,0.525641026,3.212121212,4,154,165,91,118,0.222487502,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.007073471,0.007073471,0.027073471,0.057073471,0.159446000,0.035006528
humaneval,14,27,middle,128,66,0.515625000,medium-small,528,376,3080192,79,6.683544304,5.000000000,14.200000000,26,0.430379747,3.106060606,4,117,183,106,122,0.227335850,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.007207656,0.007207656,0.027207656,0.057207656,0.159446000,0.034872343
humaneval,14,28,middle,128,66,0.515625000,medium-small,528,442,3620864,85,6.211764706,4.000000000,12.600000000,48,0.552941176,2.969696970,4,48,89,122,269,0.631270201,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.008472830,0.008472830,0.028472830,0.058472830,0.159446000,0.033607169
humaneval,14,29,middle,128,66,0.515625000,medium-small,528,434,3555328,90,5.866666667,2.500000000,16.200000000,43,0.655555556,2.939393939,4,92,68,264,104,0.585640851,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.008319476,0.008319476,0.028319476,0.058319476,0.159446000,0.033760524
humaneval,14,30,middle,128,66,0.515625000,medium-small,528,454,3719168,89,5.932584270,3.000000000,12.800000000,39,0.595505618,3.045454545,4,111,94,137,186,0.263141734,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.008702862,0.008702862,0.028702862,0.058702862,0.159446000,0.033377138
humaneval,14,31,middle,128,66,0.515625000,medium-small,528,441,3612672,95,5.557894737,2.000000000,15.600000000,62,0.778947368,3.045454545,4,59,56,196,217,0.567246705,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.008453661,0.008453661,0.028453661,0.058453661,0.159446000,0.033626339
humaneval,15,1,middle,128,50,0.390625000,medium-small,400,298,2441216,46,8.695652174,3.000000000,35.500000000,45,0.652173913,3.020000000,4,16,156,144,84,0.556417110,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005712451,0.005712451,0.025712451,0.055712451,0.159446000,0.036367549
humaneval,15,2,middle,128,50,0.390625000,medium-small,400,300,2457600,44,9.090909091,2.000000000,24.000000000,45,0.613636364,2.920000000,4,212,24,72,92,0.692242732,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005750790,0.005750790,0.025750790,0.055750790,0.159446000,0.036329210
humaneval,15,3,middle,128,50,0.390625000,medium-small,400,336,2752512,66,6.060606061,2.000000000,16.500000000,46,0.696969697,2.860000000,4,75,16,198,111,0.659659003,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.006440885,0.006440885,0.026440885,0.056440885,0.159446000,0.035639115
humaneval,15,4,middle,128,50,0.390625000,medium-small,400,285,2334720,62,6.451612903,3.000000000,15.800000000,48,0.596774194,2.900000000,4,186,30,34,150,0.691953756,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005463250,0.005463250,0.025463250,0.055463250,0.159446000,0.036616749
humaneval,15,5,middle,128,50,0.390625000,medium-small,400,297,2433024,75,5.333333333,3.000000000,14.600000000,35,0.693333333,3.180000000,4,133,39,125,103,0.368917335,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005693282,0.005693282,0.025693282,0.055693282,0.159446000,0.036386718
humaneval,15,6,middle,128,50,0.390625000,medium-small,400,282,2310144,102,3.921568627,2.000000000,9.000000000,23,0.725490196,3.180000000,4,125,123,69,83,0.245153013,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005405742,0.005405742,0.025405742,0.055405742,0.159446000,0.036674257
humaneval,15,7,middle,128,50,0.390625000,medium-small,400,315,2580480,85,4.705882353,2.000000000,12.000000000,21,0.635294118,3.000000000,4,36,169,67,128,0.517928567,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.006038329,0.006038329,0.026038329,0.056038329,0.159446000,0.036041670
humaneval,15,8,middle,128,50,0.390625000,medium-small,400,268,2195456,79,5.063291139,3.000000000,12.000000000,18,0.607594937,2.960000000,4,101,101,176,22,0.544564046,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005137372,0.005137372,0.025137372,0.055137372,0.159446000,0.036942627
humaneval,15,9,middle,128,50,0.390625000,medium-small,400,308,2523136,83,4.819277108,3.000000000,12.800000000,21,0.674698795,3.000000000,4,69,91,71,169,0.407553677,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005904144,0.005904144,0.025904144,0.055904144,0.159446000,0.036175856
humaneval,15,10,middle,128,50,0.390625000,medium-small,400,311,2547712,85,4.705882353,3.000000000,11.000000000,30,0.647058824,3.080000000,4,163,49,122,66,0.453045252,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005961652,0.005961652,0.025961652,0.055961652,0.159446000,0.036118348
humaneval,15,11,middle,128,50,0.390625000,medium-small,400,320,2621440,68,5.882352941,3.500000000,15.300000000,25,0.514705882,3.020000000,4,196,65,96,43,0.585363135,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.006134176,0.006134176,0.026134176,0.056134176,0.159446000,0.035945824
humaneval,15,12,middle,128,50,0.390625000,medium-small,400,308,2523136,61,6.557377049,5.000000000,16.000000000,24,0.491803279,3.260000000,4,82,170,55,93,0.427141663,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005904144,0.005904144,0.025904144,0.055904144,0.159446000,0.036175856
humaneval,15,13,middle,128,50,0.390625000,medium-small,400,315,2580480,87,4.597701149,3.000000000,11.000000000,25,0.655172414,3.100000000,4,144,65,134,57,0.392619409,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.006038329,0.006038329,0.026038329,0.056038329,0.159446000,0.036041670
humaneval,15,14,middle,128,50,0.390625000,medium-small,400,316,2588672,92,4.347826087,3.000000000,11.000000000,16,0.663043478,2.960000000,4,77,132,78,113,0.234840371,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.006057499,0.006057499,0.026057499,0.056057499,0.159446000,0.036022501
humaneval,15,15,middle,128,50,0.390625000,medium-small,400,348,2850816,84,4.761904762,2.000000000,12.700000000,35,0.690476190,3.060000000,4,54,64,76,206,0.616927873,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.006670916,0.006670916,0.026670916,0.056670916,0.159446000,0.035409084
humaneval,15,16,middle,128,50,0.390625000,medium-small,400,297,2433024,80,5.000000000,3.000000000,11.100000000,29,0.600000000,3.180000000,4,97,137,75,91,0.228254244,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005693282,0.005693282,0.025693282,0.055693282,0.159446000,0.036386718
humaneval,15,17,middle,128,50,0.390625000,medium-small,400,318,2605056,73,5.479452055,4.000000000,12.800000000,26,0.575342466,3.320000000,4,81,60,82,177,0.453155602,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.006095837,0.006095837,0.026095837,0.056095837,0.159446000,0.035984163
humaneval,15,18,middle,128,50,0.390625000,medium-small,400,329,2695168,79,5.063291139,3.000000000,11.000000000,42,0.645569620,3.040000000,4,43,81,91,185,0.522398315,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.006306699,0.006306699,0.026306699,0.056306699,0.159446000,0.035773300
humaneval,15,19,middle,128,50,0.390625000,medium-small,400,300,2457600,90,4.444444444,3.000000000,9.100000000,23,0.622222222,3.200000000,4,68,104,158,70,0.364142829,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005750790,0.005750790,0.025750790,0.055750790,0.159446000,0.036329210
humaneval,15,20,middle,128,50,0.390625000,medium-small,400,249,2039808,75,5.333333333,3.000000000,12.600000000,21,0.573333333,2.940000000,4,88,165,74,73,0.379934205,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.004773155,0.004773155,0.024773155,0.054773155,0.159446000,0.037306844
humaneval,15,21,middle,128,50,0.390625000,medium-small,400,299,2449408,82,4.878048780,3.000000000,12.000000000,25,0.670731707,3.040000000,4,91,119,91,99,0.114455231,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005731620,0.005731620,0.025731620,0.055731620,0.159446000,0.036348379
humaneval,15,22,middle,128,50,0.390625000,medium-small,400,260,2129920,63,6.349206349,4.000000000,13.000000000,28,0.507936508,3.040000000,4,165,52,155,28,0.607000824,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.004984018,0.004984018,0.024984018,0.054984018,0.159446000,0.037095982
humaneval,15,23,middle,128,50,0.390625000,medium-small,400,294,2408448,74,5.405405405,3.000000000,13.700000000,30,0.621621622,3.040000000,4,80,91,105,124,0.164468842,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005635774,0.005635774,0.025635774,0.055635774,0.159446000,0.036444226
humaneval,15,24,middle,128,50,0.390625000,medium-small,400,295,2416640,71,5.633802817,4.000000000,14.000000000,24,0.605633803,3.120000000,4,54,99,180,67,0.490051018,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005654943,0.005654943,0.025654943,0.055654943,0.159446000,0.036425056
humaneval,15,25,middle,128,50,0.390625000,medium-small,400,313,2564096,61,6.557377049,6.000000000,13.000000000,20,0.459016393,3.120000000,4,137,76,49,138,0.386975451,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005999991,0.005999991,0.025999991,0.055999991,0.159446000,0.036080009
humaneval,15,26,middle,128,50,0.390625000,medium-small,400,275,2252800,62,6.451612903,3.000000000,14.000000000,30,0.564516129,3.220000000,4,109,127,71,93,0.206155281,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005271557,0.005271557,0.025271557,0.055271557,0.159446000,0.036808442
humaneval,15,27,middle,128,50,0.390625000,medium-small,400,271,2220032,70,5.714285714,4.000000000,13.100000000,24,0.528571429,3.060000000,4,80,151,76,93,0.301081384,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.005194880,0.005194880,0.025194880,0.055194880,0.159446000,0.036885120
humaneval,15,28,middle,128,50,0.390625000,medium-small,400,351,2875392,72,5.555555556,3.000000000,11.900000000,41,0.611111111,2.920000000,4,32,62,84,222,0.728148337,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.006728424,0.006728424,0.026728424,0.056728424,0.159446000,0.035351576
humaneval,15,29,middle,128,50,0.390625000,medium-small,400,318,2605056,76,5.263157895,3.000000000,14.000000000,30,0.684210526,2.960000000,4,65,45,189,101,0.551633937,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.006095837,0.006095837,0.026095837,0.056095837,0.159446000,0.035984163
humaneval,15,30,middle,128,50,0.390625000,medium-small,400,374,3063808,73,5.479452055,2.000000000,12.800000000,36,0.643835616,3.020000000,4,90,59,113,138,0.291290233,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.007169318,0.007169318,0.027169318,0.057169318,0.159446000,0.034910682
humaneval,15,31,middle,128,50,0.390625000,medium-small,400,348,2850816,71,5.633802817,2.000000000,13.000000000,47,0.718309859,2.960000000,4,40,45,148,167,0.579180455,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.006670916,0.006670916,0.026670916,0.056670916,0.159446000,0.035409084
humaneval,16,1,middle,96,44,0.458333333,medium-small,352,255,2088960,42,8.380952381,4.000000000,29.700000000,38,0.595238095,3.022727273,4,17,134,133,68,0.556180061,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.251525999,0.210956445,0.092080000,0.092080000,low_latency,0.004888171,0.004888171,0.024888171,0.054888171,0.159446000,0.037191828
