case_id,family,N,perm_index,metric,median_ms,p5_ms,p95_ms,cv,n_iterations,S,I,traffic_entropy,max_peer_fraction
destination_hotspot_N1024_p09,destination_hotspot,1024,9,host_ms,0.306461,0.3025663,0.31223945,0.011714840674201017,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p10,destination_hotspot,1024,10,layout_ms,0.026639999821782112,0.024964799266308547,0.031783998850733026,0.08875668338100008,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p10,destination_hotspot,1024,10,dispatch_only_ms,0.16488000005483627,0.15999680384993553,0.1698480010032654,0.020788256841792137,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p10,destination_hotspot,1024,10,combine_ms,0.10822399705648422,0.10405919924378396,0.11218080073595046,0.022446124810544213,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p10,destination_hotspot,1024,10,full_path_ms,0.29872000217437744,0.29394880384206773,0.3105679914355278,0.015915935761001462,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p10,destination_hotspot,1024,10,host_ms,0.3151,0.30961215,0.32623025,0.015004377843588391,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p11,destination_hotspot,1024,11,layout_ms,0.026928000152111053,0.025433599948883057,0.03674079999327659,0.19161779094452083,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p11,destination_hotspot,1024,11,dispatch_only_ms,0.1637599989771843,0.159918399900198,0.19709759950637804,0.13397575265553274,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p11,destination_hotspot,1024,11,combine_ms,0.1072320006787777,0.10085119716823102,0.11301119960844516,0.11702913012735847,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p11,destination_hotspot,1024,11,full_path_ms,0.2983199954032898,0.29338080286979673,0.3405008062720297,0.07889537973780347,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p11,destination_hotspot,1024,11,host_ms,0.3153925,0.30948215,0.35657754999999985,0.07567065857005481,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p12,destination_hotspot,1024,12,layout_ms,0.026448000222444534,0.02476480044424534,0.033267198875546446,0.1057446794521929,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p12,destination_hotspot,1024,12,dispatch_only_ms,0.16113600134849548,0.15815680474042892,0.16802720129489898,0.09297512770297363,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p12,destination_hotspot,1024,12,combine_ms,0.09451199695467949,0.09329120256006718,0.0970752015709877,0.13972508322491503,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p12,destination_hotspot,1024,12,full_path_ms,0.28939200937747955,0.284539195895195,0.3009744003415108,0.05480338926734025,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p12,destination_hotspot,1024,12,host_ms,0.305892,0.3003229,0.3185461,0.053061464374008646,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p13,destination_hotspot,1024,13,layout_ms,0.02649599965661764,0.025230400264263153,0.02973760003224015,0.054117720125957176,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p13,destination_hotspot,1024,13,dispatch_only_ms,0.1642560064792633,0.16038400009274484,0.16919199526309966,0.023429523859290532,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p13,destination_hotspot,1024,13,combine_ms,0.10262399911880493,0.09879999980330467,0.10685600154101849,0.023900099714705796,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p13,destination_hotspot,1024,13,full_path_ms,0.29158399999141693,0.2875600039958954,0.2983056098222733,0.013758673791706418,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p13,destination_hotspot,1024,13,host_ms,0.308624,0.30371385,0.31865715,0.014463988265913016,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p14,destination_hotspot,1024,14,layout_ms,0.02684800047427416,0.02479679984971881,0.030547199584543702,0.06753176132214758,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p14,destination_hotspot,1024,14,dispatch_only_ms,0.16182399541139603,0.15851520001888275,0.16964959874749183,0.09501235187550199,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p14,destination_hotspot,1024,14,combine_ms,0.10039999708533287,0.09606880135834217,0.10312959887087345,0.020612360815175052,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p14,destination_hotspot,1024,14,full_path_ms,0.28910399973392487,0.2857919931411743,0.2985455900430679,0.055336889260958665,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p14,destination_hotspot,1024,14,host_ms,0.3056,0.30204105,0.31826424999999997,0.053020319678900266,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p15,destination_hotspot,1024,15,layout_ms,0.026655999943614006,0.025198400020599365,0.03065440002828836,0.08749996890405905,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p15,destination_hotspot,1024,15,dispatch_only_ms,0.16104000061750412,0.15722400173544884,0.16697919741272926,0.09233567646947978,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p15,destination_hotspot,1024,15,combine_ms,0.10046399757266045,0.09684639982879162,0.10432959720492363,0.022094333526389374,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p15,destination_hotspot,1024,15,full_path_ms,0.2900480031967163,0.2863504081964493,0.2986415892839432,0.05346215997101944,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p15,destination_hotspot,1024,15,host_ms,0.306732,0.30215425,0.31674225,0.051522888033990626,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p16,destination_hotspot,1024,16,layout_ms,0.026768000796437263,0.02550400048494339,0.031284799985587586,0.0776345647347857,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p16,destination_hotspot,1024,16,dispatch_only_ms,0.16595199704170227,0.16169920265674592,0.17215039804577825,0.020480202248915107,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p16,destination_hotspot,1024,16,combine_ms,0.11031999811530113,0.10765760019421577,0.11545760333538055,0.0212938817690811,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p16,destination_hotspot,1024,16,full_path_ms,0.29971200227737427,0.2946144014596939,0.3107744038105011,0.016117642830948038,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p16,destination_hotspot,1024,16,host_ms,0.31628500000000004,0.31095364999999997,0.3264853,0.015847723325347923,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p17,destination_hotspot,1024,17,layout_ms,0.026607999578118324,0.0253264001570642,0.031158400978893035,0.07614047423202881,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p17,destination_hotspot,1024,17,dispatch_only_ms,0.16332799941301346,0.15924160555005074,0.17786080166697502,0.091918103354485,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p17,destination_hotspot,1024,17,combine_ms,0.10830399766564369,0.10443519800901413,0.11086080223321915,0.021420301850101273,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p17,destination_hotspot,1024,17,full_path_ms,0.2969439923763275,0.292039991915226,0.31147360652685163,0.05217389004717042,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p17,destination_hotspot,1024,17,host_ms,0.313773,0.30869775,0.32800155000000003,0.0503105105520021,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p18,destination_hotspot,1024,18,layout_ms,0.026544000022113323,0.025404799729585648,0.03227039948105812,0.12072547152201471,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p18,destination_hotspot,1024,18,dispatch_only_ms,0.16518399864435196,0.15991360321640968,0.1709856055676937,0.020176705516045397,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p18,destination_hotspot,1024,18,combine_ms,0.10862400010228157,0.10505280271172523,0.11347359977662563,0.034409814579285554,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p18,destination_hotspot,1024,18,full_path_ms,0.30024001002311707,0.29375839084386823,0.30637280493974683,0.02023555156915116,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p18,destination_hotspot,1024,18,host_ms,0.31662100000000004,0.3102481,0.3277256,0.020658645478112588,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p19,destination_hotspot,1024,19,layout_ms,0.026639999821782112,0.025276800617575645,0.03424799926578998,0.15139451475397747,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p19,destination_hotspot,1024,19,dispatch_only_ms,0.16609600186347961,0.16169119849801064,0.1770064018666744,0.06419492401790712,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p19,destination_hotspot,1024,19,combine_ms,0.11073600128293037,0.1075775995850563,0.11552959978580474,0.08127310714903226,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p19,destination_hotspot,1024,19,full_path_ms,0.3001440018415451,0.295099201798439,0.31328478902578355,0.04033128663192097,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p19,destination_hotspot,1024,19,host_ms,0.31650849999999997,0.31174799999999997,0.3325221,0.03953047249444416,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p20,destination_hotspot,1024,20,layout_ms,0.0266720000654459,0.025031999778002502,0.033622398599982256,0.09052611425291916,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p20,destination_hotspot,1024,20,dispatch_only_ms,0.16567999869585037,0.16199840009212493,0.1741423949599266,0.08432164956583255,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p20,destination_hotspot,1024,20,combine_ms,0.1090560033917427,0.10504640266299248,0.11211359687149525,0.022116547501062064,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p20,destination_hotspot,1024,20,full_path_ms,0.30001600086688995,0.2937472015619278,0.31155359894037243,0.050075251537642786,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p20,destination_hotspot,1024,20,host_ms,0.31654150000000003,0.3092529,0.33131309999999997,0.049098593239744644,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p21,destination_hotspot,1024,21,layout_ms,0.026464000344276428,0.024974400177598,0.03545919898897409,0.13617605462003057,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p21,destination_hotspot,1024,21,dispatch_only_ms,0.16222400218248367,0.15875039845705033,0.17568799778819083,2.0496489056103835,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p21,destination_hotspot,1024,21,combine_ms,0.10596800222992897,0.10271199978888035,0.11148480288684368,0.030295808884024163,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p21,destination_hotspot,1024,21,full_path_ms,0.2961599975824356,0.29215358942747116,0.3121920064091682,1.303942007348042,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p21,destination_hotspot,1024,21,host_ms,0.3129225,0.3082502,0.32934874999999997,1.2493801294103868,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p22,destination_hotspot,1024,22,layout_ms,0.02672000043094158,0.024939199909567833,0.03773920144885778,0.1453018463544127,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p22,destination_hotspot,1024,22,dispatch_only_ms,0.16673599928617477,0.1629279963672161,0.16992800161242486,0.06734192848968328,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p22,destination_hotspot,1024,22,combine_ms,0.1112159974873066,0.10749119892716408,0.1145648006349802,0.0943604972564168,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p22,destination_hotspot,1024,22,full_path_ms,0.3002240061759949,0.29509439766407014,0.3141935974359512,0.04217804434561388,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p22,destination_hotspot,1024,22,host_ms,0.3168545,0.31129880000000004,0.33028775,0.04078124297069341,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p23,destination_hotspot,1024,23,layout_ms,0.02683199942111969,0.024811199959367515,0.030422399938106533,0.061882444601337364,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p23,destination_hotspot,1024,23,dispatch_only_ms,0.16342400014400482,0.1589487999677658,0.1709279976785183,0.02654058256901127,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p23,destination_hotspot,1024,23,combine_ms,0.10811199992895126,0.10485120117664337,0.1129295989871025,0.03802503791418958,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p23,destination_hotspot,1024,23,full_path_ms,0.29764799773693085,0.29180800169706345,0.30503039062023163,0.0222330029202258,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p23,destination_hotspot,1024,23,host_ms,0.3144405,0.30785375,0.3226074,0.022731656681598458,50,0.5,1.5,3.0,0.375
