dataset,evidence_class,output_budget,ignore_eos,restart,run,label,source_request_id,family,prompt_tokens,ttft_s,e2e_s,processor_s
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:single_multi_split:w1,longtext_019,long_text_plus_image,673,0.4897877611219883,0.4897877611219883,0.013017714954912663
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:single_multi_split:w1,longtext_021,long_text_plus_image,666,0.47673379397019744,0.47673379397019744,0.013982472941279411
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:single_multi_split:w1,longtext_022,long_text_plus_image,658,0.46271434193477035,0.46271434193477035,0.012071664910763502
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:single_multi_split:w1,longtext_024,long_text_plus_image,665,0.5718563250266016,0.5718563250266016,0.013225927017629147
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:single_multi_split:w1,longtext_025,long_text_plus_image,682,0.5585961560718715,0.5585961560718715,0.012870551086962223
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:single_multi_split:w1,longtext_028,long_text_plus_image,670,0.5456903809681535,0.5456903809681535,0.012953918892890215
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:single_multi_split:w1,longtext_029,long_text_plus_image,674,0.532703529112041,0.532703529112041,0.013344056904315948
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P1_vision_bucket:w0,text_003,text_only_no_image_control,16,0.19767593313008547,0.19767593313008547,0.0006143068894743919
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P1_vision_bucket:w0,text_004,text_only_no_image_control,20,0.19703711103647947,0.19703711103647947,0.0004939967766404152
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P1_vision_bucket:w0,text_006,text_only_no_image_control,15,0.19652290921658278,0.19652290921658278,0.0003797202371060848
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P1_vision_bucket:w0,text_007,text_only_no_image_control,14,0.19612533412873745,0.19612533412873745,0.00032194703817367554
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P1_vision_bucket:w0,text_008,text_only_no_image_control,13,0.19578778836876154,0.19578778836876154,0.0003262530080974102
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P1_vision_bucket:w0,text_012,text_only_no_image_control,14,0.19544437108561397,0.19544437108561397,0.00029738806188106537
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P1_vision_bucket:w0,text_014,text_only_no_image_control,14,0.19513367023319006,0.19513367023319006,0.00027966825291514397
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P1_vision_bucket:w0,text_015,text_only_no_image_control,18,0.1948401411063969,0.1948401411063969,0.00031584175303578377
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_000,text_only_no_image_control,16,0.6882151514291763,0.6882151514291763,0.0007628602907061577
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_001,text_only_no_image_control,14,0.6874207770451903,0.6874207770451903,0.0005601709708571434
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_002,text_only_no_image_control,15,0.6868332223966718,0.6868332223966718,0.0005089272744953632
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_003,text_only_no_image_control,16,0.6862992602400482,0.6862992602400482,0.000499288085848093
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_004,text_only_no_image_control,20,0.6857765680179,0.6857765680179,0.0004931618459522724
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_005,text_only_no_image_control,13,0.6852560914121568,0.6852560914121568,0.00046993326395750046
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_009,text_only_no_image_control,14,0.6847613081336021,0.6847613081336021,0.00045007187873125076
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_013,text_only_no_image_control,14,0.6842885063961148,0.6842885063961148,0.00043083401396870613
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_018,text_only_no_image_control,19,0.6838367921300232,0.6838367921300232,0.00042115990072488785
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_019,text_only_no_image_control,25,0.6833967622369528,0.6833967622369528,0.0004907818511128426
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_022,text_only_no_image_control,17,0.6828836803324521,0.6828836803324521,0.0004267781041562557
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_023,text_only_no_image_control,18,0.6824381710030138,0.6824381710030138,0.00041293399408459663
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_026,text_only_no_image_control,22,0.6820036834105849,0.6820036834105849,0.00046127429232001305
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_027,text_only_no_image_control,28,0.6815231353975832,0.6815231353975832,0.00045760907232761383
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_028,text_only_no_image_control,22,0.6810170472599566,0.6810170472599566,0.00046197324991226196
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,text_029,text_only_no_image_control,26,0.68053167918697,0.68053167918697,0.0005032001063227654
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_003,long_text_plus_image,664,0.6800039070658386,0.6800039070658386,0.05034974496811628
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_007,long_text_plus_image,662,0.629593862220645,0.629593862220645,0.02699077222496271
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_008,long_text_plus_image,606,0.6025583851151168,0.6025583851151168,0.015851003117859364
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_009,long_text_plus_image,671,0.5866703731007874,0.5866703731007874,0.020158832892775536
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_010,long_text_plus_image,652,0.5664778742939234,0.5664778742939234,0.01924279099330306
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_012,long_text_plus_image,655,0.5472013470716774,0.5472013470716774,0.01640517171472311
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_013,long_text_plus_image,591,0.5307624442502856,0.5307624442502856,0.01319084595888853
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_016,long_text_plus_image,657,0.5175399030558765,0.5175399030558765,0.012568764854222536
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_018,long_text_plus_image,667,0.5049395561218262,0.5049395561218262,0.013731274753808975
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_019,long_text_plus_image,673,0.49117568135261536,0.49117568135261536,0.01277563814073801
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_021,long_text_plus_image,666,0.4783679712563753,0.4783679712563753,0.013851997908204794
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_022,long_text_plus_image,658,0.4644837402738631,0.4644837402738631,0.011743429116904736
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_024,long_text_plus_image,665,0.5736501268111169,0.5736501268111169,0.013145716860890388
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_025,long_text_plus_image,682,0.5604667826555669,0.5604667826555669,0.01305242395028472
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_028,long_text_plus_image,670,0.547382514923811,0.547382514923811,0.013811650220304728
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:single_multi_split:w0,longtext_029,long_text_plus_image,674,0.533540278673172,0.533540278673172,0.01410109968855977
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,single_024,single_real_image,266,0.7061944119632244,0.7061944119632244,0.027141662780195475
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,single_019,single_real_image,274,0.679017695132643,0.679017695132643,0.023307775147259235
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,longtext_010,long_text_plus_image,652,0.6556858420372009,0.6556858420372009,0.025127242784947157
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,single_022,single_real_image,259,0.6305092261172831,0.6305092261172831,0.012842882890254259
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,text_031,text_only_no_image_control,27,0.6176496930420399,0.6176496930420399,0.0002813320606946945
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,multi_008,two_real_images,475,0.6173573830164969,0.6173573830164969,0.033826279919594526
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,multi_024,two_real_images,521,0.5835119411349297,0.5835119411349297,0.027327354066073895
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,longtext_017,long_text_plus_image,669,0.5561661049723625,0.5561661049723625,0.013498830143362284
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,text_013,text_only_no_image_control,14,0.5426278212107718,0.5426278212107718,0.0002374611794948578
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,text_006,text_only_no_image_control,15,0.5423814211972058,0.5423814211972058,0.00015606125816702843
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,multi_027,two_real_images,521,0.5422177729196846,0.5422177729196846,0.023541119880974293
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,longtext_025,long_text_plus_image,682,0.5186587031930685,0.5186587031930685,0.0129592209123075
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,longtext_024,long_text_plus_image,665,0.5056612901389599,0.5056612901389599,0.012790573295205832
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,longtext_012,long_text_plus_image,655,0.4928360949270427,0.4928360949270427,0.0160458879545331
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,single_013,single_real_image,192,0.47675876412540674,0.47675876412540674,0.0123039111495018
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b32:RANDOM:w1,single_021,single_real_image,267,0.46443895203992724,0.46443895203992724,0.012961129192262888
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_000,two_real_images,434,0.9852276737801731,0.9852276737801731,0.031285133212804794
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_012,two_real_images,443,1.5316922031342983,1.5316922031342983,0.030607845168560743
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_004,two_real_images,459,1.501066064927727,1.501066064927727,0.028690477833151817
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_008,two_real_images,475,1.472356181126088,1.472356181126088,0.03181683225557208
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_010,two_real_images,495,1.440519710071385,1.440519710071385,0.035233607050031424
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_002,two_real_images,508,1.4052680348977447,1.4052680348977447,0.03520999802276492
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_005,two_real_images,514,1.3700394881889224,1.3700394881889224,0.032251665368676186
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_016,two_real_images,514,1.3377690692432225,1.3377690692432225,0.02501108404248953
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_022,two_real_images,514,1.312740075867623,1.312740075867623,0.023144715931266546
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_014,two_real_images,521,1.2895776350051165,1.2895776350051165,0.035399505868554115
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_018,two_real_images,521,1.2541599539108574,1.2541599539108574,0.024998459964990616
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_020,two_real_images,521,1.2291426709853113,1.2291426709853113,0.024119666777551174
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_024,two_real_images,521,1.2050057668238878,1.2050057668238878,0.023346784990280867
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_026,two_real_images,521,1.1816415442153811,1.1816415442153811,0.022781537380069494
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_028,two_real_images,521,1.1588419410400093,1.1588419410400093,0.023816789966076612
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,multi_030,two_real_images,521,1.1350072799250484,1.1350072799250484,0.028352584689855576
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_013,long_text_plus_image,591,1.1066246791742742,1.1066246791742742,0.013225527945905924
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_008,long_text_plus_image,606,1.231615855358541,1.231615855358541,0.013846084009855986
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_010,long_text_plus_image,652,1.2177356081083417,1.2177356081083417,0.01872829394415021
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_012,long_text_plus_image,655,1.1989736673422158,1.1989736673422158,0.01592568214982748
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_016,long_text_plus_image,657,1.377490904647857,1.377490904647857,0.012359386775642633
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_022,long_text_plus_image,658,1.3650966556742787,1.3650966556742787,0.01208382984623313
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_007,long_text_plus_image,662,1.3529774798080325,1.3529774798080325,0.017504227813333273
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_003,long_text_plus_image,664,1.3354396247304976,1.3354396247304976,0.01727212965488434
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_024,long_text_plus_image,665,1.3181340508162975,1.3181340508162975,0.013018058147281408
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_021,long_text_plus_image,666,1.305082576815039,1.305082576815039,0.013805937953293324
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_018,long_text_plus_image,667,1.291242741048336,1.291242741048336,0.013063156045973301
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_028,long_text_plus_image,670,1.2781449598260224,1.2781449598260224,0.01269345311447978
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_009,long_text_plus_image,671,1.2654163390398026,1.2654163390398026,0.01943945698440075
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_019,long_text_plus_image,673,1.2459419518709183,1.2459419518709183,0.012708032969385386
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_029,long_text_plus_image,674,1.2332012047991157,1.2332012047991157,0.013573914766311646
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w1,longtext_025,long_text_plus_image,682,1.2195957456715405,1.2195957456715405,0.013836018741130829
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b128:P1_vision_bucket:w0,text_006,text_only_no_image_control,15,1.5482453498989344,1.5482453498989344,0.0008623688481748104
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b128:P1_vision_bucket:w0,text_007,text_only_no_image_control,14,1.5473344619385898,1.5473344619385898,0.0005699950270354748
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b128:P1_vision_bucket:w0,text_008,text_only_no_image_control,13,1.546737507916987,1.546737507916987,0.0005794712342321873
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b128:P1_vision_bucket:w0,text_010,text_only_no_image_control,17,1.546132031828165,1.546132031828165,0.0005016461946070194
