dR0,dR1,dR2,dR3,delta_l2,direction,layer,request_id
2.0,-1.0,0.0,-1.0,2.449489742783178,VT,30,tui_log
-1.0,-1.0,1.0,1.0,2.0,TV,31,tui_log
0.0,0.0,0.0,0.0,0.0,VT,31,tui_log
1.0,-2.0,-1.0,2.0,3.1622776601683795,TV,32,tui_log
-1.0,0.0,1.0,0.0,1.4142135623730951,VT,32,tui_log
1.0,0.0,-2.0,1.0,2.449489742783178,TV,33,tui_log
1.0,-2.0,-2.0,3.0,4.242640687119285,VT,33,tui_log
-1.0,-1.0,0.0,2.0,2.449489742783178,TV,34,tui_log
-1.0,-1.0,2.0,0.0,2.449489742783178,VT,34,tui_log
-4.0,2.0,0.0,2.0,4.898979485566356,TV,35,tui_log
2.0,0.0,-1.0,-1.0,2.449489742783178,VT,35,tui_log
0.0,-2.0,0.0,2.0,2.8284271247461903,TV,36,tui_log
0.0,0.0,1.0,-1.0,1.4142135623730951,VT,36,tui_log
-2.0,2.0,1.0,-1.0,3.1622776601683795,TV,37,tui_log
3.0,1.0,-2.0,-2.0,4.242640687119285,VT,37,tui_log
0.0,0.0,0.0,0.0,0.0,TV,38,tui_log
-1.0,-1.0,2.0,0.0,2.449489742783178,VT,38,tui_log
1.0,-2.0,1.0,0.0,2.449489742783178,TV,39,tui_log
-1.0,4.0,-1.0,-2.0,4.69041575982343,VT,39,tui_log
-2.0,-1.0,2.0,1.0,3.1622776601683795,TV,40,tui_log
-1.0,-1.0,3.0,-1.0,3.4641016151377544,VT,40,tui_log
-1.0,1.0,0.0,0.0,1.4142135623730951,TV,41,tui_log
1.0,1.0,-2.0,0.0,2.449489742783178,VT,41,tui_log
0.0,0.0,2.0,-2.0,2.8284271247461903,TV,42,tui_log
0.0,1.0,2.0,-3.0,3.7416573867739413,VT,42,tui_log
-1.0,2.0,-1.0,0.0,2.449489742783178,TV,43,tui_log
0.0,0.0,0.0,0.0,0.0,VT,43,tui_log
2.0,0.0,-1.0,-1.0,2.449489742783178,TV,44,tui_log
-5.0,0.0,3.0,2.0,6.164414002968976,VT,44,tui_log
-1.0,1.0,-1.0,1.0,2.0,TV,45,tui_log
0.0,0.0,0.0,0.0,0.0,VT,45,tui_log
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,46,tui_log
0.0,1.0,-2.0,1.0,2.449489742783178,VT,46,tui_log
-1.0,3.0,-1.0,-1.0,3.4641016151377544,TV,47,tui_log
1.0,-1.0,0.0,0.0,1.4142135623730951,VT,47,tui_log
3.0,-2.0,-1.0,0.0,3.7416573867739413,TV,0,tui_model_selection
2.0,0.0,1.0,-3.0,3.7416573867739413,VT,0,tui_model_selection
0.0,1.0,2.0,-3.0,3.7416573867739413,TV,1,tui_model_selection
-2.0,1.0,0.0,1.0,2.449489742783178,VT,1,tui_model_selection
0.0,0.0,1.0,-1.0,1.4142135623730951,TV,2,tui_model_selection
-1.0,-1.0,-1.0,3.0,3.4641016151377544,VT,2,tui_model_selection
0.0,2.0,-2.0,0.0,2.8284271247461903,TV,3,tui_model_selection
-1.0,0.0,0.0,1.0,1.4142135623730951,VT,3,tui_model_selection
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,4,tui_model_selection
0.0,-1.0,0.0,1.0,1.4142135623730951,VT,4,tui_model_selection
0.0,-1.0,0.0,1.0,1.4142135623730951,TV,5,tui_model_selection
-2.0,0.0,2.0,0.0,2.8284271247461903,VT,5,tui_model_selection
2.0,0.0,0.0,-2.0,2.8284271247461903,TV,6,tui_model_selection
-1.0,-1.0,2.0,0.0,2.449489742783178,VT,6,tui_model_selection
0.0,-1.0,1.0,0.0,1.4142135623730951,TV,7,tui_model_selection
1.0,2.0,-1.0,-2.0,3.1622776601683795,VT,7,tui_model_selection
1.0,-2.0,0.0,1.0,2.449489742783178,TV,8,tui_model_selection
-2.0,1.0,2.0,-1.0,3.1622776601683795,VT,8,tui_model_selection
1.0,-1.0,-1.0,1.0,2.0,TV,9,tui_model_selection
1.0,-2.0,2.0,-1.0,3.1622776601683795,VT,9,tui_model_selection
-1.0,1.0,1.0,-1.0,2.0,TV,10,tui_model_selection
-2.0,3.0,1.0,-2.0,4.242640687119285,VT,10,tui_model_selection
-4.0,1.0,3.0,0.0,5.0990195135927845,TV,11,tui_model_selection
4.0,0.0,-4.0,0.0,5.656854249492381,VT,11,tui_model_selection
0.0,-1.0,1.0,0.0,1.4142135623730951,TV,12,tui_model_selection
-1.0,0.0,0.0,1.0,1.4142135623730951,VT,12,tui_model_selection
-1.0,2.0,0.0,-1.0,2.449489742783178,TV,13,tui_model_selection
3.0,-2.0,-2.0,1.0,4.242640687119285,VT,13,tui_model_selection
0.0,2.0,-1.0,-1.0,2.449489742783178,TV,14,tui_model_selection
0.0,1.0,0.0,-1.0,1.4142135623730951,VT,14,tui_model_selection
0.0,-1.0,1.0,0.0,1.4142135623730951,TV,15,tui_model_selection
-1.0,-1.0,1.0,1.0,2.0,VT,15,tui_model_selection
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,16,tui_model_selection
-2.0,-2.0,2.0,2.0,4.0,VT,16,tui_model_selection
0.0,-3.0,1.0,2.0,3.7416573867739413,TV,17,tui_model_selection
0.0,3.0,-1.0,-2.0,3.7416573867739413,VT,17,tui_model_selection
0.0,0.0,-2.0,2.0,2.8284271247461903,TV,18,tui_model_selection
-1.0,0.0,4.0,-3.0,5.0990195135927845,VT,18,tui_model_selection
0.0,-1.0,0.0,1.0,1.4142135623730951,TV,19,tui_model_selection
1.0,0.0,-1.0,0.0,1.4142135623730951,VT,19,tui_model_selection
2.0,-3.0,-1.0,2.0,4.242640687119285,TV,20,tui_model_selection
-4.0,2.0,1.0,1.0,4.69041575982343,VT,20,tui_model_selection
1.0,1.0,-2.0,0.0,2.449489742783178,TV,21,tui_model_selection
-2.0,2.0,-2.0,2.0,4.0,VT,21,tui_model_selection
-1.0,-1.0,0.0,2.0,2.449489742783178,TV,22,tui_model_selection
0.0,1.0,1.0,-2.0,2.449489742783178,VT,22,tui_model_selection
-4.0,4.0,1.0,-1.0,5.830951894845301,TV,23,tui_model_selection
4.0,-1.0,-3.0,0.0,5.0990195135927845,VT,23,tui_model_selection
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,24,tui_model_selection
0.0,1.0,-2.0,1.0,2.449489742783178,VT,24,tui_model_selection
-1.0,1.0,1.0,-1.0,2.0,TV,25,tui_model_selection
2.0,-1.0,-1.0,0.0,2.449489742783178,VT,25,tui_model_selection
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,26,tui_model_selection
1.0,-2.0,0.0,1.0,2.449489742783178,VT,26,tui_model_selection
-1.0,-1.0,2.0,0.0,2.449489742783178,TV,27,tui_model_selection
1.0,-2.0,0.0,1.0,2.449489742783178,VT,27,tui_model_selection
2.0,-1.0,1.0,-2.0,3.1622776601683795,TV,28,tui_model_selection
-2.0,-2.0,4.0,0.0,4.898979485566356,VT,28,tui_model_selection
2.0,-2.0,2.0,-2.0,4.0,TV,29,tui_model_selection
-2.0,2.0,0.0,0.0,2.8284271247461903,VT,29,tui_model_selection
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,30,tui_model_selection
-1.0,1.0,1.0,-1.0,2.0,VT,30,tui_model_selection
-1.0,-1.0,1.0,1.0,2.0,TV,31,tui_model_selection
1.0,0.0,-2.0,1.0,2.449489742783178,VT,31,tui_model_selection
0.0,-1.0,-1.0,2.0,2.449489742783178,TV,32,tui_model_selection
-1.0,2.0,0.0,-1.0,2.449489742783178,VT,32,tui_model_selection
1.0,0.0,-2.0,1.0,2.449489742783178,TV,33,tui_model_selection
0.0,0.0,-1.0,1.0,1.4142135623730951,VT,33,tui_model_selection
-1.0,-1.0,0.0,2.0,2.449489742783178,TV,34,tui_model_selection
3.0,0.0,1.0,-4.0,5.0990195135927845,VT,34,tui_model_selection
-4.0,3.0,0.0,1.0,5.0990195135927845,TV,35,tui_model_selection
4.0,0.0,-3.0,-1.0,5.0990195135927845,VT,35,tui_model_selection
2.0,-2.0,0.0,0.0,2.8284271247461903,TV,36,tui_model_selection
-1.0,2.0,-2.0,1.0,3.1622776601683795,VT,36,tui_model_selection
-3.0,2.0,2.0,-1.0,4.242640687119285,TV,37,tui_model_selection
2.0,-2.0,-1.0,1.0,3.1622776601683795,VT,37,tui_model_selection
0.0,0.0,0.0,0.0,0.0,TV,38,tui_model_selection
2.0,-2.0,1.0,-1.0,3.1622776601683795,VT,38,tui_model_selection
1.0,-2.0,1.0,0.0,2.449489742783178,TV,39,tui_model_selection
0.0,0.0,0.0,0.0,0.0,VT,39,tui_model_selection
-2.0,0.0,2.0,0.0,2.8284271247461903,TV,40,tui_model_selection
-1.0,-3.0,4.0,0.0,5.0990195135927845,VT,40,tui_model_selection
-1.0,1.0,-1.0,1.0,2.0,TV,41,tui_model_selection
-1.0,2.0,0.0,-1.0,2.449489742783178,VT,41,tui_model_selection
0.0,-1.0,3.0,-2.0,3.7416573867739413,TV,42,tui_model_selection
-2.0,-1.0,2.0,1.0,3.1622776601683795,VT,42,tui_model_selection
-1.0,2.0,-1.0,0.0,2.449489742783178,TV,43,tui_model_selection
1.0,-1.0,1.0,-1.0,2.0,VT,43,tui_model_selection
2.0,0.0,-1.0,-1.0,2.449489742783178,TV,44,tui_model_selection
-1.0,-2.0,2.0,1.0,3.1622776601683795,VT,44,tui_model_selection
-1.0,1.0,0.0,0.0,1.4142135623730951,TV,45,tui_model_selection
-1.0,2.0,1.0,-2.0,3.1622776601683795,VT,45,tui_model_selection
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,46,tui_model_selection
-2.0,1.0,-1.0,2.0,3.1622776601683795,VT,46,tui_model_selection
-1.0,3.0,-1.0,-1.0,3.4641016151377544,TV,47,tui_model_selection
-2.0,0.0,1.0,1.0,2.449489742783178,VT,47,tui_model_selection
4.0,-4.0,-1.0,1.0,5.830951894845301,TV,0,fast_gptq
0.0,0.0,2.0,-2.0,2.8284271247461903,VT,0,fast_gptq
-1.0,1.0,3.0,-3.0,4.47213595499958,TV,1,fast_gptq
-3.0,-1.0,2.0,2.0,4.242640687119285,VT,1,fast_gptq
-1.0,0.0,2.0,-1.0,2.449489742783178,TV,2,fast_gptq
-3.0,-1.0,2.0,2.0,4.242640687119285,VT,2,fast_gptq
-1.0,2.0,-2.0,1.0,3.1622776601683795,TV,3,fast_gptq
-1.0,-2.0,2.0,1.0,3.1622776601683795,VT,3,fast_gptq
1.0,0.0,0.0,-1.0,1.4142135623730951,TV,4,fast_gptq
0.0,-1.0,0.0,1.0,1.4142135623730951,VT,4,fast_gptq
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,5,fast_gptq
-2.0,0.0,2.0,0.0,2.8284271247461903,VT,5,fast_gptq
0.0,2.0,-1.0,-1.0,2.449489742783178,TV,6,fast_gptq
-1.0,1.0,-1.0,1.0,2.0,VT,6,fast_gptq
2.0,-2.0,0.0,0.0,2.8284271247461903,TV,7,fast_gptq
-2.0,2.0,0.0,0.0,2.8284271247461903,VT,7,fast_gptq
1.0,-3.0,-1.0,3.0,4.47213595499958,TV,8,fast_gptq
0.0,0.0,1.0,-1.0,1.4142135623730951,VT,8,fast_gptq
1.0,-1.0,0.0,0.0,1.4142135623730951,TV,9,fast_gptq
0.0,-1.0,2.0,-1.0,2.449489742783178,VT,9,fast_gptq
-2.0,2.0,1.0,-1.0,3.1622776601683795,TV,10,fast_gptq
0.0,2.0,0.0,-2.0,2.8284271247461903,VT,10,fast_gptq
-4.0,-1.0,4.0,1.0,5.830951894845301,TV,11,fast_gptq
4.0,1.0,-3.0,-2.0,5.477225575051661,VT,11,fast_gptq
0.0,0.0,0.0,0.0,0.0,TV,12,fast_gptq
-1.0,1.0,0.0,0.0,1.4142135623730951,VT,12,fast_gptq
-2.0,1.0,0.0,1.0,2.449489742783178,TV,13,fast_gptq
3.0,-1.0,-2.0,0.0,3.7416573867739413,VT,13,fast_gptq
-1.0,2.0,-1.0,0.0,2.449489742783178,TV,14,fast_gptq
0.0,1.0,1.0,-2.0,2.449489742783178,VT,14,fast_gptq
-2.0,1.0,1.0,0.0,2.449489742783178,TV,15,fast_gptq
1.0,-1.0,0.0,0.0,1.4142135623730951,VT,15,fast_gptq
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,16,fast_gptq
-1.0,-1.0,1.0,1.0,2.0,VT,16,fast_gptq
-1.0,-2.0,2.0,1.0,3.1622776601683795,TV,17,fast_gptq
0.0,2.0,-1.0,-1.0,2.449489742783178,VT,17,fast_gptq
1.0,1.0,-1.0,-1.0,2.0,TV,18,fast_gptq
-1.0,1.0,2.0,-2.0,3.1622776601683795,VT,18,fast_gptq
1.0,-1.0,0.0,0.0,1.4142135623730951,TV,19,fast_gptq
0.0,1.0,-2.0,1.0,2.449489742783178,VT,19,fast_gptq
2.0,-3.0,0.0,1.0,3.7416573867739413,TV,20,fast_gptq
-2.0,1.0,1.0,0.0,2.449489742783178,VT,20,fast_gptq
1.0,1.0,-1.0,-1.0,2.0,TV,21,fast_gptq
-1.0,-1.0,-2.0,4.0,4.69041575982343,VT,21,fast_gptq
-2.0,0.0,1.0,1.0,2.449489742783178,TV,22,fast_gptq
0.0,2.0,1.0,-3.0,3.7416573867739413,VT,22,fast_gptq
-3.0,2.0,1.0,0.0,3.7416573867739413,TV,23,fast_gptq
4.0,0.0,-3.0,-1.0,5.0990195135927845,VT,23,fast_gptq
0.0,1.0,-1.0,0.0,1.4142135623730951,TV,24,fast_gptq
-1.0,2.0,-2.0,1.0,3.1622776601683795,VT,24,fast_gptq
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,25,fast_gptq
3.0,-1.0,-2.0,0.0,3.7416573867739413,VT,25,fast_gptq
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,26,fast_gptq
0.0,1.0,0.0,-1.0,1.4142135623730951,VT,26,fast_gptq
-2.0,0.0,2.0,0.0,2.8284271247461903,TV,27,fast_gptq
2.0,-2.0,-2.0,2.0,4.0,VT,27,fast_gptq
1.0,-2.0,2.0,-1.0,3.1622776601683795,TV,28,fast_gptq
-2.0,-3.0,3.0,2.0,5.0990195135927845,VT,28,fast_gptq
1.0,-1.0,2.0,-2.0,3.1622776601683795,TV,29,fast_gptq
-2.0,1.0,1.0,0.0,2.449489742783178,VT,29,fast_gptq
-2.0,-1.0,1.0,2.0,3.1622776601683795,TV,30,fast_gptq
2.0,0.0,1.0,-3.0,3.7416573867739413,VT,30,fast_gptq
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,31,fast_gptq
1.0,-1.0,-2.0,2.0,3.1622776601683795,VT,31,fast_gptq
2.0,-2.0,-1.0,1.0,3.1622776601683795,TV,32,fast_gptq
1.0,-1.0,-1.0,1.0,2.0,VT,32,fast_gptq
1.0,1.0,-2.0,0.0,2.449489742783178,TV,33,fast_gptq
0.0,0.0,-1.0,1.0,1.4142135623730951,VT,33,fast_gptq
-1.0,1.0,0.0,0.0,1.4142135623730951,TV,34,fast_gptq
1.0,1.0,1.0,-3.0,3.4641016151377544,VT,34,fast_gptq
-4.0,3.0,0.0,1.0,5.0990195135927845,TV,35,fast_gptq
3.0,0.0,-2.0,-1.0,3.7416573867739413,VT,35,fast_gptq
0.0,0.0,-1.0,1.0,1.4142135623730951,TV,36,fast_gptq
-1.0,2.0,-2.0,1.0,3.1622776601683795,VT,36,fast_gptq
-2.0,1.0,1.0,0.0,2.449489742783178,TV,37,fast_gptq
1.0,-1.0,-1.0,1.0,2.0,VT,37,fast_gptq
-2.0,0.0,1.0,1.0,2.449489742783178,TV,38,fast_gptq
2.0,-1.0,1.0,-2.0,3.1622776601683795,VT,38,fast_gptq
2.0,-2.0,1.0,-1.0,3.1622776601683795,TV,39,fast_gptq
3.0,0.0,-1.0,-2.0,3.7416573867739413,VT,39,fast_gptq
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,40,fast_gptq
0.0,-3.0,3.0,0.0,4.242640687119285,VT,40,fast_gptq
-1.0,1.0,0.0,0.0,1.4142135623730951,TV,41,fast_gptq
-1.0,0.0,1.0,0.0,1.4142135623730951,VT,41,fast_gptq
0.0,-1.0,2.0,-1.0,2.449489742783178,TV,42,fast_gptq
-1.0,0.0,1.0,0.0,1.4142135623730951,VT,42,fast_gptq
-1.0,2.0,-1.0,0.0,2.449489742783178,TV,43,fast_gptq
1.0,0.0,0.0,-1.0,1.4142135623730951,VT,43,fast_gptq
2.0,0.0,-1.0,-1.0,2.449489742783178,TV,44,fast_gptq
0.0,-1.0,2.0,-1.0,2.449489742783178,VT,44,fast_gptq
-1.0,2.0,-2.0,1.0,3.1622776601683795,TV,45,fast_gptq
0.0,1.0,1.0,-2.0,2.449489742783178,VT,45,fast_gptq
-2.0,1.0,1.0,0.0,2.449489742783178,TV,46,fast_gptq
-2.0,2.0,-3.0,3.0,5.0990195135927845,VT,46,fast_gptq
0.0,3.0,-2.0,-1.0,3.7416573867739413,TV,47,fast_gptq
-1.0,0.0,1.0,0.0,1.4142135623730951,VT,47,fast_gptq
2.0,0.0,-2.0,0.0,2.8284271247461903,TV,0,retina
1.0,-1.0,-1.0,1.0,2.0,VT,0,retina
-1.0,2.0,2.0,-3.0,4.242640687119285,TV,1,retina
-2.0,1.0,2.0,-1.0,3.1622776601683795,VT,1,retina
-1.0,2.0,0.0,-1.0,2.449489742783178,TV,2,retina
-3.0,-1.0,1.0,3.0,4.47213595499958,VT,2,retina
0.0,3.0,-3.0,0.0,4.242640687119285,TV,3,retina
-1.0,-2.0,2.0,1.0,3.1622776601683795,VT,3,retina
1.0,-1.0,0.0,0.0,1.4142135623730951,TV,4,retina
0.0,-1.0,0.0,1.0,1.4142135623730951,VT,4,retina
2.0,-1.0,-1.0,0.0,2.449489742783178,TV,5,retina
-1.0,-1.0,2.0,0.0,2.449489742783178,VT,5,retina
2.0,0.0,-2.0,0.0,2.8284271247461903,TV,6,retina
-2.0,-1.0,1.0,2.0,3.1622776601683795,VT,6,retina
1.0,-2.0,1.0,0.0,2.449489742783178,TV,7,retina
-1.0,1.0,2.0,-2.0,3.1622776601683795,VT,7,retina
2.0,-3.0,0.0,1.0,3.7416573867739413,TV,8,retina
0.0,0.0,1.0,-1.0,1.4142135623730951,VT,8,retina
3.0,-1.0,-1.0,-1.0,3.4641016151377544,TV,9,retina
2.0,-1.0,-1.0,0.0,2.449489742783178,VT,9,retina
-1.0,1.0,1.0,-1.0,2.0,TV,10,retina
0.0,2.0,0.0,-2.0,2.8284271247461903,VT,10,retina
-4.0,1.0,2.0,1.0,4.69041575982343,TV,11,retina
6.0,-1.0,-3.0,-2.0,7.0710678118654755,VT,11,retina
0.0,-1.0,0.0,1.0,1.4142135623730951,TV,12,retina
-1.0,1.0,1.0,-1.0,2.0,VT,12,retina
-2.0,1.0,1.0,0.0,2.449489742783178,TV,13,retina
2.0,-2.0,-2.0,2.0,4.0,VT,13,retina
-1.0,2.0,-1.0,0.0,2.449489742783178,TV,14,retina
0.0,2.0,0.0,-2.0,2.8284271247461903,VT,14,retina
-1.0,-1.0,0.0,2.0,2.449489742783178,TV,15,retina
1.0,0.0,0.0,-1.0,1.4142135623730951,VT,15,retina
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,16,retina
-4.0,0.0,3.0,1.0,5.0990195135927845,VT,16,retina
2.0,-3.0,0.0,1.0,3.7416573867739413,TV,17,retina
-2.0,4.0,-2.0,0.0,4.898979485566356,VT,17,retina
3.0,-1.0,-1.0,-1.0,3.4641016151377544,TV,18,retina
-2.0,1.0,1.0,0.0,2.449489742783178,VT,18,retina
0.0,-3.0,2.0,1.0,3.7416573867739413,TV,19,retina
-1.0,0.0,-1.0,2.0,2.449489742783178,VT,19,retina
4.0,-3.0,0.0,-1.0,5.0990195135927845,TV,20,retina
-2.0,0.0,1.0,1.0,2.449489742783178,VT,20,retina
1.0,1.0,-1.0,-1.0,2.0,TV,21,retina
0.0,0.0,-3.0,3.0,4.242640687119285,VT,21,retina
-2.0,0.0,0.0,2.0,2.8284271247461903,TV,22,retina
-1.0,2.0,2.0,-3.0,4.242640687119285,VT,22,retina
-2.0,0.0,1.0,1.0,2.449489742783178,TV,23,retina
5.0,-2.0,-2.0,-1.0,5.830951894845301,VT,23,retina
0.0,0.0,-1.0,1.0,1.4142135623730951,TV,24,retina
0.0,2.0,-2.0,0.0,2.8284271247461903,VT,24,retina
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,25,retina
1.0,-1.0,-2.0,2.0,3.1622776601683795,VT,25,retina
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,26,retina
1.0,0.0,2.0,-3.0,3.7416573867739413,VT,26,retina
-1.0,-2.0,2.0,1.0,3.1622776601683795,TV,27,retina
1.0,-1.0,0.0,0.0,1.4142135623730951,VT,27,retina
1.0,0.0,1.0,-2.0,2.449489742783178,TV,28,retina
-4.0,0.0,2.0,2.0,4.898979485566356,VT,28,retina
1.0,-1.0,2.0,-2.0,3.1622776601683795,TV,29,retina
-2.0,2.0,-1.0,1.0,3.1622776601683795,VT,29,retina
-2.0,-1.0,1.0,2.0,3.1622776601683795,TV,30,retina
2.0,0.0,0.0,-2.0,2.8284271247461903,VT,30,retina
-1.0,-1.0,0.0,2.0,2.449489742783178,TV,31,retina
-2.0,1.0,0.0,1.0,2.449489742783178,VT,31,retina
1.0,-2.0,0.0,1.0,2.449489742783178,TV,32,retina
0.0,-2.0,2.0,0.0,2.8284271247461903,VT,32,retina
1.0,1.0,-2.0,0.0,2.449489742783178,TV,33,retina
1.0,-1.0,-1.0,1.0,2.0,VT,33,retina
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,34,retina
1.0,1.0,2.0,-4.0,4.69041575982343,VT,34,retina
-4.0,2.0,0.0,2.0,4.898979485566356,TV,35,retina
3.0,0.0,-3.0,0.0,4.242640687119285,VT,35,retina
0.0,-1.0,0.0,1.0,1.4142135623730951,TV,36,retina
-1.0,2.0,-3.0,2.0,4.242640687119285,VT,36,retina
-1.0,1.0,1.0,-1.0,2.0,TV,37,retina
2.0,-1.0,-1.0,0.0,2.449489742783178,VT,37,retina
0.0,0.0,0.0,0.0,0.0,TV,38,retina
2.0,-1.0,1.0,-2.0,3.1622776601683795,VT,38,retina
1.0,-3.0,1.0,1.0,3.4641016151377544,TV,39,retina
3.0,0.0,0.0,-3.0,4.242640687119285,VT,39,retina
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,40,retina
-1.0,0.0,3.0,-2.0,3.7416573867739413,VT,40,retina
-1.0,2.0,-1.0,0.0,2.449489742783178,TV,41,retina
-3.0,1.0,2.0,0.0,3.7416573867739413,VT,41,retina
1.0,-1.0,2.0,-2.0,3.1622776601683795,TV,42,retina
-2.0,0.0,1.0,1.0,2.449489742783178,VT,42,retina
-1.0,1.0,-1.0,1.0,2.0,TV,43,retina
0.0,0.0,2.0,-2.0,2.8284271247461903,VT,43,retina
3.0,1.0,-2.0,-2.0,4.242640687119285,TV,44,retina
-2.0,0.0,2.0,0.0,2.8284271247461903,VT,44,retina
0.0,2.0,-2.0,0.0,2.8284271247461903,TV,45,retina
1.0,0.0,0.0,-1.0,1.4142135623730951,VT,45,retina
-2.0,0.0,2.0,0.0,2.8284271247461903,TV,46,retina
-2.0,2.0,-2.0,2.0,4.0,VT,46,retina
-1.0,2.0,-1.0,0.0,2.449489742783178,TV,47,retina
-1.0,-1.0,2.0,0.0,2.449489742783178,VT,47,retina
1.0,-1.0,1.0,-1.0,2.0,TV,0,method
1.0,0.0,2.0,-3.0,3.7416573867739413,VT,0,method
-1.0,2.0,1.0,-2.0,3.1622776601683795,TV,1,method
0.0,1.0,-2.0,1.0,2.449489742783178,VT,1,method
-1.0,2.0,1.0,-2.0,3.1622776601683795,TV,2,method
0.0,-1.0,0.0,1.0,1.4142135623730951,VT,2,method
-1.0,3.0,-2.0,0.0,3.7416573867739413,TV,3,method
0.0,-3.0,2.0,1.0,3.7416573867739413,VT,3,method
1.0,0.0,0.0,-1.0,1.4142135623730951,TV,4,method
1.0,-1.0,-1.0,1.0,2.0,VT,4,method
1.0,-1.0,0.0,0.0,1.4142135623730951,TV,5,method
-1.0,1.0,0.0,0.0,1.4142135623730951,VT,5,method
3.0,0.0,-2.0,-1.0,3.7416573867739413,TV,6,method
-1.0,-1.0,1.0,1.0,2.0,VT,6,method
0.0,-1.0,0.0,1.0,1.4142135623730951,TV,7,method
0.0,1.0,-2.0,1.0,2.449489742783178,VT,7,method
1.0,-3.0,1.0,1.0,3.4641016151377544,TV,8,method
-1.0,0.0,1.0,0.0,1.4142135623730951,VT,8,method
3.0,-2.0,-1.0,0.0,3.7416573867739413,TV,9,method
2.0,-2.0,1.0,-1.0,3.1622776601683795,VT,9,method
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,10,method
0.0,2.0,1.0,-3.0,3.7416573867739413,VT,10,method
-4.0,0.0,3.0,1.0,5.0990195135927845,TV,11,method
4.0,2.0,-5.0,-1.0,6.782329983125268,VT,11,method
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,12,method
0.0,0.0,-1.0,1.0,1.4142135623730951,VT,12,method
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,13,method
4.0,-2.0,-2.0,0.0,4.898979485566356,VT,13,method
0.0,1.0,-1.0,0.0,1.4142135623730951,TV,14,method
-1.0,0.0,0.0,1.0,1.4142135623730951,VT,14,method
-2.0,-1.0,1.0,2.0,3.1622776601683795,TV,15,method
-1.0,-1.0,2.0,0.0,2.449489742783178,VT,15,method
-1.0,1.0,0.0,0.0,1.4142135623730951,TV,16,method
-1.0,-2.0,3.0,0.0,3.7416573867739413,VT,16,method
-1.0,-3.0,1.0,3.0,4.47213595499958,TV,17,method
2.0,3.0,-2.0,-3.0,5.0990195135927845,VT,17,method
3.0,0.0,-2.0,-1.0,3.7416573867739413,TV,18,method
1.0,-2.0,2.0,-1.0,3.1622776601683795,VT,18,method
1.0,-2.0,0.0,1.0,2.449489742783178,TV,19,method
-1.0,2.0,-2.0,1.0,3.1622776601683795,VT,19,method
2.0,-3.0,0.0,1.0,3.7416573867739413,TV,20,method
-2.0,0.0,2.0,0.0,2.8284271247461903,VT,20,method
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,21,method
0.0,-2.0,-2.0,4.0,4.898979485566356,VT,21,method
-2.0,0.0,0.0,2.0,2.8284271247461903,TV,22,method
-1.0,2.0,1.0,-2.0,3.1622776601683795,VT,22,method
-3.0,2.0,0.0,1.0,3.7416573867739413,TV,23,method
3.0,0.0,-2.0,-1.0,3.7416573867739413,VT,23,method
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,24,method
0.0,-1.0,-1.0,2.0,2.449489742783178,VT,24,method
-1.0,1.0,0.0,0.0,1.4142135623730951,TV,25,method
3.0,-1.0,-3.0,1.0,4.47213595499958,VT,25,method
0.0,0.0,0.0,0.0,0.0,TV,26,method
-1.0,-1.0,0.0,2.0,2.449489742783178,VT,26,method
0.0,-3.0,2.0,1.0,3.7416573867739413,TV,27,method
2.0,-1.0,0.0,-1.0,2.449489742783178,VT,27,method
1.0,1.0,0.0,-2.0,2.449489742783178,TV,28,method
-2.0,-1.0,3.0,0.0,3.7416573867739413,VT,28,method
1.0,-1.0,2.0,-2.0,3.1622776601683795,TV,29,method
0.0,0.0,0.0,0.0,0.0,VT,29,method
0.0,0.0,-1.0,1.0,1.4142135623730951,TV,30,method
1.0,-1.0,3.0,-3.0,4.47213595499958,VT,30,method
-1.0,1.0,-1.0,1.0,2.0,TV,31,method
1.0,-1.0,-1.0,1.0,2.0,VT,31,method
1.0,-2.0,0.0,1.0,2.449489742783178,TV,32,method
-1.0,1.0,0.0,0.0,1.4142135623730951,VT,32,method
1.0,-1.0,-2.0,2.0,3.1622776601683795,TV,33,method
