request_id,category,pair_id,token_bucket,prompt_tokens,vision_tokens,prefix_tokens,tail_tokens,layer,component,duration_ms,dispatch_ms,expert_ms,combine_ms,fastest_rank_ms
bit_allocate,chart_document,15,medium,671,648,653,18,14,vision_prefix,1.0201280117034912,0.2496639909222722,0.5976639986038208,0.1305599808692932,0.9864000082015991
bit_allocate,chart_document,15,medium,671,648,653,18,15,language_tail,0.8424959778785706,0.18160000257194042,0.40748798847198486,0.11363202333450317,0.818015992641449
bit_allocate,chart_document,15,medium,671,648,653,18,15,vision_prefix,1.0553920269012451,0.2648640051484108,0.6145599782466888,0.14691197872161865,1.008255958557129
bit_allocate,chart_document,15,medium,671,648,653,18,16,language_tail,1.080288052558899,0.17561599612236023,0.42239999771118164,0.3097599744796753,1.0531840324401855
bit_allocate,chart_document,15,medium,671,648,653,18,16,vision_prefix,1.3193600177764893,0.24768000282347202,0.6303039789199829,0.44035202264785767,1.2963199615478516
bit_allocate,chart_document,15,medium,671,648,653,18,17,language_tail,1.0750720500946045,0.2424640078097582,0.41708797216415405,0.3160320520401001,1.0372480154037476
bit_allocate,chart_document,15,medium,671,648,653,18,17,vision_prefix,1.3855359554290771,0.26361599657684565,0.6305599808692932,0.46454405784606934,1.3516160249710083
bit_allocate,chart_document,15,medium,671,648,653,18,18,language_tail,0.8674880266189575,0.18352000508457422,0.4201599955558777,0.09449601173400879,0.8256319761276245
bit_allocate,chart_document,15,medium,671,648,653,18,18,vision_prefix,1.1311039924621582,0.26969600189477205,0.6073599755764008,0.2222079634666443,1.1080000400543213
bit_allocate,chart_document,15,medium,671,648,653,18,19,language_tail,0.9454399943351746,0.19446399714797735,0.43852803111076355,0.16067200899124146,0.8848959803581238
bit_allocate,chart_document,15,medium,671,648,653,18,19,vision_prefix,1.1568959951400757,0.2769280029460788,0.6232639849185944,0.30774396657943726,1.1204479932785034
bit_allocate,chart_document,15,medium,671,648,653,18,20,language_tail,0.8606079816818237,0.18959999922662973,0.407071977853775,0.10249602794647217,0.8329280018806458
bit_allocate,chart_document,15,medium,671,648,653,18,20,vision_prefix,1.1224639415740967,0.2517760135233402,0.610944002866745,0.24534392356872559,1.089568018913269
bit_allocate,chart_document,15,medium,671,648,653,18,21,language_tail,0.8695039749145508,0.18953599408268929,0.407584011554718,0.10467195510864258,0.8292480111122131
bit_allocate,chart_document,15,medium,671,648,653,18,21,vision_prefix,1.0642880201339722,0.2568960143253207,0.5943680107593536,0.18239998817443848,1.02566397190094
bit_allocate,chart_document,15,medium,671,648,653,18,22,language_tail,0.8790720105171204,0.20883199479430914,0.41417598724365234,0.11686396598815918,0.8355200290679932
bit_allocate,chart_document,15,medium,671,648,653,18,22,vision_prefix,1.0067520141601562,0.24265598878264427,0.5696960091590881,0.11395198106765747,0.9615679979324341
bit_allocate,chart_document,15,medium,671,648,653,18,23,language_tail,0.8654720187187195,0.1834880020469427,0.4105280339717865,0.1019519567489624,0.8267199993133545
bit_allocate,chart_document,15,medium,671,648,653,18,23,vision_prefix,1.026304006576538,0.2668160144239664,0.5817280113697052,0.10982400178909302,0.964031994342804
bit_allocate,chart_document,15,medium,671,648,653,18,24,language_tail,0.8984000086784363,0.23097599484026432,0.42316797375679016,0.10979205369949341,0.8533759713172913
bit_allocate,chart_document,15,medium,671,648,653,18,24,vision_prefix,1.000223994255066,0.26643201150000095,0.56044802069664,0.09699201583862305,0.9522560238838196
bit_allocate,chart_document,15,medium,671,648,653,18,25,language_tail,0.8650879859924316,0.1880639996379614,0.40140801668167114,0.11721599102020264,0.825760006904602
bit_allocate,chart_document,15,medium,671,648,653,18,25,vision_prefix,1.0241600275039673,0.2674559894949198,0.5698879659175873,0.12729597091674805,0.9695039987564087
