scope,key,source,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
request_layer,cell:L39,vision,357,2856,3.697478991596639,4.0,4.0,0.7086834733893558,0.988795518207283,845,714.0,0.14112685869638694,1.1834733893557423,3,963.0
request_layer,cell:L40,vision,357,2856,3.6358543417366946,4.0,4.0,0.6610644257703081,0.9747899159663865,839,714.0,0.10537296139067191,1.1750700280112045,1,941.0
request_layer,cell:L41,vision,357,2856,3.6554621848739495,4.0,4.0,0.6582633053221288,0.9971988795518207,769,714.0,0.06479767217159081,1.07703081232493,0,948.0
request_layer,cell:L42,vision,357,2856,3.641456582633053,4.0,4.0,0.6498599439775911,0.9915966386554622,966,714.0,0.21558848596267957,1.3529411764705883,1,943.0
request_layer,cell:L43,vision,357,2856,3.6050420168067228,4.0,4.0,0.6190476190476191,0.9859943977591037,871,714.0,0.1695285443324705,1.219887955182073,1,930.0
request_layer,cell:L44,vision,357,2856,3.722689075630252,4.0,4.0,0.7254901960784313,0.9971988795518207,787,714.0,0.07301070878979476,1.1022408963585435,1,972.0
request_layer,cell:L45,vision,357,2856,3.649859943977591,4.0,4.0,0.6694677871148459,0.9803921568627451,793,714.0,0.06587845841115819,1.1106442577030813,0,946.0
request_layer,cell:L46,vision,357,2856,3.672268907563025,4.0,4.0,0.680672268907563,0.9915966386554622,796,714.0,0.1204196761271808,1.1148459383753502,0,954.0
request_layer,cell:L47,vision,357,2856,3.683473389355742,4.0,4.0,0.6918767507002801,0.9915966386554622,987,714.0,0.2224665484371086,1.3823529411764706,0,958.0
request_layer,motorcycle:L0,vision,368,2944,3.625,4.0,4.0,0.6385869565217391,0.9864130434782609,825,736.0,0.08729024785185233,1.1209239130434783,0,966.0
request_layer,motorcycle:L1,vision,368,2944,3.676630434782609,4.0,4.0,0.6929347826086957,0.9836956521739131,857,736.0,0.09700649271578173,1.1644021739130435,3,985.0
request_layer,motorcycle:L2,vision,368,2944,3.703804347826087,4.0,4.0,0.7119565217391305,0.9918478260869565,811,736.0,0.06641645680761,1.1019021739130435,3,995.0
request_layer,motorcycle:L3,vision,368,2944,3.6494565217391304,4.0,4.0,0.6711956521739131,0.9782608695652174,820,736.0,0.0717090166539097,1.1141304347826086,3,975.0
request_layer,motorcycle:L4,vision,368,2944,3.7065217391304346,4.0,4.0,0.7146739130434783,0.9918478260869565,835,736.0,0.10124789957913767,1.1345108695652173,2,996.0
request_layer,motorcycle:L5,vision,368,2944,3.7092391304347827,4.0,4.0,0.7228260869565217,0.9864130434782609,797,736.0,0.07855211695414273,1.0828804347826086,0,997.0
request_layer,motorcycle:L6,vision,368,2944,3.6114130434782608,4.0,4.0,0.6331521739130435,0.9782608695652174,936,736.0,0.16672696018733182,1.2717391304347827,0,961.0
request_layer,motorcycle:L7,vision,368,2944,3.619565217391304,4.0,4.0,0.6385869565217391,0.9809782608695652,911,736.0,0.18463019209537695,1.2377717391304348,1,964.0
request_layer,motorcycle:L8,vision,368,2944,3.720108695652174,4.0,4.0,0.7282608695652174,0.9918478260869565,773,736.0,0.03326724061601982,1.0502717391304348,2,1001.0
request_layer,motorcycle:L9,vision,368,2944,3.682065217391304,4.0,4.0,0.6847826086956522,0.9972826086956522,969,736.0,0.20984921292876987,1.3165760869565217,0,987.0
request_layer,motorcycle:L10,vision,368,2944,3.6114130434782608,4.0,4.0,0.6304347826086957,0.9809782608695652,817,736.0,0.07050177344630222,1.110054347826087,0,961.0
request_layer,motorcycle:L11,vision,368,2944,3.5842391304347827,4.0,4.0,0.6114130434782609,0.9728260869565217,937,736.0,0.17695674290259653,1.2730978260869565,1,951.0
request_layer,motorcycle:L12,vision,368,2944,3.6630434782608696,4.0,4.0,0.6739130434782609,0.9891304347826086,849,736.0,0.12937251431362795,1.153532608695652,2,980.0
request_layer,motorcycle:L13,vision,368,2944,3.614130434782609,4.0,4.0,0.6331521739130435,0.9809782608695652,878,736.0,0.15304185225636968,1.1929347826086956,0,962.0
request_layer,motorcycle:L14,vision,368,2944,3.5489130434782608,4.0,4.0,0.5788043478260869,0.970108695652174,954,736.0,0.20028436704332936,1.296195652173913,3,938.0
request_layer,motorcycle:L15,vision,368,2944,3.614130434782609,4.0,4.0,0.6440217391304348,0.9728260869565217,1078,736.0,0.2791317786605872,1.4646739130434783,3,962.0
request_layer,motorcycle:L16,vision,368,2944,3.6467391304347827,4.0,4.0,0.6739130434782609,0.9728260869565217,877,736.0,0.13874005822792798,1.1915760869565217,3,974.0
request_layer,motorcycle:L17,vision,368,2944,3.546195652173913,4.0,4.0,0.5815217391304348,0.9646739130434783,1064,736.0,0.27656716411486854,1.4456521739130435,1,937.0
request_layer,motorcycle:L18,vision,368,2944,3.6440217391304346,4.0,4.0,0.6766304347826086,0.967391304347826,1040,736.0,0.28227045237172116,1.4130434782608696,3,973.0
request_layer,motorcycle:L19,vision,368,2944,3.766304347826087,4.0,4.0,0.7690217391304348,0.9972826086956522,763,736.0,0.032792169527573835,1.0366847826086956,1,1018.0
request_layer,motorcycle:L20,vision,368,2944,3.6875,4.0,4.0,0.6929347826086957,0.9945652173913043,834,736.0,0.12890792821987135,1.1331521739130435,0,989.0
request_layer,motorcycle:L21,vision,368,2944,3.608695652173913,4.0,4.0,0.6304347826086957,0.9782608695652174,987,736.0,0.19742273290546833,1.341032608695652,0,960.0
request_layer,motorcycle:L22,vision,368,2944,3.6331521739130435,4.0,4.0,0.6385869565217391,0.9945652173913043,772,736.0,0.05986746694801165,1.048913043478261,2,969.0
request_layer,motorcycle:L23,vision,368,2944,3.589673913043478,4.0,4.0,0.6086956521739131,0.9809782608695652,903,736.0,0.20377037760369482,1.2269021739130435,1,953.0
request_layer,motorcycle:L24,vision,368,2944,3.630434782608696,4.0,4.0,0.6603260869565217,0.970108695652174,809,736.0,0.11471930123810703,1.0991847826086956,2,968.0
request_layer,motorcycle:L25,vision,368,2944,3.5407608695652173,4.0,4.0,0.5788043478260869,0.9619565217391305,862,736.0,0.17494756421419577,1.171195652173913,3,935.0
request_layer,motorcycle:L26,vision,368,2944,3.714673913043478,4.0,4.0,0.7282608695652174,0.9864130434782609,831,736.0,0.09683506936674728,1.1290760869565217,3,999.0
request_layer,motorcycle:L27,vision,368,2944,3.595108695652174,4.0,4.0,0.6141304347826086,0.9809782608695652,928,736.0,0.2165084825750197,1.2608695652173914,1,955.0
request_layer,motorcycle:L28,vision,368,2944,3.6467391304347827,4.0,4.0,0.6657608695652174,0.9809782608695652,895,736.0,0.18428491559480528,1.216032608695652,3,974.0
request_layer,motorcycle:L29,vision,368,2944,3.6114130434782608,4.0,4.0,0.6467391304347826,0.9646739130434783,970,736.0,0.23976840232956279,1.3179347826086956,1,961.0
request_layer,motorcycle:L30,vision,368,2944,3.641304347826087,4.0,4.0,0.6467391304347826,0.9945652173913043,982,736.0,0.24636078479149495,1.3342391304347827,3,972.0
request_layer,motorcycle:L31,vision,368,2944,3.698369565217391,4.0,4.0,0.7119565217391305,0.9864130434782609,900,736.0,0.14676743386458285,1.2228260869565217,1,993.0
request_layer,motorcycle:L32,vision,368,2944,3.535326086956522,4.0,4.0,0.5625,0.9728260869565217,904,736.0,0.228844443584809,1.2282608695652173,3,933.0
request_layer,motorcycle:L33,vision,368,2944,3.7010869565217392,4.0,4.0,0.7228260869565217,0.9782608695652174,959,736.0,0.2115751341572712,1.3029891304347827,0,994.0
request_layer,motorcycle:L34,vision,368,2944,3.6385869565217392,4.0,4.0,0.6657608695652174,0.9728260869565217,821,736.0,0.10821479916148916,1.1154891304347827,1,971.0
request_layer,motorcycle:L35,vision,368,2944,3.6168478260869565,4.0,4.0,0.6277173913043478,0.9891304347826086,936,736.0,0.20979202431562102,1.2717391304347827,3,963.0
request_layer,motorcycle:L36,vision,368,2944,3.6222826086956523,4.0,4.0,0.6331521739130435,0.9891304347826086,859,736.0,0.11108531464157183,1.1671195652173914,3,965.0
request_layer,motorcycle:L37,vision,368,2944,3.635869565217391,4.0,4.0,0.6521739130434783,0.9836956521739131,874,736.0,0.1404755953870222,1.1875,0,970.0
request_layer,motorcycle:L38,vision,368,2944,3.7282608695652173,4.0,4.0,0.7336956521739131,0.9945652173913043,780,736.0,0.07266799233578303,1.059782608695652,2,1004.0
request_layer,motorcycle:L39,vision,368,2944,3.652173913043478,4.0,4.0,0.6603260869565217,0.9918478260869565,858,736.0,0.2132481374728353,1.1657608695652173,3,976.0
request_layer,motorcycle:L40,vision,368,2944,3.6739130434782608,4.0,4.0,0.6820652173913043,0.9918478260869565,840,736.0,0.10196103372560125,1.141304347826087,3,984.0
request_layer,motorcycle:L41,vision,368,2944,3.6277173913043477,4.0,4.0,0.6304347826086957,0.9972826086956522,883,736.0,0.22247578177387742,1.1997282608695652,1,967.0
request_layer,motorcycle:L42,vision,368,2944,3.6114130434782608,4.0,4.0,0.6277173913043478,0.9836956521739131,959,736.0,0.19344839397589358,1.3029891304347827,2,961.0
request_layer,motorcycle:L43,vision,368,2944,3.6630434782608696,4.0,4.0,0.6847826086956522,0.9782608695652174,847,736.0,0.10497187995499291,1.1508152173913044,1,980.0
request_layer,motorcycle:L44,vision,368,2944,3.6630434782608696,4.0,4.0,0.6793478260869565,0.9836956521739131,855,736.0,0.12973587093578598,1.1616847826086956,2,980.0
request_layer,motorcycle:L45,vision,368,2944,3.671195652173913,4.0,4.0,0.6875,0.9836956521739131,773,736.0,0.032792169527573835,1.0502717391304348,2,983.0
request_layer,motorcycle:L46,vision,368,2944,3.6168478260869565,4.0,4.0,0.6521739130434783,0.9646739130434783,847,736.0,0.11503667764948439,1.1508152173913044,0,963.0
request_layer,motorcycle:L47,vision,368,2944,3.7119565217391304,4.0,4.0,0.7282608695652174,0.9836956521739131,869,736.0,0.1698288041521645,1.1807065217391304,1,998.0
request_layer,coffee_rocket:L0,vision,488,3904,3.6086065573770494,4.0,4.0,0.6495901639344263,0.9590163934426229,1131,976.0,0.11142388590501896,1.158811475409836,3,1273.0
request_layer,coffee_rocket:L1,vision,488,3904,3.637295081967213,4.0,4.0,0.6475409836065574,0.9897540983606558,1158,976.0,0.13394924559846844,1.1864754098360655,3,1287.0
request_layer,coffee_rocket:L2,vision,488,3904,3.6475409836065573,4.0,4.0,0.6618852459016393,0.985655737704918,1182,976.0,0.13124156145688565,1.2110655737704918,0,1292.0
request_layer,coffee_rocket:L3,vision,488,3904,3.6434426229508197,4.0,4.0,0.6516393442622951,0.9918032786885246,1014,976.0,0.036942123724016285,1.0389344262295082,2,1290.0
request_layer,coffee_rocket:L4,vision,488,3904,3.5942622950819674,4.0,4.0,0.625,0.9692622950819673,1391,976.0,0.2558840858258489,1.4252049180327868,0,1266.0
request_layer,coffee_rocket:L5,vision,488,3904,3.6454918032786887,4.0,4.0,0.6700819672131147,0.9754098360655737,1276,976.0,0.17858903409776627,1.3073770491803278,1,1291.0
request_layer,coffee_rocket:L6,vision,488,3904,3.3934426229508197,3.0,4.0,0.45901639344262296,0.9344262295081968,1537,976.0,0.37983631652531386,1.5747950819672132,0,1168.0
request_layer,coffee_rocket:L7,vision,488,3904,3.6331967213114753,4.0,4.0,0.6495901639344263,0.9836065573770492,1097,976.0,0.08706605259289701,1.1239754098360655,2,1285.0
request_layer,coffee_rocket:L8,vision,488,3904,3.6885245901639343,4.0,4.0,0.6967213114754098,0.9918032786885246,1069,976.0,0.06614362406385002,1.0952868852459017,2,1312.0
request_layer,coffee_rocket:L9,vision,488,3904,3.6762295081967213,4.0,4.0,0.6782786885245902,0.9979508196721312,1210,976.0,0.1861147656501564,1.2397540983606556,0,1306.0
request_layer,coffee_rocket:L10,vision,488,3904,3.557377049180328,4.0,4.0,0.5881147540983607,0.9692622950819673,1233,976.0,0.16750874150398018,1.2633196721311475,0,1248.0
request_layer,coffee_rocket:L11,vision,488,3904,3.6188524590163933,4.0,4.0,0.6434426229508197,0.9754098360655737,1238,976.0,0.20806875948528078,1.2684426229508197,1,1278.0
request_layer,coffee_rocket:L12,vision,488,3904,3.680327868852459,4.0,4.0,0.6885245901639344,0.9918032786885246,1088,976.0,0.10430458709604806,1.1147540983606556,1,1308.0
request_layer,coffee_rocket:L13,vision,488,3904,3.723360655737705,4.0,4.0,0.7336065573770492,0.9897540983606558,1030,976.0,0.05812235493312637,1.055327868852459,3,1329.0
request_layer,coffee_rocket:L14,vision,488,3904,3.6413934426229506,4.0,4.0,0.6577868852459017,0.9836065573770492,1178,976.0,0.12497270260930503,1.2069672131147542,1,1289.0
request_layer,coffee_rocket:L15,vision,488,3904,3.627049180327869,4.0,4.0,0.6413934426229508,0.985655737704918,1297,976.0,0.2049666950417154,1.3288934426229508,3,1282.0
request_layer,coffee_rocket:L16,vision,488,3904,3.6311475409836067,4.0,4.0,0.6475409836065574,0.9836065573770492,1073,976.0,0.12594126260248073,1.0993852459016393,3,1284.0
request_layer,coffee_rocket:L17,vision,488,3904,3.7049180327868854,4.0,4.0,0.7090163934426229,0.9959016393442623,1154,976.0,0.1083452625409925,1.1823770491803278,1,1320.0
request_layer,coffee_rocket:L18,vision,488,3904,3.6577868852459017,4.0,4.0,0.6823770491803278,0.9754098360655737,1273,976.0,0.20162440176874724,1.3043032786885247,0,1297.0
request_layer,coffee_rocket:L19,vision,488,3904,3.627049180327869,4.0,4.0,0.6331967213114754,0.9938524590163934,1077,976.0,0.08363756556931658,1.103483606557377,0,1282.0
request_layer,coffee_rocket:L20,vision,488,3904,3.5901639344262297,4.0,4.0,0.6168032786885246,0.9733606557377049,1195,976.0,0.14459976769618585,1.2243852459016393,0,1264.0
request_layer,coffee_rocket:L21,vision,488,3904,3.637295081967213,4.0,4.0,0.6598360655737705,0.9774590163934426,1261,976.0,0.17424510608360744,1.2920081967213115,0,1287.0
request_layer,coffee_rocket:L22,vision,488,3904,3.6557377049180326,4.0,4.0,0.6741803278688525,0.9815573770491803,1163,976.0,0.1357050236108335,1.1915983606557377,3,1296.0
request_layer,coffee_rocket:L23,vision,488,3904,3.6413934426229506,4.0,4.0,0.6618852459016393,0.9795081967213115,1171,976.0,0.13434834746586946,1.1997950819672132,1,1289.0
request_layer,coffee_rocket:L24,vision,488,3904,3.69672131147541,4.0,4.0,0.7110655737704918,0.985655737704918,1009,976.0,0.023886359071464688,1.033811475409836,3,1316.0
request_layer,coffee_rocket:L25,vision,488,3904,3.6331967213114753,4.0,4.0,0.6557377049180327,0.9774590163934426,1257,976.0,0.16975143173373153,1.2879098360655739,3,1285.0
request_layer,coffee_rocket:L26,vision,488,3904,3.7131147540983607,4.0,4.0,0.7295081967213115,0.9836065573770492,1166,976.0,0.1422133362071314,1.194672131147541,1,1324.0
request_layer,coffee_rocket:L27,vision,488,3904,3.6209016393442623,4.0,4.0,0.6290983606557377,0.9918032786885246,1234,976.0,0.1934332885355546,1.264344262295082,3,1279.0
request_layer,coffee_rocket:L28,vision,488,3904,3.6864754098360657,4.0,4.0,0.6987704918032787,0.9877049180327869,1076,976.0,0.14205269215149438,1.1024590163934427,1,1311.0
request_layer,coffee_rocket:L29,vision,488,3904,3.6639344262295084,4.0,4.0,0.6782786885245902,0.985655737704918,1110,976.0,0.15724204688137405,1.1372950819672132,2,1300.0
request_layer,coffee_rocket:L30,vision,488,3904,3.6721311475409837,4.0,4.0,0.6721311475409836,1.0,1202,976.0,0.13797962146856094,1.2315573770491803,0,1304.0
request_layer,coffee_rocket:L31,vision,488,3904,3.6639344262295084,4.0,4.0,0.6639344262295082,1.0,1156,976.0,0.11811040608713637,1.1844262295081966,0,1300.0
request_layer,coffee_rocket:L32,vision,488,3904,3.5655737704918034,4.0,4.0,0.5942622950819673,0.9713114754098361,1199,976.0,0.1320290876736549,1.228483606557377,0,1252.0
request_layer,coffee_rocket:L33,vision,488,3904,3.668032786885246,4.0,4.0,0.680327868852459,0.9877049180327869,1227,976.0,0.17388626334074783,1.257172131147541,0,1302.0
request_layer,coffee_rocket:L34,vision,488,3904,3.6618852459016393,4.0,4.0,0.6680327868852459,0.9938524590163934,1102,976.0,0.08259556797248013,1.1290983606557377,2,1299.0
request_layer,coffee_rocket:L35,vision,488,3904,3.5799180327868854,4.0,4.0,0.5922131147540983,0.9877049180327869,1031,976.0,0.04215787010541185,1.0563524590163935,0,1259.0
request_layer,coffee_rocket:L36,vision,488,3904,3.627049180327869,4.0,4.0,0.6495901639344263,0.9774590163934426,1077,976.0,0.07703528170772292,1.103483606557377,3,1282.0
request_layer,coffee_rocket:L37,vision,488,3904,3.6721311475409837,4.0,4.0,0.6823770491803278,0.9897540983606558,1021,976.0,0.04523307388246745,1.0461065573770492,0,1304.0
request_layer,coffee_rocket:L38,vision,488,3904,3.7418032786885247,4.0,4.0,0.7418032786885246,1.0,1074,976.0,0.09911817673981774,1.1004098360655739,3,1338.0
request_layer,coffee_rocket:L39,vision,488,3904,3.6147540983606556,4.0,4.0,0.6290983606557377,0.985655737704918,1183,976.0,0.2082440124746058,1.2120901639344261,1,1276.0
request_layer,coffee_rocket:L40,vision,488,3904,3.6618852459016393,4.0,4.0,0.6741803278688525,0.9877049180327869,1113,976.0,0.15919440876587526,1.1403688524590163,1,1299.0
request_layer,coffee_rocket:L41,vision,488,3904,3.6639344262295084,4.0,4.0,0.6721311475409836,0.9918032786885246,1127,976.0,0.14076466868887383,1.1547131147540983,1,1300.0
request_layer,coffee_rocket:L42,vision,488,3904,3.622950819672131,4.0,4.0,0.6413934426229508,0.9815573770491803,1068,976.0,0.09285975459321474,1.0942622950819672,2,1280.0
request_layer,coffee_rocket:L43,vision,488,3904,3.6557377049180326,4.0,4.0,0.6639344262295082,0.9918032786885246,1066,976.0,0.07044010804615042,1.0922131147540983,2,1296.0
request_layer,coffee_rocket:L44,vision,488,3904,3.6639344262295084,4.0,4.0,0.6700819672131147,0.9938524590163934,1064,976.0,0.09642857809387281,1.0901639344262295,1,1300.0
request_layer,coffee_rocket:L45,vision,488,3904,3.6700819672131146,4.0,4.0,0.6844262295081968,0.985655737704918,1155,976.0,0.11855398148721695,1.1834016393442623,0,1303.0
request_layer,coffee_rocket:L46,vision,488,3904,3.680327868852459,4.0,4.0,0.7008196721311475,0.9795081967213115,1110,976.0,0.14808606903321198,1.1372950819672132,2,1308.0
request_layer,coffee_rocket:L47,vision,488,3904,3.6618852459016393,4.0,4.0,0.6782786885245902,0.9836065573770492,1178,976.0,0.16500832935659507,1.2069672131147542,0,1299.0
request_layer,bit_allocate:L0,vision,648,5184,3.6296296296296298,4.0,4.0,0.654320987654321,0.9753086419753086,1586,1296.0,0.1551587982884899,1.2237654320987654,1,1704.0
request_layer,bit_allocate:L1,vision,648,5184,3.557098765432099,4.0,4.0,0.5787037037037037,0.9783950617283951,1683,1296.0,0.1964374941064964,1.2986111111111112,1,1657.0
request_layer,bit_allocate:L2,vision,648,5184,3.6959876543209877,4.0,4.0,0.7037037037037037,0.9922839506172839,1449,1296.0,0.10024036137591012,1.1180555555555556,1,1747.0
request_layer,bit_allocate:L3,vision,648,5184,3.595679012345679,4.0,4.0,0.6064814814814815,0.9891975308641975,1589,1296.0,0.2518903109630246,1.2260802469135803,2,1682.0
request_layer,bit_allocate:L4,vision,648,5184,3.615740740740741,4.0,4.0,0.6358024691358025,0.9799382716049383,1676,1296.0,0.17569225872516064,1.2932098765432098,1,1695.0
request_layer,bit_allocate:L5,vision,648,5184,3.7916666666666665,4.0,4.0,0.8009259259259259,0.9907407407407407,1392,1296.0,0.059355932430361504,1.0740740740740742,0,1809.0
request_layer,bit_allocate:L6,vision,648,5184,3.6666666666666665,4.0,4.0,0.6820987654320988,0.9845679012345679,1588,1296.0,0.2188374174841089,1.2253086419753085,2,1728.0
request_layer,bit_allocate:L7,vision,648,5184,3.580246913580247,4.0,4.0,0.5895061728395061,0.9907407407407407,2016,1296.0,0.3401180828203539,1.5555555555555556,3,1672.0
request_layer,bit_allocate:L8,vision,648,5184,3.7391975308641974,4.0,4.0,0.7469135802469136,0.9922839506172839,1632,1296.0,0.20294896775401908,1.2592592592592593,1,1775.0
request_layer,bit_allocate:L9,vision,648,5184,3.7083333333333335,4.0,4.0,0.7160493827160493,0.9922839506172839,1533,1296.0,0.12910152014375878,1.1828703703703705,0,1755.0
request_layer,bit_allocate:L10,vision,648,5184,3.575617283950617,4.0,4.0,0.5941358024691358,0.9814814814814815,1498,1296.0,0.14441488796212124,1.1558641975308641,0,1669.0
request_layer,bit_allocate:L11,vision,648,5184,3.697530864197531,4.0,4.0,0.7067901234567902,0.9907407407407407,1448,1296.0,0.10123621460569779,1.117283950617284,1,1748.0
request_layer,bit_allocate:L12,vision,648,5184,3.6003086419753085,4.0,4.0,0.6126543209876543,0.9876543209876543,1585,1296.0,0.16375667459936433,1.2229938271604939,2,1685.0
request_layer,bit_allocate:L13,vision,648,5184,3.646604938271605,4.0,4.0,0.6496913580246914,0.9969135802469136,1364,1296.0,0.045015064414416994,1.0524691358024691,0,1715.0
