dataset,wave,layer,actual_expert_critical_ms,fragment_ideal_expert_critical_ms,fragment_removable_ms,actual_expert_critical_ms_p99_winsorized,fragment_ideal_expert_critical_ms_p99_trimmed,fragment_removable_ms_p99_trimmed,compact_predicted_expert_critical_ms,compact_ideal_expert_critical_ms,post_compaction_fragment_residual_ms,compaction_expert_work_removal_ms,compact_predicted_expert_critical_ms_p99_trimmed,compact_ideal_expert_critical_ms_p99_trimmed,post_compaction_fragment_residual_ms_p99_trimmed,compaction_expert_work_removal_ms_p99_trimmed
gsm8k,31,15,0.7180799841880798,0.4945632070302963,0.2235167771577835,0.7180799841880798,0.4945632070302963,0.2235167771577835,0.4975885190167385,0.4778463989496231,0.0197421200671154,0.22049146517134133,0.49996162050288256,0.4778463989496231,0.022115221553259456,0.21811836368519727
gsm8k,31,16,0.7237759828567505,0.48626879453659055,0.23750718832015993,0.7237759828567505,0.48626879453659055,0.23750718832015993,0.4928830246014358,0.47189760208129883,0.020985422520136965,0.2308929582553147,0.49216859079633213,0.47189760208129883,0.0202709887150333,0.23160739206041836
gsm8k,31,17,0.7160000205039978,0.48792960345745084,0.22807041704654696,0.7160000205039978,0.48792960345745084,0.22807041704654696,0.5081805087218649,0.48476798832416534,0.023412520397699588,0.20781951178213287,0.5108145322859706,0.48476798832416534,0.02604654396180528,0.20518548821802718
gsm8k,31,18,0.7367039918899536,0.47969279289245603,0.2570111989974976,0.7367039918899536,0.47969279289245603,0.2570111989974976,0.49108176579403406,0.47169280648231504,0.019388959311719023,0.24562222609591955,0.4926303035470718,0.47169280648231504,0.020937497064756783,0.2440736883428818
gsm8k,31,19,0.707584023475647,0.4935871958732605,0.21399682760238647,0.707584023475647,0.4935871958732605,0.21399682760238647,0.4906326350489343,0.4830656051635742,0.007567029885360066,0.2169513884267127,0.4922918595696107,0.4830656051635742,0.009226254406036472,0.21529216390603628
gsm8k,31,20,0.6983360052108765,0.49987199902534485,0.19846400618553162,0.6983360052108765,0.49987199902534485,0.19846400618553162,0.5044617933638895,0.46353920102119445,0.040922592342695074,0.19387421184698694,0.5049620339339127,0.46353920102119445,0.041422832912718255,0.19337397127696376
gsm8k,31,21,0.7018880248069763,0.4806687951087952,0.22121922969818114,0.7018880248069763,0.4806687951087952,0.22121922969818114,0.4973615403465542,0.4767807900905609,0.02058075025599332,0.2045264844604221,0.4975424361047219,0.4767807900905609,0.020761646014160973,0.20434558870225444
gsm8k,31,22,0.7087039947509766,0.4797376036643982,0.22896639108657835,0.7087039947509766,0.4797376036643982,0.22896639108657835,0.48665517272137826,0.470003205537796,0.01665196718358225,0.2220488220295983,0.4861492998005174,0.470003205537796,0.0161460942627214,0.22255469495045915
gsm8k,31,23,0.7312639951705933,0.4758528023958206,0.25541119277477264,0.7312639951705933,0.4758528023958206,0.25541119277477264,0.4969998630878982,0.471561598777771,0.02543826431012719,0.2342641320826951,0.4942817716279667,0.471561598777771,0.02272017285019573,0.23698222354262655
gsm8k,31,24,0.7336959838867188,0.48499839603900907,0.24869758784770968,0.7336959838867188,0.48499839603900907,0.24869758784770968,0.4944266946612566,0.4691136062145233,0.0253130884467333,0.23926928922546215,0.495481457893453,0.4691136062145233,0.026367851678929688,0.23821452599326576
gsm8k,31,25,0.6726400256156921,0.47915200889110565,0.1934880167245865,0.6726400256156921,0.47915200889110565,0.1934880167245865,0.4961024324255097,0.47731839418411254,0.018784038241397183,0.17653759319018242,0.4961583031549717,0.47731839418411254,0.018839908970859187,0.1764817224607204
gsm8k,31,26,0.7335039973258972,0.48502400517463684,0.24847999215126038,0.7335039973258972,0.48502400517463684,0.24847999215126038,0.49039518251106357,0.4718528062105179,0.01854237630054567,0.24310881481483365,0.4909427674783314,0.4718528062105179,0.019089961267813482,0.24256122984756584
gsm8k,31,27,0.7195519804954529,0.4746464043855667,0.24490557610988617,0.7195519804954529,0.4746464043855667,0.24490557610988617,0.49289764690018106,0.47173120081424713,0.021166446085933932,0.22665433359527182,0.4901341958755328,0.47173120081424713,0.018402995061285676,0.22941778461992007
gsm8k,31,28,0.7483199834823608,0.4951008051633835,0.25321917831897733,0.7483199834823608,0.4951008051633835,0.25321917831897733,0.48895613978531,0.4749888002872467,0.01396733949806328,0.25936384369705084,0.49116002770911876,0.4749888002872467,0.016171227421872048,0.2571599557732421
gsm8k,31,29,0.7560639977455139,0.4877536058425903,0.2683103919029236,0.7560639977455139,0.47779839634895327,0.27826560139656065,0.48799357342628397,0.4689375936985016,0.01905597972778239,0.26807042431922995,0.4873087059618217,0.4689375936985016,0.01837111226332011,0.26875529178369223
gsm8k,31,30,0.7444159984588623,0.4932768076658249,0.2511391907930374,0.7444159984588623,0.4932768076658249,0.2511391907930374,0.5001285527940984,0.48306880593299867,0.017059746861099734,0.2442874456647639,0.49276006752523627,0.48306880593299867,0.009691261592237599,0.25165593093362604
gsm8k,31,31,0.7374719977378845,0.4968128055334091,0.2406591922044754,0.7374719977378845,0.4968128055334091,0.2406591922044754,0.5152164062232758,0.488086399435997,0.027130006787278782,0.22225559151460872,0.5162991523909188,0.488086399435997,0.028212752954921816,0.22117284534696569
gsm8k,32,1,0.8009920120239258,0.5332095980644226,0.2677824139595032,0.8009920120239258,0.5332095980644226,0.2677824139595032,0.5195313060841115,0.5308000028133393,0.0,0.2814607059398143,0.5200862019161185,0.5308000028133393,0.0,0.28090581010780724
gsm8k,32,2,0.8591679930686951,0.5644992113113403,0.2946687817573548,0.8591679930686951,0.5644992113113403,0.2946687817573548,0.5156584560885678,0.5446144223213196,0.0,0.3435095369801273,0.5164043039941268,0.5446144223213196,0.0,0.3427636890745682
gsm8k,32,3,0.7934079766273499,0.5393087983131408,0.25409917831420903,0.7934079766273499,0.5393087983131408,0.25409917831420903,0.5171716263469971,0.5256864190101623,0.0,0.27623635028035276,0.5175873450369853,0.5256864190101623,0.0,0.2758206315903645
gsm8k,32,4,0.7346879839897156,0.5138239860534668,0.22086399793624878,0.7346879839897156,0.5138239860534668,0.22086399793624878,0.5095015485512564,0.5053567886352539,0.004144759916002494,0.22518643543845918,0.5134676156465288,0.5053567886352539,0.008110827011274857,0.2212203683431868
gsm8k,32,5,0.7838079929351807,0.5086848020553589,0.27512319087982173,0.7838079929351807,0.5086848020553589,0.27512319087982173,0.507663222867655,0.5025280117988586,0.00513521106879633,0.2761447700675257,0.5071186535087655,0.5025280117988586,0.004590641709906862,0.27668933942641516
gsm8k,32,6,0.7712640166282654,0.49987839758396146,0.2713856190443039,0.7712640166282654,0.49987839758396146,0.2713856190443039,0.509242876470625,0.4924191892147064,0.01682368725591865,0.26202114015764033,0.5092135641018135,0.4924191892147064,0.01679437488710711,0.26205045252645187
gsm8k,32,7,0.7450879812240601,0.4897439986467361,0.25534398257732394,0.7450879812240601,0.4897439986467361,0.25534398257732394,0.5093202103766907,0.4830911993980408,0.026229010978649936,0.23576777084736933,0.513972873350633,0.4830911993980408,0.030881673952592226,0.23111510787342704
gsm8k,32,8,0.7445440292358398,0.4835520088672638,0.26099202036857605,0.7445440292358398,0.4835520088672638,0.26099202036857605,0.5100688407459416,0.47243519127368927,0.03763364947225234,0.23447518848989823,0.5135143594145164,0.47243519127368927,0.04107916814082713,0.23102966982132345
gsm8k,32,9,0.6882240176200867,0.48126078844070436,0.2069632291793823,0.6882240176200867,0.48106238842010496,0.2071616291999817,0.5109173052503484,0.4768895983695984,0.03402770688075002,0.17730671236973827,0.5141047243389129,0.4768895983695984,0.03721512596931448,0.17411929328117381
gsm8k,32,10,0.7807040214538574,0.4980192005634308,0.2826848208904266,0.7807040214538574,0.4980192005634308,0.2826848208904266,0.511838381863654,0.4834847927093506,0.02835358915430347,0.2688656395902034,0.5038837475735496,0.4834847927093506,0.020398954864199015,0.27682027388030783
gsm8k,32,11,0.7414399981498718,0.47838719487190245,0.26305280327796937,0.7414399981498718,0.47838719487190245,0.26305280327796937,0.49964786450760407,0.47596798837184906,0.023679876135755007,0.24179213364226776,0.5020334322434742,0.47596798837184906,0.026065443871625127,0.23940656590639764
gsm8k,32,12,0.601855993270874,0.470783993601799,0.131071999669075,0.601855993270874,0.470783993601799,0.131071999669075,0.5210645756611041,0.46643838882446287,0.05462618683664122,0.08079141760976993,0.5208096313406883,0.46643838882446287,0.05437124251622538,0.08104636193018577
gsm8k,32,13,0.6423680186271667,0.4938688039779663,0.14849921464920046,0.6423680186271667,0.4938688039779663,0.14849921464920046,0.5125645733383565,0.48355519473552705,0.029009378602829428,0.12980344528881027,0.5172019921404378,0.48355519473552705,0.03364679740491078,0.12516602648672892
gsm8k,32,14,0.7739199995994568,0.485260808467865,0.2886591911315918,0.7739199995994568,0.485260808467865,0.2886591911315918,0.5220750547120885,0.47011840641498565,0.051956648297102836,0.2518449448873683,0.5243374972015922,0.47011840641498565,0.05421909078660653,0.24958250239786461
gsm8k,32,15,0.7349439859390259,0.49125760793685913,0.24368637800216675,0.7349439859390259,0.49125760793685913,0.24368637800216675,0.5105213479821132,0.4771456092596054,0.03337573872250782,0.22442263795691264,0.5125879398816874,0.4771456092596054,0.03544233062208196,0.2223560460573385
gsm8k,32,16,0.6893759965896606,0.47269760370254515,0.2166783928871155,0.6893759965896606,0.47269760370254515,0.2166783928871155,0.5135161004949685,0.47182080149650574,0.041695298998462804,0.1758598960946921,0.5131771685497004,0.47182080149650574,0.041356367053194676,0.17619882803996023
gsm8k,32,17,0.6767359972000122,0.4867520034313202,0.18998399376869202,0.6767359972000122,0.4867520034313202,0.18998399376869202,0.5079801976485242,0.48476798832416534,0.023212209324358857,0.168755799551488,0.5102709676822276,0.48476798832416534,0.025502979358062228,0.16646502951778464
gsm8k,32,18,0.756767988204956,0.4732223987579346,0.28354558944702146,0.756767988204956,0.4732223987579346,0.28354558944702146,0.5071545539697164,0.47169280648231504,0.035461747487401385,0.24961343423523963,0.5081282143012923,0.47169280648231504,0.03643540781897725,0.24863977390366376
gsm8k,32,19,0.7155839800834656,0.49243520498275756,0.22314877510070802,0.7155839800834656,0.49243520498275756,0.22314877510070802,0.4956086545301253,0.4830656051635742,0.012543049366551096,0.21997532555334026,0.4970552127204154,0.4830656051635742,0.0139896075568412,0.21852876736305016
gsm8k,32,20,0.7162240147590637,0.4767359972000122,0.23948801755905152,0.7162240147590637,0.4767359972000122,0.23948801755905152,0.5064652478767988,0.4631136000156403,0.04335164786115853,0.2097587668822649,0.5080475710216082,0.4631136000156403,0.044933971005967965,0.20817644373745547
gsm8k,32,21,0.6530240178108215,0.4783423900604248,0.17468162775039675,0.6530240178108215,0.4783423900604248,0.17468162775039675,0.4996985138359495,0.4729055970907211,0.02679291674522838,0.15332550397487205,0.5018301586382434,0.4729055970907211,0.02892456154752232,0.1511938591725781
gsm8k,32,22,0.6232320070266724,0.4782784044742584,0.14495360255241396,0.6232320070266724,0.4782784044742584,0.14495360255241396,0.5015542475215855,0.470003205537796,0.031551041983789496,0.12167775950508686,0.5039499575590259,0.470003205537796,0.03394675202122993,0.11928204946764642
gsm8k,32,23,0.7282879948616028,0.4750272035598755,0.2532607913017273,0.7282879948616028,0.4750272035598755,0.2532607913017273,0.5112267171205213,0.471561598777771,0.03966511834275027,0.21706127774108153,0.5127682890328029,0.471561598777771,0.04120669025503193,0.21551970582879987
gsm8k,32,24,0.6150400042533875,0.47125119566917417,0.14378880858421328,0.6150400042533875,0.47125119566917417,0.14378880858421328,0.5150990147540034,0.46895680725574496,0.04614220749825848,0.09994098949938401,0.5152361873803122,0.46895680725574496,0.046279380124567226,0.09980381687307527
gsm8k,32,25,0.6377599835395813,0.47763840556144715,0.16012157797813414,0.6377599835395813,0.47763840556144715,0.16012157797813414,0.5142443604427877,0.4772991925477982,0.03694516789498947,0.12351562309679365,0.5149070997097404,0.4772991925477982,0.03760790716194218,0.12285288382984094
gsm8k,32,26,0.6622080206871033,0.4787072092294693,0.18350081145763397,0.6622080206871033,0.4787072092294693,0.18350081145763397,0.506919434050731,0.4718528062105179,0.03506662784021314,0.15528858663637224,0.5095469922789347,0.4718528062105179,0.037694186068416846,0.15266102840816853
gsm8k,32,27,0.7013120055198669,0.4728192090988159,0.22849279642105103,0.7013120055198669,0.4728192090988159,0.22849279642105103,0.5036788446405482,0.47173120081424713,0.03194764382630111,0.1976331608793187,0.5031566426933473,0.47173120081424713,0.031425441879100124,0.1981553628265197
gsm8k,32,28,0.7182080149650574,0.4797439932823181,0.23846402168273928,0.7182080149650574,0.4797439932823181,0.23846402168273928,0.4962482660396228,0.4748544007539749,0.021393865285647906,0.22195974892543457,0.4948503077574487,0.4748544007539749,0.019995907003473812,0.22335770720760867
gsm8k,32,29,0.7340160012245178,0.4734624058008194,0.26055359542369844,0.7340160012245178,0.47173760533332826,0.26227839589118956,0.49372884557076,0.4689375936985016,0.024791251872258446,0.2402871556537578,0.4925408713304098,0.4689375936985016,0.023603277631908226,0.24147512989410802
gsm8k,32,30,0.7357439994812012,0.4855840116739273,0.2501599878072739,0.7357439994812012,0.4855840116739273,0.2501599878072739,0.4914310866824681,0.48306880593299867,0.00836228074946943,0.24431291279873307,0.49320462818589744,0.48306880593299867,0.010135822252898774,0.24253937129530373
gsm8k,32,31,0.7514879703521729,0.49489918947219846,0.2565887808799744,0.7514879703521729,0.49489918947219846,0.2565887808799744,0.5588804017381944,0.488086399435997,0.0707940023021974,0.19260756861397843,0.512753421718959,0.488086399435997,0.02466702228296197,0.23873454863321386
gsm8k,33,1,0.6143360137939453,0.5311839997768402,0.08315201401710515,0.6143360137939453,0.5311839997768402,0.08315201401710515,0.5169130181893705,0.5308000028133393,0.0,0.09742299560457479,0.5190782472659324,0.5308000028133393,0.0,0.09525776652801288
gsm8k,33,2,0.6599680185317993,0.5593248128890991,0.10064320564270024,0.6599680185317993,0.5593248128890991,0.10064320564270024,0.5208315609711481,0.5446144223213196,0.0,0.13913645756065118,0.5203514950501243,0.5446144223213196,0.0,0.13961652348167497
gsm8k,33,3,0.6071040034294128,0.5361055970191956,0.07099840641021726,0.6071040034294128,0.5361055970191956,0.07099840641021726,0.5163843760245024,0.5256864190101623,0.0,0.09071962740491046,0.5170611266609261,0.5256864190101623,0.0,0.09004287676848677
gsm8k,33,4,0.5469440221786499,0.512883186340332,0.03406083583831787,0.5469440221786499,0.512883186340332,0.03406083583831787,0.5101550271911836,0.5053567886352539,0.004798238555929646,0.03678899498746635,0.5134772723958486,0.5053567886352539,0.00812048376059471,0.033466749782801286
gsm8k,33,5,0.577888011932373,0.5084480047225952,0.06944000720977783,0.577888011932373,0.5084480047225952,0.06944000720977783,0.5139208697571891,0.5025280117988586,0.011392857958330449,0.06396714217518396,0.5152980133617795,0.5025280117988586,0.012770001562920852,0.06258999857059355
gsm8k,33,6,0.5816959738731384,0.4985887944698334,0.08310717940330503,0.5816959738731384,0.4985887944698334,0.08310717940330503,0.5153306787930485,0.4924191892147064,0.022911489578342104,0.06636529508008993,0.5197367085174317,0.4924191892147064,0.0273175193027253,0.06195926535570673
gsm8k,33,7,0.5189759731292725,0.48862079381942747,0.030355179309844993,0.5189759731292725,0.48862079381942747,0.030355179309844993,0.5161877810740406,0.4830911993980408,0.033096581675999825,0.0027881920552318418,0.5173425103854045,0.4830911993980408,0.03425131098736367,0.0016334627438679972
gsm8k,33,8,0.5407360196113586,0.4749055951833725,0.06583042442798615,0.5407360196113586,0.4749055951833725,0.06583042442798615,0.505014840153755,0.47243519127368927,0.032579648880065704,0.03572117945760367,0.5067620443688058,0.47243519127368927,0.034326853095116516,0.033973975242552856
gsm8k,33,9,0.5694720149040222,0.4808639883995056,0.0886080265045166,0.5694720149040222,0.4804223895072937,0.0890496253967285,0.5173792961008481,0.4768895983695984,0.04048969773124972,0.05209271880317412,0.518132468800681,0.4768895983695984,0.0412428704310826,0.05133954610334124
gsm8k,33,10,0.8263999819755554,0.49446721076965333,0.3319327712059021,0.8263999819755554,0.49446721076965333,0.3319327712059021,0.5169578886477983,0.4834847927093506,0.03347309593844777,0.3094420933277571,0.5183832932131324,0.4834847927093506,0.03489850050378179,0.30801668876242305
gsm8k,33,11,0.5492479801177979,0.47647999227046967,0.07276798784732819,0.5492479801177979,0.47647999227046967,0.07276798784732819,0.5112650072797683,0.47596798837184906,0.03529701890791925,0.03798297283802954,0.5139410383018196,0.47596798837184906,0.037973049929970526,0.035306941815978266
gsm8k,33,12,0.5207679867744446,0.46904959678649905,0.051718389987945534,0.5207679867744446,0.46904959678649905,0.051718389987945534,0.5210645756611041,0.46643838882446287,0.05462618683664122,0.0,0.5208096313406883,0.46643838882446287,0.05437124251622538,0.0
gsm8k,33,13,0.5163840055465698,0.49202880561351775,0.024355199933052074,0.5163840055465698,0.49202880561351775,0.024355199933052074,0.522605396743979,0.48355519473552705,0.03905020200845194,0.0,0.5246429269264536,0.48355519473552705,0.041087732190926596,0.0
gsm8k,33,14,0.5834559798240662,0.48477440774440766,0.0986815720796585,0.5834559798240662,0.48477440774440766,0.0986815720796585,0.5208499392505892,0.47011840641498565,0.050731532835603554,0.06260604057347696,0.5236031133196749,0.47011840641498565,0.05348470690468926,0.059852866504391256
gsm8k,33,15,0.5640320181846619,0.48835841119289397,0.0756736069917679,0.5640320181846619,0.48835841119289397,0.0756736069917679,0.5097577083604862,0.4771456092596054,0.032612099100880754,0.05427430982417569,0.5111578410000831,0.4771456092596054,0.03401223174047768,0.05287417718457876
gsm8k,33,16,0.5035200119018555,0.4726048052310944,0.030915206670761086,0.5035200119018555,0.4726048052310944,0.030915206670761086,0.5135493338252431,0.47182080149650574,0.04172853232873741,0.0,0.513210401879975,0.47182080149650574,0.04138960038346928,0.0
gsm8k,33,17,0.5411520004272461,0.48630400002002716,0.05484800040721893,0.5411520004272461,0.48630400002002716,0.05484800040721893,0.5102248220198201,0.48476798832416534,0.025456833695654768,0.03092717840742598,0.5118399074628175,0.48476798832416534,0.027071919138652145,0.029312092964428604
gsm8k,33,18,0.5482239723205566,0.47205119729042055,0.07617277503013609,0.5482239723205566,0.47205119729042055,0.07617277503013609,0.5077193318306942,0.47169280648231504,0.036026525348379135,0.040504640489862465,0.509403069960816,0.47169280648231504,0.03771026347850093,0.03882090235974067
gsm8k,33,19,0.5372480154037476,0.49232960641384127,0.04491840898990629,0.5372480154037476,0.49232960641384127,0.04491840898990629,0.503237051227615,0.4830656051635742,0.020171446064040754,0.034010964176132585,0.5037231393326937,0.4830656051635742,0.02065753416911953,0.03352487607105381
gsm8k,33,20,0.5273920297622681,0.46694400906562805,0.060448020696640015,0.5273920297622681,0.46694400906562805,0.060448020696640015,0.5064584590380694,0.4631136000156403,0.04334485902242913,0.020933570724198658,0.5079086945243636,0.4631136000156403,0.04479509450872332,0.019483335237904464
gsm8k,33,21,0.5170239806175232,0.47811518907546996,0.038908791542053234,0.5170239806175232,0.47811518907546996,0.038908791542053234,0.5010665753787502,0.4729055970907211,0.028160978288029104,0.01595740523877298,0.5006812843132519,0.4729055970907211,0.027775687222530765,0.01634269630427132
gsm8k,33,22,0.5202879905700684,0.4747648060321808,0.04552318453788756,0.5202879905700684,0.4747648060321808,0.04552318453788756,0.5040578536672173,0.470003205537796,0.03405464812942133,0.016230136902851022,0.5047063488237115,0.470003205537796,0.03470314328591545,0.0155816417463569
gsm8k,33,23,0.5449280142784119,0.47317440509796144,0.07175360918045043,0.5449280142784119,0.47317440509796144,0.07175360918045043,0.5023081659296667,0.471561598777771,0.030746567151895665,0.042619848348745215,0.5043467301354251,0.471561598777771,0.032785131357654096,0.040581284142986784
gsm8k,33,24,0.4962559938430786,0.47021119892597196,0.02604479491710665,0.4962559938430786,0.47021119892597196,0.02604479491710665,0.5153949061626365,0.46895680725574496,0.046438098906891545,0.0,0.5155836696126718,0.46895680725574496,0.04662686235692681,0.0
gsm8k,33,25,0.5054399967193604,0.47745280563831327,0.02798719108104708,0.5054399967193604,0.47745280563831327,0.02798719108104708,0.508845691398835,0.4772991925477982,0.031546498851036775,0.0,0.5112850269374278,0.4772991925477982,0.033985834389629654,0.0
gsm8k,33,26,0.5961599946022034,0.4755392104387283,0.12062078416347505,0.5961599946022034,0.4755392104387283,0.12062078416347505,0.5028467032520489,0.4718528062105179,0.03099389704153105,0.09331329135015443,0.5051221364668577,0.4718528062105179,0.03326933025633977,0.0910378581353457
gsm8k,33,27,0.5709760189056396,0.4727936089038849,0.09818241000175476,0.5709760189056396,0.4727936089038849,0.09818241000175476,0.5014161169754261,0.47173120081424713,0.029684916161178965,0.06955990193021355,0.5012955410409751,0.47173120081424713,0.029564340226727936,0.06968047786466458
gsm8k,33,28,0.5434560179710388,0.47781439423561095,0.06564162373542787,0.5434560179710388,0.47781439423561095,0.06564162373542787,0.4978181320285142,0.4748544007539749,0.022963731274539323,0.0456378859425246,0.49815598658064597,0.4748544007539749,0.02330158582667108,0.04530003139039285
gsm8k,33,29,1.3627840280532837,0.4700128048658371,0.8927712231874466,1.0746918487548827,0.4700128048658371,0.6046790438890456,0.4994548981441204,0.4689375936985016,0.030517304445618842,0.8633291299091632,0.4975633488153796,0.4689375936985016,0.028625755116878038,0.577128499939503
gsm8k,33,30,0.8696320056915283,0.48408001363277436,0.38555199205875396,0.8696320056915283,0.48408001363277436,0.38555199205875396,0.4983983152865461,0.48306880593299867,0.015329509353547432,0.3712336904049822,0.4963850686072445,0.48306880593299867,0.013316262674245849,0.3732469370842838
gsm8k,33,31,0.6492480039596558,0.49476158916950225,0.15448641479015351,0.6492480039596558,0.49476158916950225,0.15448641479015351,0.49582744066263107,0.488086399435997,0.007741041226634049,0.1534205632970247,0.4951559882921457,0.488086399435997,0.0070695888561486675,0.15409201566751007
gsm8k,34,1,0.5741440057754517,0.5308480024337768,0.04329600334167483,0.5741440057754517,0.5308480024337768,0.04329600334167483,0.5258417360736262,0.5308000028133393,0.0,0.048302269701825495,0.5242730769222141,0.5308000028133393,0.0,0.04987092885323752
gsm8k,34,2,0.5379520058631897,0.5446144223213196,0.0,0.5379520058631897,0.5446144223213196,0.0,0.5201568741621238,0.5416352033615113,0.0,0.017795131701065947,0.5205678965377677,0.5416352033615113,0.0,0.017384109325422004
gsm8k,34,3,0.535647988319397,0.530896008014679,0.004751980304718018,0.535647988319397,0.530896008014679,0.004751980304718018,0.5175633322959841,0.5256864190101623,0.0,0.018084656023412915,0.5183819234497756,0.5256864190101623,0.0,0.017266064869621345
gsm8k,34,4,0.5142719745635986,0.5062975883483887,0.007974386215209961,0.5142719745635986,0.5062975883483887,0.007974386215209961,0.5150634842150891,0.5053567886352539,0.009706695579835167,0.0,0.518045614488173,0.5053567886352539,0.012688825852919083,0.0
gsm8k,34,5,0.5200960040092468,0.5035520195960999,0.016543984413146973,0.5200960040092468,0.5035520195960999,0.016543984413146973,0.518312437390761,0.5025280117988586,0.015784425591902407,0.0017835666184857768,0.5184936019872421,0.5025280117988586,0.015965590188383505,0.0016024020220046786
gsm8k,34,6,0.5438719987869263,0.4931903898715973,0.05068160891532897,0.5438719987869263,0.4931903898715973,0.05068160891532897,0.5217261543343702,0.4924191892147064,0.029306965119663797,0.022145844452556074,0.524835637284114,0.4924191892147064,0.03241644806940758,0.019036361502812293
gsm8k,34,7,0.5094079971313477,0.4837823987007141,0.025625598430633556,0.5094079971313477,0.4837823987007141,0.025625598430633556,0.5197853182505932,0.4830911993980408,0.03669411885255236,0.0,0.5191612285910199,0.4830911993980408,0.03607002919297908,0.0
gsm8k,34,8,0.47513601183891296,0.4739840030670166,0.0011520087718963623,0.47513601183891296,0.4739840030670166,0.0011520087718963623,0.51753695638934,0.47243519127368927,0.04510176511565078,0.0,0.5184900994726297,0.47243519127368927,0.046054908198940425,0.0
gsm8k,34,9,0.5264639854431152,0.4768895983695984,0.04957438707351686,0.5264639854431152,0.4768895983695984,0.04957438707351686,0.5214372600033889,0.4720927894115448,0.04934447059184405,0.005026725439726376,0.5254765723021687,0.4720927894115448,0.0533837828906239,0.0009874131409465248
gsm8k,34,10,0.506335973739624,0.4834847927093506,0.02285118103027345,0.506335973739624,0.4834847927093506,0.02285118103027345,0.519079974226729,0.4834847927093506,0.03559518151737845,0.0,0.5206789964780041,0.4834847927093506,0.03719420376865351,0.0
gsm8k,34,11,0.5008640289306641,0.4763519912958145,0.02451203763484955,0.5008640289306641,0.4763519912958145,0.02451203763484955,0.5244631158546037,0.47596798837184906,0.04849512748275464,0.0,0.5274396828063519,0.47596798837184906,0.051471694434502835,0.0
gsm8k,34,12,0.49529600143432617,0.46807039380073545,0.02722560763359072,0.49529600143432617,0.46807039380073545,0.02722560763359072,0.5234530145249725,0.46643838882446287,0.057014625700509636,0.0,0.5251475112595723,0.46643838882446287,0.058709122435109395,0.0
gsm8k,34,13,0.4999679923057556,0.48554239571094515,0.014425596594810464,0.4999679923057556,0.48554239571094515,0.014425596594810464,0.5203050555131927,0.48355519473552705,0.03674986077766568,0.0,0.5204685572945179,0.48355519473552705,0.03691336255899086,0.0
gsm8k,34,14,0.5033599734306335,0.47011840641498565,0.0332415670156479,0.5033599734306335,0.47011840641498565,0.0332415670156479,0.5171545062478405,0.47011840641498565,0.047036099832854894,0.0,0.5170531841333317,0.47011840641498565,0.04693477771834603,0.0
gsm8k,34,15,0.49724799394607544,0.47932159900665283,0.017926394939422607,0.49724799394607544,0.47932159900665283,0.017926394939422607,0.5155750910270579,0.4771456092596054,0.03842948176745248,0.0,0.5153770823870952,0.4771456092596054,0.03823147312748981,0.0
gsm8k,34,16,0.47731199860572815,0.4723584055900574,0.004953593015670776,0.47731199860572815,0.4723584055900574,0.004953593015670776,0.5135493338252431,0.47182080149650574,0.04172853232873741,0.0,0.513210401879975,0.47182080149650574,0.04138960038346928,0.0
gsm8k,34,17,0.496832013130188,0.4859199970960617,0.010912016034126282,0.496832013130188,0.4859199970960617,0.010912016034126282,0.5154899918212398,0.48476798832416534,0.030722003497074435,0.0,0.5172640658494201,0.48476798832416534,0.03249607752525474,0.0
gsm8k,34,18,0.5264639854431152,0.47169280648231504,0.05477117896080019,0.5264639854431152,0.47169280648231504,0.05477117896080019,0.5089392206659175,0.47169280648231504,0.037246414183602417,0.017524764777197777,0.5098279906684829,0.47169280648231504,0.0381351841861679,0.01663599477463229
gsm8k,34,19,0.5193279981613159,0.4901888072490692,0.029139190912246704,0.5193279981613159,0.4901888072490692,0.029139190912246704,0.5076611971319561,0.4830656051635742,0.024595591968381902,0.011666801029359797,0.5095294394237736,0.4830656051635742,0.02646383426019938,0.009798558737542318
gsm8k,34,20,0.48998400568962097,0.4652416050434113,0.024742400646209695,0.48998400568962097,0.4652416050434113,0.024742400646209695,0.5111547798113856,0.4631136000156403,0.04804117979574529,0.0,0.512523039730507,0.4631136000156403,0.049409439714866665,0.0
gsm8k,34,21,0.5207359790802002,0.4767807900905609,0.04395518898963929,0.5207359790802002,0.4767807900905609,0.04395518898963929,0.5073742066109016,0.4729055970907211,0.03446860952018049,0.013361772469298594,0.5069282968129966,0.4729055970907211,0.03402269972227545,0.013807682267203636
gsm8k,34,22,0.4769279956817627,0.4705984055995941,0.006329590082168601,0.4769279956817627,0.4705984055995941,0.006329590082168601,0.507737144073514,0.470003205537796,0.03773393853571799,0.0,0.5071538625638329,0.470003205537796,0.03715065702603687,0.0
gsm8k,34,23,0.4902400076389313,0.471561598777771,0.01867840886116029,0.4902400076389313,0.471561598777771,0.01867840886116029,0.5088925071484707,0.471561598777771,0.03733090837069969,0.0,0.509658020734326,0.471561598777771,0.03809642195655499,0.0
gsm8k,34,24,0.5023360252380371,0.46895680725574496,0.03337921798229215,0.5023360252380371,0.46895680725574496,0.03337921798229215,0.5147343457808321,0.46895680725574496,0.04577753852508715,0.0,0.5170804581084041,0.46895680725574496,0.04812365085265913,0.0
