B_s,B_e,seed,cost,max_rank_load,mean_rank_load,cv_mean,critical_rank_mode,critical_set_3pct_mean,critical_set_5pct_mean,critical_set_10pct_mean,window_id,layer,group_count,method
12,6,-1,30977,30977,26572.0,0.12124737473096582,1,1.0,1.0,2.0,1,42,2,oracle_f
12,6,-1,31630,31630,26572.0,0.10799933305885973,1,1.0,1.0,1.0,1,43,2,oracle_f
12,6,-1,28419,28419,26572.0,0.06773711160952535,2,1.5,2.0,2.5,1,44,2,oracle_f
12,6,-1,31240,31240,26572.0,0.09309238400569037,0,1.0,1.5,2.0,1,45,2,oracle_f
12,6,-1,30724,30724,26572.0,0.09422472375206689,0,1.0,1.0,1.5,1,46,2,oracle_f
12,6,-1,30921,30921,26572.0,0.1683506519170771,0,1.0,1.5,2.0,1,47,2,oracle_f
16,8,-1,9857,9857,9182.0,0.06427431525825428,1,1.5,2.0,3.0,0,0,2,fifo
16,8,-1,10543,10543,9182.0,0.11031899406531283,1,1.0,1.5,1.5,0,1,2,fifo
16,8,-1,10177,10177,9182.0,0.08678900624582098,1,1.0,1.0,2.5,0,2,2,fifo
16,8,-1,10161,10161,9182.0,0.09696005849219214,2,1.5,1.5,2.0,0,3,2,fifo
16,8,-1,10068,10068,9182.0,0.07244248437848934,0,1.0,1.5,1.5,0,4,2,fifo
16,8,-1,9877,9877,9182.0,0.08795477198008188,0,1.5,2.5,2.5,0,5,2,fifo
16,8,-1,11712,11712,9182.0,0.19831241592376214,0,1.0,1.0,1.0,0,6,2,fifo
16,8,-1,10992,10992,9182.0,0.15652553672659142,3,1.5,1.5,1.5,0,7,2,fifo
16,8,-1,9990,9990,9182.0,0.08663176871267252,1,1.5,2.0,2.0,0,8,2,fifo
16,8,-1,11630,11630,9182.0,0.16629096142915312,0,1.0,1.0,1.0,0,9,2,fifo
16,8,-1,9930,9930,9182.0,0.06964130630472903,0,1.5,2.0,2.5,0,10,2,fifo
16,8,-1,10777,10777,9182.0,0.11332946164371546,1,1.0,1.0,1.0,0,11,2,fifo
16,8,-1,10231,10231,9182.0,0.08436154359701559,1,1.0,1.5,1.5,0,12,2,fifo
16,8,-1,9918,9918,9182.0,0.11622454076850738,0,2.0,3.0,3.0,0,13,2,fifo
16,8,-1,10449,10449,9182.0,0.11107642413355638,0,1.5,1.5,1.5,0,14,2,fifo
16,8,-1,11026,11026,9182.0,0.15263688856616042,1,1.0,1.0,2.0,0,15,2,fifo
16,8,-1,10379,10379,9182.0,0.06636257856971081,1,1.0,1.0,2.5,0,16,2,fifo
16,8,-1,10163,10163,9182.0,0.08763567027515459,1,1.0,1.0,2.5,0,17,2,fifo
16,8,-1,10008,10008,9182.0,0.07705560524684221,0,1.0,1.5,2.5,0,18,2,fifo
16,8,-1,10456,10456,9182.0,0.11845043215093298,3,1.0,1.5,2.0,0,19,2,fifo
16,8,-1,10694,10694,9182.0,0.12213127410389765,0,1.0,1.0,1.5,0,20,2,fifo
16,8,-1,11252,11252,9182.0,0.1365827643279227,0,1.0,1.0,1.0,0,21,2,fifo
16,8,-1,10267,10267,9182.0,0.09754797387085987,3,1.0,1.0,2.5,0,22,2,fifo
16,8,-1,10200,10200,9182.0,0.11846701894918532,1,1.5,2.0,2.0,0,23,2,fifo
16,8,-1,10087,10087,9182.0,0.0722697276332395,3,1.0,1.0,2.0,0,24,2,fifo
16,8,-1,11483,11483,9182.0,0.17040576097776272,3,1.0,1.0,1.0,0,25,2,fifo
16,8,-1,10165,10165,9182.0,0.07418293048856162,0,1.0,1.0,2.0,0,26,2,fifo
16,8,-1,10659,10659,9182.0,0.14891212176087754,1,2.0,2.0,2.0,0,27,2,fifo
16,8,-1,9685,9685,9182.0,0.0423076688310409,1,1.5,2.5,3.0,0,28,2,fifo
16,8,-1,11071,11071,9182.0,0.14644020140180625,2,1.0,1.0,1.0,0,29,2,fifo
16,8,-1,9889,9889,9182.0,0.055194541392502496,0,1.0,1.0,2.0,0,30,2,fifo
16,8,-1,9911,9911,9182.0,0.06918551174988635,0,1.5,1.5,2.5,0,31,2,fifo
16,8,-1,11292,11292,9182.0,0.13335375672345529,0,1.0,1.0,1.0,0,32,2,fifo
16,8,-1,10521,10521,9182.0,0.09429271856716384,0,1.0,1.0,1.5,0,33,2,fifo
16,8,-1,9418,9418,9182.0,0.01853558637976018,3,2.0,3.5,4.0,0,34,2,fifo
16,8,-1,10227,10227,9182.0,0.08946392061591238,3,1.0,1.0,2.0,0,35,2,fifo
16,8,-1,10599,10599,9182.0,0.12806619946912437,3,1.5,1.5,1.5,0,36,2,fifo
16,8,-1,10169,10169,9182.0,0.0990140523894692,0,1.0,1.0,2.5,0,37,2,fifo
16,8,-1,9501,9501,9182.0,0.038696856500724464,0,2.5,3.0,3.0,0,38,2,fifo
16,8,-1,10903,10903,9182.0,0.1706562801281135,1,1.5,1.5,1.5,0,39,2,fifo
16,8,-1,9861,9861,9182.0,0.048289456441108575,1,1.5,1.5,3.0,0,40,2,fifo
16,8,-1,10618,10618,9182.0,0.1265504838924597,2,1.0,1.5,2.0,0,41,2,fifo
16,8,-1,11026,11026,9182.0,0.1447107232849461,1,1.0,1.0,1.5,0,42,2,fifo
16,8,-1,10232,10232,9182.0,0.10595166417316906,1,1.0,1.0,2.5,0,43,2,fifo
16,8,-1,9770,9770,9182.0,0.052300843560031465,1,1.5,1.5,3.0,0,44,2,fifo
16,8,-1,9955,9955,9182.0,0.07949845799417009,0,1.5,2.0,2.5,0,45,2,fifo
16,8,-1,9925,9925,9182.0,0.07492517520084235,2,1.5,1.5,3.0,0,46,2,fifo
16,8,-1,11295,11295,9182.0,0.1579754396903819,0,1.0,1.0,1.0,0,47,2,fifo
16,8,-1,9774,9774,9182.0,0.06102870509904877,1,1.5,2.0,3.0,0,0,2,oracle_l
16,8,-1,10289,10289,9182.0,0.11486380856805614,3,2.0,2.0,2.0,0,1,2,oracle_l
16,8,-1,10177,10177,9182.0,0.08678900624582098,1,1.0,1.0,2.5,0,2,2,oracle_l
16,8,-1,10044,10044,9182.0,0.08810050329705177,3,1.0,2.0,2.5,0,3,2,oracle_l
16,8,-1,10068,10068,9182.0,0.07244248437848934,0,1.0,1.5,1.5,0,4,2,oracle_l
16,8,-1,9733,9733,9182.0,0.08845246731962596,0,2.5,3.0,3.0,0,5,2,oracle_l
16,8,-1,11712,11712,9182.0,0.19831241592376214,0,1.0,1.0,1.0,0,6,2,oracle_l
16,8,-1,10992,10992,9182.0,0.15652553672659142,3,1.5,1.5,1.5,0,7,2,oracle_l
16,8,-1,9956,9956,9182.0,0.08902248040545205,2,2.0,2.5,3.0,0,8,2,oracle_l
16,8,-1,11630,11630,9182.0,0.16629096142915312,0,1.0,1.0,1.0,0,9,2,oracle_l
16,8,-1,9787,9787,9182.0,0.05629750950724122,0,2.5,2.5,3.5,0,10,2,oracle_l
16,8,-1,10777,10777,9182.0,0.11332946164371546,1,1.0,1.0,1.0,0,11,2,oracle_l
16,8,-1,10073,10073,9182.0,0.08672026233964902,1,1.5,1.5,2.5,0,12,2,oracle_l
16,8,-1,9895,9895,9182.0,0.11576696690074989,0,2.0,3.0,3.0,0,13,2,oracle_l
16,8,-1,10343,10343,9182.0,0.10638053762627646,1,1.0,1.5,2.0,0,14,2,oracle_l
16,8,-1,11026,11026,9182.0,0.15263688856616042,1,1.0,1.0,2.0,0,15,2,oracle_l
16,8,-1,10085,10085,9182.0,0.07423396003274547,2,1.5,2.0,2.5,0,16,2,oracle_l
16,8,-1,10163,10163,9182.0,0.08763567027515459,1,1.0,1.0,2.5,0,17,2,oracle_l
16,8,-1,10008,10008,9182.0,0.07705560524684221,0,1.0,1.5,2.5,0,18,2,oracle_l
16,8,-1,10456,10456,9182.0,0.11845043215093298,3,1.0,1.5,2.0,0,19,2,oracle_l
16,8,-1,10694,10694,9182.0,0.12213127410389765,0,1.0,1.0,1.5,0,20,2,oracle_l
16,8,-1,11252,11252,9182.0,0.1365827643279227,0,1.0,1.0,1.0,0,21,2,oracle_l
16,8,-1,10267,10267,9182.0,0.09754797387085987,3,1.0,1.0,2.5,0,22,2,oracle_l
16,8,-1,10192,10192,9182.0,0.11345261714898969,1,2.0,2.0,2.0,0,23,2,oracle_l
16,8,-1,10087,10087,9182.0,0.0722697276332395,3,1.0,1.0,2.0,0,24,2,oracle_l
16,8,-1,11483,11483,9182.0,0.17040576097776272,3,1.0,1.0,1.0,0,25,2,oracle_l
16,8,-1,9923,9923,9182.0,0.0770142588163563,0,1.5,1.5,3.0,0,26,2,oracle_l
16,8,-1,10659,10659,9182.0,0.14891212176087754,1,2.0,2.0,2.0,0,27,2,oracle_l
16,8,-1,9685,9685,9182.0,0.0423076688310409,1,1.5,2.5,3.0,0,28,2,oracle_l
16,8,-1,11071,11071,9182.0,0.14644020140180625,2,1.0,1.0,1.0,0,29,2,oracle_l
16,8,-1,9557,9557,9182.0,0.0392025451716219,0,1.5,3.0,3.5,0,30,2,oracle_l
16,8,-1,9745,9745,9182.0,0.0584523390312717,3,2.0,2.0,3.5,0,31,2,oracle_l
16,8,-1,11292,11292,9182.0,0.13335375672345529,0,1.0,1.0,1.0,0,32,2,oracle_l
16,8,-1,10521,10521,9182.0,0.09429271856716384,0,1.0,1.0,1.5,0,33,2,oracle_l
16,8,-1,9418,9418,9182.0,0.01853558637976018,3,2.0,3.5,4.0,0,34,2,oracle_l
16,8,-1,10227,10227,9182.0,0.08946392061591238,3,1.0,1.0,2.0,0,35,2,oracle_l
16,8,-1,10599,10599,9182.0,0.12806619946912437,3,1.5,1.5,1.5,0,36,2,oracle_l
16,8,-1,10169,10169,9182.0,0.0990140523894692,0,1.0,1.0,2.5,0,37,2,oracle_l
16,8,-1,9492,9492,9182.0,0.038493485706968464,3,2.5,3.0,3.5,0,38,2,oracle_l
16,8,-1,10903,10903,9182.0,0.1706562801281135,1,1.5,1.5,1.5,0,39,2,oracle_l
16,8,-1,9861,9861,9182.0,0.048289456441108575,1,1.5,1.5,3.0,0,40,2,oracle_l
16,8,-1,10618,10618,9182.0,0.1265504838924597,2,1.0,1.5,2.0,0,41,2,oracle_l
16,8,-1,11026,11026,9182.0,0.1447107232849461,1,1.0,1.0,1.5,0,42,2,oracle_l
16,8,-1,10232,10232,9182.0,0.10595166417316906,1,1.0,1.0,2.5,0,43,2,oracle_l
16,8,-1,9715,9715,9182.0,0.04651306662137477,2,2.0,2.0,3.5,0,44,2,oracle_l
16,8,-1,9955,9955,9182.0,0.07949845799417009,0,1.5,2.0,2.5,0,45,2,oracle_l
16,8,-1,9925,9925,9182.0,0.07492517520084235,2,1.5,1.5,3.0,0,46,2,oracle_l
16,8,-1,11295,11295,9182.0,0.1579754396903819,0,1.0,1.0,1.0,0,47,2,oracle_l
16,8,-1,9774,9774,9182.0,0.0685487041936558,1,2.0,2.0,2.5,0,0,2,oracle_f
16,8,-1,10310,10310,9182.0,0.11155582260076899,1,1.5,2.0,2.0,0,1,2,oracle_f
16,8,-1,10177,10177,9182.0,0.07780682447388412,1,1.0,1.0,1.5,0,2,2,oracle_f
16,8,-1,10266,10266,9182.0,0.10599104061090334,2,1.0,2.0,2.0,0,3,2,oracle_f
16,8,-1,10068,10068,9182.0,0.07156206664000861,0,1.5,1.5,2.0,0,4,2,oracle_f
16,8,-1,10272,10272,9182.0,0.10490999027265903,0,1.0,1.0,2.5,0,5,2,oracle_f
16,8,-1,11712,11712,9182.0,0.19090186956265268,0,1.0,1.0,1.0,0,6,2,oracle_f
16,8,-1,10992,10992,9182.0,0.1522718639139416,3,1.0,1.0,1.5,0,7,2,oracle_f
16,8,-1,9958,9958,9182.0,0.0925666154329477,1,2.0,2.0,2.5,0,8,2,oracle_f
16,8,-1,11630,11630,9182.0,0.1837521864554913,0,1.0,1.0,1.0,0,9,2,oracle_f
16,8,-1,10351,10351,9182.0,0.08359889384272642,0,1.0,1.0,1.5,0,10,2,oracle_f
16,8,-1,10777,10777,9182.0,0.1219025040623665,1,1.0,1.0,1.0,0,11,2,oracle_f
16,8,-1,10242,10242,9182.0,0.10078496819094138,1,1.0,1.5,2.0,0,12,2,oracle_f
16,8,-1,10076,10076,9182.0,0.12096711166238683,0,1.5,2.5,3.0,0,13,2,oracle_f
16,8,-1,10343,10343,9182.0,0.11095995581298526,1,1.5,1.5,1.5,0,14,2,oracle_f
16,8,-1,11026,11026,9182.0,0.15881815935895005,1,1.5,1.5,1.5,0,15,2,oracle_f
16,8,-1,10365,10365,9182.0,0.0919629632562981,1,1.0,1.0,1.5,0,16,2,oracle_f
16,8,-1,10370,10370,9182.0,0.09746812276760285,1,1.0,1.0,1.5,0,17,2,oracle_f
16,8,-1,10008,10008,9182.0,0.07833449990964547,0,2.0,2.0,2.0,0,18,2,oracle_f
16,8,-1,10475,10475,9182.0,0.12938124545035695,2,1.5,1.5,2.0,0,19,2,oracle_f
16,8,-1,10694,10694,9182.0,0.11247568934782981,0,1.0,1.0,1.5,0,20,2,oracle_f
16,8,-1,11252,11252,9182.0,0.14551184223552635,0,1.0,1.0,1.0,0,21,2,oracle_f
16,8,-1,10267,10267,9182.0,0.09752260489600922,3,1.0,1.0,2.0,0,22,2,oracle_f
16,8,-1,10504,10504,9182.0,0.12440181634315105,1,1.0,1.0,2.0,0,23,2,oracle_f
16,8,-1,10087,10087,9182.0,0.08019827680435022,3,1.0,2.0,2.0,0,24,2,oracle_f
16,8,-1,11483,11483,9182.0,0.16492713391156416,3,1.0,1.0,1.0,0,25,2,oracle_f
16,8,-1,9958,9958,9182.0,0.08079451742259437,0,1.5,2.0,2.5,0,26,2,oracle_f
16,8,-1,10659,10659,9182.0,0.14828094311100726,1,1.5,2.0,2.0,0,27,2,oracle_f
16,8,-1,10049,10049,9182.0,0.07365105465744992,1,1.0,1.5,2.5,0,28,2,oracle_f
16,8,-1,11071,11071,9182.0,0.14701086074262454,2,1.0,1.0,1.0,0,29,2,oracle_f
16,8,-1,9640,9640,9182.0,0.040727912650158855,0,1.5,2.0,3.5,0,30,2,oracle_f
16,8,-1,9928,9928,9182.0,0.06699451714378381,0,1.5,1.5,2.5,0,31,2,oracle_f
16,8,-1,11292,11292,9182.0,0.12977459992520016,0,1.0,1.0,1.0,0,32,2,oracle_f
16,8,-1,10521,10521,9182.0,0.1020314342002354,0,1.0,1.0,1.5,0,33,2,oracle_f
16,8,-1,9626,9626,9182.0,0.0408138012059892,0,1.5,2.5,3.5,0,34,2,oracle_f
16,8,-1,10227,10227,9182.0,0.09199814808905837,3,1.0,1.5,1.5,0,35,2,oracle_f
16,8,-1,10599,10599,9182.0,0.1314003806215719,3,1.0,1.0,2.0,0,36,2,oracle_f
16,8,-1,10169,10169,9182.0,0.0949354585293944,0,1.0,1.0,2.5,0,37,2,oracle_f
16,8,-1,9524,9524,9182.0,0.030665529619967706,1,1.5,2.5,4.0,0,38,2,oracle_f
16,8,-1,10903,10903,9182.0,0.17012540301028287,1,1.0,1.5,2.0,0,39,2,oracle_f
16,8,-1,9861,9861,9182.0,0.055833670620157975,1,1.5,1.5,2.5,0,40,2,oracle_f
16,8,-1,10618,10618,9182.0,0.12700415297622147,2,1.5,1.5,1.5,0,41,2,oracle_f
16,8,-1,11026,11026,9182.0,0.15743947519662466,1,1.5,1.5,1.5,0,42,2,oracle_f
16,8,-1,10232,10232,9182.0,0.1141259309990104,1,1.5,1.5,2.5,0,43,2,oracle_f
16,8,-1,9725,9725,9182.0,0.049586319469194104,1,2.0,2.0,3.5,0,44,2,oracle_f
16,8,-1,9955,9955,9182.0,0.08085162330135513,0,1.5,2.0,2.5,0,45,2,oracle_f
16,8,-1,9986,9986,9182.0,0.07613818047973031,0,1.5,1.5,2.5,0,46,2,oracle_f
16,8,-1,11295,11295,9182.0,0.16026202872522846,0,1.0,1.0,1.0,0,47,2,oracle_f
24,8,-1,34277,34277,31858.0,0.07234781259831759,1,1.6666666666666667,2.0,3.0,0,0,3,fifo
24,8,-1,36269,36269,31858.0,0.11842225582350084,1,1.0,1.6666666666666667,1.6666666666666667,0,1,3,fifo
24,8,-1,37025,37025,31858.0,0.09454063027028825,1,1.0,1.0,2.0,0,2,3,fifo
24,8,-1,37380,37380,31858.0,0.1151853657960807,1,1.3333333333333333,1.3333333333333333,1.6666666666666667,0,3,3,fifo
24,8,-1,36042,36042,31858.0,0.08318718464883619,0,1.0,1.3333333333333333,1.6666666666666667,0,4,3,fifo
24,8,-1,37127,37127,31858.0,0.10650240426989964,0,1.3333333333333333,2.0,2.0,0,5,3,fifo
24,8,-1,38820,38820,31858.0,0.1939187488429589,0,1.0,1.0,1.3333333333333333,0,6,3,fifo
24,8,-1,41332,41332,31858.0,0.17429189006420984,3,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,7,3,fifo
24,8,-1,38749,38749,31858.0,0.11105752420856303,1,1.3333333333333333,1.6666666666666667,1.6666666666666667,0,8,3,fifo
24,8,-1,37820,37820,31858.0,0.1436883339196484,0,1.0,1.0,1.0,0,9,3,fifo
24,8,-1,36204,36204,31858.0,0.07948775960563971,0,1.3333333333333333,1.6666666666666667,2.0,0,10,3,fifo
24,8,-1,39119,39119,31858.0,0.13552542154834693,1,1.0,1.0,1.0,0,11,3,fifo
24,8,-1,37769,37769,31858.0,0.10943059334418731,1,1.0,1.3333333333333333,1.3333333333333333,0,12,3,fifo
24,8,-1,36356,36356,31858.0,0.11330832266976966,0,1.6666666666666667,2.3333333333333335,2.3333333333333335,0,13,3,fifo
24,8,-1,36099,36099,31858.0,0.1144480907819017,1,1.6666666666666667,1.6666666666666667,1.6666666666666667,0,14,3,fifo
24,8,-1,41327,41327,31858.0,0.1749209522039743,1,1.0,1.0,1.6666666666666667,0,15,3,fifo
24,8,-1,38664,38664,31858.0,0.09286689968389454,2,1.0,1.0,2.0,0,16,3,fifo
24,8,-1,35546,35546,31858.0,0.086009979317879,1,1.0,1.0,2.0,0,17,3,fifo
24,8,-1,37230,37230,31858.0,0.11049576281702576,0,1.0,1.3333333333333333,2.3333333333333335,0,18,3,fifo
24,8,-1,36836,36836,31858.0,0.13350224540200475,3,1.0,1.3333333333333333,2.0,0,19,3,fifo
24,8,-1,38180,38180,31858.0,0.1374719064061042,0,1.0,1.0,1.3333333333333333,0,20,3,fifo
24,8,-1,35088,35088,31858.0,0.10431629642570038,0,1.0,1.3333333333333333,1.6666666666666667,0,21,3,fifo
24,8,-1,38492,38492,31858.0,0.11293365562636293,3,1.0,1.0,2.0,0,22,3,fifo
24,8,-1,37650,37650,31858.0,0.12061750401687969,0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0,23,3,fifo
24,8,-1,34988,34988,31858.0,0.10053336069629397,3,1.6666666666666667,1.6666666666666667,2.3333333333333335,0,24,3,fifo
24,8,-1,37962,37962,31858.0,0.1471793694254745,3,1.0,1.0,1.0,0,25,3,fifo
24,8,-1,36377,36377,31858.0,0.07961290164567018,0,1.0,1.0,1.6666666666666667,0,26,3,fifo
24,8,-1,40035,40035,31858.0,0.1634233586270963,1,1.6666666666666667,1.6666666666666667,1.6666666666666667,0,27,3,fifo
24,8,-1,38790,38790,31858.0,0.088960685947563,1,1.3333333333333333,2.0,2.3333333333333335,0,28,3,fifo
24,8,-1,37018,37018,31858.0,0.13297741684111827,2,1.0,1.0,1.3333333333333333,0,29,3,fifo
24,8,-1,36388,36388,31858.0,0.08570737573048497,0,1.0,1.0,2.0,0,30,3,fifo
24,8,-1,36015,36015,31858.0,0.08643961775336657,0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0,31,3,fifo
24,8,-1,37090,37090,31858.0,0.12948957221852678,0,1.0,1.0,1.6666666666666667,0,32,3,fifo
24,8,-1,33540,33540,31858.0,0.0675775717460629,0,1.6666666666666667,2.0,2.3333333333333335,0,33,3,fifo
24,8,-1,36267,36267,31858.0,0.048047942366277165,3,1.6666666666666667,2.6666666666666665,3.0,0,34,3,fifo
24,8,-1,36663,36663,31858.0,0.09409533419238403,3,1.0,1.0,1.6666666666666667,0,35,3,fifo
24,8,-1,36805,36805,31858.0,0.1187788738533231,3,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,36,3,fifo
24,8,-1,35290,35290,31858.0,0.09565558807018922,0,1.0,1.0,2.3333333333333335,0,37,3,fifo
24,8,-1,34175,34175,31858.0,0.04555625513488715,3,2.0,2.3333333333333335,3.0,0,38,3,fifo
24,8,-1,39677,39677,31858.0,0.17541563513794575,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,39,3,fifo
24,8,-1,33333,33333,31858.0,0.039780069754143166,1,1.6666666666666667,1.6666666666666667,3.3333333333333335,0,40,3,fifo
24,8,-1,35721,35721,31858.0,0.10889469103096326,2,1.0,1.3333333333333333,2.0,0,41,3,fifo
24,8,-1,37586,37586,31858.0,0.1354114246546783,1,1.0,1.0,1.3333333333333333,0,42,3,fifo
24,8,-1,36951,36951,31858.0,0.1088327706607568,1,1.0,1.0,2.0,0,43,3,fifo
24,8,-1,33878,33878,31858.0,0.053181036835314964,2,1.6666666666666667,1.6666666666666667,2.6666666666666665,0,44,3,fifo
24,8,-1,37003,37003,31858.0,0.090327108674823,0,1.3333333333333333,1.6666666666666667,2.0,0,45,3,fifo
24,8,-1,36520,36520,31858.0,0.08339700193760774,2,1.3333333333333333,1.3333333333333333,2.3333333333333335,0,46,3,fifo
24,8,-1,37379,37379,31858.0,0.16812416468825353,0,1.0,1.3333333333333333,1.6666666666666667,0,47,3,fifo
24,8,-1,34194,34194,31858.0,0.06530415488677574,1,1.6666666666666667,2.0,3.0,0,0,3,oracle_l
24,8,-1,35922,35922,31858.0,0.12077208666669163,1,1.6666666666666667,2.0,2.0,0,1,3,oracle_l
24,8,-1,36268,36268,31858.0,0.0873623193813186,0,1.0,1.0,1.0,0,2,3,oracle_l
24,8,-1,36134,36134,31858.0,0.12030363174236068,1,1.0,1.0,2.3333333333333335,0,3,3,oracle_l
24,8,-1,35380,35380,31858.0,0.08612539917582011,1,1.0,1.6666666666666667,2.0,0,4,3,oracle_l
24,8,-1,36983,36983,31858.0,0.10259545650085973,0,1.0,1.3333333333333333,2.3333333333333335,0,5,3,oracle_l
24,8,-1,36501,36501,31858.0,0.1671625773945724,2,1.3333333333333333,1.6666666666666667,2.0,0,6,3,oracle_l
24,8,-1,41332,41332,31858.0,0.15066854333599158,3,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,7,3,oracle_l
24,8,-1,38616,38616,31858.0,0.10214377526683932,1,1.6666666666666667,1.6666666666666667,2.0,0,8,3,oracle_l
24,8,-1,35285,35285,31858.0,0.12195052348520023,1,1.6666666666666667,1.6666666666666667,2.3333333333333335,0,9,3,oracle_l
24,8,-1,34512,34512,31858.0,0.06787603591100765,1,1.3333333333333333,1.3333333333333333,2.3333333333333335,0,10,3,oracle_l
24,8,-1,36246,36246,31858.0,0.1253515875497074,0,1.6666666666666667,1.6666666666666667,2.0,0,11,3,oracle_l
24,8,-1,36292,36292,31858.0,0.09793411484563515,2,1.0,1.0,1.6666666666666667,0,12,3,oracle_l
24,8,-1,33870,33870,31858.0,0.06783887084682393,1,1.6666666666666667,2.3333333333333335,3.0,0,13,3,oracle_l
24,8,-1,35993,35993,31858.0,0.10377912846373688,1,1.3333333333333333,1.3333333333333333,1.6666666666666667,0,14,3,oracle_l
24,8,-1,41327,41327,31858.0,0.16543402653401754,1,1.0,1.3333333333333333,1.3333333333333333,0,15,3,oracle_l
24,8,-1,38370,38370,31858.0,0.0990497033731399,2,1.6666666666666667,1.6666666666666667,2.0,0,16,3,oracle_l
24,8,-1,33403,33403,31858.0,0.07264620486904681,0,2.3333333333333335,2.6666666666666665,3.3333333333333335,0,17,3,oracle_l
24,8,-1,36535,36535,31858.0,0.1245705220596649,2,1.0,1.0,1.6666666666666667,0,18,3,oracle_l
24,8,-1,36836,36836,31858.0,0.12567433986284268,3,1.0,1.0,2.3333333333333335,0,19,3,oracle_l
24,8,-1,36038,36038,31858.0,0.10589565173379444,1,1.3333333333333333,1.3333333333333333,2.3333333333333335,0,20,3,oracle_l
24,8,-1,34312,34312,31858.0,0.08294319212340642,0,1.3333333333333333,1.6666666666666667,2.6666666666666665,0,21,3,oracle_l
24,8,-1,36103,36103,31858.0,0.09672135990989571,1,1.0,1.0,1.6666666666666667,0,22,3,oracle_l
24,8,-1,36360,36360,31858.0,0.10028016839413594,0,1.0,1.0,1.3333333333333333,0,23,3,oracle_l
24,8,-1,34827,34827,31858.0,0.09157467908726631,3,1.6666666666666667,1.6666666666666667,2.3333333333333335,0,24,3,oracle_l
24,8,-1,34074,34074,31858.0,0.0751697505040569,1,1.6666666666666667,2.0,2.3333333333333335,0,25,3,oracle_l
24,8,-1,36135,36135,31858.0,0.0787104381685032,0,1.3333333333333333,1.6666666666666667,2.0,0,26,3,oracle_l
24,8,-1,40035,40035,31858.0,0.1634233586270963,1,1.6666666666666667,1.6666666666666667,1.6666666666666667,0,27,3,oracle_l
24,8,-1,38590,38590,31858.0,0.08295288232780453,2,2.0,2.3333333333333335,2.3333333333333335,0,28,3,oracle_l
24,8,-1,37018,37018,31858.0,0.13308009193503206,2,1.0,1.0,1.3333333333333333,0,29,3,oracle_l
24,8,-1,35602,35602,31858.0,0.10362434508887068,2,1.3333333333333333,1.3333333333333333,2.0,0,30,3,oracle_l
24,8,-1,35811,35811,31858.0,0.09221309541411793,0,1.3333333333333333,1.6666666666666667,2.0,0,31,3,oracle_l
24,8,-1,34738,34738,31858.0,0.10178197922418679,0,1.6666666666666667,2.0,2.6666666666666665,0,32,3,oracle_l
24,8,-1,33344,33344,31858.0,0.04600192226251468,0,2.3333333333333335,2.3333333333333335,3.0,0,33,3,oracle_l
24,8,-1,36010,36010,31858.0,0.083986339360436,1,1.0,1.0,1.0,0,34,3,oracle_l
24,8,-1,35998,35998,31858.0,0.08489364200667339,0,1.0,1.0,1.3333333333333333,0,35,3,oracle_l
24,8,-1,36805,36805,31858.0,0.1169089605987343,3,1.0,1.3333333333333333,1.6666666666666667,0,36,3,oracle_l
24,8,-1,33030,33030,31858.0,0.05281277038027632,1,2.6666666666666665,2.6666666666666665,3.0,0,37,3,oracle_l
24,8,-1,34166,34166,31858.0,0.04896250750317877,3,1.0,2.0,3.0,0,38,3,oracle_l
24,8,-1,39677,39677,31858.0,0.1747316943341054,1,1.0,1.3333333333333333,1.3333333333333333,0,39,3,oracle_l
24,8,-1,32187,32187,31858.0,0.015427000484377834,2,3.3333333333333335,4.0,4.0,0,40,3,oracle_l
24,8,-1,35721,35721,31858.0,0.10889469103096328,2,1.0,1.3333333333333333,2.0,0,41,3,oracle_l
24,8,-1,37586,37586,31858.0,0.1292004016809992,1,1.0,1.0,1.0,0,42,3,oracle_l
24,8,-1,36176,36176,31858.0,0.10677117767197275,2,1.3333333333333333,1.3333333333333333,2.0,0,43,3,oracle_l
24,8,-1,33823,33823,31858.0,0.05370167304206061,2,1.3333333333333333,2.0,3.0,0,44,3,oracle_l
24,8,-1,37003,37003,31858.0,0.08489575143176083,0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0,45,3,oracle_l
24,8,-1,36206,36206,31858.0,0.08160986014237784,0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0,46,3,oracle_l
24,8,-1,37379,37379,31858.0,0.15836177849430688,0,1.0,1.0,1.6666666666666667,0,47,3,oracle_l
24,8,-1,34270,34270,31858.0,0.07351622506348014,1,1.6666666666666667,2.0,2.6666666666666665,0,0,3,oracle_f
24,8,-1,35935,35935,31858.0,0.12080097771975085,1,1.6666666666666667,2.0,2.0,0,1,3,oracle_f
24,8,-1,36954,36954,31858.0,0.07894260216941094,0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0,2,3,oracle_f
