M,active_experts,cuda_ms,dp_rank,ep_rank,ep_size,expert_cv,expert_entropy,expert_hhi,expert_max_load,expert_max_mean,expert_p90_load,fanout_f1,fanout_f2,fanout_f3,fanout_f4,fanout_max,fanout_mean,fanout_median,fanout_p10,fanout_p90,layer,padded_work_proxy,phase,rank_cv,rank_max_mean,request_context,route_file,timestamp_ns,top_k,total_assignments,traffic_concentration,traffic_entropy,wall_ms
1.0,8.0,0.8150399923324585,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,3,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001060_dp1_l3.npz,3282498807086338,8,8.0,0.28125,1.320888343145322,0.820729
1.0,8.0,0.876255989074707,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,3,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001060_dp1_l3.npz,3282498807019554,8,8.0,1.0,-1.000088900581841e-12,0.881162
1.0,8.0,0.7623999714851379,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,3,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001060_dp0_l3.npz,3282498807128724,8,8.0,1.0,-1.000088900581841e-12,0.768216
1.0,8.0,0.8046079874038696,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,3,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001060_dp0_l3.npz,3282498807083122,8,8.0,0.28125,1.320888343145322,0.810652
1.0,8.0,0.8748800158500671,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,4,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001061_dp1_l4.npz,3282498809945925,8,8.0,1.0,-1.000088900581841e-12,0.881318
1.0,8.0,0.8435199856758118,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,4,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00001061_dp1_l4.npz,3282498809980442,8,8.0,0.34375,1.0821955300357673,0.849334
1.0,8.0,0.8217599987983704,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,4,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00001061_dp0_l4.npz,3282498810038525,8,8.0,0.34375,1.0821955300357673,0.827421
1.0,8.0,0.815775990486145,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,4,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001061_dp0_l4.npz,3282498809997971,8,8.0,1.0,-1.000088900581841e-12,0.821622
1.0,8.0,0.8587200045585632,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,5,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001062_dp0_l5.npz,3282498812935135,8,8.0,1.0,-1.000088900581841e-12,0.864894
1.0,8.0,0.7610880136489868,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,5,8.0,decode,0.6123724356957945,2.0,mixed_online,routes/route_00001062_dp0_l5.npz,3282498813026693,8,8.0,0.34375,1.2130075659759043,0.76687
1.0,8.0,0.8726080060005188,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,5,8.0,decode,0.6123724356957945,2.0,mixed_online,routes/route_00001062_dp1_l5.npz,3282498812934295,8,8.0,0.34375,1.2130075659759043,0.878516
1.0,8.0,0.9503359794616699,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,5,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001062_dp1_l5.npz,3282498812849701,8,8.0,1.0,-1.000088900581841e-12,0.956657
1.0,8.0,0.8686720132827759,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,6,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001063_dp0_l6.npz,3282498815879606,8,8.0,1.0,-1.000088900581841e-12,0.874414
1.0,8.0,0.807807981967926,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,6,8.0,decode,0.8660254037844386,2.5,mixed_online,routes/route_00001063_dp0_l6.npz,3282498815937443,8,8.0,0.4375,1.0735428464045231,0.813712
1.0,8.0,0.8212479948997498,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,6,8.0,decode,0.8660254037844386,2.5,mixed_online,routes/route_00001063_dp1_l6.npz,3282498815942251,8,8.0,0.4375,1.0735428464045231,0.826874
1.0,8.0,0.8463039994239807,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,6,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001063_dp1_l6.npz,3282498815916281,8,8.0,1.0,-1.000088900581841e-12,0.852263
1.0,8.0,0.7975680232048035,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,7,8.0,decode,0.0,1.0,mixed_online,routes/route_00001064_dp1_l7.npz,3282498818855684,8,8.0,0.25,1.3862943611158907,0.803553
1.0,8.0,0.8412479758262634,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,7,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001064_dp1_l7.npz,3282498818824238,8,8.0,1.0,-1.000088900581841e-12,0.847762
1.0,8.0,0.8184000253677368,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,7,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001064_dp0_l7.npz,3282498818863630,8,8.0,1.0,-1.000088900581841e-12,0.824989
1.0,8.0,0.8087360262870789,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,7,8.0,decode,0.0,1.0,mixed_online,routes/route_00001064_dp0_l7.npz,3282498818834384,8,8.0,0.25,1.3862943611158907,0.81461
1.0,8.0,0.8531519770622253,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,8,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001065_dp1_l8.npz,3282498821766659,8,8.0,1.0,-1.000088900581841e-12,0.858855
1.0,8.0,0.8747519850730896,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,8,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00001065_dp1_l8.npz,3282498821764913,8,8.0,0.34375,1.0821955300357673,0.879808
1.0,8.0,0.8349760174751282,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,8,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00001065_dp0_l8.npz,3282498821833388,8,8.0,0.34375,1.0821955300357673,0.840943
1.0,8.0,0.8412799835205078,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,8,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001065_dp0_l8.npz,3282498821778593,8,8.0,1.0,-1.000088900581841e-12,0.8467
1.0,8.0,0.8298879861831665,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,9,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001066_dp1_l9.npz,3282498824717994,8,8.0,0.28125,1.320888343145322,0.835965
1.0,8.0,0.8349120020866394,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,9,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001066_dp1_l9.npz,3282498824709355,8,8.0,1.0,-1.000088900581841e-12,0.841144
1.0,8.0,0.7921919822692871,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,9,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001066_dp0_l9.npz,3282498824754440,8,8.0,1.0,-1.000088900581841e-12,0.798574
1.0,8.0,0.809503972530365,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,9,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001066_dp0_l9.npz,3282498824739663,8,8.0,0.28125,1.320888343145322,0.816037
1.0,8.0,0.858784019947052,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,10,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001067_dp1_l10.npz,3282498827632355,8,8.0,1.0,-1.000088900581841e-12,0.864972
1.0,8.0,0.8206400275230408,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,10,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001067_dp1_l10.npz,3282498827684038,8,8.0,0.28125,1.3208883431453222,0.826444
1.0,8.0,0.9048960208892822,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,10,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001067_dp0_l10.npz,3282498827626237,8,8.0,1.0,-1.000088900581841e-12,0.911387
1.0,8.0,0.8089600205421448,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,10,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001067_dp0_l10.npz,3282498827682346,8,8.0,0.28125,1.3208883431453222,0.815008
1.0,8.0,0.8378559947013855,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,11,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001068_dp1_l11.npz,3282498830548934,8,8.0,1.0,-1.000088900581841e-12,0.845111
1.0,8.0,0.8600320219993591,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,11,8.0,decode,0.9354143466934853,2.5,mixed_online,routes/route_00001068_dp1_l11.npz,3282498830573612,8,8.0,0.46875,0.9002560512655369,0.865991
1.0,8.0,0.8143680095672607,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,11,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001068_dp0_l11.npz,3282498830599610,8,8.0,1.0,-1.000088900581841e-12,0.820595
1.0,8.0,0.7857599854469299,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,11,8.0,decode,0.9354143466934853,2.5,mixed_online,routes/route_00001068_dp0_l11.npz,3282498830623788,8,8.0,0.46875,0.9002560512655369,0.791667
1.0,8.0,0.844543993473053,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,12,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001069_dp0_l12.npz,3282498833504476,8,8.0,1.0,-1.000088900581841e-12,0.850514
1.0,8.0,0.7863680124282837,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,12,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001069_dp0_l12.npz,3282498833561944,8,8.0,0.28125,1.3208883431453222,0.792303
1.0,8.0,0.9627519845962524,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,12,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001069_dp1_l12.npz,3282498833419143,8,8.0,1.0,-1.000088900581841e-12,0.969087
1.0,8.0,0.8895679712295532,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,12,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001069_dp1_l12.npz,3282498833464674,8,8.0,0.28125,1.3208883431453222,0.895628
1.0,8.0,0.7751680016517639,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,13,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001070_dp1_l13.npz,3282498836470093,8,8.0,1.0,-1.000088900581841e-12,0.781631
1.0,8.0,0.8048959970474243,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,13,8.0,decode,0.9354143466934853,2.5,mixed_online,routes/route_00001070_dp1_l13.npz,3282498836490802,8,8.0,0.46875,0.9002560512655369,0.81108
1.0,8.0,0.8676159977912903,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,13,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001070_dp0_l13.npz,3282498836408595,8,8.0,1.0,-1.000088900581841e-12,0.873569
1.0,8.0,0.8148159980773926,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,13,8.0,decode,0.9354143466934853,2.5,mixed_online,routes/route_00001070_dp0_l13.npz,3282498836472800,8,8.0,0.46875,0.9002560512655369,0.82087
1.0,8.0,0.9167680144309998,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,14,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001071_dp1_l14.npz,3282498839265060,8,8.0,1.0,-1.000088900581841e-12,0.923159
1.0,8.0,0.8513919711112976,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,14,8.0,decode,0.5,1.5,mixed_online,routes/route_00001071_dp1_l14.npz,3282498839340228,8,8.0,0.3125,1.2554823251747536,0.85717
1.0,8.0,0.8013759851455688,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,14,8.0,decode,0.5,1.5,mixed_online,routes/route_00001071_dp0_l14.npz,3282498839374050,8,8.0,0.3125,1.2554823251747536,0.807482
1.0,8.0,0.8607680201530457,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,14,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001071_dp0_l14.npz,3282498839345511,8,8.0,1.0,-1.000088900581841e-12,0.867112
1.0,8.0,0.8139520287513733,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,15,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001072_dp1_l15.npz,3282498842231328,8,8.0,0.28125,1.320888343145322,0.819717
1.0,8.0,0.8341119885444641,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,15,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001072_dp1_l15.npz,3282498842209907,8,8.0,1.0,-1.000088900581841e-12,0.840468
1.0,8.0,0.8329920172691345,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,15,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001072_dp0_l15.npz,3282498842257153,8,8.0,0.28125,1.320888343145322,0.839079
1.0,8.0,0.7751039862632751,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,15,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001072_dp0_l15.npz,3282498842263640,8,8.0,1.0,-1.000088900581841e-12,0.781151
1.0,8.0,0.7920640110969543,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,16,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001073_dp1_l16.npz,3282498845109030,8,8.0,1.0,-1.000088900581841e-12,0.797803
1.0,8.0,0.7891200184822083,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2.0,2.0,2.0,2.0,16,8.0,decode,1.0606601717798212,2.5,mixed_online,routes/route_00001073_dp1_l16.npz,3282498845102854,8,8.0,0.53125,0.6615632381559821,0.794272
1.0,8.0,0.778656005859375,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,16,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001073_dp0_l16.npz,3282498845113036,8,8.0,1.0,-1.000088900581841e-12,0.784151
1.0,8.0,0.8055040240287781,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2.0,2.0,2.0,2.0,16,8.0,decode,1.0606601717798212,2.5,mixed_online,routes/route_00001073_dp0_l16.npz,3282498845133512,8,8.0,0.53125,0.6615632381559821,0.811432
1.0,8.0,0.7820799946784973,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,17,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001074_dp0_l17.npz,3282498848038649,8,8.0,0.28125,1.320888343145322,0.788248
1.0,8.0,0.863647997379303,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,17,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001074_dp1_l17.npz,3282498847959229,8,8.0,1.0,-1.000088900581841e-12,0.870034
1.0,8.0,0.8462079763412476,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,17,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001074_dp1_l17.npz,3282498847987458,8,8.0,0.28125,1.320888343145322,0.852412
1.0,8.0,0.8686079978942871,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,17,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001074_dp0_l17.npz,3282498847986185,8,8.0,1.0,-1.000088900581841e-12,0.874845
1.0,8.0,0.7902079820632935,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,18,8.0,decode,0.0,1.0,mixed_online,routes/route_00001075_dp1_l18.npz,3282498850942137,8,8.0,0.25,1.3862943611158907,0.79585
1.0,8.0,0.8091520071029663,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,18,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001075_dp1_l18.npz,3282498850921980,8,8.0,1.0,-1.000088900581841e-12,0.815272
1.0,8.0,0.8238080143928528,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,18,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001075_dp0_l18.npz,3282498850908119,8,8.0,1.0,-1.000088900581841e-12,0.829592
1.0,8.0,0.7799040079116821,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,18,8.0,decode,0.0,1.0,mixed_online,routes/route_00001075_dp0_l18.npz,3282498850940211,8,8.0,0.25,1.3862943611158907,0.785854
1.0,8.0,0.81740802526474,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,19,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001076_dp0_l19.npz,3282498853846156,8,8.0,0.28125,1.320888343145322,0.823288
1.0,8.0,0.83433598279953,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,19,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001076_dp0_l19.npz,3282498853818306,8,8.0,1.0,-1.000088900581841e-12,0.840276
1.0,8.0,0.8934400081634521,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,19,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001076_dp1_l19.npz,3282498853812588,8,8.0,1.0,-1.000088900581841e-12,0.900088
1.0,8.0,0.8460800051689148,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,19,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001076_dp1_l19.npz,3282498853823919,8,8.0,0.28125,1.320888343145322,0.85184
1.0,8.0,0.8678399920463562,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,20,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001077_dp0_l20.npz,3282498856766543,8,8.0,0.28125,1.3208883431453222,0.873512
1.0,8.0,0.8460800051689148,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,20,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001077_dp1_l20.npz,3282498856781140,8,8.0,1.0,-1.000088900581841e-12,0.852171
1.0,8.0,0.8687679767608643,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,20,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001077_dp0_l20.npz,3282498856758552,8,8.0,1.0,-1.000088900581841e-12,0.874699
1.0,8.0,0.8592640161514282,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,20,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00001077_dp1_l20.npz,3282498856833346,8,8.0,0.28125,1.3208883431453222,0.866376
1.0,8.0,0.849727988243103,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,21,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001078_dp1_l21.npz,3282498859736138,8,8.0,1.0,-1.000088900581841e-12,0.856171
1.0,8.0,0.8063679933547974,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,21,8.0,decode,0.7071067811865476,2.0,mixed_online,routes/route_00001078_dp1_l21.npz,3282498859759352,8,8.0,0.375,1.039720770836918,0.81197
1.0,8.0,0.8710079789161682,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,21,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001078_dp0_l21.npz,3282498859739833,8,8.0,1.0,-1.000088900581841e-12,0.876961
1.0,8.0,0.8489919900894165,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,21,8.0,decode,0.7071067811865476,2.0,mixed_online,routes/route_00001078_dp0_l21.npz,3282498859730340,8,8.0,0.375,1.039720770836918,0.854992
1.0,8.0,0.8895040154457092,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,22,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001079_dp1_l22.npz,3282498862603582,8,8.0,1.0,-1.000088900581841e-12,0.895806
1.0,8.0,0.8750079870223999,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,22,8.0,decode,0.5,1.5,mixed_online,routes/route_00001079_dp1_l22.npz,3282498862663089,8,8.0,0.3125,1.2554823251747536,0.880899
1.0,8.0,0.8341119885444641,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,22,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001079_dp0_l22.npz,3282498862666336,8,8.0,1.0,-1.000088900581841e-12,0.840278
1.0,8.0,0.7871040105819702,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,22,8.0,decode,0.5,1.5,mixed_online,routes/route_00001079_dp0_l22.npz,3282498862708023,8,8.0,0.3125,1.2554823251747536,0.793463
1.0,8.0,0.8314880132675171,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,23,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00001080_dp1_l23.npz,3282498865570128,8,8.0,1.0,-1.000088900581841e-12,0.838161
1.0,8.0,0.7753279805183411,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,23,8.0,decode,0.7905694150420949,2.0,mixed_online,routes/route_00001080_dp1_l23.npz,3282498865609624,8,8.0,0.40625,0.9743147528663494,0.781391
1.0,8.0,0.8344320058822632,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,23,8.0,decode,0.7905694150420949,2.0,mixed_online,routes/route_00001080_dp0_l23.npz,3282498865595770,8,8.0,0.40625,0.9743147528663494,0.84048
