per_tp_M,prompt_length,layer,samples,expert_critical_median_ms,expert_rank_spread_median_ms,rank_max_mean_median,load_balance_tail_oracle_median_ms,dispatch_critical_median_ms,combine_critical_median_ms,moe_critical_median_ms
4096,8192,6,6,1.54939204454422,0.1459760069847107,1.51165771484375,0.5243378562525582,0.12371200323104858,0.0031839999137446284,2.8508479595184326
4096,8192,7,6,1.431056022644043,0.012872010469436646,1.1904296875,0.22906629729473776,0.08739200234413147,0.0031679999083280563,2.606271982192993
4096,8192,8,6,1.501151978969574,0.08432802557945251,1.27362060546875,0.32231595971899274,0.14894399791955948,0.0031519999029114842,2.784592032432556
4096,8192,9,6,1.5621600151062012,0.21421600878238678,1.4554443359375,0.4889699815265947,0.11075199767947197,0.0031519999029114842,2.81440007686615
4096,8192,10,6,1.5437600016593933,0.14907202124595642,1.52685546875,0.5325531579201828,0.10731199756264687,0.0031839999137446284,2.832144021987915
4096,8192,11,6,1.4483200311660767,0.06609603762626648,1.21728515625,0.2584034081922477,0.09865599870681763,0.0031839999137446284,2.6863839626312256
4096,8192,12,6,1.4642239809036255,0.059895992279052734,1.377197265625,0.40127640524453545,0.12718399986624718,0.0031519999029114842,2.6943840980529785
4096,8192,13,6,1.5548800230026245,0.11561599373817444,1.31787109375,0.3749584017408284,0.1347999982535839,0.0031679999083280563,2.727247953414917
4096,8192,14,6,1.5083199739456177,0.1454319953918457,1.29205322265625,0.3409187165473687,0.12480000406503677,0.0031839999137446284,2.703023910522461
4096,8192,15,6,1.4697920083999634,0.05355200171470642,1.30322265625,0.3419516158795145,0.09443200007081032,0.0031679999083280563,2.6879040002822876
4096,8192,16,6,1.4963679909706116,0.10522401332855225,1.4910888671875,0.49294614648579405,0.08222399652004242,0.0031519999029114842,2.7695679664611816
4096,8192,17,6,1.4982720017433167,0.08947199583053589,1.41351318359375,0.4381110406283305,0.08116799965500832,0.003247999935410917,2.742095947265625
4096,8192,18,6,1.5378559827804565,0.11952000856399536,1.31939697265625,0.3723341802977511,0.1361440047621727,0.0031679999083280563,2.747312068939209
4096,8192,19,6,1.4655359983444214,0.05750402808189392,1.626708984375,0.5643531990042971,0.13415999710559845,0.0031519999029114842,2.838111996650696
4096,8192,20,6,1.6085280179977417,0.19406399130821228,1.3507080078125,0.4153859025108257,0.11568000167608261,0.0031839999137446284,2.735935926437378
4096,8192,21,6,1.4882400035858154,0.06603196263313293,1.302490234375,0.3456434147785187,0.11268800124526024,0.0031999999191612005,2.6827679872512817
4096,8192,22,6,1.5900480151176453,0.17111200094223022,1.4697265625,0.5080259793130513,0.15598399937152863,0.0031679999083280563,2.8176320791244507
4096,8192,23,6,1.5333759784698486,0.10083198547363281,1.366943359375,0.41159521744179006,0.11974399909377098,0.0031839999137446284,2.717728018760681
4096,8192,24,6,1.564575970172882,0.1473120152950287,1.6361083984375,0.6086425917087548,0.10179200023412704,0.0031999999191612005,2.8175840377807617
4096,8192,25,6,1.549232006072998,0.12276801466941833,1.45819091796875,0.4865805551693129,0.09220800176262856,0.0031519999029114842,2.7684959173202515
4096,8192,26,6,1.5951520204544067,0.24295201897621155,1.541015625,0.5601930988937026,0.11820800229907036,0.0031999999191612005,2.8237760066986084
4096,8192,27,6,1.5619520545005798,0.12828800082206726,1.28363037109375,0.34468004795509,0.12513600289821625,0.0031999999191612005,2.70196795463562
4096,8192,28,6,1.520911991596222,0.0727120041847229,1.23828125,0.2926546734281312,0.11219199746847153,0.0031679999083280563,2.648959994316101
4096,8192,29,6,1.56740802526474,0.14630401134490967,1.36322021484375,0.41784267331081776,0.1258239969611168,0.0031999999191612005,2.720207929611206
4096,8192,30,6,1.4526240229606628,0.049032002687454224,1.2476806640625,0.2885737385761251,0.15347199887037277,0.0031839999137446284,2.7668319940567017
4096,8192,31,6,1.500048041343689,0.05427199602127075,1.16278076171875,0.2100240307072834,0.10761599987745285,0.0031679999083280563,2.6359360218048096
4096,8192,32,6,1.5517600178718567,0.10644802451133728,1.3087158203125,0.3662416979146247,0.11246400326490402,0.0031679999083280563,2.726304054260254
4096,8192,33,6,1.5631999969482422,0.15381601452827454,1.40863037109375,0.4529803953811926,0.08883199840784073,0.0031519999029114842,2.680992007255554
4096,8192,34,6,1.636240005493164,0.26953600347042084,1.50042724609375,0.5457411043382501,0.10441599786281586,0.0031679999083280563,2.7391040325164795
4096,8192,35,6,1.6579039692878723,0.22207197546958923,1.87811279296875,0.7749156521227599,0.15406399965286255,0.0031839999137446284,3.0443040132522583
4096,8192,36,6,1.5662239789962769,0.0812239944934845,1.26873779296875,0.33174174208749807,0.13284799829125404,0.0032159999245777726,2.7201759815216064
4096,8192,37,6,1.5657440423965454,0.1419999897480011,1.3106689453125,0.3671107188461763,0.21713600307703018,0.0031679999083280563,2.821471929550171
4096,8192,38,6,1.587615966796875,0.16033601760864258,1.34124755859375,0.4039042320725392,0.2399519979953766,0.0031519999029114842,2.855087995529175
4096,8192,39,6,1.569648027420044,0.14936000108718872,1.43353271484375,0.475240205219941,0.1695520021021366,0.0031839999137446284,2.9080480337142944
4096,8192,40,6,1.591264009475708,0.10937601327896118,1.24383544921875,0.3074709460893578,0.13395200297236443,0.0032319999299943447,2.731727957725525
