duration_ms,layer,modality,p10_ms,p90_ms,repetitions,stage,tokens
2.083951950073242,28,text,1.960479974746704,2.3369120359420776,6,moe,2363
0.8883999884128571,29,text,0.7731679975986481,1.0269759893417358,6,attention,2363
0.4506720080971718,29,text,0.17102399468421936,0.9263040125370026,6,combine,1182
0.632064014673233,29,text,0.4153759926557541,1.1768160462379456,6,dispatch,1182
0.8604480028152466,29,text,0.037567999213933945,0.9079999923706055,21,expert,4510
2.9771840572357178,29,text,2.8631999492645264,3.210543990135193,6,layer_total,2363
2.03495991230011,29,text,2.0166720151901245,2.4767359495162964,6,moe,2363
0.8052639961242676,30,text,0.7645919919013977,1.0623520016670227,6,attention,2363
0.2614399939775467,30,text,0.21459200233221054,0.3134720027446747,6,combine,1182
0.6840320080518723,30,text,0.39659199118614197,1.4921759963035583,6,dispatch,1182
0.8244479894638062,30,text,0.48458879590034487,0.9438048005104065,18,expert,4028
2.9284160137176514,30,text,2.7884960174560547,3.1324000358581543,6,layer_total,2363
1.9826560020446777,30,text,1.9155360460281372,2.465999960899353,6,moe,2363
0.8350560069084167,31,text,0.7563199996948242,1.024672031402588,6,attention,2363
0.30879999697208405,31,text,0.2271520048379898,0.5214079916477203,6,combine,1182
0.6675519943237305,31,text,0.3779360055923462,1.0001120269298553,6,dispatch,1182
0.820576012134552,31,text,0.4780767858028412,0.8908607780933381,18,expert,4700
2.9973599910736084,31,text,2.877776026725769,3.1549758911132812,6,layer_total,2363
2.0340960025787354,31,text,1.933840036392212,2.269439935684204,6,moe,2363
0.8452480137348175,32,text,0.8100480139255524,1.0397599935531616,6,attention,2363
0.2754720002412796,32,text,0.19515200704336166,0.365791991353035,6,combine,1182
0.7162879854440689,32,text,0.4450239986181259,1.151136040687561,6,dispatch,1182
0.8397759795188904,32,text,0.5121183872222901,0.9458432018756867,18,expert,4346
3.0269280672073364,32,text,2.885696053504944,3.244256019592285,6,layer_total,2363
2.195136070251465,32,text,2.0110719799995422,2.403231978416443,6,moe,2363
0.9823359847068787,33,text,0.7951839864253998,1.0786239504814148,6,attention,2363
0.40881600975990295,33,text,0.23076799511909485,0.5683840215206146,6,combine,1182
0.6481279879808426,33,text,0.43460799753665924,1.1304320096969604,6,dispatch,1182
0.8140479922294617,33,text,0.022463999688625336,0.9193919897079468,21,expert,4248
2.9915359020233154,33,text,2.8705440759658813,3.1464799642562866,6,layer_total,2363
2.0796319246292114,33,text,1.9942879676818848,2.327471971511841,6,moe,2363
0.7904160022735596,34,text,0.7624799907207489,1.235904037952423,6,attention,2363
0.3786880001425743,34,text,0.1727679967880249,1.0940960049629211,6,combine,1182
0.5674239993095398,34,text,0.4090079963207245,1.5654399394989014,6,dispatch,1182
0.8646079897880554,34,text,0.05641600117087364,0.9099839925765991,21,expert,4184
2.9589760303497314,34,text,2.8225440979003906,4.7215681076049805,6,layer_total,2363
2.0248639583587646,34,text,1.9796960353851318,3.558064103126526,6,moe,2363
0.8681119978427887,35,text,0.7703360021114349,1.376255989074707,6,attention,2363
0.4273279905319214,35,text,0.1637759953737259,1.0942079424858093,6,combine,1182
0.5882879942655563,35,text,0.382655993103981,1.37608003616333,6,dispatch,1182
0.8686400055885315,35,text,0.042688000947237015,0.9068800210952759,21,expert,4512
2.9304959774017334,35,text,2.754528045654297,4.258816123008728,6,layer_total,2363
1.9932000041007996,35,text,1.9093599915504456,3.008960008621216,6,moe,2363
0.9340159893035889,36,text,0.7825919985771179,1.677232027053833,6,attention,2363
0.6060639917850494,36,text,0.25334399938583374,1.5235999822616577,6,combine,1182
0.8610880076885223,36,text,0.4115680009126663,1.6696320176124573,6,dispatch,1182
0.8364800214767456,36,text,0.02831999957561493,1.197376012802124,21,expert,4232
3.5553280115127563,36,text,2.989743947982788,5.3214240074157715,6,layer_total,2363
2.5374079942703247,36,text,2.0743680596351624,3.7525118589401245,6,moe,2363
0.9658879935741425,37,text,0.88332799077034,1.4645599722862244,6,attention,2363
0.7710880041122437,37,text,0.22524800151586533,1.116495966911316,6,combine,1182
1.0668160319328308,37,text,0.5123520046472549,1.4215999841690063,6,dispatch,1182
0.8560960292816162,37,text,0.04009599983692169,0.9465600252151489,21,expert,4096
3.3571360111236572,37,text,3.0001919269561768,4.4884960651397705,6,layer_total,2363
2.3496800661087036,37,text,2.104480028152466,3.431280016899109,6,moe,2363
0.9926239848136902,38,text,0.7565599977970123,1.804080069065094,6,attention,2363
0.5847520157694817,38,text,0.19091200083494186,1.2150400280952454,6,combine,1182
1.1552480459213257,38,text,0.40484799444675446,1.5774080157279968,6,dispatch,1182
0.8811360001564026,38,text,0.7697792172431945,1.2911936283111574,18,expert,4386
3.260655999183655,38,text,2.9642399549484253,4.995024085044861,6,layer_total,2363
2.513967990875244,38,text,2.015071988105774,3.304447889328003,6,moe,2363
0.899264007806778,39,text,0.7724640071392059,1.3225280046463013,6,attention,2363
0.6331839859485626,39,text,0.23297599703073502,0.9264959990978241,6,combine,1182
0.8012479990720749,39,text,0.38867199420928955,1.3079040050506592,6,dispatch,1182
0.9014880061149597,39,text,0.7112479746341706,1.2315040230751038,18,expert,3438
3.240895986557007,39,text,2.9628000259399414,4.038656115531921,6,layer_total,2363
2.6271679401397705,39,text,2.040880024433136,3.184432029724121,6,moe,2363
0.8779999911785126,40,text,0.7406080067157745,1.3295360207557678,6,attention,2363
0.4018560126423836,40,text,0.22598399966955185,1.5765759944915771,6,combine,1182
0.9677760004997253,40,text,0.3891360014677048,2.0645439624786377,6,dispatch,1182
0.8766080141067505,40,text,0.031808000057935715,1.2461440563201904,21,expert,4342
3.5804320573806763,40,text,2.9269120693206787,6.086160182952881,6,layer_total,2363
2.4500479698181152,40,text,2.0114880204200745,4.836575984954834,6,moe,2363
0.9516319930553436,41,text,0.7432319819927216,1.8005599975585938,6,attention,2363
0.321712002158165,41,text,0.23268799483776093,0.82915198802948,6,combine,1182
0.7475199997425079,41,text,0.3399360030889511,1.4084320068359375,6,dispatch,1182
0.9016959965229034,41,text,0.7669056117534637,0.9543615996837616,18,expert,4524
3.1689759492874146,41,text,2.862704038619995,5.043231964111328,6,layer_total,2363
2.1466879844665527,41,text,1.9354079961776733,3.227136015892029,6,moe,2363
0.9025600254535675,42,text,0.7592639923095703,1.3735199570655823,6,attention,2363
0.2975680083036423,42,text,0.18745599687099457,0.637904018163681,6,combine,1182
0.6706720143556595,42,text,0.4086560010910034,1.3331519961357117,6,dispatch,1182
0.8698559999465942,42,text,0.7117440164089204,0.924512004852295,18,expert,4540
