task,trajectory_complete,request_id,call_index,sequence_id,block_start,iteration,phase,masked_before,transfer_count,selected_cutoff,best_unselected,cutoff_gap,delta,alternatives,swappable_selected,future_step_available,future_positions_traced,base_rank_load,best_rank_load,base_max_rank,best_max_rank,max_rank_reduction_pct,best_swap,one_swap_only,frozen_baseline_route_not_rollout
gsm8k,1,measured_0,129,4,64,2,middle,17,5,0.9668831825256348,0.7714310884475708,0.1954520940780639,0.002,0,1,1,17,"[74, 121, 189, 96]","[74, 121, 189, 96]",189,189,0.0,,1,1
gsm8k,1,measured_0,129,4,64,2,middle,17,5,0.9668831825256348,0.7714310884475708,0.1954520940780639,0.005,0,1,1,17,"[74, 121, 189, 96]","[74, 121, 189, 96]",189,189,0.0,,1,1
gsm8k,1,measured_0,129,4,64,2,middle,17,5,0.9668831825256348,0.7714310884475708,0.1954520940780639,0.01,0,1,1,17,"[74, 121, 189, 96]","[74, 121, 189, 96]",189,189,0.0,,1,1
gsm8k,1,measured_0,129,4,64,2,middle,17,5,0.9668831825256348,0.7714310884475708,0.1954520940780639,0.02,0,1,1,17,"[74, 121, 189, 96]","[74, 121, 189, 96]",189,189,0.0,,1,1
gsm8k,1,measured_0,129,4,64,2,middle,17,5,0.9668831825256348,0.7714310884475708,0.1954520940780639,0.05,0,5,1,17,"[74, 121, 189, 96]","[74, 121, 189, 96]",189,189,0.0,,1,1
gsm8k,1,measured_0,129,4,64,2,middle,17,5,0.9668831825256348,0.7714310884475708,0.1954520940780639,0.1,0,5,1,17,"[74, 121, 189, 96]","[74, 121, 189, 96]",189,189,0.0,,1,1
gsm8k,1,measured_0,129,5,64,2,middle,11,6,0.9111688733100892,0.8902429342269897,0.0209259390830993,0.001,0,1,1,11,"[43, 33, 79, 45]","[43, 33, 79, 45]",79,79,0.0,,1,1
gsm8k,1,measured_0,129,5,64,2,middle,11,6,0.9111688733100892,0.8902429342269897,0.0209259390830993,0.002,0,1,1,11,"[43, 33, 79, 45]","[43, 33, 79, 45]",79,79,0.0,,1,1
gsm8k,1,measured_0,129,5,64,2,middle,11,6,0.9111688733100892,0.8902429342269897,0.0209259390830993,0.005,0,1,1,11,"[43, 33, 79, 45]","[43, 33, 79, 45]",79,79,0.0,,1,1
gsm8k,1,measured_0,129,5,64,2,middle,11,6,0.9111688733100892,0.8902429342269897,0.0209259390830993,0.01,0,1,1,11,"[43, 33, 79, 45]","[43, 33, 79, 45]",79,79,0.0,,1,1
gsm8k,1,measured_0,129,5,64,2,middle,11,6,0.9111688733100892,0.8902429342269897,0.0209259390830993,0.02,0,1,1,11,"[43, 33, 79, 45]","[43, 33, 79, 45]",79,79,0.0,,1,1
gsm8k,1,measured_0,129,5,64,2,middle,11,6,0.9111688733100892,0.8902429342269897,0.0209259390830993,0.05,3,1,1,11,"[43, 33, 79, 45]","[45, 37, 77, 41]",79,77,2.5316455696202533,"[27, 26]",1,1
gsm8k,1,measured_0,129,5,64,2,middle,11,6,0.9111688733100892,0.8902429342269897,0.0209259390830993,0.1,4,6,1,11,"[43, 33, 79, 45]","[50, 35, 71, 44]",79,71,10.126582278481012,"[20, 26]",1,1
gsm8k,1,measured_0,129,6,64,2,late,5,1,0.836477518081665,0.7817499041557312,0.0547276139259338,0.001,0,1,1,5,"[48, 29, 50, 33]","[48, 29, 50, 33]",50,50,0.0,,1,1
gsm8k,1,measured_0,129,6,64,2,late,5,1,0.836477518081665,0.7817499041557312,0.0547276139259338,0.002,0,1,1,5,"[48, 29, 50, 33]","[48, 29, 50, 33]",50,50,0.0,,1,1
gsm8k,1,measured_0,129,6,64,2,late,5,1,0.836477518081665,0.7817499041557312,0.0547276139259338,0.005,0,1,1,5,"[48, 29, 50, 33]","[48, 29, 50, 33]",50,50,0.0,,1,1
gsm8k,1,measured_0,129,6,64,2,late,5,1,0.836477518081665,0.7817499041557312,0.0547276139259338,0.01,0,1,1,5,"[48, 29, 50, 33]","[48, 29, 50, 33]",50,50,0.0,,1,1
gsm8k,1,measured_0,129,6,64,2,late,5,1,0.836477518081665,0.7817499041557312,0.0547276139259338,0.02,0,1,1,5,"[48, 29, 50, 33]","[48, 29, 50, 33]",50,50,0.0,,1,1
gsm8k,1,measured_0,129,6,64,2,late,5,1,0.836477518081665,0.7817499041557312,0.0547276139259338,0.05,0,1,1,5,"[48, 29, 50, 33]","[48, 29, 50, 33]",50,50,0.0,,1,1
gsm8k,1,measured_0,129,6,64,2,late,5,1,0.836477518081665,0.7817499041557312,0.0547276139259338,0.1,1,1,1,5,"[48, 29, 50, 33]","[48, 29, 50, 33]",50,50,0.0,,1,1
gsm8k,1,measured_0,130,0,32,3,middle,14,11,0.9087321162223816,0.8930933475494385,0.0156387686729431,0.001,0,1,1,14,"[27, 23, 25, 45]","[27, 23, 25, 45]",45,45,0.0,,1,1
gsm8k,1,measured_0,130,0,32,3,middle,14,11,0.9087321162223816,0.8930933475494385,0.0156387686729431,0.002,0,1,1,14,"[27, 23, 25, 45]","[27, 23, 25, 45]",45,45,0.0,,1,1
gsm8k,1,measured_0,130,0,32,3,middle,14,11,0.9087321162223816,0.8930933475494385,0.0156387686729431,0.005,0,1,1,14,"[27, 23, 25, 45]","[27, 23, 25, 45]",45,45,0.0,,1,1
gsm8k,1,measured_0,130,0,32,3,middle,14,11,0.9087321162223816,0.8930933475494385,0.0156387686729431,0.01,0,2,1,14,"[27, 23, 25, 45]","[27, 23, 25, 45]",45,45,0.0,,1,1
gsm8k,1,measured_0,130,0,32,3,middle,14,11,0.9087321162223816,0.8930933475494385,0.0156387686729431,0.02,1,2,1,14,"[27, 23, 25, 45]","[23, 28, 25, 44]",45,44,2.2222222222222223,"[25, 26]",1,1
gsm8k,1,measured_0,130,0,32,3,middle,14,11,0.9087321162223816,0.8930933475494385,0.0156387686729431,0.05,1,4,1,14,"[27, 23, 25, 45]","[20, 27, 29, 44]",45,44,2.2222222222222223,"[20, 26]",1,1
gsm8k,1,measured_0,130,0,32,3,middle,14,11,0.9087321162223816,0.8930933475494385,0.0156387686729431,0.1,1,11,1,14,"[27, 23, 25, 45]","[28, 25, 30, 37]",45,37,17.77777777777778,"[16, 26]",1,1
gsm8k,1,measured_0,130,1,32,3,late,5,1,0.7127835750579834,0.4165848791599273,0.296198695898056,0.001,0,1,1,5,"[30, 37, 52, 41]","[30, 37, 52, 41]",52,52,0.0,,1,1
gsm8k,1,measured_0,130,1,32,3,late,5,1,0.7127835750579834,0.4165848791599273,0.296198695898056,0.002,0,1,1,5,"[30, 37, 52, 41]","[30, 37, 52, 41]",52,52,0.0,,1,1
gsm8k,1,measured_0,130,1,32,3,late,5,1,0.7127835750579834,0.4165848791599273,0.296198695898056,0.005,0,1,1,5,"[30, 37, 52, 41]","[30, 37, 52, 41]",52,52,0.0,,1,1
gsm8k,1,measured_0,130,1,32,3,late,5,1,0.7127835750579834,0.4165848791599273,0.296198695898056,0.01,0,1,1,5,"[30, 37, 52, 41]","[30, 37, 52, 41]",52,52,0.0,,1,1
gsm8k,1,measured_0,130,1,32,3,late,5,1,0.7127835750579834,0.4165848791599273,0.296198695898056,0.02,0,1,1,5,"[30, 37, 52, 41]","[30, 37, 52, 41]",52,52,0.0,,1,1
gsm8k,1,measured_0,130,1,32,3,late,5,1,0.7127835750579834,0.4165848791599273,0.296198695898056,0.05,0,1,1,5,"[30, 37, 52, 41]","[30, 37, 52, 41]",52,52,0.0,,1,1
gsm8k,1,measured_0,130,1,32,3,late,5,1,0.7127835750579834,0.4165848791599273,0.296198695898056,0.1,0,1,1,5,"[30, 37, 52, 41]","[30, 37, 52, 41]",52,52,0.0,,1,1
gsm8k,1,measured_0,130,2,64,1,early,31,8,0.9245614409446716,0.893271267414093,0.0312901735305786,0.001,0,1,1,31,"[216, 228, 269, 207]","[216, 228, 269, 207]",269,269,0.0,,1,1
gsm8k,1,measured_0,130,2,64,1,early,31,8,0.9245614409446716,0.893271267414093,0.0312901735305786,0.002,0,1,1,31,"[216, 228, 269, 207]","[216, 228, 269, 207]",269,269,0.0,,1,1
gsm8k,1,measured_0,130,2,64,1,early,31,8,0.9245614409446716,0.893271267414093,0.0312901735305786,0.005,0,1,1,31,"[216, 228, 269, 207]","[216, 228, 269, 207]",269,269,0.0,,1,1
gsm8k,1,measured_0,130,2,64,1,early,31,8,0.9245614409446716,0.893271267414093,0.0312901735305786,0.01,0,1,1,31,"[216, 228, 269, 207]","[216, 228, 269, 207]",269,269,0.0,,1,1
gsm8k,1,measured_0,130,2,64,1,early,31,8,0.9245614409446716,0.893271267414093,0.0312901735305786,0.02,0,3,1,31,"[216, 228, 269, 207]","[216, 228, 269, 207]",269,269,0.0,,1,1
gsm8k,1,measured_0,130,2,64,1,early,31,8,0.9245614409446716,0.893271267414093,0.0312901735305786,0.05,2,4,1,31,"[216, 228, 269, 207]","[223, 231, 260, 206]",269,260,3.345724907063197,"[7, 11]",1,1
gsm8k,1,measured_0,130,2,64,1,early,31,8,0.9245614409446716,0.893271267414093,0.0312901735305786,0.1,3,8,1,31,"[216, 228, 269, 207]","[221, 233, 260, 206]",269,260,3.345724907063197,"[0, 11]",1,1
gsm8k,1,measured_0,130,3,64,3,middle,16,4,0.9609090089797974,0.8977566957473755,0.0631523132324218,0.001,0,1,1,16,"[94, 107, 162, 117]","[94, 107, 162, 117]",162,162,0.0,,1,1
gsm8k,1,measured_0,130,3,64,3,middle,16,4,0.9609090089797974,0.8977566957473755,0.0631523132324218,0.002,0,1,1,16,"[94, 107, 162, 117]","[94, 107, 162, 117]",162,162,0.0,,1,1
gsm8k,1,measured_0,130,3,64,3,middle,16,4,0.9609090089797974,0.8977566957473755,0.0631523132324218,0.005,0,1,1,16,"[94, 107, 162, 117]","[94, 107, 162, 117]",162,162,0.0,,1,1
gsm8k,1,measured_0,130,3,64,3,middle,16,4,0.9609090089797974,0.8977566957473755,0.0631523132324218,0.01,0,1,1,16,"[94, 107, 162, 117]","[94, 107, 162, 117]",162,162,0.0,,1,1
gsm8k,1,measured_0,130,3,64,3,middle,16,4,0.9609090089797974,0.8977566957473755,0.0631523132324218,0.02,0,2,1,16,"[94, 107, 162, 117]","[94, 107, 162, 117]",162,162,0.0,,1,1
gsm8k,1,measured_0,130,3,64,3,middle,16,4,0.9609090089797974,0.8977566957473755,0.0631523132324218,0.05,0,4,1,16,"[94, 107, 162, 117]","[94, 107, 162, 117]",162,162,0.0,,1,1
gsm8k,1,measured_0,130,3,64,3,middle,16,4,0.9609090089797974,0.8977566957473755,0.0631523132324218,0.1,1,4,1,16,"[94, 107, 162, 117]","[90, 116, 157, 117]",162,157,3.08641975308642,"[20, 15]",1,1
gsm8k,1,measured_0,130,4,64,3,middle,12,1,0.923262894153595,0.8843107223510742,0.0389521718025207,0.001,0,1,1,12,"[62, 117, 151, 110]","[62, 117, 151, 110]",151,151,0.0,,1,1
gsm8k,1,measured_0,130,4,64,3,middle,12,1,0.923262894153595,0.8843107223510742,0.0389521718025207,0.002,0,1,1,12,"[62, 117, 151, 110]","[62, 117, 151, 110]",151,151,0.0,,1,1
gsm8k,1,measured_0,130,4,64,3,middle,12,1,0.923262894153595,0.8843107223510742,0.0389521718025207,0.005,0,1,1,12,"[62, 117, 151, 110]","[62, 117, 151, 110]",151,151,0.0,,1,1
gsm8k,1,measured_0,130,4,64,3,middle,12,1,0.923262894153595,0.8843107223510742,0.0389521718025207,0.01,0,1,1,12,"[62, 117, 151, 110]","[62, 117, 151, 110]",151,151,0.0,,1,1
gsm8k,1,measured_0,130,4,64,3,middle,12,1,0.923262894153595,0.8843107223510742,0.0389521718025207,0.02,0,1,1,12,"[62, 117, 151, 110]","[62, 117, 151, 110]",151,151,0.0,,1,1
gsm8k,1,measured_0,130,4,64,3,middle,12,1,0.923262894153595,0.8843107223510742,0.0389521718025207,0.05,1,1,1,12,"[62, 117, 151, 110]","[62, 117, 151, 110]",151,151,0.0,,1,1
gsm8k,1,measured_0,130,4,64,3,middle,12,1,0.923262894153595,0.8843107223510742,0.0389521718025207,0.1,1,1,1,12,"[62, 117, 151, 110]","[62, 117, 151, 110]",151,151,0.0,,1,1
gsm8k,1,measured_0,130,6,64,3,late,4,3,0.9113938808441162,0.8927221894264221,0.018671691417694,0.001,0,1,1,4,"[15, 6, 8, 11]","[15, 6, 8, 11]",15,15,0.0,,1,1
gsm8k,1,measured_0,130,6,64,3,late,4,3,0.9113938808441162,0.8927221894264221,0.018671691417694,0.002,0,1,1,4,"[15, 6, 8, 11]","[15, 6, 8, 11]",15,15,0.0,,1,1
gsm8k,1,measured_0,130,6,64,3,late,4,3,0.9113938808441162,0.8927221894264221,0.018671691417694,0.005,0,1,1,4,"[15, 6, 8, 11]","[15, 6, 8, 11]",15,15,0.0,,1,1
gsm8k,1,measured_0,130,6,64,3,late,4,3,0.9113938808441162,0.8927221894264221,0.018671691417694,0.01,0,1,1,4,"[15, 6, 8, 11]","[15, 6, 8, 11]",15,15,0.0,,1,1
gsm8k,1,measured_0,130,6,64,3,late,4,3,0.9113938808441162,0.8927221894264221,0.018671691417694,0.02,1,1,1,4,"[15, 6, 8, 11]","[15, 6, 8, 11]",15,15,0.0,,1,1
gsm8k,1,measured_0,130,6,64,3,late,4,3,0.9113938808441162,0.8927221894264221,0.018671691417694,0.05,1,2,1,4,"[15, 6, 8, 11]","[15, 6, 8, 11]",15,15,0.0,,1,1
gsm8k,1,measured_0,130,6,64,3,late,4,3,0.9113938808441162,0.8927221894264221,0.018671691417694,0.1,1,3,1,4,"[15, 6, 8, 11]","[15, 6, 8, 11]",15,15,0.0,,1,1
gsm8k,1,measured_0,131,1,32,4,late,4,1,0.8663148283958435,0.5189975500106812,0.3473172783851623,0.001,0,1,1,4,"[19, 28, 37, 36]","[19, 28, 37, 36]",37,37,0.0,,1,1
gsm8k,1,measured_0,131,1,32,4,late,4,1,0.8663148283958435,0.5189975500106812,0.3473172783851623,0.002,0,1,1,4,"[19, 28, 37, 36]","[19, 28, 37, 36]",37,37,0.0,,1,1
gsm8k,1,measured_0,131,1,32,4,late,4,1,0.8663148283958435,0.5189975500106812,0.3473172783851623,0.005,0,1,1,4,"[19, 28, 37, 36]","[19, 28, 37, 36]",37,37,0.0,,1,1
gsm8k,1,measured_0,131,1,32,4,late,4,1,0.8663148283958435,0.5189975500106812,0.3473172783851623,0.01,0,1,1,4,"[19, 28, 37, 36]","[19, 28, 37, 36]",37,37,0.0,,1,1
gsm8k,1,measured_0,131,1,32,4,late,4,1,0.8663148283958435,0.5189975500106812,0.3473172783851623,0.02,0,1,1,4,"[19, 28, 37, 36]","[19, 28, 37, 36]",37,37,0.0,,1,1
gsm8k,1,measured_0,131,1,32,4,late,4,1,0.8663148283958435,0.5189975500106812,0.3473172783851623,0.05,0,1,1,4,"[19, 28, 37, 36]","[19, 28, 37, 36]",37,37,0.0,,1,1
gsm8k,1,measured_0,131,1,32,4,late,4,1,0.8663148283958435,0.5189975500106812,0.3473172783851623,0.1,0,1,1,4,"[19, 28, 37, 36]","[19, 28, 37, 36]",37,37,0.0,,1,1
gsm8k,1,measured_0,131,2,64,2,early,23,17,0.9094409942626952,0.8818569779396057,0.0275840163230896,0.001,0,1,1,23,"[54, 64, 60, 62]","[54, 64, 60, 62]",64,64,0.0,,1,1
gsm8k,1,measured_0,131,2,64,2,early,23,17,0.9094409942626952,0.8818569779396057,0.0275840163230896,0.002,0,1,1,23,"[54, 64, 60, 62]","[54, 64, 60, 62]",64,64,0.0,,1,1
gsm8k,1,measured_0,131,2,64,2,early,23,17,0.9094409942626952,0.8818569779396057,0.0275840163230896,0.005,0,1,1,23,"[54, 64, 60, 62]","[54, 64, 60, 62]",64,64,0.0,,1,1
gsm8k,1,measured_0,131,2,64,2,early,23,17,0.9094409942626952,0.8818569779396057,0.0275840163230896,0.01,0,1,1,23,"[54, 64, 60, 62]","[54, 64, 60, 62]",64,64,0.0,,1,1
gsm8k,1,measured_0,131,2,64,2,early,23,17,0.9094409942626952,0.8818569779396057,0.0275840163230896,0.02,0,2,1,23,"[54, 64, 60, 62]","[54, 64, 60, 62]",64,64,0.0,,1,1
gsm8k,1,measured_0,131,2,64,2,early,23,17,0.9094409942626952,0.8818569779396057,0.0275840163230896,0.05,1,7,1,23,"[54, 64, 60, 62]","[58, 60, 63, 59]",64,63,1.5625,"[18, 27]",1,1
gsm8k,1,measured_0,131,2,64,2,early,23,17,0.9094409942626952,0.8818569779396057,0.0275840163230896,0.1,2,17,1,23,"[54, 64, 60, 62]","[61, 57, 61, 61]",64,61,4.6875,"[11, 27]",1,1
gsm8k,1,measured_0,131,3,64,4,middle,12,1,0.8733586668968201,0.7764376401901245,0.0969210267066955,0.001,0,1,1,12,"[84, 101, 130, 125]","[84, 101, 130, 125]",130,130,0.0,,1,1
gsm8k,1,measured_0,131,3,64,4,middle,12,1,0.8733586668968201,0.7764376401901245,0.0969210267066955,0.002,0,1,1,12,"[84, 101, 130, 125]","[84, 101, 130, 125]",130,130,0.0,,1,1
gsm8k,1,measured_0,131,3,64,4,middle,12,1,0.8733586668968201,0.7764376401901245,0.0969210267066955,0.005,0,1,1,12,"[84, 101, 130, 125]","[84, 101, 130, 125]",130,130,0.0,,1,1
gsm8k,1,measured_0,131,3,64,4,middle,12,1,0.8733586668968201,0.7764376401901245,0.0969210267066955,0.01,0,1,1,12,"[84, 101, 130, 125]","[84, 101, 130, 125]",130,130,0.0,,1,1
gsm8k,1,measured_0,131,3,64,4,middle,12,1,0.8733586668968201,0.7764376401901245,0.0969210267066955,0.02,0,1,1,12,"[84, 101, 130, 125]","[84, 101, 130, 125]",130,130,0.0,,1,1
gsm8k,1,measured_0,131,3,64,4,middle,12,1,0.8733586668968201,0.7764376401901245,0.0969210267066955,0.05,0,1,1,12,"[84, 101, 130, 125]","[84, 101, 130, 125]",130,130,0.0,,1,1
gsm8k,1,measured_0,131,3,64,4,middle,12,1,0.8733586668968201,0.7764376401901245,0.0969210267066955,0.1,1,1,1,12,"[84, 101, 130, 125]","[80, 109, 128, 123]",130,128,1.5384615384615383,"[22, 15]",1,1
gsm8k,1,measured_0,131,4,64,4,middle,11,1,0.9662386775016784,0.7349584102630615,0.2312802672386169,0.001,0,1,1,11,"[64, 86, 150, 100]","[64, 86, 150, 100]",150,150,0.0,,1,1
gsm8k,1,measured_0,131,4,64,4,middle,11,1,0.9662386775016784,0.7349584102630615,0.2312802672386169,0.002,0,1,1,11,"[64, 86, 150, 100]","[64, 86, 150, 100]",150,150,0.0,,1,1
gsm8k,1,measured_0,131,4,64,4,middle,11,1,0.9662386775016784,0.7349584102630615,0.2312802672386169,0.005,0,1,1,11,"[64, 86, 150, 100]","[64, 86, 150, 100]",150,150,0.0,,1,1
gsm8k,1,measured_0,131,4,64,4,middle,11,1,0.9662386775016784,0.7349584102630615,0.2312802672386169,0.01,0,1,1,11,"[64, 86, 150, 100]","[64, 86, 150, 100]",150,150,0.0,,1,1
gsm8k,1,measured_0,131,4,64,4,middle,11,1,0.9662386775016784,0.7349584102630615,0.2312802672386169,0.02,0,1,1,11,"[64, 86, 150, 100]","[64, 86, 150, 100]",150,150,0.0,,1,1
gsm8k,1,measured_0,131,4,64,4,middle,11,1,0.9662386775016784,0.7349584102630615,0.2312802672386169,0.05,0,1,1,11,"[64, 86, 150, 100]","[64, 86, 150, 100]",150,150,0.0,,1,1
gsm8k,1,measured_0,131,4,64,4,middle,11,1,0.9662386775016784,0.7349584102630615,0.2312802672386169,0.1,0,1,1,11,"[64, 86, 150, 100]","[64, 86, 150, 100]",150,150,0.0,,1,1
gsm8k,1,measured_0,132,1,32,5,late,3,1,0.7801893353462219,0.706049919128418,0.0741394162178039,0.001,0,1,1,3,"[14, 9, 35, 22]","[14, 9, 35, 22]",35,35,0.0,,1,1
gsm8k,1,measured_0,132,1,32,5,late,3,1,0.7801893353462219,0.706049919128418,0.0741394162178039,0.002,0,1,1,3,"[14, 9, 35, 22]","[14, 9, 35, 22]",35,35,0.0,,1,1
gsm8k,1,measured_0,132,1,32,5,late,3,1,0.7801893353462219,0.706049919128418,0.0741394162178039,0.005,0,1,1,3,"[14, 9, 35, 22]","[14, 9, 35, 22]",35,35,0.0,,1,1
gsm8k,1,measured_0,132,1,32,5,late,3,1,0.7801893353462219,0.706049919128418,0.0741394162178039,0.01,0,1,1,3,"[14, 9, 35, 22]","[14, 9, 35, 22]",35,35,0.0,,1,1
gsm8k,1,measured_0,132,1,32,5,late,3,1,0.7801893353462219,0.706049919128418,0.0741394162178039,0.02,0,1,1,3,"[14, 9, 35, 22]","[14, 9, 35, 22]",35,35,0.0,,1,1
gsm8k,1,measured_0,132,1,32,5,late,3,1,0.7801893353462219,0.706049919128418,0.0741394162178039,0.05,0,1,1,3,"[14, 9, 35, 22]","[14, 9, 35, 22]",35,35,0.0,,1,1
gsm8k,1,measured_0,132,1,32,5,late,3,1,0.7801893353462219,0.706049919128418,0.0741394162178039,0.1,1,1,1,3,"[14, 9, 35, 22]","[9, 10, 30, 31]",35,31,11.428571428571429,"[29, 31]",1,1
gsm8k,1,measured_0,132,3,64,5,middle,11,1,0.8064807057380676,0.6791764497756958,0.1273042559623718,0.001,0,1,1,11,"[59, 104, 117, 120]","[59, 104, 117, 120]",120,120,0.0,,1,1
gsm8k,1,measured_0,132,3,64,5,middle,11,1,0.8064807057380676,0.6791764497756958,0.1273042559623718,0.002,0,1,1,11,"[59, 104, 117, 120]","[59, 104, 117, 120]",120,120,0.0,,1,1
gsm8k,1,measured_0,132,3,64,5,middle,11,1,0.8064807057380676,0.6791764497756958,0.1273042559623718,0.005,0,1,1,11,"[59, 104, 117, 120]","[59, 104, 117, 120]",120,120,0.0,,1,1
gsm8k,1,measured_0,132,3,64,5,middle,11,1,0.8064807057380676,0.6791764497756958,0.1273042559623718,0.01,0,1,1,11,"[59, 104, 117, 120]","[59, 104, 117, 120]",120,120,0.0,,1,1
gsm8k,1,measured_0,132,3,64,5,middle,11,1,0.8064807057380676,0.6791764497756958,0.1273042559623718,0.02,0,1,1,11,"[59, 104, 117, 120]","[59, 104, 117, 120]",120,120,0.0,,1,1
gsm8k,1,measured_0,132,3,64,5,middle,11,1,0.8064807057380676,0.6791764497756958,0.1273042559623718,0.05,0,1,1,11,"[59, 104, 117, 120]","[59, 104, 117, 120]",120,120,0.0,,1,1
gsm8k,1,measured_0,132,3,64,5,middle,11,1,0.8064807057380676,0.6791764497756958,0.1273042559623718,0.1,0,1,1,11,"[59, 104, 117, 120]","[59, 104, 117, 120]",120,120,0.0,,1,1
gsm8k,1,measured_0,132,4,64,5,late,10,1,0.7379183173179626,0.6559247970581055,0.0819935202598571,0.001,0,1,1,10,"[58, 81, 136, 85]","[58, 81, 136, 85]",136,136,0.0,,1,1
gsm8k,1,measured_0,132,4,64,5,late,10,1,0.7379183173179626,0.6559247970581055,0.0819935202598571,0.002,0,1,1,10,"[58, 81, 136, 85]","[58, 81, 136, 85]",136,136,0.0,,1,1
gsm8k,1,measured_0,132,4,64,5,late,10,1,0.7379183173179626,0.6559247970581055,0.0819935202598571,0.005,0,1,1,10,"[58, 81, 136, 85]","[58, 81, 136, 85]",136,136,0.0,,1,1
gsm8k,1,measured_0,132,4,64,5,late,10,1,0.7379183173179626,0.6559247970581055,0.0819935202598571,0.01,0,1,1,10,"[58, 81, 136, 85]","[58, 81, 136, 85]",136,136,0.0,,1,1
gsm8k,1,measured_0,132,4,64,5,late,10,1,0.7379183173179626,0.6559247970581055,0.0819935202598571,0.02,0,1,1,10,"[58, 81, 136, 85]","[58, 81, 136, 85]",136,136,0.0,,1,1
gsm8k,1,measured_0,132,4,64,5,late,10,1,0.7379183173179626,0.6559247970581055,0.0819935202598571,0.05,0,1,1,10,"[58, 81, 136, 85]","[58, 81, 136, 85]",136,136,0.0,,1,1
gsm8k,1,measured_0,132,4,64,5,late,10,1,0.7379183173179626,0.6559247970581055,0.0819935202598571,0.1,1,1,1,10,"[58, 81, 136, 85]","[57, 79, 133, 91]",136,133,2.2058823529411766,"[23, 22]",1,1
gsm8k,1,measured_0,132,5,96,0,early,32,1,0.743925154209137,0.7229265570640564,0.0209985971450805,0.001,0,1,1,32,"[254, 257, 355, 374]","[254, 257, 355, 374]",374,374,0.0,,1,1
gsm8k,1,measured_0,132,5,96,0,early,32,1,0.743925154209137,0.7229265570640564,0.0209985971450805,0.002,0,1,1,32,"[254, 257, 355, 374]","[254, 257, 355, 374]",374,374,0.0,,1,1
gsm8k,1,measured_0,132,5,96,0,early,32,1,0.743925154209137,0.7229265570640564,0.0209985971450805,0.005,0,1,1,32,"[254, 257, 355, 374]","[254, 257, 355, 374]",374,374,0.0,,1,1
gsm8k,1,measured_0,132,5,96,0,early,32,1,0.743925154209137,0.7229265570640564,0.0209985971450805,0.01,0,1,1,32,"[254, 257, 355, 374]","[254, 257, 355, 374]",374,374,0.0,,1,1
gsm8k,1,measured_0,132,5,96,0,early,32,1,0.743925154209137,0.7229265570640564,0.0209985971450805,0.02,0,1,1,32,"[254, 257, 355, 374]","[254, 257, 355, 374]",374,374,0.0,,1,1
gsm8k,1,measured_0,132,5,96,0,early,32,1,0.743925154209137,0.7229265570640564,0.0209985971450805,0.05,2,1,1,32,"[254, 257, 355, 374]","[255, 259, 355, 371]",374,371,0.8021390374331551,"[2, 3]",1,1
gsm8k,1,measured_0,132,5,96,0,early,32,1,0.743925154209137,0.7229265570640564,0.0209985971450805,0.1,2,1,1,32,"[254, 257, 355, 374]","[255, 259, 355, 371]",374,371,0.8021390374331551,"[2, 3]",1,1
gsm8k,1,measured_0,133,1,32,6,late,2,1,0.8516737222671509,0.8490159511566162,0.0026577711105346,0.001,0,1,1,2,"[5, 5, 18, 12]","[5, 5, 18, 12]",18,18,0.0,,1,1
gsm8k,1,measured_0,133,1,32,6,late,2,1,0.8516737222671509,0.8490159511566162,0.0026577711105346,0.002,0,1,1,2,"[5, 5, 18, 12]","[5, 5, 18, 12]",18,18,0.0,,1,1
gsm8k,1,measured_0,133,1,32,6,late,2,1,0.8516737222671509,0.8490159511566162,0.0026577711105346,0.005,1,1,1,2,"[5, 5, 18, 12]","[8, 5, 17, 10]",18,17,5.555555555555555,"[30, 31]",1,1
gsm8k,1,measured_0,133,1,32,6,late,2,1,0.8516737222671509,0.8490159511566162,0.0026577711105346,0.01,1,1,1,2,"[5, 5, 18, 12]","[8, 5, 17, 10]",18,17,5.555555555555555,"[30, 31]",1,1
gsm8k,1,measured_0,133,1,32,6,late,2,1,0.8516737222671509,0.8490159511566162,0.0026577711105346,0.02,1,1,1,2,"[5, 5, 18, 12]","[8, 5, 17, 10]",18,17,5.555555555555555,"[30, 31]",1,1
gsm8k,1,measured_0,133,1,32,6,late,2,1,0.8516737222671509,0.8490159511566162,0.0026577711105346,0.05,1,1,1,2,"[5, 5, 18, 12]","[8, 5, 17, 10]",18,17,5.555555555555555,"[30, 31]",1,1
gsm8k,1,measured_0,133,1,32,6,late,2,1,0.8516737222671509,0.8490159511566162,0.0026577711105346,0.1,1,1,1,2,"[5, 5, 18, 12]","[8, 5, 17, 10]",18,17,5.555555555555555,"[30, 31]",1,1
gsm8k,1,measured_0,133,0,64,0,early,32,1,0.7051060199737549,0.6245871186256409,0.080518901348114,0.001,0,1,1,32,"[245, 327, 336, 332]","[245, 327, 336, 332]",336,336,0.0,,1,1
gsm8k,1,measured_0,133,0,64,0,early,32,1,0.7051060199737549,0.6245871186256409,0.080518901348114,0.002,0,1,1,32,"[245, 327, 336, 332]","[245, 327, 336, 332]",336,336,0.0,,1,1
gsm8k,1,measured_0,133,0,64,0,early,32,1,0.7051060199737549,0.6245871186256409,0.080518901348114,0.005,0,1,1,32,"[245, 327, 336, 332]","[245, 327, 336, 332]",336,336,0.0,,1,1
