workload_id,layer,tokens,split,split_fraction,is_modality_boundary,attention_all_ms,moe_all_ms,attention_head_ms,attention_tail_ms,moe_head_ms,moe_tail_ms,base_ms,ideal_wave_ms,ideal_improvement_pct
W2_standard,18,248,4,0.016129032258064516,True,0.6238400042057037,1.3010560274124146,0.010061935551704898,0.6137780686539989,0.020984774635684104,1.2800712527767304,1.9248960316181183,1.9039112569824341,1.0901770428631274
W2_standard,18,248,12,0.04838709677419355,False,0.6238400042057037,1.3010560274124146,0.030185806655114698,0.593654197550589,0.06295432390705231,1.2381017035053623,1.9248960316181183,1.861941707711066,3.2705311285893823
W2_standard,18,248,25,0.10080645161290322,False,0.6238400042057037,1.3010560274124146,0.06288709719815562,0.5609529070075481,0.13115484147302564,1.1699011859393889,1.9248960316181183,1.7937411901450926,6.813606517894555
W2_standard,18,248,37,0.14919354838709678,False,0.6238400042057037,1.3010560274124146,0.09307290385327031,0.5307671003524335,0.194109165380078,1.1069468620323366,1.9248960316181183,1.7307868662380403,10.084137646483937
W2_standard,18,248,50,0.20161290322580644,False,0.6238400042057037,1.3010560274124146,0.12577419439631124,0.49806580980939247,0.2623096829460513,1.0387463444663632,1.9248960316181183,1.662586348672067,13.62721303578911
W2_standard,18,248,62,0.25,False,0.6238400042057037,1.3010560274124146,0.15596000105142593,0.4678800031542778,0.32526400685310364,0.9757920205593109,1.9248960316181183,1.5996320247650146,16.89774416437848
W2_standard,18,248,82,0.33064516129032256,False,0.6238400042057037,1.3010560274124146,0.20626967880995042,0.41757032539575334,0.43018788003152414,0.8708681473808905,1.9248960316181183,1.507325706222365,21.693136592147923
W2_standard,18,248,104,0.41935483870967744,False,0.6238400042057037,1.3010560274124146,0.2616103243443274,0.36222967986137633,0.5456041405277867,0.7554518868846277,1.9248960316181183,1.5626663517567418,18.818142585959652
W2_standard,18,248,124,0.5,False,0.6238400042057037,1.3010560274124146,0.31192000210285187,0.31192000210285187,0.6505280137062073,0.6505280137062073,1.9248960316181183,1.6129760295152664,16.204511671243026
W2_standard,18,248,132,0.532258064516129,False,0.6238400042057037,1.3010560274124146,0.33204387320626166,0.29179613099944207,0.6924975629775755,0.6085584644348391,1.9248960316181183,1.6330999006186762,15.159059305356381
