wave,layer,request_id,budget,strategy,base_assignments,removed_assignments,actual_removed_fraction,base_critical_rank,new_critical_rank,critical_rank_load_reduction,max_rank_load_reduction,predicted_expert_latency_reduction,pair_cosine_median,selected_critical_pair_fraction,quality_error_proxy_1_minus_cosine
10,16,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,1,1,0.28300094966761635,0.28300094966761635,0.28300094966761635,0.9456295371055603,0.18876404494382024,0.0543704628944397
10,16,quad_repeated,0.3,REDUNDANCY_ONLY,6496,445,0.06850369458128079,1,0,0.07977207977207978,0.07312440645773977,0.07312440645773977,0.9456295371055603,0.18876404494382024,0.0543704628944397
10,16,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,445,0.06850369458128079,1,0,0.07977207977207978,0.07312440645773977,0.07312440645773977,0.9456295371055603,0.18876404494382024,0.0543704628944397
10,17,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,2,2,0.06496710526315785,0.06496710526315785,0.06496710526315785,,,
10,17,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,17,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,17,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,2,2,0.11677631578947367,0.11677631578947367,0.11677631578947367,,,
10,17,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,17,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,17,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,2,2,0.21134868421052633,0.21134868421052633,0.21134868421052633,,,
10,17,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,17,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,17,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,2,2,0.296875,0.296875,0.296875,,,
10,17,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,17,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,18,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,5,5,0.04933437744714175,0.04933437744714175,0.04933437744714175,,,
10,18,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,18,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,18,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,5,5,0.10101801096319496,0.10101801096319496,0.10101801096319496,,,
10,18,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,18,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,18,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,5,5,0.1910728269381362,0.1910728269381362,0.1910728269381362,,,
10,18,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,18,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,18,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,5,5,0.28660924040720437,0.28660924040720437,0.28660924040720437,,,
10,18,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,18,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,19,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,1,1,0.0597643097643098,0.0597643097643098,0.0597643097643098,,,
10,19,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,19,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,19,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,1,1,0.09511784511784516,0.09511784511784516,0.09511784511784516,,,
10,19,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,19,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,19,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,1,1,0.18434343434343436,0.18434343434343436,0.18434343434343436,,,
10,19,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,19,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,19,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,1,1,0.2710437710437711,0.2710437710437711,0.2710437710437711,,,
10,19,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,19,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,20,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,1,1,0.04575786463298381,0.04575786463298381,0.04575786463298381,,,
10,20,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,20,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,20,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,1,1,0.0838894184938036,0.0838894184938036,0.0838894184938036,,,
10,20,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,20,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,20,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,1,1,0.18493803622497618,0.18493803622497618,0.18493803622497618,,,
10,20,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,20,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,20,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,1,1,0.28598665395614875,0.28598665395614875,0.28598665395614875,,,
10,20,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,20,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,21,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,2,2,0.04293971924029727,0.04293971924029727,0.04293971924029727,,,
10,21,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,21,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,21,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,2,2,0.09826589595375723,0.09826589595375723,0.09826589595375723,,,
10,21,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,21,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,21,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,2,2,0.20066061106523536,0.20066061106523536,0.20066061106523536,,,
10,21,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,21,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,21,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,2,2,0.2840627580511974,0.2840627580511974,0.2840627580511974,,,
10,21,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,21,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,22,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,0,0,0.046313799621928164,0.046313799621928164,0.046313799621928164,,,
10,22,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,0,0,0.0,0.0,0.0,,,
10,22,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,0,0,0.0,0.0,0.0,,,
10,22,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,0,0,0.10396975425330812,0.10396975425330812,0.10396975425330812,,,
10,22,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,0,0,0.0,0.0,0.0,,,
10,22,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,0,0,0.0,0.0,0.0,,,
10,22,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,0,0,0.21739130434782605,0.21739130434782605,0.21739130434782605,,,
10,22,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,0,0,0.0,0.0,0.0,,,
10,22,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,0,0,0.0,0.0,0.0,,,
10,22,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,0,6,0.3308128544423441,0.30529300567107753,0.30529300567107753,,,
10,22,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,0,0,0.0,0.0,0.0,,,
10,22,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,0,0,0.0,0.0,0.0,,,
10,23,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,5,5,0.0353591160220994,0.0353591160220994,0.0353591160220994,,,
10,23,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,23,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,23,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,5,5,0.08729281767955799,0.08729281767955799,0.08729281767955799,,,
10,23,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,23,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,23,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,5,5,0.18784530386740328,0.18784530386740328,0.18784530386740328,,,
10,23,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,23,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,23,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,5,5,0.2773480662983425,0.2773480662983425,0.2773480662983425,,,
10,23,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,23,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,24,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,2,2,0.059561128526645746,0.059561128526645746,0.059561128526645746,0.9296649694442749,0.0,0.0703350305557251
10,24,quad_repeated,0.05,REDUNDANCY_ONLY,6496,3,0.00046182266009852215,2,2,0.0,0.0,0.0,0.9296649694442749,0.0,0.0703350305557251
10,24,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,3,0.00046182266009852215,2,2,0.0,0.0,0.0,0.9296649694442749,0.0,0.0703350305557251
10,24,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,2,2,0.09195402298850575,0.09195402298850575,0.09195402298850575,0.9296649694442749,0.0,0.0703350305557251
10,24,quad_repeated,0.1,REDUNDANCY_ONLY,6496,3,0.00046182266009852215,2,2,0.0,0.0,0.0,0.9296649694442749,0.0,0.0703350305557251
10,24,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,3,0.00046182266009852215,2,2,0.0,0.0,0.0,0.9296649694442749,0.0,0.0703350305557251
10,24,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,2,2,0.18808777429467083,0.18808777429467083,0.18808777429467083,0.9296649694442749,0.0,0.0703350305557251
10,24,quad_repeated,0.2,REDUNDANCY_ONLY,6496,3,0.00046182266009852215,2,2,0.0,0.0,0.0,0.9296649694442749,0.0,0.0703350305557251
10,24,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,3,0.00046182266009852215,2,2,0.0,0.0,0.0,0.9296649694442749,0.0,0.0703350305557251
10,24,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,2,2,0.30094043887147337,0.30094043887147337,0.30094043887147337,0.9296649694442749,0.0,0.0703350305557251
10,24,quad_repeated,0.3,REDUNDANCY_ONLY,6496,3,0.00046182266009852215,2,2,0.0,0.0,0.0,0.9296649694442749,0.0,0.0703350305557251
10,24,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,3,0.00046182266009852215,2,2,0.0,0.0,0.0,0.9296649694442749,0.0,0.0703350305557251
10,25,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,6,6,0.039562289562289576,0.039562289562289576,0.039562289562289576,,,
10,25,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,25,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,25,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,6,6,0.09006734006734007,0.09006734006734007,0.09006734006734007,,,
10,25,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,25,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,25,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,6,6,0.19191919191919193,0.19191919191919193,0.19191919191919193,,,
10,25,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,25,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,25,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,6,6,0.28787878787878785,0.28787878787878785,0.28787878787878785,,,
10,25,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,25,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,26,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,3,3,0.049090909090909074,0.049090909090909074,0.049090909090909074,,,
10,26,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,3,3,0.0,0.0,0.0,,,
10,26,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,3,3,0.0,0.0,0.0,,,
10,26,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,3,3,0.08818181818181814,0.08818181818181814,0.08818181818181814,,,
10,26,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,3,3,0.0,0.0,0.0,,,
10,26,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,3,3,0.0,0.0,0.0,,,
10,26,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,3,3,0.18727272727272726,0.18727272727272726,0.18727272727272726,,,
10,26,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,3,3,0.0,0.0,0.0,,,
10,26,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,3,3,0.0,0.0,0.0,,,
10,26,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,3,3,0.2990909090909091,0.2990909090909091,0.2990909090909091,,,
10,26,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,3,3,0.0,0.0,0.0,,,
10,26,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,3,3,0.0,0.0,0.0,,,
10,27,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,2,2,0.044303797468354444,0.044303797468354444,0.044303797468354444,,,
10,27,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,27,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,27,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,2,2,0.09855334538878846,0.09855334538878846,0.09855334538878846,,,
10,27,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,27,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,27,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,2,2,0.1916817359855335,0.1916817359855335,0.1916817359855335,,,
10,27,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,27,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,27,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,2,2,0.29204339963833637,0.29204339963833637,0.29204339963833637,,,
10,27,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,27,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,28,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,5,5,0.03925233644859816,0.03925233644859816,0.03925233644859816,,,
10,28,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,28,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,28,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,5,5,0.09532710280373835,0.09532710280373835,0.09532710280373835,,,
10,28,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,28,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,28,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,5,5,0.2009345794392523,0.2009345794392523,0.2009345794392523,,,
10,28,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,28,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,28,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,5,5,0.30841121495327106,0.30841121495327106,0.30841121495327106,,,
10,28,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,28,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,29,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,4,4,0.04663212435233166,0.04663212435233166,0.04663212435233166,,,
10,29,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
10,29,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
10,29,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,4,4,0.09585492227979275,0.09585492227979275,0.09585492227979275,,,
10,29,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
10,29,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
10,29,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,4,4,0.20725388601036265,0.20725388601036265,0.20725388601036265,,,
10,29,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
10,29,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
10,29,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,4,4,0.3082901554404145,0.3082901554404145,0.3082901554404145,,,
10,29,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
10,29,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
10,30,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,1,1,0.0418445772843723,0.0418445772843723,0.0418445772843723,,,
10,30,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,30,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,30,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,1,1,0.08795900939368062,0.08795900939368062,0.08795900939368062,,,
10,30,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,30,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,30,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,1,1,0.19043552519214346,0.19043552519214346,0.19043552519214346,,,
10,30,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,30,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,30,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,1,1,0.29632792485055504,0.29632792485055504,0.29632792485055504,,,
10,30,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,30,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,31,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,6,6,0.0464700625558534,0.0464700625558534,0.0464700625558534,,,
10,31,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,31,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,31,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,6,6,0.09562109025915999,0.09562109025915999,0.09562109025915999,,,
10,31,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,31,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,31,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,6,6,0.20554066130473636,0.20554066130473636,0.20554066130473636,,,
10,31,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,31,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,31,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,6,6,0.29669347631814125,0.29669347631814125,0.29669347631814125,,,
10,31,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,31,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
10,32,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,1,0,0.04994686503719448,0.04994686503719448,0.04994686503719448,,,
10,32,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,32,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,32,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,1,0,0.10095642933049942,0.09564293304994687,0.09564293304994687,,,
10,32,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,32,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,32,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,1,1,0.19659936238044629,0.19659936238044629,0.19659936238044629,,,
10,32,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,32,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,32,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,1,1,0.30818278427205104,0.30818278427205104,0.30818278427205104,,,
10,32,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,32,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
10,33,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,5,5,0.0383419689119171,0.0383419689119171,0.0383419689119171,,,
10,33,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,33,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,33,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,5,5,0.09222797927461135,0.09222797927461135,0.09222797927461135,,,
10,33,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,33,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,33,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,5,5,0.18860103626943003,0.18860103626943003,0.18860103626943003,,,
10,33,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,33,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,33,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,5,5,0.2829015544041451,0.2829015544041451,0.2829015544041451,,,
10,33,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,33,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
10,34,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,2,2,0.059982094897045646,0.059982094897045646,0.059982094897045646,,,
10,34,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,34,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,34,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,2,2,0.10832587287376905,0.10832587287376905,0.10832587287376905,,,
10,34,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,34,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,34,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,2,2,0.2059086839749329,0.2059086839749329,0.2059086839749329,,,
10,34,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,34,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
10,34,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,2,2,0.297224709042077,0.297224709042077,0.297224709042077,,,
10,34,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
