wave,layer,expert_id,token_a,token_b,dest_rank_a,dest_rank_b,cosine,critical_pair
10,16,23,117,513,1,1,0.9664178490638733,1
10,16,23,60,456,1,1,0.9656626582145691,1
10,16,23,101,497,1,1,0.9583562016487122,1
10,16,23,44,440,1,1,0.93929523229599,1
10,16,23,59,455,1,1,0.9220029711723328,1
10,16,24,39,435,1,1,0.967655599117279,1
10,16,24,121,517,1,1,0.9485054612159729,1
10,16,24,53,449,1,1,0.9306403398513794,1
10,16,27,38,434,1,1,0.9724600911140442,1
10,16,27,37,433,1,1,0.9678249955177307,1
10,16,27,39,435,1,1,0.9676557183265686,1
10,16,27,36,432,1,1,0.9557017087936401,1
10,16,27,61,457,1,1,0.9524069428443909,1
10,16,27,25,421,1,1,0.9513905644416809,1
10,16,27,10,406,1,1,0.9436219930648804,1
10,16,27,42,438,1,1,0.9414204955101013,1
10,16,27,24,420,1,1,0.920650064945221,1
10,16,27,108,504,1,1,0.9161651730537415,1
10,16,27,22,418,1,1,0.9011874198913574,1
10,16,28,38,434,1,1,0.9724600911140442,1
10,16,28,66,462,1,1,0.9693880081176758,1
10,16,28,37,433,1,1,0.9678249955177307,1
10,16,28,39,435,1,1,0.9676557183265686,1
10,16,28,101,497,1,1,0.9583562016487122,1
10,16,28,36,432,1,1,0.9557017087936401,1
10,16,28,29,425,1,1,0.9356420040130615,1
10,16,28,53,449,1,1,0.9306406378746033,1
10,16,28,124,520,1,1,0.9293598532676697,1
10,16,28,23,419,1,1,0.923525869846344,1
10,16,28,59,455,1,1,0.9220029711723328,1
10,16,28,24,420,1,1,0.920650064945221,1
10,16,29,83,479,1,1,0.9701730012893677,1
10,16,29,66,462,1,1,0.9693880081176758,1
10,16,29,51,447,1,1,0.9557679891586304,1
10,16,29,80,476,1,1,0.9497517943382263,1
10,16,29,65,461,1,1,0.9448288679122925,1
10,16,29,52,448,1,1,0.9380956292152405,1
10,16,30,39,435,1,1,0.9676557183265686,1
10,16,30,101,497,1,1,0.9583562016487122,1
10,16,30,121,517,1,1,0.9485055208206177,1
10,16,30,47,443,1,1,0.9465183019638062,1
10,16,30,99,495,1,1,0.9456295371055603,1
10,16,30,88,484,1,1,0.9445227980613708,1
10,16,30,68,464,1,1,0.9423621892929077,1
10,16,30,44,440,1,1,0.93929523229599,1
10,16,30,71,467,1,1,0.9326695799827576,1
10,16,30,43,439,1,1,0.931027352809906,1
10,16,30,59,455,1,1,0.9220029711723328,1
10,16,30,19,415,1,1,0.9188128113746643,1
10,16,30,33,429,1,1,0.9147645831108093,1
10,16,30,118,514,1,1,0.9095090627670288,1
10,16,31,31,427,1,1,0.9605237245559692,1
10,16,31,17,413,1,1,0.9567295908927917,1
10,16,31,15,411,1,1,0.9539114236831665,1
10,16,31,116,512,1,1,0.9508815407752991,1
10,16,31,14,410,1,1,0.9343690872192383,1
10,16,31,46,442,1,1,0.9292713403701782,1
10,16,35,101,497,2,2,0.9583558440208435,0
10,16,35,121,517,2,2,0.9485054612159729,0
10,16,35,59,455,2,2,0.9220028519630432,0
10,16,36,60,456,2,2,0.9656626582145691,0
10,16,36,74,470,2,2,0.9404458999633789,0
10,16,37,118,514,2,2,0.909509003162384,0
10,16,38,130,526,2,2,0.9718089699745178,0
10,16,38,60,456,2,2,0.9656626582145691,0
10,16,38,17,413,2,2,0.9567295908927917,0
10,16,38,74,470,2,2,0.9404457807540894,0
10,16,38,14,410,2,2,0.9343690872192383,0
10,16,38,72,468,2,2,0.917199969291687,0
10,16,38,28,424,2,2,0.9133017659187317,0
10,16,39,59,455,2,2,0.9220028519630432,0
10,16,41,104,500,2,2,0.9307706356048584,0
10,16,41,131,527,2,2,0.929432213306427,0
10,16,42,19,415,2,2,0.91881263256073,0
10,16,44,83,479,2,2,0.9701730012893677,0
10,16,44,66,462,2,2,0.9693880081176758,0
10,16,44,98,494,2,2,0.9649573564529419,0
10,16,44,63,459,2,2,0.9643860459327698,0
10,16,44,79,475,2,2,0.9630393385887146,0
10,16,44,90,486,2,2,0.9589706659317017,0
10,16,44,70,466,2,2,0.9586862921714783,0
10,16,44,51,447,2,2,0.9557679891586304,0
10,16,44,109,505,2,2,0.9542863965034485,0
10,16,44,56,452,2,2,0.9533066749572754,0
10,16,44,25,421,2,2,0.9513905644416809,0
10,16,44,80,476,2,2,0.9497517943382263,0
10,16,44,128,524,2,2,0.9491958022117615,0
10,16,44,47,443,2,2,0.9465183019638062,0
10,16,44,125,521,2,2,0.9456799030303955,0
10,16,44,88,484,2,2,0.9445227980613708,0
10,16,44,54,450,2,2,0.9407636523246765,0
10,16,44,84,480,2,2,0.9357660412788391,0
10,16,44,29,425,2,2,0.9356420040130615,0
10,16,44,19,415,2,2,0.9188128113746643,0
10,16,44,72,468,2,2,0.917199969291687,0
10,16,44,28,424,2,2,0.9133017659187317,0
10,16,46,45,441,2,2,0.9669752717018127,0
10,16,46,31,427,2,2,0.9605236053466797,0
10,16,46,17,413,2,2,0.9567295908927917,0
10,16,47,31,427,2,2,0.9605236053466797,0
10,16,51,79,475,3,3,0.9630393981933594,0
10,16,51,128,524,3,3,0.949195921421051,0
10,16,51,124,520,3,3,0.9293597340583801,0
10,16,51,118,514,3,3,0.909509003162384,0
10,16,52,78,474,3,3,0.9654434323310852,0
10,16,52,70,466,3,3,0.9586862921714783,0
10,16,52,101,497,3,3,0.9583562016487122,0
10,16,52,51,447,3,3,0.9557679891586304,0
10,16,52,57,453,3,3,0.9485757946968079,0
10,16,52,121,517,3,3,0.9485055208206177,0
10,16,52,54,450,3,3,0.9407636523246765,0
10,16,52,44,440,3,3,0.93929523229599,0
10,16,52,29,425,3,3,0.9356420040130615,0
10,16,52,71,467,3,3,0.9326695799827576,0
10,16,53,45,441,3,3,0.9669752717018127,0
10,16,54,128,524,3,3,0.949195921421051,0
10,16,57,39,435,3,3,0.967655599117279,0
10,16,60,122,518,3,3,0.9672045707702637,0
10,16,60,78,474,3,3,0.9654434323310852,0
10,16,60,15,411,3,3,0.9539114236831665,0
10,16,60,56,452,3,3,0.9533066749572754,0
10,16,60,100,496,3,3,0.9517463445663452,0
10,16,60,114,510,3,3,0.949985146522522,0
10,16,60,42,438,3,3,0.9414204955101013,0
10,16,60,28,424,3,3,0.9133017659187317,0
10,16,60,96,492,3,3,0.9065955281257629,0
10,16,61,37,433,3,3,0.9678249955177307,0
10,16,61,17,413,3,3,0.9567295908927917,0
10,16,61,100,496,3,3,0.9517463445663452,0
10,16,61,57,453,3,3,0.9485757946968079,0
10,16,61,10,406,3,3,0.9436219930648804,0
10,16,61,74,470,3,3,0.9404457807540894,0
10,16,61,44,440,3,3,0.93929523229599,0
10,16,61,14,410,3,3,0.9343690872192383,0
10,16,61,72,468,3,3,0.917199969291687,0
10,16,61,33,429,3,3,0.9147645831108093,0
10,16,61,30,426,3,3,0.9128233790397644,0
10,16,61,85,481,3,3,0.90221107006073,0
10,16,62,83,479,3,3,0.9701731204986572,0
10,16,63,38,434,3,3,0.9724600911140442,0
10,16,63,37,433,3,3,0.9678249955177307,0
10,16,63,122,518,3,3,0.9672045707702637,0
10,16,63,61,457,3,3,0.9524069428443909,0
10,16,63,125,521,3,3,0.9456799030303955,0
10,16,63,64,460,3,3,0.9204559326171875,0
10,16,64,46,442,4,4,0.929271399974823,0
10,16,66,38,434,4,4,0.9724600911140442,0
10,16,66,37,433,4,4,0.9678249955177307,0
10,16,66,103,499,4,4,0.9541344046592712,0
10,16,66,104,500,4,4,0.930770754814148,0
10,16,66,108,504,4,4,0.9161651730537415,0
10,16,69,31,427,4,4,0.9605236053466797,0
10,16,70,54,450,4,4,0.9407636523246765,0
10,16,71,33,429,4,4,0.9147648215293884,0
10,16,72,117,513,4,4,0.9664178490638733,0
10,16,72,51,447,4,4,0.9557679891586304,0
10,16,72,25,421,4,4,0.9513905644416809,0
10,16,73,10,406,4,4,0.9436219930648804,0
10,16,75,66,462,4,4,0.9693880081176758,0
10,16,75,39,435,4,4,0.9676557183265686,0
10,16,75,36,432,4,4,0.9557017087936401,0
10,16,75,25,421,4,4,0.9513905644416809,0
10,16,75,68,464,4,4,0.9423621892929077,0
10,16,75,52,448,4,4,0.9380956292152405,0
10,16,75,53,449,4,4,0.9306406378746033,0
10,16,76,15,411,4,4,0.9539112448692322,0
10,16,77,70,466,4,4,0.9586862921714783,0
10,16,77,51,447,4,4,0.9557679891586304,0
10,16,77,65,461,4,4,0.9448288679122925,0
10,16,77,105,501,4,4,0.936900794506073,0
10,16,77,115,511,4,4,0.9194516539573669,0
10,16,77,81,92,4,4,0.9007489681243896,0
10,16,79,66,462,4,4,0.9693880081176758,0
10,16,79,51,447,4,4,0.9557679891586304,0
10,16,79,65,461,4,4,0.9448288679122925,0
10,16,79,92,488,4,4,0.9415209293365479,0
10,16,79,106,502,4,4,0.9398189783096313,0
10,16,79,52,448,4,4,0.9380956292152405,0
10,16,80,73,469,5,5,0.9435391426086426,0
10,16,82,15,411,5,5,0.9539112448692322,0
10,16,85,73,469,5,5,0.9435391426086426,0
10,16,85,30,426,5,5,0.9128233790397644,0
10,16,91,122,518,5,5,0.9672045111656189,0
10,16,91,30,426,5,5,0.9128233790397644,0
10,16,91,85,481,5,5,0.9022108912467957,0
10,16,92,51,447,5,5,0.9557679891586304,0
10,16,92,103,499,5,5,0.9541344046592712,0
10,16,92,116,512,5,5,0.9508815407752991,0
10,16,92,52,448,5,5,0.9380956292152405,0
10,16,92,115,511,5,5,0.9194516539573669,0
10,16,93,117,513,5,5,0.9664178490638733,0
10,16,93,98,494,5,5,0.9649573564529419,0
10,16,93,90,486,5,5,0.9589706659317017,0
10,16,93,77,473,5,5,0.9550114870071411,0
10,16,93,109,505,5,5,0.9542863965034485,0
10,16,93,56,452,5,5,0.9533066749572754,0
10,16,93,61,457,5,5,0.9524069428443909,0
10,16,93,57,453,5,5,0.9485757946968079,0
10,16,93,121,517,5,5,0.9485055208206177,0
10,16,93,99,495,5,5,0.9456295371055603,0
10,16,93,73,469,5,5,0.9435392022132874,0
10,16,93,92,488,5,5,0.9415209293365479,0
10,16,93,42,438,5,5,0.9414204955101013,0
10,16,93,44,440,5,5,0.93929523229599,0
10,16,93,105,501,5,5,0.936900794506073,0
10,16,93,71,467,5,5,0.9326695799827576,0
10,16,93,43,439,5,5,0.931027352809906,0
10,16,93,124,520,5,5,0.9293598532676697,0
10,16,93,33,429,5,5,0.9147645831108093,0
10,16,93,107,503,5,5,0.9098389148712158,0
10,16,93,118,514,5,5,0.9095090627670288,0
10,16,93,96,492,5,5,0.9065955281257629,0
10,16,93,85,481,5,5,0.90221107006073,0
10,16,94,121,517,5,5,0.9485055208206177,0
10,16,94,99,495,5,5,0.9456295371055603,0
10,16,94,68,464,5,5,0.9423621892929077,0
10,16,94,106,502,5,5,0.9398189783096313,0
10,16,94,43,439,5,5,0.931027352809906,0
10,16,95,122,518,5,5,0.9672045707702637,0
10,16,95,78,474,5,5,0.9654434323310852,0
10,16,95,77,473,5,5,0.9550114870071411,0
10,16,95,61,457,5,5,0.9524069428443909,0
10,16,95,104,500,5,5,0.930770754814148,0
10,16,95,126,522,5,5,0.9307056665420532,0
10,16,95,108,504,5,5,0.9161651730537415,0
10,16,95,107,503,5,5,0.9098389148712158,0
10,16,97,118,514,6,6,0.909509003162384,0
10,16,98,77,473,6,6,0.9550115466117859,0
10,16,98,108,504,6,6,0.9161654114723206,0
10,16,98,107,503,6,6,0.9098389744758606,0
10,16,99,73,469,6,6,0.9435392022132874,0
10,16,99,124,520,6,6,0.9293598532676697,0
10,16,99,23,419,6,6,0.923525869846344,0
10,16,100,83,479,6,6,0.9701730012893677,0
10,16,100,125,521,6,6,0.9456799030303955,0
10,16,100,10,406,6,6,0.9436219930648804,0
10,16,100,126,522,6,6,0.9307056665420532,0
10,16,100,30,426,6,6,0.9128233790397644,0
10,16,101,98,494,6,6,0.9649573564529419,0
10,16,101,70,466,6,6,0.9586862921714783,0
10,16,101,56,452,6,6,0.9533066749572754,0
10,16,101,57,453,6,6,0.9485757946968079,0
10,16,101,44,440,6,6,0.93929523229599,0
10,16,101,84,480,6,6,0.9357660412788391,0
10,16,101,29,425,6,6,0.9356420040130615,0
10,16,101,71,467,6,6,0.9326695799827576,0
10,16,101,72,468,6,6,0.917199969291687,0
10,16,101,28,424,6,6,0.9133017659187317,0
10,16,101,85,481,6,6,0.90221107006073,0
10,16,103,70,466,6,6,0.9586862325668335,0
10,16,103,56,452,6,6,0.9533068537712097,0
10,16,103,84,480,6,6,0.935766339302063,0
10,16,103,28,424,6,6,0.9133017659187317,0
10,16,106,38,434,6,6,0.9724600911140442,0
10,16,106,39,435,6,6,0.9676557183265686,0
10,16,106,112,508,6,6,0.9555739164352417,0
10,16,106,54,450,6,6,0.9407636523246765,0
10,16,106,53,449,6,6,0.9306406378746033,0
10,16,107,45,441,6,6,0.9669752717018127,0
10,16,107,78,474,6,6,0.9654434323310852,0
10,16,108,70,466,6,6,0.9586862921714783,0
10,16,108,56,452,6,6,0.9533066749572754,0
10,16,108,80,476,6,6,0.9497517943382263,0
10,16,108,57,453,6,6,0.9485757946968079,0
10,16,108,121,517,6,6,0.9485055208206177,0
10,16,108,47,443,6,6,0.9465183019638062,0
10,16,108,99,495,6,6,0.9456295371055603,0
10,16,108,92,488,6,6,0.9415209293365479,0
10,16,108,106,502,6,6,0.9398189783096313,0
10,16,108,44,440,6,6,0.93929523229599,0
10,16,108,105,501,6,6,0.936900794506073,0
10,16,108,84,480,6,6,0.9357660412788391,0
10,16,108,29,425,6,6,0.9356420040130615,0
10,16,108,71,467,6,6,0.9326695799827576,0
10,16,108,43,439,6,6,0.931027352809906,0
10,16,108,72,468,6,6,0.917199969291687,0
10,16,108,28,424,6,6,0.9133017659187317,0
10,16,108,113,509,6,6,0.9124626517295837,0
10,16,109,130,526,6,6,0.9718089699745178,0
10,16,109,117,513,6,6,0.9664178490638733,0
10,16,109,88,484,6,6,0.9445227980613708,0
10,16,109,68,464,6,6,0.9423621892929077,0
10,16,109,131,527,6,6,0.9294320344924927,0
10,16,109,124,520,6,6,0.9293598532676697,0
10,16,109,59,455,6,6,0.9220029711723328,0
10,16,110,99,495,6,6,0.9456295371055603,0
10,16,110,105,501,6,6,0.936900794506073,0
10,16,110,71,467,6,6,0.9326695799827576,0
10,16,110,113,509,6,6,0.9124626517295837,0
10,16,110,81,92,6,6,0.9007489681243896,0
10,16,111,78,474,6,6,0.9654434323310852,0
10,16,111,90,486,6,6,0.9589706659317017,0
10,16,111,15,411,6,6,0.9539114236831665,0
10,16,111,126,522,6,6,0.9307056665420532,0
10,16,111,33,429,6,6,0.9147645831108093,0
10,16,112,112,508,7,7,0.9555739760398865,0
10,16,112,61,457,7,7,0.9524069428443909,0
10,16,112,126,522,7,7,0.9307056665420532,0
10,16,112,115,511,7,7,0.9194517731666565,0
10,16,112,30,426,7,7,0.9128233790397644,0
10,16,114,72,468,7,7,0.9172002077102661,0
10,16,117,68,464,7,7,0.9423621892929077,0
10,16,117,92,488,7,7,0.9415209293365479,0
10,16,117,106,502,7,7,0.9398189783096313,0
10,16,117,105,501,7,7,0.936900794506073,0
10,16,119,128,524,7,7,0.949195921421051,0
10,16,119,85,481,7,7,0.9022108912467957,0
10,16,120,83,479,7,7,0.9701730012893677,0
10,16,120,63,459,7,7,0.9643860459327698,0
10,16,120,90,486,7,7,0.9589706659317017,0
10,16,120,17,413,7,7,0.9567295908927917,0
10,16,120,103,499,7,7,0.9541344046592712,0
10,16,120,116,512,7,7,0.9508815407752991,0
10,16,120,42,438,7,7,0.9414204955101013,0
10,16,120,126,522,7,7,0.9307056665420532,0
10,16,120,115,511,7,7,0.9194516539573669,0
10,16,121,98,494,7,7,0.9649573564529419,0
10,16,121,99,495,7,7,0.9456295371055603,0
10,16,121,84,480,7,7,0.9357660412788391,0
10,16,121,23,419,7,7,0.923525869846344,0
10,16,122,90,486,7,7,0.9589706659317017,0
10,16,122,42,438,7,7,0.9414204955101013,0
10,16,122,64,460,7,7,0.9204559326171875,0
10,16,123,66,462,7,7,0.9693880081176758,0
10,16,123,101,497,7,7,0.9583562016487122,0
10,16,123,65,461,7,7,0.9448288679122925,0
10,16,123,59,455,7,7,0.9220029711723328,0
10,16,123,113,509,7,7,0.9124626517295837,0
10,16,124,112,508,7,7,0.9555739760398865,0
10,16,124,114,510,7,7,0.9499849677085876,0
10,16,124,108,504,7,7,0.9161654114723206,0
10,16,125,130,526,7,7,0.9718089699745178,0
10,16,125,45,441,7,7,0.9669750928878784,0
10,16,125,60,456,7,7,0.9656626582145691,0
10,16,125,31,427,7,7,0.9605237245559692,0
10,16,125,17,413,7,7,0.9567295908927917,0
10,16,125,103,499,7,7,0.9541344046592712,0
10,16,125,10,406,7,7,0.9436219930648804,0
10,16,125,74,470,7,7,0.9404457807540894,0
10,16,125,14,410,7,7,0.9343690872192383,0
10,16,125,22,418,7,7,0.9011874198913574,0
10,16,127,46,442,7,7,0.929271399974823,0
10,16,127,33,429,7,7,0.9147648215293884,0
10,24,66,130,526,4,4,0.9296649694442749,0
10,24,109,130,526,6,6,0.9296649694442749,0
10,24,114,130,526,7,7,0.9296649098396301,0
10,40,3,433,434,0,0,0.9121412634849548,1
10,40,6,86,113,0,0,0.911583423614502,1
10,40,13,118,514,0,0,0.928690493106842,1
10,40,13,455,497,0,0,0.9188067317008972,1
10,40,14,99,495,0,0,0.9187129139900208,1
10,40,14,43,439,0,0,0.918613612651825,1
10,40,21,118,514,1,1,0.928690493106842,0
10,40,23,455,497,1,1,0.9188067317008972,0
10,40,23,43,439,1,1,0.918613612651825,0
10,40,23,86,113,1,1,0.9115833044052124,0
10,40,28,455,497,1,1,0.9188066720962524,0
10,40,30,99,495,1,1,0.9187129139900208,0
10,40,30,43,439,1,1,0.918613612651825,0
10,40,35,455,497,2,2,0.9188066720962524,0
10,40,37,118,514,2,2,0.9286903738975525,0
10,40,39,455,497,2,2,0.9188066720962524,0
10,40,42,99,495,2,2,0.9187129139900208,0
10,40,51,118,514,3,3,0.9286903738975525,0
10,40,61,433,434,3,3,0.9121412634849548,0
10,40,62,433,434,3,3,0.9121412634849548,0
10,40,80,86,113,5,5,0.9115833044052124,0
10,40,85,86,113,5,5,0.9115833044052124,0
10,40,93,118,514,5,5,0.928690493106842,0
10,40,93,99,495,5,5,0.9187129139900208,0
10,40,94,43,439,5,5,0.918613612651825,0
10,40,94,86,113,5,5,0.9115833044052124,0
10,40,100,118,514,6,6,0.928690493106842,0
10,40,100,43,439,6,6,0.918613612651825,0
10,40,101,118,514,6,6,0.928690493106842,0
10,40,101,99,495,6,6,0.9187129139900208,0
10,40,105,99,495,6,6,0.9187129139900208,0
10,40,109,43,439,6,6,0.918613612651825,0
10,40,109,86,113,6,6,0.9115833044052124,0
10,40,123,455,497,7,7,0.9188067317008972,0
11,16,20,472,479,1,1,0.9186351299285889,1
11,16,20,449,475,1,1,0.9037642478942871,1
11,16,20,446,453,1,1,0.9003173112869263,1
11,16,20,419,447,1,1,0.9002989530563354,1
11,16,21,419,447,1,1,0.9002989530563354,1
11,16,27,445,452,1,1,0.9112853407859802,1
11,16,27,449,475,1,1,0.9037642478942871,1
11,16,27,446,453,1,1,0.9003173112869263,1
11,16,27,419,447,1,1,0.9002989530563354,1
11,16,29,472,479,1,1,0.9186351299285889,1
11,16,29,445,452,1,1,0.9112853407859802,1
11,16,29,449,475,1,1,0.9037642478942871,1
11,16,29,446,453,1,1,0.9003173112869263,1
11,16,29,419,447,1,1,0.9002989530563354,1
11,16,36,472,479,2,2,0.9186351299285889,0
11,16,36,445,452,2,2,0.9112853407859802,0
11,16,36,449,475,2,2,0.9037642478942871,0
11,16,36,446,453,2,2,0.9003173112869263,0
11,16,36,419,447,2,2,0.9002989530563354,0
11,16,60,472,479,3,3,0.9186351299285889,0
11,16,60,445,452,3,3,0.9112853407859802,0
11,16,60,449,475,3,3,0.9037642478942871,0
11,16,60,446,453,3,3,0.9003173112869263,0
11,16,60,419,447,3,3,0.9002989530563354,0
11,16,62,445,452,3,3,0.9112852215766907,0
11,16,93,445,452,5,5,0.9112853407859802,0
11,16,93,449,475,5,5,0.9037642478942871,0
11,16,93,419,447,5,5,0.9002989530563354,0
11,16,95,445,452,5,5,0.9112853407859802,0
11,16,111,472,479,6,6,0.9186351299285889,0
11,16,111,419,447,6,6,0.9002989530563354,0
11,16,119,446,453,7,7,0.9003173112869263,0
11,24,22,71,98,1,1,0.9554640650749207,0
11,24,22,423,464,1,1,0.9485127329826355,0
11,24,22,38,94,1,1,0.9169988632202148,0
11,24,32,71,98,2,2,0.9554641842842102,0
11,24,32,423,464,2,2,0.9485124945640564,0
11,24,32,38,94,2,2,0.9169987440109253,0
11,24,34,71,98,2,2,0.9554640650749207,0
11,24,34,94,121,2,2,0.9118083715438843,0
11,24,52,71,98,3,3,0.9554640650749207,0
11,24,52,423,464,3,3,0.9485127329826355,0
11,24,52,38,94,3,3,0.9169988632202148,0
11,24,65,94,464,4,4,0.9304904937744141,0
11,24,65,38,113,4,4,0.9102803468704224,0
11,24,87,71,98,5,5,0.9554641842842102,0
11,24,87,423,464,5,5,0.9485124945640564,0
11,24,87,38,94,5,5,0.9169987440109253,0
11,24,105,71,98,6,6,0.9554640650749207,1
11,24,105,38,423,6,6,0.927291214466095,1
11,24,115,71,98,7,7,0.9554640650749207,0
11,24,115,423,464,7,7,0.9485127329826355,0
11,24,115,38,94,7,7,0.9169988632202148,0
11,24,118,423,464,7,7,0.9485127329826355,0
11,24,118,38,94,7,7,0.9169988632202148,0
11,40,2,448,463,0,0,0.9048523306846619,0
11,40,3,10,11,0,0,0.9263859391212463,0
11,40,3,375,376,0,0,0.9053933620452881,0
11,40,3,12,13,0,0,0.9031410813331604,0
11,40,8,464,465,0,0,0.9318025708198547,0
11,40,8,84,109,0,0,0.9059261679649353,0
11,40,13,416,418,0,0,0.9125972986221313,0
11,40,15,408,466,0,0,0.9082105755805969,0
11,40,18,71,98,1,1,0.9499081373214722,0
11,40,18,423,465,1,1,0.9219242930412292,0
11,40,18,38,94,1,1,0.9199079275131226,0
11,40,18,408,466,1,1,0.9082105159759521,0
11,40,20,11,12,1,1,0.9051175117492676,0
11,40,21,71,94,1,1,0.9459089040756226,0
11,40,24,359,361,1,1,0.9244086146354675,0
11,40,27,416,418,1,1,0.9125972986221313,0
11,40,29,448,463,1,1,0.9048523306846619,0
11,40,31,10,11,1,1,0.9263859391212463,0
11,40,31,375,376,1,1,0.9053933620452881,0
11,40,31,12,13,1,1,0.9031410813331604,0
11,40,32,94,121,2,2,0.9389293789863586,1
11,40,32,464,465,2,2,0.9318025708198547,1
11,40,32,84,109,2,2,0.9059261679649353,1
11,40,36,12,13,2,2,0.9031410813331604,1
11,40,37,416,418,2,2,0.9125972986221313,1
11,40,38,375,376,2,2,0.9053933620452881,1
11,40,38,9,10,2,2,0.900870680809021,1
11,40,39,359,361,2,2,0.9244086146354675,1
11,40,41,423,464,2,2,0.9489226937294006,1
11,40,41,71,94,2,2,0.9459089040756226,1
11,40,45,109,121,2,2,0.9119501709938049,1
11,40,46,359,361,2,2,0.9244086742401123,1
11,40,47,375,376,2,2,0.9053933620452881,1
11,40,47,94,423,2,2,0.9034956097602844,1
11,40,52,71,98,3,3,0.9499081969261169,0
11,40,57,423,461,3,3,0.92523592710495,0
11,40,57,359,361,3,3,0.9244086742401123,0
11,40,57,38,113,3,3,0.9089492559432983,0
11,40,57,408,466,3,3,0.9082105159759521,0
11,40,61,10,11,3,3,0.9263859391212463,0
11,40,61,423,461,3,3,0.92523592710495,0
11,40,61,375,376,3,3,0.9053933620452881,0
11,40,61,12,13,3,3,0.9031410813331604,0
11,40,67,71,98,4,4,0.9499081373214722,0
11,40,67,423,464,4,4,0.9489226937294006,0
11,40,67,38,94,4,4,0.9199079275131226,0
11,40,67,408,466,4,4,0.9082105159759521,0
11,40,67,9,10,4,4,0.900870680809021,0
11,40,71,448,463,4,4,0.9048523306846619,0
11,40,73,10,11,4,4,0.9263860583305359,0
11,40,75,359,361,4,4,0.9244086146354675,0
11,40,77,448,463,4,4,0.9048523306846619,0
11,40,84,94,98,5,5,0.9447058439254761,0
11,40,84,38,113,5,5,0.9089489579200745,0
11,40,98,359,361,6,6,0.9244086742401123,0
11,40,100,416,418,6,6,0.9125972986221313,0
11,40,101,416,418,6,6,0.9125971794128418,0
11,40,102,71,98,6,6,0.9499081969261169,0
11,40,108,464,465,6,6,0.9318031668663025,0
11,40,108,109,121,6,6,0.9119501113891602,0
11,40,114,71,98,7,7,0.9499081373214722,0
11,40,114,94,121,7,7,0.9389296174049377,0
11,40,114,464,465,7,7,0.9318031668663025,0
11,40,114,38,113,7,7,0.9089492559432983,0
11,40,114,84,109,7,7,0.9059258699417114,0
11,40,120,10,11,7,7,0.9263859391212463,0
11,40,120,375,376,7,7,0.9053933620452881,0
11,40,120,12,13,7,7,0.9031410813331604,0
11,40,124,84,109,7,7,0.9059258699417114,0
11,40,125,10,11,7,7,0.9263859391212463,0
11,40,125,84,109,7,7,0.9059258699417114,0
11,40,125,375,376,7,7,0.9053933620452881,0
11,40,125,12,13,7,7,0.9031410813331604,0
11,40,127,71,98,7,7,0.9499081969261169,0
12,16,22,81,92,1,1,0.9007489681243896,0
12,16,77,81,92,4,4,0.9007489681243896,0
12,16,79,81,92,4,4,0.9007489681243896,0
12,16,93,81,92,5,5,0.9007489681243896,0
12,16,108,81,92,6,6,0.9007489681243896,1
12,16,110,81,92,6,6,0.9007489681243896,1
12,16,117,81,92,7,7,0.9007489681243896,0
12,40,5,169,196,0,0,0.9061341881752014,1
12,40,6,86,113,0,0,0.911583423614502,1
12,40,13,169,196,0,0,0.9061341881752014,1
12,40,14,87,197,0,0,0.9045541286468506,1
12,40,14,67,145,0,0,0.9017221927642822,1
12,40,21,169,196,1,1,0.9061341881752014,0
12,40,23,86,113,1,1,0.9115833044052124,0
12,40,30,87,197,1,1,0.9045541286468506,0
12,40,30,67,145,1,1,0.9017221927642822,0
12,40,31,169,196,1,1,0.9061341881752014,0
12,40,39,87,197,2,2,0.9045541286468506,0
12,40,48,87,197,3,3,0.9045540690422058,0
12,40,48,67,145,3,3,0.9017221331596375,0
12,40,50,87,197,3,3,0.9045540690422058,0
12,40,51,169,196,3,3,0.9061342477798462,0
12,40,75,87,197,4,4,0.9045541286468506,0
12,40,75,67,145,4,4,0.9017221927642822,0
12,40,80,86,113,5,5,0.9115833044052124,0
12,40,85,86,113,5,5,0.9115833044052124,0
12,40,94,86,113,5,5,0.9115833044052124,0
12,40,98,169,196,6,6,0.9061342477798462,0
12,40,100,169,196,6,6,0.9061341881752014,0
12,40,105,87,197,6,6,0.9045540690422058,0
12,40,105,67,145,6,6,0.9017221331596375,0
12,40,109,86,113,6,6,0.9115833044052124,0
13,16,22,81,92,1,1,0.9007489681243896,1
13,16,77,81,92,4,4,0.9007489681243896,0
13,16,79,81,92,4,4,0.9007489681243896,0
13,16,93,81,92,5,5,0.9007489681243896,0
13,16,108,81,92,6,6,0.9007489681243896,0
13,16,110,81,92,6,6,0.9007489681243896,0
13,16,117,81,92,7,7,0.9007489681243896,0
13,40,6,86,113,0,0,0.9115833044052124,1
13,40,23,86,113,1,1,0.9115833044052124,0
13,40,80,86,113,5,5,0.9115833044052124,0
13,40,85,86,113,5,5,0.9115833044052124,0
13,40,94,86,113,5,5,0.9115833044052124,0
13,40,109,86,113,6,6,0.9115833044052124,0
14,16,3,662,663,0,0,0.9313796162605286,0
14,16,3,15,16,0,0,0.9305993914604187,0
14,16,4,662,663,0,0,0.931379497051239,0
14,16,10,662,663,0,0,0.931379497051239,0
14,16,15,15,16,0,0,0.9305993914604187,0
14,16,15,665,666,0,0,0.9121396541595459,0
