run_id,candidate,research_question,start_utc,end_utc,physical_gpus,elapsed_seconds,gpu_hours,kind,valid,artifact
mechanism_smoke_v2:plan2_graph.run_meta:11,NANOFLOW,Native graph/split output correctness,2026-09-08T09:57:33.661371+00:00,2026-09-08T09:57:33.669186+00:00,"4,5,6,7",0.007814884185791016,8.683204650878907e-06,correctness_diagnostic,HF_SMOKE_ONLY_NOT_PERFORMANCE,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/nanoflow_runs/mechanism_smoke_v2/plan2_graph.run_meta.json
mechanism_smoke_v2:plan2_graph.run_meta:12,NANOFLOW,Native graph/split output correctness,2026-09-08T09:57:33.669714+00:00,2026-09-08T09:57:33.677494+00:00,"4,5,6,7",0.007780313491821289,8.644792768690322e-06,correctness_diagnostic,HF_SMOKE_ONLY_NOT_PERFORMANCE,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/nanoflow_runs/mechanism_smoke_v2/plan2_graph.run_meta.json
mechanism_smoke_v2:plan2_graph.run_meta:13,NANOFLOW,Native graph/split output correctness,2026-09-08T09:57:33.677814+00:00,2026-09-08T09:57:33.685914+00:00,"4,5,6,7",0.008099079132080078,8.99897681342231e-06,correctness_diagnostic,HF_SMOKE_ONLY_NOT_PERFORMANCE,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/nanoflow_runs/mechanism_smoke_v2/plan2_graph.run_meta.json
mechanism_smoke_v2:plan2_graph.run_meta:14,NANOFLOW,Native graph/split output correctness,2026-09-08T09:57:33.686281+00:00,2026-09-08T09:57:33.694111+00:00,"4,5,6,7",0.007830381393432617,8.700423770480686e-06,correctness_diagnostic,HF_SMOKE_ONLY_NOT_PERFORMANCE,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/nanoflow_runs/mechanism_smoke_v2/plan2_graph.run_meta.json
mechanism_smoke_v2:plan2_graph.run_meta:15,NANOFLOW,Native graph/split output correctness,2026-09-08T09:57:33.694498+00:00,2026-09-08T09:57:33.702344+00:00,"4,5,6,7",0.00784611701965332,8.7179077996148e-06,correctness_diagnostic,HF_SMOKE_ONLY_NOT_PERFORMANCE,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/nanoflow_runs/mechanism_smoke_v2/plan2_graph.run_meta.json
mechanism_smoke_v2:plan2_graph.run_meta:16,NANOFLOW,Native graph/split output correctness,2026-09-08T09:57:33.702691+00:00,2026-09-08T09:57:33.710496+00:00,"4,5,6,7",0.00780487060546875,8.672078450520834e-06,correctness_diagnostic,HF_SMOKE_ONLY_NOT_PERFORMANCE,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/nanoflow_runs/mechanism_smoke_v2/plan2_graph.run_meta.json
mechanism_smoke_v2:plan2_graph.run_meta:17,NANOFLOW,Native graph/split output correctness,2026-09-08T09:57:33.710824+00:00,2026-09-08T09:57:33.718666+00:00,"4,5,6,7",0.007842540740966797,8.713934156629774e-06,correctness_diagnostic,HF_SMOKE_ONLY_NOT_PERFORMANCE,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/nanoflow_runs/mechanism_smoke_v2/plan2_graph.run_meta.json
mechanism_smoke_v2:plan2_graph.run_meta:18,NANOFLOW,Native graph/split output correctness,2026-09-08T09:57:33.719047+00:00,2026-09-08T09:57:33.727361+00:00,"4,5,6,7",0.008313417434692383,9.237130482991536e-06,correctness_diagnostic,HF_SMOKE_ONLY_NOT_PERFORMANCE,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/nanoflow_runs/mechanism_smoke_v2/plan2_graph.run_meta.json
mechanism_smoke_v2:plan2_graph.run_meta:19,NANOFLOW,Native graph/split output correctness,2026-09-08T09:57:33.727666+00:00,2026-09-08T09:57:33.735606+00:00,"4,5,6,7",0.007939338684082031,8.821487426757812e-06,correctness_diagnostic,HF_SMOKE_ONLY_NOT_PERFORMANCE,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/nanoflow_runs/mechanism_smoke_v2/plan2_graph.run_meta.json
mechanism_smoke_v2:plan2_graph.run_meta:20,NANOFLOW,Native graph/split output correctness,2026-09-08T09:57:33.735993+00:00,2026-09-08T09:57:33.743911+00:00,"4,5,6,7",0.007917404174804688,8.797115749782986e-06,correctness_diagnostic,HF_SMOKE_ONLY_NOT_PERFORMANCE,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/nanoflow_runs/mechanism_smoke_v2/plan2_graph.run_meta.json
