workload,repeat,layer,ep_rank,N,active_experts,Q,tail_count,padded_rows,padding_amplification,tail_oracle_speedup,expert_ms
L128_B1,0,40,1,270,19,19,19,2162,9.007407407407408,1.0097035958785165,0.5827839970588684
L128_B1,0,41,1,212,22,22,22,2604,13.283018867924529,1.0119695693276836,0.6418240070343018
L128_B1,0,42,1,181,23,23,23,2763,16.265193370165747,1.0183306227077842,0.6308799982070923
L128_B1,0,43,1,221,19,19,19,2211,11.004524886877828,1.011783470439077,0.6329920291900635
L128_B1,0,44,1,173,21,21,21,2515,15.53757225433526,1.0170368771792497,0.6373760104179382
L128_B1,0,45,1,243,18,18,18,2061,9.481481481481481,1.0116635011297648,0.5379520058631897
L128_B1,0,46,1,187,20,20,20,2373,13.689839572192513,1.0168749207858927,0.5892159938812256
L128_B1,0,47,1,201,18,18,18,2103,11.462686567164178,1.0075959985315381,0.597536027431488
L128_B1,1,0,1,236,29,29,29,3476,15.728813559322035,1.0172949092645562,0.7719359993934631
L128_B1,1,1,1,195,29,29,29,3517,19.035897435897436,1.020220927901204,0.7368000149726868
L128_B1,1,2,1,222,23,23,23,2722,13.26126126126126,1.0200618131221995,0.6879040002822876
L128_B1,1,3,1,297,23,23,23,2647,9.912457912457912,1.0163402738141825,0.6357120275497437
L128_B1,1,4,1,251,22,22,22,2565,11.219123505976096,1.0152943960102916,0.620959997177124
L128_B1,1,5,1,269,25,25,25,2931,11.895910780669144,1.0128807789520657,0.6612160205841064
L128_B1,1,6,1,333,17,17,17,1843,6.534534534534535,1.0106040326483998,0.543071985244751
L128_B1,1,7,1,195,22,22,22,2621,14.441025641025641,1.0130353809898969,0.6221759915351868
L128_B1,1,8,1,466,24,24,24,2606,6.592274678111588,1.0150383071394855,0.65830397605896
L128_B1,1,9,1,419,24,24,24,2653,7.3317422434367545,1.0127182854584849,0.6797760128974915
L128_B1,1,10,1,260,21,21,21,2428,10.338461538461539,1.0132939593701076,0.6066880226135254
L128_B1,1,11,1,292,23,23,23,2652,10.082191780821917,1.0207199294461315,0.6399040222167969
L128_B1,1,12,1,237,21,21,21,2451,11.341772151898734,1.0119662402512686,0.6074240207672119
L128_B1,1,13,1,313,21,21,21,2375,8.587859424920127,1.0114154362761896,0.6294080018997192
L128_B1,1,14,1,235,16,16,16,1813,8.714893617021277,1.0088102558384895,0.5239359736442566
L128_B1,1,15,1,236,26,26,26,3092,14.101694915254237,1.0181407333380883,0.7139520049095154
L128_B1,1,16,1,227,15,15,15,1693,8.458149779735683,1.0105566248394902,0.47788798809051514
L128_B1,1,17,1,167,24,24,24,2905,18.395209580838323,1.0194953360961398,0.6690880060195923
L128_B1,1,18,1,346,16,16,16,1702,5.91907514450867,1.008095703739699,0.5077440142631531
L128_B1,1,19,1,255,19,19,19,2177,9.537254901960784,1.0138325318144203,0.5731199979782104
L128_B1,1,20,1,453,23,23,23,2491,6.498896247240618,1.0136438549145599,0.6435840129852295
L128_B1,1,21,1,393,21,21,21,2295,6.8396946564885495,1.012644080571741,0.6302719712257385
L128_B1,1,22,1,307,20,20,20,2253,8.338762214983714,1.0139145587802239,0.7397760152816772
L128_B1,1,23,1,294,24,24,24,2778,10.448979591836734,1.0161292912266164,0.6897600293159485
L128_B1,1,24,1,218,19,19,19,2214,11.155963302752294,1.0136094569775616,0.5614079833030701
L128_B1,1,25,1,289,19,19,19,2143,8.415224913494809,1.0113733085083012,0.5640640258789062
L128_B1,1,26,1,237,16,16,16,1811,8.641350210970463,1.0109198232495007,0.5476800203323364
L128_B1,1,27,1,230,23,23,23,2714,12.8,1.0170844963455887,0.6403520107269287
L128_B1,1,28,1,218,16,16,16,1830,9.394495412844037,1.009600312311158,0.5414080023765564
L128_B1,1,29,1,200,22,22,22,2616,14.08,1.0181595229317348,0.6287680268287659
L128_B1,1,30,1,323,14,14,14,1469,5.547987616099071,1.0063512837039277,0.48771199584007263
L128_B1,1,31,1,240,16,16,16,1808,8.533333333333333,1.0133652960780237,0.5475199818611145
L128_B1,1,32,1,432,23,23,23,2512,6.814814814814815,1.0110056961882714,0.632319986820221
L128_B1,1,33,1,410,20,20,20,2150,6.2439024390243905,1.013085663640839,0.5761920213699341
L128_B1,1,34,1,272,22,22,22,2544,10.352941176470589,1.0139262580242205,0.6783999800682068
L128_B1,1,35,1,277,24,24,24,2795,11.090252707581227,1.0171068803014256,0.6707519888877869
L128_B1,1,36,1,159,21,21,21,2529,16.90566037735849,1.0161809118875145,0.6213759779930115
L128_B1,1,37,1,306,20,20,20,2254,8.366013071895425,1.012511045188081,0.5874879956245422
L128_B1,1,38,1,274,20,20,20,2286,9.343065693430656,1.013381907048067,0.6102399826049805
L128_B1,1,39,1,245,25,25,25,2955,13.061224489795919,1.015132871399336,0.6791999936103821
L128_B1,1,40,1,270,19,19,19,2162,9.007407407407408,1.0097035958785165,0.5813440084457397
L128_B1,1,41,1,212,22,22,22,2604,13.283018867924529,1.0119695693276836,0.623744010925293
L128_B1,1,42,1,181,23,23,23,2763,16.265193370165747,1.0183306227077842,0.6415359973907471
L128_B1,1,43,1,221,19,19,19,2211,11.004524886877828,1.011783470439077,0.6326720118522644
L128_B1,1,44,1,173,21,21,21,2515,15.53757225433526,1.0170368771792497,0.6000639796257019
L128_B1,1,45,1,243,18,18,18,2061,9.481481481481481,1.0116635011297648,0.5625600218772888
L128_B1,1,46,1,187,20,20,20,2373,13.689839572192513,1.0168749207858927,0.5830720067024231
L128_B1,1,47,1,201,18,18,18,2103,11.462686567164178,1.0075959985315381,0.5789759755134583
L128_B1,2,0,1,236,29,29,29,3476,15.728813559322035,1.0172949092645562,0.760640025138855
L128_B1,2,1,1,195,29,29,29,3517,19.035897435897436,1.020220927901204,0.7482240200042725
L128_B1,2,2,1,222,23,23,23,2722,13.26126126126126,1.0200618131221995,0.6595839858055115
L128_B1,2,3,1,297,23,23,23,2647,9.912457912457912,1.0163402738141825,0.6328639984130859
L128_B1,2,4,1,251,22,22,22,2565,11.219123505976096,1.0152943960102916,0.6133440136909485
L128_B1,2,5,1,269,25,25,25,2931,11.895910780669144,1.0128807789520657,0.6890559792518616
L128_B1,2,6,1,333,17,17,17,1843,6.534534534534535,1.0106040326483998,0.5184640288352966
L128_B1,2,7,1,195,22,22,22,2621,14.441025641025641,1.0130353809898969,0.6343039870262146
L128_B1,2,8,1,466,24,24,24,2606,6.592274678111588,1.0150383071394855,0.6641280055046082
L128_B1,2,9,1,419,24,24,24,2653,7.3317422434367545,1.0127182854584849,0.6884480118751526
L128_B1,2,10,1,260,21,21,21,2428,10.338461538461539,1.0132939593701076,0.6223040223121643
L128_B1,2,11,1,292,23,23,23,2652,10.082191780821917,1.0207199294461315,0.6224640011787415
L128_B1,2,12,1,237,21,21,21,2451,11.341772151898734,1.0119662402512686,0.6089919805526733
L128_B1,2,13,1,313,21,21,21,2375,8.587859424920127,1.0114154362761896,0.6350079774856567
L128_B1,2,14,1,235,16,16,16,1813,8.714893617021277,1.0088102558384895,0.5335680246353149
L128_B1,2,15,1,236,26,26,26,3092,14.101694915254237,1.0181407333380883,0.692736029624939
L128_B1,2,16,1,227,15,15,15,1693,8.458149779735683,1.0105566248394902,0.5000640153884888
L128_B1,2,17,1,167,24,24,24,2905,18.395209580838323,1.0194953360961398,0.6717439889907837
L128_B1,2,18,1,346,16,16,16,1702,5.91907514450867,1.008095703739699,0.5280640125274658
L128_B1,2,19,1,255,19,19,19,2177,9.537254901960784,1.0138325318144203,0.5785599946975708
L128_B1,2,20,1,453,23,23,23,2491,6.498896247240618,1.0136438549145599,0.6306560039520264
L128_B1,2,21,1,393,21,21,21,2295,6.8396946564885495,1.012644080571741,0.6526079773902893
L128_B1,2,22,1,307,20,20,20,2253,8.338762214983714,1.0139145587802239,0.5755519866943359
L128_B1,2,23,1,294,24,24,24,2778,10.448979591836734,1.0161292912266164,0.6808639764785767
L128_B1,2,24,1,218,19,19,19,2214,11.155963302752294,1.0136094569775616,0.5824000239372253
L128_B1,2,25,1,289,19,19,19,2143,8.415224913494809,1.0113733085083012,0.5795199871063232
L128_B1,2,26,1,237,16,16,16,1811,8.641350210970463,1.0109198232495007,0.5140479803085327
L128_B1,2,27,1,230,23,23,23,2714,12.8,1.0170844963455887,0.656063973903656
L128_B1,2,28,1,218,16,16,16,1830,9.394495412844037,1.009600312311158,0.5199679732322693
L128_B1,2,29,1,200,22,22,22,2616,14.08,1.0181595229317348,0.631712019443512
L128_B1,2,30,1,323,14,14,14,1469,5.547987616099071,1.0063512837039277,0.48054400086402893
L128_B1,2,31,1,240,16,16,16,1808,8.533333333333333,1.0133652960780237,0.5198720097541809
L128_B1,2,32,1,432,23,23,23,2512,6.814814814814815,1.0110056961882714,0.6293119788169861
L128_B1,2,33,1,410,20,20,20,2150,6.2439024390243905,1.013085663640839,0.5723519921302795
L128_B1,2,34,1,272,22,22,22,2544,10.352941176470589,1.0139262580242205,0.6795520186424255
L128_B1,2,35,1,277,24,24,24,2795,11.090252707581227,1.0171068803014256,0.6647679805755615
L128_B1,2,36,1,159,21,21,21,2529,16.90566037735849,1.0161809118875145,0.615231990814209
L128_B1,2,37,1,306,20,20,20,2254,8.366013071895425,1.012511045188081,0.5774080157279968
L128_B1,2,38,1,274,20,20,20,2286,9.343065693430656,1.013381907048067,0.6143360137939453
L128_B1,2,39,1,245,25,25,25,2955,13.061224489795919,1.015132871399336,0.6719040274620056
L128_B1,2,40,1,270,19,19,19,2162,9.007407407407408,1.0097035958785165,0.566976010799408
L128_B1,2,41,1,212,22,22,22,2604,13.283018867924529,1.0119695693276836,0.6410239934921265
L128_B1,2,42,1,181,23,23,23,2763,16.265193370165747,1.0183306227077842,0.6539199948310852
L128_B1,2,43,1,221,19,19,19,2211,11.004524886877828,1.011783470439077,0.6310080289840698
L128_B1,2,44,1,173,21,21,21,2515,15.53757225433526,1.0170368771792497,0.6361920237541199
L128_B1,2,45,1,243,18,18,18,2061,9.481481481481481,1.0116635011297648,0.5441280007362366
L128_B1,2,46,1,187,20,20,20,2373,13.689839572192513,1.0168749207858927,0.6197760105133057
L128_B1,2,47,1,201,18,18,18,2103,11.462686567164178,1.0075959985315381,0.5584319829940796
L128_B4,0,0,1,236,29,29,29,3476,15.728813559322035,1.0172949092645562,0.7474560141563416
L128_B4,0,1,1,195,29,29,29,3517,19.035897435897436,1.020220927901204,0.7447360157966614
L128_B4,0,2,1,222,23,23,23,2722,13.26126126126126,1.0200618131221995,0.6669759750366211
L128_B4,0,3,1,297,23,23,23,2647,9.912457912457912,1.0163402738141825,0.644320011138916
L128_B4,0,4,1,251,22,22,22,2565,11.219123505976096,1.0152943960102916,0.6191679835319519
L128_B4,0,5,1,269,25,25,25,2931,11.895910780669144,1.0128807789520657,0.6581439971923828
L128_B4,0,6,1,333,17,17,17,1843,6.534534534534535,1.0106040326483998,0.5305280089378357
L128_B4,0,7,1,195,22,22,22,2621,14.441025641025641,1.0130353809898969,0.6341440081596375
L128_B4,0,8,1,466,24,24,24,2606,6.592274678111588,1.0150383071394855,0.6789759993553162
L128_B4,0,9,1,419,24,24,24,2653,7.3317422434367545,1.0127182854584849,0.6710399985313416
L128_B4,0,10,1,260,21,21,21,2428,10.338461538461539,1.0132939593701076,0.6149439811706543
L128_B4,0,11,1,292,23,23,23,2652,10.082191780821917,1.0207199294461315,0.6277120113372803
L128_B4,0,12,1,237,21,21,21,2451,11.341772151898734,1.0119662402512686,0.5936959981918335
L128_B4,0,13,1,313,21,21,21,2375,8.587859424920127,1.0114154362761896,0.6162239909172058
L128_B4,0,14,1,235,16,16,16,1813,8.714893617021277,1.0088102558384895,0.5361279845237732
L128_B4,0,15,1,236,26,26,26,3092,14.101694915254237,1.0181407333380883,0.7020800113677979
L128_B4,0,16,1,227,15,15,15,1693,8.458149779735683,1.0105566248394902,0.5155199766159058
L128_B4,0,17,1,167,24,24,24,2905,18.395209580838323,1.0194953360961398,0.6600000262260437
L128_B4,0,18,1,346,16,16,16,1702,5.91907514450867,1.008095703739699,0.5264639854431152
L128_B4,0,19,1,255,19,19,19,2177,9.537254901960784,1.0138325318144203,0.5693439841270447
L128_B4,0,20,1,453,23,23,23,2491,6.498896247240618,1.0136438549145599,0.6475200057029724
L128_B4,0,21,1,393,21,21,21,2295,6.8396946564885495,1.012644080571741,0.6104320287704468
L128_B4,0,22,1,307,20,20,20,2253,8.338762214983714,1.0139145587802239,0.5931199789047241
L128_B4,0,23,1,294,24,24,24,2778,10.448979591836734,1.0161292912266164,0.6798400282859802
L128_B4,0,24,1,218,19,19,19,2214,11.155963302752294,1.0136094569775616,0.5713599920272827
L128_B4,0,25,1,289,19,19,19,2143,8.415224913494809,1.0113733085083012,0.5718719959259033
L128_B4,0,26,1,237,16,16,16,1811,8.641350210970463,1.0109198232495007,0.5295680165290833
L128_B4,0,27,1,230,23,23,23,2714,12.8,1.0170844963455887,0.6434879899024963
L128_B4,0,28,1,218,16,16,16,1830,9.394495412844037,1.009600312311158,0.5188159942626953
L128_B4,0,29,1,200,22,22,22,2616,14.08,1.0181595229317348,0.6254720091819763
L128_B4,0,30,1,323,14,14,14,1469,5.547987616099071,1.0063512837039277,0.5011839866638184
L128_B4,0,31,1,240,16,16,16,1808,8.533333333333333,1.0133652960780237,0.5368639826774597
L128_B4,0,32,1,432,23,23,23,2512,6.814814814814815,1.0110056961882714,0.6183680295944214
L128_B4,0,33,1,410,20,20,20,2150,6.2439024390243905,1.013085663640839,0.593504011631012
L128_B4,0,34,1,272,22,22,22,2544,10.352941176470589,1.0139262580242205,0.6615039706230164
L128_B4,0,35,1,277,24,24,24,2795,11.090252707581227,1.0171068803014256,0.6517120003700256
L128_B4,0,36,1,159,21,21,21,2529,16.90566037735849,1.0161809118875145,0.6095679998397827
L128_B4,0,37,1,306,20,20,20,2254,8.366013071895425,1.012511045188081,0.6191040277481079
L128_B4,0,38,1,274,20,20,20,2286,9.343065693430656,1.013381907048067,0.6140480041503906
L128_B4,0,39,1,245,25,25,25,2955,13.061224489795919,1.015132871399336,0.677344024181366
L128_B4,0,40,1,270,19,19,19,2162,9.007407407407408,1.0097035958785165,0.5806400179862976
L128_B4,0,41,1,212,22,22,22,2604,13.283018867924529,1.0119695693276836,0.6560959815979004
L128_B4,0,42,1,181,23,23,23,2763,16.265193370165747,1.0183306227077842,0.6569280028343201
L128_B4,0,43,1,221,19,19,19,2211,11.004524886877828,1.011783470439077,0.6170880198478699
L128_B4,0,44,1,173,21,21,21,2515,15.53757225433526,1.0170368771792497,0.6187520027160645
L128_B4,0,45,1,243,18,18,18,2061,9.481481481481481,1.0116635011297648,0.5534719824790955
L128_B4,0,46,1,187,20,20,20,2373,13.689839572192513,1.0168749207858927,0.6151999831199646
L128_B4,0,47,1,201,18,18,18,2103,11.462686567164178,1.0075959985315381,0.5549439787864685
L128_B4,1,0,1,236,29,29,29,3476,15.728813559322035,1.0172949092645562,0.7448959946632385
L128_B4,1,1,1,195,29,29,29,3517,19.035897435897436,1.020220927901204,0.7611200213432312
L128_B4,1,2,1,222,23,23,23,2722,13.26126126126126,1.0200618131221995,0.6367679834365845
L128_B4,1,3,1,297,23,23,23,2647,9.912457912457912,1.0163402738141825,0.6687999963760376
L128_B4,1,4,1,251,22,22,22,2565,11.219123505976096,1.0152943960102916,0.6199679970741272
L128_B4,1,5,1,269,25,25,25,2931,11.895910780669144,1.0128807789520657,0.6565120220184326
L128_B4,1,6,1,333,17,17,17,1843,6.534534534534535,1.0106040326483998,0.5708799958229065
L128_B4,1,7,1,195,22,22,22,2621,14.441025641025641,1.0130353809898969,0.6334080100059509
L128_B4,1,8,1,466,24,24,24,2606,6.592274678111588,1.0150383071394855,0.6741759777069092
L128_B4,1,9,1,419,24,24,24,2653,7.3317422434367545,1.0127182854584849,0.6869120001792908
L128_B4,1,10,1,260,21,21,21,2428,10.338461538461539,1.0132939593701076,0.6026560068130493
L128_B4,1,11,1,292,23,23,23,2652,10.082191780821917,1.0207199294461315,0.6355199813842773
L128_B4,1,12,1,237,21,21,21,2451,11.341772151898734,1.0119662402512686,0.6009600162506104
L128_B4,1,13,1,313,21,21,21,2375,8.587859424920127,1.0114154362761896,0.6309760212898254
L128_B4,1,14,1,235,16,16,16,1813,8.714893617021277,1.0088102558384895,0.5135040283203125
L128_B4,1,15,1,236,26,26,26,3092,14.101694915254237,1.0181407333380883,0.7008640170097351
L128_B4,1,16,1,227,15,15,15,1693,8.458149779735683,1.0105566248394902,0.5096960067749023
L128_B4,1,17,1,167,24,24,24,2905,18.395209580838323,1.0194953360961398,0.6790720224380493
L128_B4,1,18,1,346,16,16,16,1702,5.91907514450867,1.008095703739699,0.5380160212516785
L128_B4,1,19,1,255,19,19,19,2177,9.537254901960784,1.0138325318144203,0.5609920024871826
L128_B4,1,20,1,453,23,23,23,2491,6.498896247240618,1.0136438549145599,0.6493120193481445
L128_B4,1,21,1,393,21,21,21,2295,6.8396946564885495,1.012644080571741,0.6309760212898254
L128_B4,1,22,1,307,20,20,20,2253,8.338762214983714,1.0139145587802239,0.5872319936752319
L128_B4,1,23,1,294,24,24,24,2778,10.448979591836734,1.0161292912266164,0.6855999827384949
L128_B4,1,24,1,218,19,19,19,2214,11.155963302752294,1.0136094569775616,0.5849599838256836
L128_B4,1,25,1,289,19,19,19,2143,8.415224913494809,1.0113733085083012,0.5798720121383667
L128_B4,1,26,1,237,16,16,16,1811,8.641350210970463,1.0109198232495007,0.4941120147705078
L128_B4,1,27,1,230,23,23,23,2714,12.8,1.0170844963455887,0.6409599781036377
L128_B4,1,28,1,218,16,16,16,1830,9.394495412844037,1.009600312311158,0.5241600275039673
L128_B4,1,29,1,200,22,22,22,2616,14.08,1.0181595229317348,0.6652479767799377
L128_B4,1,30,1,323,14,14,14,1469,5.547987616099071,1.0063512837039277,0.4812160134315491
L128_B4,1,31,1,240,16,16,16,1808,8.533333333333333,1.0133652960780237,0.5049920082092285
L128_B4,1,32,1,432,23,23,23,2512,6.814814814814815,1.0110056961882714,0.6511359810829163
L128_B4,1,33,1,410,20,20,20,2150,6.2439024390243905,1.013085663640839,0.5900480151176453
L128_B4,1,34,1,272,22,22,22,2544,10.352941176470589,1.0139262580242205,0.6488000154495239
L128_B4,1,35,1,277,24,24,24,2795,11.090252707581227,1.0171068803014256,0.6526079773902893
L128_B4,1,36,1,159,21,21,21,2529,16.90566037735849,1.0161809118875145,0.658623993396759
L128_B4,1,37,1,306,20,20,20,2254,8.366013071895425,1.012511045188081,0.575007975101471
L128_B4,1,38,1,274,20,20,20,2286,9.343065693430656,1.013381907048067,0.6171839833259583
L128_B4,1,39,1,245,25,25,25,2955,13.061224489795919,1.015132871399336,0.6764159798622131
L128_B4,1,40,1,270,19,19,19,2162,9.007407407407408,1.0097035958785165,0.566752016544342
L128_B4,1,41,1,212,22,22,22,2604,13.283018867924529,1.0119695693276836,0.6582080125808716
L128_B4,1,42,1,181,23,23,23,2763,16.265193370165747,1.0183306227077842,0.6519680023193359
L128_B4,1,43,1,221,19,19,19,2211,11.004524886877828,1.011783470439077,0.6328960061073303
L128_B4,1,44,1,173,21,21,21,2515,15.53757225433526,1.0170368771792497,0.6064959764480591
L128_B4,1,45,1,243,18,18,18,2061,9.481481481481481,1.0116635011297648,0.5530880093574524
L128_B4,1,46,1,187,20,20,20,2373,13.689839572192513,1.0168749207858927,0.5824639797210693
L128_B4,1,47,1,201,18,18,18,2103,11.462686567164178,1.0075959985315381,0.5828480124473572
L128_B4,2,0,1,236,29,29,29,3476,15.728813559322035,1.0172949092645562,0.7532479763031006
L128_B4,2,1,1,195,29,29,29,3517,19.035897435897436,1.020220927901204,0.7253119945526123
L128_B4,2,2,1,222,23,23,23,2722,13.26126126126126,1.0200618131221995,0.6587200164794922
L128_B4,2,3,1,297,23,23,23,2647,9.912457912457912,1.0163402738141825,0.6447359919548035
L128_B4,2,4,1,251,22,22,22,2565,11.219123505976096,1.0152943960102916,0.6068480014801025
L128_B4,2,5,1,269,25,25,25,2931,11.895910780669144,1.0128807789520657,0.6711360216140747
L128_B4,2,6,1,333,17,17,17,1843,6.534534534534535,1.0106040326483998,0.5199999809265137
L128_B4,2,7,1,195,22,22,22,2621,14.441025641025641,1.0130353809898969,0.6357120275497437
L128_B4,2,8,1,466,24,24,24,2606,6.592274678111588,1.0150383071394855,0.6526399850845337
L128_B4,2,9,1,419,24,24,24,2653,7.3317422434367545,1.0127182854584849,0.6723200082778931
L128_B4,2,10,1,260,21,21,21,2428,10.338461538461539,1.0132939593701076,0.6091520190238953
L128_B4,2,11,1,292,23,23,23,2652,10.082191780821917,1.0207199294461315,0.6403200030326843
L128_B4,2,12,1,237,21,21,21,2451,11.341772151898734,1.0119662402512686,0.5888959765434265
L128_B4,2,13,1,313,21,21,21,2375,8.587859424920127,1.0114154362761896,0.6045119762420654
L128_B4,2,14,1,235,16,16,16,1813,8.714893617021277,1.0088102558384895,0.5331199765205383
L128_B4,2,15,1,236,26,26,26,3092,14.101694915254237,1.0181407333380883,0.7107200026512146
L128_B4,2,16,1,227,15,15,15,1693,8.458149779735683,1.0105566248394902,0.4991999864578247
L128_B4,2,17,1,167,24,24,24,2905,18.395209580838323,1.0194953360961398,0.6472319960594177
L128_B4,2,18,1,346,16,16,16,1702,5.91907514450867,1.008095703739699,0.5399680137634277
L128_B4,2,19,1,255,19,19,19,2177,9.537254901960784,1.0138325318144203,0.5962560176849365
L128_B4,2,20,1,453,23,23,23,2491,6.498896247240618,1.0136438549145599,0.629472017288208
L128_B4,2,21,1,393,21,21,21,2295,6.8396946564885495,1.012644080571741,0.6232320070266724
L128_B4,2,22,1,307,20,20,20,2253,8.338762214983714,1.0139145587802239,0.5847679972648621
L128_B4,2,23,1,294,24,24,24,2778,10.448979591836734,1.0161292912266164,0.6783040165901184
L128_B4,2,24,1,218,19,19,19,2214,11.155963302752294,1.0136094569775616,0.5662400126457214
L128_B4,2,25,1,289,19,19,19,2143,8.415224913494809,1.0113733085083012,0.5619199872016907
L128_B4,2,26,1,237,16,16,16,1811,8.641350210970463,1.0109198232495007,0.5216320157051086
L128_B4,2,27,1,230,23,23,23,2714,12.8,1.0170844963455887,0.6312000155448914
L128_B4,2,28,1,218,16,16,16,1830,9.394495412844037,1.009600312311158,0.5186240077018738
L128_B4,2,29,1,200,22,22,22,2616,14.08,1.0181595229317348,0.6500800251960754
