hypothesis,experiment,variant,pair_index,requests,prompt_words,output_tokens_requested,image_count,wave_e2e_ms,sum_request_e2e_ms,request_e2e_p50_ms,request_e2e_p90_ms,request_e2e_p99_ms,ttft_p50_ms,ttft_p99_ms
H33,metadata_host_path_control,A,92,4,1024,64,0,1704.620592,6814.116618999999,1703.38059,1704.3488211,1704.59341491,192.53196300000002,193.57724498
H33,metadata_host_path_control,A,93,4,1024,64,0,1711.92532,6843.273474,1710.7600750000001,1711.5859834,1711.73779144,190.5915445,191.57400615999998
H33,metadata_host_path_control,A,95,4,1024,64,0,1744.740121,6974.497973,1743.5472725,1744.2734019,1744.3720536899998,225.9744245,227.64879478
H33,metadata_host_path_control,A,96,4,1024,64,0,1712.553719,6845.6468589999995,1711.352208,1712.1264893999999,1712.2605854399999,203.4130045,204.3458157
H33,metadata_host_path_control,A,100,4,1024,64,0,1689.207648,6752.308874,1688.013644,1688.9266796,1689.09543986,195.611442,196.62142336
H33,metadata_host_path_control,A,102,4,1024,64,0,1713.123573,6847.879623,1711.8265895,1712.8647105,1713.09768675,204.30043,205.45115664
H33,metadata_host_path_control,A,104,4,1024,64,0,1702.648533,6806.339789,1701.4198105,1702.4085564,1702.62453534,192.304509,193.36619284
H33,metadata_host_path_control,A,105,4,1024,64,0,1696.47508,6781.7827050000005,1695.3660485,1696.1999094,1696.37137074,191.264811,192.23933334
H33,metadata_host_path_control,A,107,4,1024,64,0,1754.887017,7015.103788999999,1753.7213525,1754.4850459,1754.6114050899998,192.98827749999998,193.91585224
H33,metadata_host_path_control,A,108,4,1024,64,0,1686.730294,6742.517405,1685.5565805,1686.2974528,1686.4143395800002,191.3493215,192.27152385
H33,metadata_host_path_control,A,112,4,1024,64,0,1706.654646,6824.390395,1706.0682689999999,1706.4369728000001,1706.47913978,206.6123335,207.03353488
H33,metadata_host_path_control,A,114,4,1024,64,0,1706.537938,6821.713243,1705.27043,1706.2669057,1706.51083477,203.085712,204.19583803
H33,metadata_host_path_control,A,116,4,1024,64,0,1683.757179,6729.268832000001,1682.200119,1683.4591002,1683.72737112,191.961362,193.31576164
H33,metadata_host_path_control,A,117,4,1024,64,0,1676.514543,6695.301762,1673.842604,1674.667201,1674.8101957000001,189.52020800000003,190.70484863000001
H33,metadata_host_path_control,A,119,4,1024,64,0,1695.783304,6772.1828510000005,1693.072027,1693.871245,1694.0137132,191.69550550000002,192.76759195000002
H33,metadata_host_path_control,A,120,4,1024,64,0,1702.39229,6799.940834,1699.868461,1702.1023157,1702.36329257,205.16670349999998,205.59783499
H33,metadata_host_path_control,A,124,4,1024,64,0,1688.918183,6750.267151999999,1687.5277055,1688.5978682,1688.7823986199999,191.92861549999998,193.15394039
H33,metadata_host_path_control,A,126,4,1024,64,0,1707.367946,6824.064461,1705.9742059999999,1706.951938,1707.1027465,191.8643335,193.0317049
H33,metadata_host_path_control,A,128,4,1024,64,0,1696.10025,6778.893661,1694.6680155,1695.7742641999998,1695.9605982199998,193.071887,194.26370204
H33,metadata_host_path_control,A,129,4,1024,64,0,1692.330607,6763.276843,1690.7861355,1691.9514176,1692.11840396,189.9043895,192.15124506
H33,metadata_host_path_control,A,131,4,1024,64,0,1745.980394,6970.817888,1742.6784275,1745.6198608,1745.79491368,191.652555,192.83720262
H33,metadata_host_path_control,A,132,4,1024,64,0,1679.315667,6711.857317999999,1677.93367,1678.906205,1679.0538356,192.815729,193.97110257
H33,metadata_host_path_control,A,136,4,1024,64,0,1690.672592,6756.901001,1689.092024,1690.3536935,1690.64070215,191.753838,193.0356463
H33,metadata_host_path_control,A,138,4,1024,64,0,1698.861369,6790.025699,1697.4474715000001,1698.4410745,1698.5880152500001,191.75298400000003,192.89294727
H33,metadata_host_path_control,A,140,4,1024,64,0,1687.405534,6744.115943,1686.011757,1687.0541605,1687.21942075,191.6614615,192.82849396
H33,metadata_host_path_control,A,141,4,1024,64,0,1675.575912,6696.876634,1674.1895155,1675.2527449000002,1675.43242639,189.89802,191.08989289000002
H33,metadata_host_path_control,A,143,4,1024,64,0,1716.538792,6862.025406,1715.3947005,1716.1933071,1716.37337901,192.36363699999998,193.2668142
H33,metadata_host_path_control,A,144,4,1024,64,0,1678.509773,6709.460491,1677.3035255,1678.0908886000002,1678.2308992600001,195.301588,196.26341808
H33,metadata_host_path_control,A,148,4,1024,64,0,1698.992769,6790.571394,1697.5326485,1698.7164765,1698.96513975,193.55016,194.86072217
H33,metadata_host_path_control,A,150,4,1024,64,0,1744.615665,6972.910584,1743.051368,1744.2886593,1744.58296443,201.90361000000001,202.23252034
H33,metadata_host_path_control,A,152,4,1024,64,0,1702.205413,6803.387728,1700.802358,1701.8882841,1702.07140971,191.4096765,192.59511416
H33,metadata_host_path_control,A,153,4,1024,64,0,1701.201663,6799.136845,1699.670094,1700.9116038,1701.1726570800001,190.3964225,191.68830404
H33,metadata_host_path_control,A,155,4,1024,64,0,1700.5715,6796.694515,1699.075127,1700.2752749,1700.54187749,192.1033905,193.43477414999998
H33,metadata_host_path_control,A,156,4,1024,64,0,1699.213386,6792.4126240000005,1698.041804,1698.7851199,1698.89966929,192.59316,193.47145444
H33,metadata_host_path_control,A,160,4,1024,64,0,1706.298426,6820.641828,1705.0236765,1706.0181957,1706.27040297,192.31768599999998,193.40601603
H33,metadata_host_path_control,A,162,4,1024,64,0,1693.446504,6763.908992000001,1690.8493819999999,1693.1489376,1693.41674736,191.8432695,193.13473704
H33,metadata_host_path_control,A,164,4,1024,64,0,1697.842196,6785.771056,1696.3432320000002,1697.5516433,1697.81314073,193.9579375,195.29151193
H33,metadata_host_path_control,A,165,4,1024,64,0,1706.569442,6820.601629999999,1705.1387055,1706.2561637,1706.44609547,203.104083,204.31880852
H33,metadata_host_path_control,A,167,4,1024,64,0,1732.490821,6924.477417,1731.0903785,1732.0911502,1732.24042672,222.326593,222.75026243
H33,metadata_host_path_control,A,168,4,1024,64,0,1842.216483,7360.3511340000005,1840.0511575,1841.9242669999999,1842.1192097,205.053158,206.19476434999999
H33,metadata_host_path_control,A,172,4,1024,64,0,2579.442701,10309.314981000001,2577.3041380000004,2579.1682985,2579.34160745,295.69987549999996,297.35051718
H33,metadata_host_path_control,A,174,4,1024,64,0,2591.667261,10358.065641,2589.404556,2591.371479,2591.5672236,294.585893,296.36682718000003
H33,metadata_host_path_control,A,176,4,1024,64,0,2587.223392,10340.237842999999,2584.985872,2586.9445863,2587.1242521299996,297.297997,299.05855784
H33,metadata_host_path_control,A,177,4,1024,64,0,2582.531085,10321.756605999999,2580.3660725,2582.2666563999996,2582.4357930399997,293.79662099999996,295.47547839
H33,metadata_host_path_control,A,179,4,1024,64,0,2586.807743,10339.274766999999,2584.893545,2585.413494,2585.5632656999996,295.13619,296.9025339
H33,metadata_host_path_control,A,180,4,1024,64,0,2598.803164,10387.218735,2596.8599999999997,2597.3858748000002,2597.49115698,293.45129,295.10285175999996
H33,metadata_host_path_control,A,184,4,1024,64,0,2569.814477,10270.940116,2567.718859,2569.5410711,2569.71489251,295.53391999999997,297.11914712
H33,metadata_host_path_control,A,186,4,1024,64,0,2575.795563,10294.708175,2573.6083435,2575.5530136,2575.77130806,296.454482,298.19637740999997
H33,metadata_host_path_control,A,188,4,1024,64,0,2577.771033,10302.486490000001,2575.533639,2577.4976979000003,2577.6718956900004,294.135561,295.79368005
H33,metadata_host_path_control,A,189,4,1024,64,0,2594.658976,10370.122984,2592.4533735,2594.401737,2594.5832877,295.81377499999996,297.46375019
H33,metadata_host_path_control,A,191,4,1024,64,0,2579.776689,10310.454776999999,2577.5231865,2579.5149471,2579.75051481,295.96034999999995,297.65695157
H33,metadata_host_path_control,A,192,4,1024,64,0,2590.882284,10354.506250999999,2588.5685155,2590.6014651,2590.77876141,294.46250050000003,296.24014262000003
H33,metadata_host_path_control,A,196,4,1024,64,0,2573.420751,10285.31209,2571.2360095,2573.1485076,2573.3259078600004,294.8118995,296.49144119
H33,metadata_host_path_control,A,198,4,1024,64,0,2585.859083,10335.021783,2583.70599,2585.6121212,2585.83438682,304.92044250000004,306.61329767
H33,metadata_host_path_control,A,200,4,1024,64,0,2620.31215,10472.570691,2618.0753505000002,2620.015691,2620.1837524999996,295.6945765,297.3702786
H33,metadata_host_path_control,A,201,4,1024,64,0,2590.789168,10354.403633999998,2588.5187385,2590.5091943,2590.68579833,298.5766805,300.35867933
H33,metadata_host_path_control,A,203,4,1024,64,0,2581.21362,10316.528229,2579.07514,2580.9751521000003,2581.18977321,294.78085050000004,296.51022804999997
H33,metadata_host_path_control,A,204,4,1024,64,0,2586.616185,10338.041189,2584.4205545,2586.3342152,2586.5081184200003,302.789049,304.44876751
H33,metadata_host_path_control,A,208,4,1024,64,0,2572.642913,10282.199902,2570.4529455,2572.3670516,2572.54440866,294.7133665,296.46174519
H33,metadata_host_path_control,A,210,4,1024,64,0,2585.879349,10334.895006,2583.6536175,2585.6309541,2585.85450951,304.69145,306.44657681999996
H33,metadata_host_path_control,A,212,4,1024,64,0,2584.688055,10330.147605999999,2582.461973,2584.4117858,2584.57974578,294.71640149999996,296.38884684000004
H33,metadata_host_path_control,A,213,4,1024,64,0,2572.019043,10279.497228,2569.7601495,2571.744676,2571.914263,296.008727,297.72755264
H33,metadata_host_path_control,A,215,4,1024,64,0,2573.276547,10284.529598000001,2571.0510275,2573.0194641,2573.25083871,294.6293515,296.44277491
H33,metadata_host_path_control,A,216,4,1024,64,0,2582.291131,10320.490251,2580.0202405,2582.0260368,2582.19337038,296.9086515,298.58348108
H33,metadata_host_path_control,B,1,4,1024,64,0,3361.655965,7104.1587469999995,1776.06605,3360.5882469,3360.79105119,191.1803135,191.96929362
H33,metadata_host_path_control,B,2,4,1024,64,0,3258.842712,6904.657283,1726.1840885,3257.7165268,3257.93560048,194.496428,195.11057449999998
H33,metadata_host_path_control,B,3,4,1024,64,0,3380.250557,7146.444377,1786.773465,3379.1787616,3379.44566416,193.7546555,194.97715628999998
H33,metadata_host_path_control,B,5,4,1024,64,0,3266.252682,6910.290430999999,1726.7657479999998,3264.0413993,3265.32419333,191.667294,192.74189535
H33,metadata_host_path_control,B,7,4,1024,64,0,3261.60244,6907.953020000001,1727.0757605000001,3260.5426764,3260.81269584,193.28221200000002,194.23539294
H33,metadata_host_path_control,B,10,4,1024,64,0,3315.644916,7012.9413,1753.3471080000002,3314.6031786,3314.87736036,191.671892,192.72150936
H33,metadata_host_path_control,B,13,4,1024,64,0,3231.225655,6846.957604,1711.8699615,3230.1928988,3230.4682107800004,193.08225199999998,194.17846796
H33,metadata_host_path_control,B,14,4,1024,64,0,3277.15255,6939.784718000001,1735.0094885,3276.0562415,3276.35516525,193.70770149999998,194.66473754999998
H33,metadata_host_path_control,B,15,4,1024,64,0,3301.79484,7011.265090000001,1752.9195730000001,3300.762832,3301.0438426,204.71394450000003,205.72356342
H33,metadata_host_path_control,B,17,4,1024,64,0,3231.82951,6843.913547,1711.1511305,3229.9540174,3230.13731014,191.7683425,192.75040844
H33,metadata_host_path_control,B,19,4,1024,64,0,3234.51659,6874.725117,1718.8366235,3233.4312115,3233.65627675,203.5731575,204.72512964
H33,metadata_host_path_control,B,22,4,1024,64,0,3334.767552,7057.140596,1764.3955815000002,3333.7216775,3334.0068798499997,194.6662605,195.72800515
H33,metadata_host_path_control,B,25,4,1024,64,0,3246.653408,6874.921572,1718.8501335,3245.6112676000002,3245.88212566,191.638317,192.70558591
H33,metadata_host_path_control,B,26,4,1024,64,0,3243.551379,6872.640767999999,1718.2380085,3242.4931698,3242.77104138,193.68478149999999,194.6234264
H33,metadata_host_path_control,B,27,4,1024,64,0,3319.393478,7027.7400880000005,1757.034496,3318.3388565,3318.6255681499997,195.368206,196.39060867
H33,metadata_host_path_control,B,29,4,1024,64,0,3244.457259,6871.189572,1717.8848110000001,3243.4579499,3243.7247063900004,191.941439,192.92941893
H33,metadata_host_path_control,B,31,4,1024,64,0,3286.210626,6962.601664,1740.8831885,3284.4504059,3284.5528241899997,196.62424600000003,197.50916776999998
H33,metadata_host_path_control,B,34,4,1024,64,0,3290.09485,6961.612,1740.5030565,3289.0310937,3289.30584597,191.5871345,192.61492085
H33,metadata_host_path_control,B,37,4,1024,64,0,3220.978255,6825.551047,1706.4722505,3219.9456301,3220.21589821,192.6615175,193.62853429999998
H33,metadata_host_path_control,B,38,4,1024,64,0,3228.215134,6841.439592000001,1710.4459995,3227.1329130999998,3227.44411861,193.4279775,194.4753161
H33,metadata_host_path_control,B,39,4,1024,64,0,3322.329542,7029.403326,1757.9659505,3321.2779582,3321.56113582,193.2339925,195.30546138
H33,metadata_host_path_control,B,41,4,1024,64,0,3227.958672,6840.195374000001,1710.1659140000002,3226.8490069,3227.13764149,193.03893499999998,194.15406172000002
H33,metadata_host_path_control,B,43,4,1024,64,0,3290.038955,6988.332606,1747.1817465,3288.9643394,3289.22846744,205.0471045,206.00457297
H33,metadata_host_path_control,B,46,4,1024,64,0,3251.692808,6913.00539,1728.327098,3250.7188669,3250.9817002900004,205.6337345,206.55985798999998
H33,metadata_host_path_control,B,49,4,1024,64,0,3203.662308,6786.9743610000005,1696.8386460000002,3202.6126364,3202.91096264,190.7051245,191.75816541999998
H33,metadata_host_path_control,B,50,4,1024,64,0,3221.862279,6828.3435979999995,1707.1987995,3220.7542878,3221.0486833799996,193.2382125,194.31823915
H33,metadata_host_path_control,B,51,4,1024,64,0,3261.027351,6904.947161,1726.3026060000002,3259.8758299,3260.21146069,192.48938900000002,193.52485653
H33,metadata_host_path_control,B,53,4,1024,64,0,3205.492766,6790.280164,1697.7057955,3204.4158512,3204.69268922,190.514631,191.63012795
H33,metadata_host_path_control,B,55,4,1024,64,0,3259.092058,6902.135725,1725.6321580000001,3258.0106516,3258.29347606,192.94476500000002,193.90417533000002
H33,metadata_host_path_control,B,58,4,1024,64,0,3228.856396,6839.469468,1709.956715,3227.829002,3228.1000523000002,191.7387015,192.71633827
H33,metadata_host_path_control,B,61,4,1024,64,0,3229.004641,6838.431001000001,1709.6700395,3227.9707957,3228.25845127,191.096134,192.04169982
H33,metadata_host_path_control,B,62,4,1024,64,0,3233.558908,6850.839414,1712.4843925,3232.1959888,3232.7896334800002,193.337718,194.23770406
H33,metadata_host_path_control,B,63,4,1024,64,0,3272.347686,6925.887717,1731.2106575,3270.8130721,3271.48524871,192.2472865,193.27065489
H33,metadata_host_path_control,B,65,4,1024,64,0,3231.946138,6847.004142,1711.8197994999998,3230.9131395,3231.20187615,192.433158,193.401689
H33,metadata_host_path_control,B,67,4,1024,64,0,3244.563019,6899.218092,1724.878281,3243.5307677,3243.81044477,205.96640150000002,206.87595966
H33,metadata_host_path_control,B,70,4,1024,64,0,3225.202086,6833.917417000001,1708.565119,3224.1634552,3224.44210222,192.62658249999998,193.61592842
H33,metadata_host_path_control,B,73,4,1024,64,0,3243.997377,6868.233788,1717.176293,3242.9417737,3243.2288352699998,190.99019299999998,192.06544236
H33,metadata_host_path_control,B,74,4,1024,64,0,3230.026621,6847.258992,1711.849635,3229.3024365,3229.5110290499997,194.308745,194.86921485
H33,metadata_host_path_control,B,75,4,1024,64,0,3228.693448,6840.341774,1710.117712,3227.4097712,3227.8375824199998,192.6725075,193.81805986999998
H33,metadata_host_path_control,B,77,4,1024,64,0,3248.643734,6879.191049000001,1719.5543915,3247.2278984000004,3247.8499438400004,192.46288,193.41768391
H33,metadata_host_path_control,B,79,4,1024,64,0,3249.17779,6878.345856,1719.778409,3247.3694817,3247.52133537,191.54836799999998,192.48240904000002
H33,metadata_host_path_control,B,82,4,1024,64,0,3276.718375,6952.3254050000005,1738.1372605000001,3275.6609839000002,3275.97654289,200.377269,201.36013398
H33,metadata_host_path_control,B,85,4,1024,64,0,3237.552825,6856.32565,1714.1321325,3236.2294377,3236.6726942699997,191.84179999999998,193.06963477
H33,metadata_host_path_control,B,86,4,1024,64,0,3247.408298,6901.333938,1725.3552104999999,3246.1315992,3246.5801518199996,204.55859800000002,205.63623584
H33,metadata_host_path_control,B,87,4,1024,64,0,3250.851846,6884.111597,1721.0591055,3249.4574113,3249.92274793,192.49825900000002,193.74609084000002
H33,metadata_host_path_control,B,89,4,1024,64,0,3300.949033,7046.480777,1761.6972405,3299.6360221,3300.06400801,223.4602295,224.7498907
H33,metadata_host_path_control,B,91,4,1024,64,0,3266.70559,6915.8953679999995,1729.025064,3265.7362844,3266.01026474,192.126619,192.94757266
H33,metadata_host_path_control,B,94,4,1024,64,0,3263.780995,6909.849387,1727.5707135,3262.7306874,3263.0247422400003,192.020916,193.09183269
H33,metadata_host_path_control,B,97,4,1024,64,0,3271.945993,6923.603091000001,1731.0199825,3270.8886898,3271.1802935799997,190.7313125,191.82297144
H33,metadata_host_path_control,B,98,4,1024,64,0,3251.410613,6891.910947,1723.021902,3250.1121242000004,3250.54737122,195.75688350000001,196.93835178999998
H33,metadata_host_path_control,B,99,4,1024,64,0,3249.407411,6882.000547,1720.546343,3248.3189384,3248.64464804,192.6190375,193.54618345
H33,metadata_host_path_control,B,101,4,1024,64,0,3306.626158,7019.240863999999,1754.8995275,3305.5885047,3305.86453947,203.87084099999998,204.82798086000003
H33,metadata_host_path_control,B,103,4,1024,64,0,3250.668328,6885.095993,1721.3577570000002,3249.623767,3249.9000849999998,192.78558049999998,193.73186169
H33,metadata_host_path_control,B,106,4,1024,64,0,3241.353815,6865.438294,1716.476174,3240.2537276,3240.54915566,192.2693165,193.38452227000002
H33,metadata_host_path_control,B,109,4,1024,64,0,3239.021422,6859.087046000001,1715.403055,3238.0062559000003,3238.27717579,191.3522185,193.41621444
H33,metadata_host_path_control,B,110,4,1024,64,0,3247.773624,6881.628984,1720.45406,3246.7607678,3247.05088388,193.966606,194.82322887
H33,metadata_host_path_control,B,111,4,1024,64,0,3259.882188,6906.185141,1726.6526255,3258.8118019,3259.07045569,194.1128,195.08754566
H33,metadata_host_path_control,B,113,4,1024,64,0,3334.185012,7048.9311020000005,1762.0647155000001,3332.8485193,3333.44063443,191.690436,192.74129063
H33,metadata_host_path_control,B,115,4,1024,64,0,3262.944319,6906.782413,1727.2926115,3261.9143491,3262.23283921,191.3579095,193.41309693
H33,metadata_host_path_control,B,118,4,1024,64,0,3309.469942,7051.676711,1763.7194795,3308.1204804999998,3308.46576865,217.55008049999998,220.06205093
H33,metadata_host_path_control,B,121,4,1024,64,0,3223.373023,6826.563554,1706.6831865,3222.0492547,3222.51122497,191.12652450000002,192.39672840999998
H33,metadata_host_path_control,B,122,4,1024,64,0,3262.448261,6913.486523,1728.4591375,3261.1025965,3261.56946025,195.35575649999998,196.86197489
H33,metadata_host_path_control,B,123,4,1024,64,0,3255.830024,6899.622979,1725.037599,3254.4758355000004,3254.81655795,195.1452405,196.33801644000002
H33,metadata_host_path_control,B,125,4,1024,64,0,3308.380564,6997.113841,1749.3224355,3307.0686967,3307.53048607,191.3880145,192.63314796
H33,metadata_host_path_control,B,127,4,1024,64,0,3222.68941,6826.217935000001,1706.5741705,3221.395828,3221.8376911,191.635509,192.78046902
H33,metadata_host_path_control,B,130,4,1024,64,0,3303.230817,6986.100496,1746.5597085,3301.9417475,3302.39875625,191.014054,192.24664787
H33,metadata_host_path_control,B,133,4,1024,64,0,3277.346191,6933.463954000001,1732.9610095,3275.4231919,3276.39014209,191.6297485,192.89200594
H33,metadata_host_path_control,B,134,4,1024,64,0,3326.776339,7099.23404,1775.8138680000002,3324.3263789,3324.44843159,224.939193,227.46727724000002
H33,metadata_host_path_control,B,135,4,1024,64,0,3263.174792,6925.13897,1731.9719395000002,3261.842481,3262.3215177,200.6507385,203.19114321
H33,metadata_host_path_control,B,137,4,1024,64,0,3278.572293,6937.463237,1734.4080645000001,3277.2966632000002,3277.7309922199997,191.3006725,192.52355559
H33,metadata_host_path_control,B,139,4,1024,64,0,3229.664914,6839.957130000001,1710.005775,3228.3754682,3228.82652912,191.5530925,192.68614685
H33,metadata_host_path_control,B,142,4,1024,64,0,3246.105674,6874.241549,1718.635421,3244.8068171,3245.23022111,192.16862650000002,193.44217372
H33,metadata_host_path_control,B,145,4,1024,64,0,3213.900408,6819.277705,1704.8828015000001,3212.864387,3213.166193,196.55582,197.60819180000001
H33,metadata_host_path_control,B,146,4,1024,64,0,3286.378486,6953.977504,1738.6282045,3285.0068136,3285.37996656,191.668275,193.09253864000001
H33,metadata_host_path_control,B,147,4,1024,64,0,3235.790901,6854.268316,1714.1846135,3234.7182736,3235.03591726,192.26243,194.3938758
H33,metadata_host_path_control,B,149,4,1024,64,0,3286.60117,6952.783923,1738.2373435,3285.2939357,3285.7536973700003,191.000606,192.25427733
H33,metadata_host_path_control,B,151,4,1024,64,0,3235.485089,6872.860884,1717.9131075,3233.7398777,3234.55509707,202.8319065,204.07958792
H33,metadata_host_path_control,B,154,4,1024,64,0,3272.576154,6927.1061389999995,1731.852019,3271.2774419,3271.71970109,192.1625515,193.45545894
H33,metadata_host_path_control,B,157,4,1024,64,0,3263.311936,6929.101261,1732.4088265,3262.2725014,3262.55659054,201.96583600000002,203.19119287
H33,metadata_host_path_control,B,158,4,1024,64,0,3293.237197,6969.253536,1742.072873,3291.6776093,3292.36776953,192.91168199999998,194.16909791
H33,metadata_host_path_control,B,159,4,1024,64,0,3254.154439,6889.286868,1722.3469025000002,3252.8742641,3253.32698741,191.71919100000002,192.85312809
H33,metadata_host_path_control,B,161,4,1024,64,0,3250.21314,6883.20175,1720.8616145,3249.1827462,3249.47810622,192.2815415,193.2330536
H33,metadata_host_path_control,B,163,4,1024,64,0,3286.28113,6998.238520000001,1749.6139985000002,3284.9296055,3285.36920465,214.097463,215.31247768
H33,metadata_host_path_control,B,166,4,1024,64,0,3259.30927,6917.923687,1729.606777,3258.2166701,3258.5176939099997,200.4176295,201.6811485
H33,metadata_host_path_control,B,169,4,1024,64,0,4997.662824,10591.527902,2648.1606675,4996.1329043,4996.84349003,299.68070950000003,301.94771863
H33,metadata_host_path_control,B,170,2,512,32,0,4653.17254,4946.552564,2473.276282,4216.8191468,4609.11629138,293.59222,293.70222402
H33,metadata_host_path_control,B,171,4,1024,64,0,4973.186147,10536.694626,2634.495974,4971.6838457,4972.36329287,296.762603,298.98009601
H33,metadata_host_path_control,B,173,4,1024,64,0,4960.222228,10506.090641,2626.814499,4958.745836200001,4959.41453062,294.401967,296.51285922
H33,metadata_host_path_control,B,175,4,1024,64,0,4967.599647,10528.437934,2632.327212,4966.0206374,4966.774243039999,298.35191999999995,300.50170846000003
H33,metadata_host_path_control,B,178,4,1024,64,0,4963.246338,10514.603871,2628.908791,4961.7463125,4962.433817550001,295.6671015,297.77206473
H33,metadata_host_path_control,B,181,4,1024,64,0,4966.049254,10520.913406,2630.478623,4964.5521493999995,4965.24795614,296.03114600000004,298.11713538
H33,metadata_host_path_control,B,182,4,1024,64,0,4960.733327,10510.900369,2628.1173830000002,4959.4245765000005,4959.94113105,295.9426825,298.06934604
H33,metadata_host_path_control,B,183,4,1024,64,0,4969.496692,10525.827973,2631.94968,4967.6279864,4967.710528639999,294.875727,296.40057464999995
H33,metadata_host_path_control,B,185,4,1024,64,0,4957.017391,10509.706613999999,2627.7283175,4955.5393057,4956.20989957,299.398586,301.57014883
H33,metadata_host_path_control,B,187,4,1024,64,0,4961.550057,10507.966542,2627.247095,4960.0637059,4960.75405459,294.0420035,296.11410652
H33,metadata_host_path_control,B,190,4,1024,64,0,4981.93668,10561.639055,2640.6315365,4981.0324101,4981.55551701,300.01381649999996,301.51447692
H33,metadata_host_path_control,B,193,4,1024,64,0,4967.850427,10529.138502,2632.575907,4966.3776742,4967.06340292,298.318531,300.46649865
H33,metadata_host_path_control,B,194,4,1024,64,0,4968.147483,10532.006747,2633.2293120000004,4966.6447325,4967.35543055,299.4297955,301.57673858
H33,metadata_host_path_control,B,195,4,1024,64,0,4988.696894,10572.7376,2643.453294,4987.1821018,4987.86014578,299.199637,301.40081051
H33,metadata_host_path_control,B,197,4,1024,64,0,4965.818462,10533.213631999999,2633.5634965,4964.3253734,4965.02044304,302.4053825,304.51653792
H33,metadata_host_path_control,B,199,4,1024,64,0,4961.861177,10512.924631000002,2628.4850965,4960.3358837000005,4961.05599017,296.269572,298.41622848000003
H33,metadata_host_path_control,B,202,4,1024,64,0,4959.929734,10509.247057,2627.6238905,4958.4611188,4959.12854368,296.2660785,298.43576106
H33,metadata_host_path_control,B,205,4,1024,64,0,4953.431767,10493.626535,2623.628014,4951.9377884000005,4952.64800234,295.0192445,297.07943384
H33,metadata_host_path_control,B,206,4,1024,64,0,4952.651504,10495.793536,2624.2155855,4951.7707125,4952.271277649999,296.2391735,297.8894224
H33,metadata_host_path_control,B,207,4,1024,64,0,4957.361617,10508.887102,2627.4999884999997,4955.8727847,4956.57161787,298.63905,300.8620629
H33,metadata_host_path_control,B,209,4,1024,64,0,4952.174382,10488.502266,2622.4255915,4950.6781297,4951.370563869999,293.6959175,295.88599336
H33,metadata_host_path_control,B,211,4,1024,64,0,4976.703526,10537.679323,2634.7170515000003,4975.2183696,4975.87538976,293.7022035,295.83666284
H33,metadata_host_path_control,B,214,4,1024,64,0,4950.086541,10485.280046,2621.5806119999997,4948.6162979,4949.285691890001,294.1262915,296.19621645
H33,metadata_host_path_control,B,217,4,1024,64,0,4953.649295,10489.98492,2622.7526275,4952.1544013,4952.84617073,292.9552685,295.06137165
H38,metadata_step_recurrence,A,0,8,2048,8,0,911.369964,6112.263621,676.4029909999999,910.653364,910.6940304999999,676.3056705,910.63559564
H38,metadata_step_recurrence,A,1,8,2048,8,0,232.554006,1842.415281,230.384772,231.3282352,231.42495531999998,230.331458,231.31991227
H38,metadata_step_recurrence,A,3,8,2048,8,0,197.780623,1564.6310330000001,195.6862035,196.3891742,196.75359392,195.63683250000003,196.66013159
H38,metadata_step_recurrence,A,4,8,2048,8,0,204.363837,1618.474784,202.381563,203.0531394,203.39028263999998,202.33437750000002,203.2959744
H38,metadata_step_recurrence,A,6,8,2048,8,0,197.253107,1560.825354,195.1634745,195.8325781,196.20932881000002,195.1131555,196.11384898
H38,metadata_step_recurrence,A,11,8,2048,8,0,201.132362,1592.4339710000002,199.048364,199.7865747,200.12614406999998,199.0039405,200.02974749
H38,metadata_step_recurrence,A,12,8,2048,8,0,187.994389,1487.003528,185.93792100000002,186.6356442,186.97493322,185.892219,186.88281325
H38,metadata_step_recurrence,A,13,8,2048,8,0,195.901161,1551.346006,193.982596,194.6049612,194.92041102000002,193.9259345,194.82714933
H38,metadata_step_recurrence,A,15,8,2048,8,0,201.487493,1576.663223,197.22468049999998,199.1021389,199.41330409,197.1561065,199.36746254
H38,metadata_step_recurrence,A,16,8,2048,8,0,193.066039,1528.061035,190.98156799999998,191.8291659,192.15865779,190.938739,192.04420878
H38,metadata_step_recurrence,A,18,8,2048,8,0,204.182967,1616.018656,202.053915,202.777418,203.16735649999998,201.999412,203.07073304
H38,metadata_step_recurrence,A,23,8,2048,8,0,196.994731,1559.1451260000001,194.931959,195.6084926,195.96351146,194.88383199999998,195.86803486
H38,metadata_step_recurrence,A,24,8,2048,8,0,192.494069,1525.086122,190.627206,191.4767673,191.48229303000002,190.585429,191.39966009
H38,metadata_step_recurrence,A,25,8,2048,8,0,204.58715,1620.203359,202.448492,203.348615,203.6613344,202.39475499999998,203.56977011
H38,metadata_step_recurrence,A,27,8,2048,8,0,196.852039,1558.207363,194.7963245,195.5163054,195.88802304,194.75030199999998,195.79626127
H38,metadata_step_recurrence,A,28,8,2048,8,0,193.101804,1528.31545,191.10427299999998,191.7555012,192.08297142,191.0548505,191.98571012
H38,metadata_step_recurrence,A,30,8,2048,8,0,223.157246,1769.120975,220.8283105,222.5632661,223.03257641,220.75888600000002,222.98978750999999
