topology,submitted_batch,mini_batch_size,repeat,iteration,phase,layer,selected_sequences,sequence_ids,remaining_before,physical_rows,live_positions,live_ratio,accepted_positions,expert_row_histogram,active_experts,rows_per_active_expert_mean,rows_per_active_expert_p50,tiny_expert_fraction_le4,rank_load_max,rank_load_mean,rank_load_cv,critical_rank,rank_fanout_mean,remote_pairs,remote_fraction,dispatch_bytes_bf16,combine_bytes_bf16,router_critical_ms,dispatch_critical_ms,expert_critical_ms,combine_critical_ms,shared_critical_ms,gather_critical_ms,prepare_attn_critical_ms,attention_critical_ms,prepare_mlp_critical_ms,mlp_critical_ms,postprocess_critical_ms,block_critical_sum_ms,moe_sampled_critical_ms
ep4,32,4,shape,34,middle,1,4,"[19,0,1,4]","[16,15,15,15]",128,61,0.4765625,18,"[3,0,3,2,3,0,0,2,0,4,8,5,1,5,4,0,4,1,1,0,1,1,0,2,9,3,1,1,4,0,0,2,5,5,1,9,6,7,10,3,1,1,6,6,19,6,4,0,1,11,2,1,0,10,5,1,3,4,0,3,0,2,1,8,5,0,3,52,13,0,0,2,0,10,0,2,0,15,4,2,0,3,13,17,4,8,3,0,1,0,4,0,9,4,3,0,4,0,52,10,6,0,2,9,0,0,2,0,3,19,3,2,1,4,1,0,6,0,3,0,1,2,0,5,1,50,0,0,2,6,9,12,0,3,0,4,3,3,8,0,2,48,10,28,33,3,1,1,3,0,12,18,2,1,0,3,3,0,1,9,0,2,1,0,9,6,1,8,5,0,2,12,0,0,3,7,0,1,0,0,5,0,2,0,1,2,0,2,4,4,0,0,3,3,0,16,1,0,0,0,3,3,3,2,13,0,2,1,0,4,2,0,5,0,1,3,8,0,5,0,11,1,0,9,1,0,0,2,11,0,0,1,0,1,0,0,0,0,1,12,3,0,0,0,0,0,1,0,1,0,5,6,0,1,0,0]",172,5.953488372093023,3.0,0.627906976744186,363.0,256.0,0.3279621991961307,1,2.9140625,740,0.72265625,6062080,6062080,1.847648024559021,0.46428799629211426,0.8111039996147156,0.18374399840831757,0.03129599988460541,0.01759999990463257,0.12380799651145935,0.5665280222892761,0.4371519982814789,6.186431884765625,0.01603199914097786,7.329951900988817,3.3556800186634064
ep4,32,4,shape,34,middle,16,4,"[19,0,1,4]","[16,15,15,15]",128,61,0.4765625,18,"[0,14,4,0,1,4,1,7,8,1,3,14,2,39,2,0,4,2,0,0,25,24,0,0,0,0,0,7,3,2,0,12,0,0,25,0,0,0,2,0,1,0,5,0,4,0,2,2,0,0,9,0,0,11,0,2,0,15,0,4,0,1,0,0,0,0,3,0,12,0,0,0,1,0,4,1,0,4,22,13,4,0,0,2,0,0,0,0,1,5,1,16,5,0,6,5,2,3,16,0,8,2,3,10,0,0,4,4,4,15,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,9,0,55,26,0,0,3,0,12,0,2,0,0,0,0,4,0,0,0,20,0,0,0,1,0,0,9,0,0,0,10,7,0,1,0,0,0,5,0,0,0,0,72,0,0,8,0,6,2,1,5,0,2,0,0,0,31,94,0,0,1,2,3,0,5,3,1,0,3,0,12,0,5,2,0,0,5,4,0,0,0,0,1,1,0,0,0,0,56,0,0,0,0,0,24,0,10,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,4,0,6,2,0,0,0,31,2,6,1,0,0,0,0]",117,8.752136752136753,4.0,0.5641025641025641,391.0,256.0,0.3282296150193965,2,3.0546875,768,0.75,6291456,6291456,1.8763200044631958,0.30460798740386963,0.6489279866218567,0.14636799693107605,0.030527999624609947,0.10304000228643417,0.18860800564289093,0.6191999912261963,0.2595199942588806,6.069888114929199,0.013311999849975109,7.150528105907142,3.1097919773310423
ep4,32,4,shape,34,middle,31,4,"[19,0,1,4]","[16,15,15,15]",128,61,0.4765625,18,"[10,2,5,0,0,2,5,1,0,0,0,0,5,2,3,0,4,11,0,6,16,6,1,0,0,3,0,4,2,10,0,3,6,0,2,1,2,0,2,0,2,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,1,0,2,0,8,3,0,2,1,2,3,0,2,4,0,0,2,3,1,0,0,0,5,4,2,8,1,0,0,3,1,0,20,1,0,4,0,5,0,0,3,0,0,0,10,7,0,9,0,1,0,4,0,5,1,0,9,0,0,6,0,0,0,8,4,13,0,0,14,0,13,0,11,1,0,0,5,7,4,0,0,23,0,2,0,0,0,0,0,4,0,2,0,19,4,1,0,0,9,0,0,3,0,17,0,0,7,49,3,2,0,4,3,14,11,4,0,1,1,3,0,7,0,26,0,6,2,4,0,12,1,0,0,0,31,2,9,0,0,0,18,0,5,0,0,13,7,4,0,2,0,0,22,0,1,26,7,45,0,2,3,0,0,23,15,21,6,7,0,3,0,2,5,0,1,7,0,0,21,0,1,5,9,8,11,27,0,14,0,4,4,0,0,6,9,20,7,0,1]",143,7.160839160839161,4.0,0.5244755244755245,403.0,256.0,0.4078431801198992,3,2.8515625,795,0.7763671875,6512640,6512640,1.901535987854004,0.41071999073028564,0.728767991065979,0.20838400721549988,0.031808000057935715,0.017535999417304993,0.17241600155830383,0.5922560095787048,0.274399995803833,6.130176067352295,0.013055999763309956,7.1823040740564466,3.298751976341009
ep4,32,4,shape,35,middle,1,4,"[12,15,18,19]","[15,15,15,15]",128,60,0.46875,14,"[4,1,17,5,0,0,0,3,1,2,24,16,2,2,8,0,4,6,3,1,1,8,1,5,47,5,1,1,0,4,1,4,0,0,0,5,8,1,0,2,0,0,2,6,14,3,17,0,1,20,2,1,0,11,2,1,0,0,0,0,0,2,0,6,3,0,1,52,8,0,0,0,3,3,0,0,1,9,7,0,1,2,14,17,4,3,7,0,2,0,4,0,12,1,1,1,0,0,49,1,5,0,1,2,0,0,8,0,0,12,1,0,0,6,1,0,4,0,0,0,2,0,0,3,0,52,9,0,0,4,3,4,0,0,1,4,10,2,1,0,1,44,7,51,22,0,1,0,10,3,6,16,2,1,1,0,3,0,0,42,0,0,2,0,4,0,2,15,0,0,0,11,0,0,4,0,0,0,1,1,2,0,0,0,0,3,0,0,0,2,0,0,2,3,0,42,0,0,1,1,1,2,5,0,8,0,2,0,3,0,0,0,0,0,15,0,1,0,9,0,3,1,0,19,3,0,0,1,2,1,1,0,0,0,1,0,0,0,0,3,1,0,3,0,0,0,2,1,3,0,0,0,0,3,0,2]",147,6.965986394557823,3.0,0.6598639455782312,312.0,256.0,0.2545214901827422,1,3.0625,779,0.7607421875,6381568,6381568,1.8825279474258423,0.5130559802055359,0.7571200132369995,0.20470400154590607,0.031647998839616776,0.020735999569296837,0.11558400094509125,0.5266240239143372,0.5394560098648071,6.172351837158203,0.027264000847935677,7.381279872730374,3.4097919408231974
ep4,32,4,shape,35,middle,16,4,"[12,15,18,19]","[15,15,15,15]",128,60,0.46875,14,"[0,26,16,5,1,2,4,13,2,6,0,58,4,40,16,1,16,4,0,0,0,15,0,0,0,0,0,2,0,2,0,11,0,0,3,0,0,0,3,0,0,0,4,0,4,0,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,4,0,4,42,34,0,1,0,0,3,0,0,0,9,8,1,27,12,0,20,7,0,0,10,0,1,1,0,0,0,0,1,2,1,19,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,22,0,54,3,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,22,0,0,0,1,21,0,4,0,1,0,1,0,0,0,0,63,1,0,2,10,7,12,0,1,0,1,0,0,0,31,74,1,2,0,1,1,0,0,18,0,0,7,0,0,4,2,0,5,0,10,1,2,0,0,0,0,3,0,0,0,1,42,0,1,1,0,0,10,0,2,7,0,2,0,6,0,0,0,0,0,1,2,0,0,0,0,0,2,6,9,0,0,0,17,1,1,7,0,0,0,0]",108,9.481481481481481,4.0,0.5740740740740741,362.0,256.0,0.27259916128699846,2,3.171875,795,0.7763671875,6512640,6512640,1.9976320266723633,0.6651520133018494,0.5753920078277588,0.056832000613212585,0.12726399302482605,0.12217599898576736,0.17615999281406403,0.6407039761543274,0.44255998730659485,6.35971212387085,0.02703999914228916,7.646176079288125,3.5444480404257774
ep4,32,4,shape,35,middle,31,4,"[12,15,18,19]","[15,15,15,15]",128,60,0.46875,14,"[0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,4,11,1,0,22,0,3,0,0,0,5,0,0,2,12,2,22,0,8,8,0,0,4,0,3,0,0,0,4,4,1,0,0,0,0,3,0,1,0,0,0,2,0,11,0,16,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,4,0,1,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,7,0,0,0,0,18,0,5,0,5,0,4,5,8,1,0,39,0,2,0,0,0,0,1,12,0,0,0,2,1,6,0,0,27,2,13,2,0,26,0,0,6,35,4,10,0,1,1,12,13,2,2,3,1,8,0,16,0,29,1,8,0,1,0,29,1,0,0,0,36,0,6,0,0,0,1,0,6,0,0,19,11,6,2,0,2,1,0,0,0,48,3,44,0,14,0,0,0,20,7,8,4,4,0,2,0,12,0,0,0,2,1,0,39,0,1,4,17,18,29,55,0,7,0,8,0,0,0,1,1,10,11,0,1]",115,8.904347826086957,4.0,0.5217391304347826,425.0,256.0,0.5910131722933244,3,2.828125,756,0.73828125,6193152,6193152,1.8914239406585693,0.3494719862937927,0.7567359805107117,0.3862079977989197,0.030880000442266464,0.02054399996995926,0.169855996966362,0.6273279786109924,0.3150720000267029,6.2427520751953125,0.012992000207304955,7.368000051006675,3.435263905674219
ep4,32,4,shape,36,middle,1,4,"[20,21,22,10]","[15,15,15,14]",128,59,0.4609375,7,"[4,0,11,3,0,1,1,5,0,2,19,11,2,3,5,0,1,3,3,1,1,0,0,7,32,5,0,0,2,0,0,5,1,3,0,6,22,0,8,0,0,2,3,19,4,3,9,0,0,18,1,1,0,8,1,0,3,0,0,0,0,1,0,5,4,0,0,55,5,0,0,0,2,10,0,0,0,3,9,1,0,0,12,17,4,0,8,0,4,3,4,0,6,1,1,2,0,0,54,21,3,1,2,6,1,0,2,0,0,24,2,0,0,5,1,0,4,0,0,0,0,0,0,4,0,51,1,0,1,4,3,6,0,0,0,4,9,4,0,0,1,46,2,46,32,0,0,0,10,3,6,15,0,4,0,0,3,1,0,23,0,2,2,0,1,0,2,9,1,0,0,16,1,0,6,2,0,1,2,1,2,0,1,1,1,2,0,0,0,4,0,2,1,2,0,45,2,0,3,0,1,2,6,1,5,2,1,0,0,2,0,0,3,2,14,2,2,0,9,0,7,0,0,15,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,1,1,0,5,0,1,4,0,3,0,1]",148,6.918918918918919,3.0,0.6418918918918919,333.0,256.0,0.24071819928049426,1,3.015625,746,0.728515625,6111232,6111232,1.8951040506362915,0.4803520143032074,0.7332800030708313,0.10768000036478043,0.030848000198602676,0.08886399865150452,0.10451199859380722,0.5781440138816833,0.3924799859523773,6.153151988983154,0.013151999562978745,7.241439986974001,3.336128067225218
ep4,32,4,shape,36,middle,16,4,"[20,21,22,10]","[15,15,15,14]",128,59,0.4609375,7,"[0,16,10,4,0,0,0,4,7,9,7,59,4,38,1,0,16,12,0,9,2,18,0,3,0,0,5,2,4,0,0,15,0,0,16,0,0,0,1,1,0,1,2,0,4,0,0,0,1,0,2,0,0,1,0,2,0,1,0,0,0,3,0,0,0,3,6,0,9,0,0,1,0,1,2,0,0,2,44,33,0,0,0,0,0,0,0,0,2,0,0,27,5,0,9,3,0,0,4,0,1,2,0,0,0,0,8,2,2,2,2,1,6,0,0,0,2,0,2,0,6,0,0,0,2,0,0,0,18,0,50,5,0,0,3,0,7,0,0,0,1,1,0,0,0,0,0,9,0,0,0,2,0,0,22,0,0,0,3,22,0,2,0,1,0,6,0,0,0,0,45,0,0,4,0,0,10,3,1,0,5,0,0,3,37,57,0,2,0,1,3,0,2,26,1,0,3,0,0,2,2,0,4,0,16,4,0,0,0,0,1,4,2,0,0,1,41,0,0,12,0,0,19,0,10,17,0,4,0,3,2,0,0,0,0,2,3,0,6,0,0,5,1,10,8,0,1,0,16,0,1,3,0,0,0,0]",120,8.533333333333333,3.5,0.5916666666666667,323.0,256.0,0.1965779318763458,2,3.2109375,726,0.708984375,5947392,5947392,1.8534079790115356,0.21040000021457672,0.6209279894828796,0.09958399832248688,0.07612799853086472,0.11846400052309036,0.1963520050048828,0.605247974395752,0.2505280077457428,6.034656047821045,0.013887999579310417,7.100672034546733,2.978911966085434
ep4,32,4,shape,36,middle,31,4,"[20,21,22,10]","[15,15,15,14]",128,59,0.4609375,7,"[0,0,4,0,0,2,0,1,1,0,0,0,1,1,1,0,9,9,1,1,27,3,0,0,0,0,2,0,0,2,0,1,21,0,11,5,1,0,5,0,5,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,1,3,0,9,0,10,4,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,2,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,2,1,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,1,6,0,0,0,0,18,0,8,0,0,0,3,6,5,0,0,38,0,2,0,0,0,0,0,11,0,1,0,7,2,1,0,0,11,1,0,1,0,26,1,0,12,15,0,7,0,0,1,10,10,1,0,4,0,3,0,11,0,36,2,5,0,3,0,29,0,0,0,2,46,0,3,0,0,0,2,2,6,0,0,8,0,6,2,0,2,5,0,0,0,48,4,52,0,12,10,0,0,4,11,5,3,5,0,10,0,3,0,0,0,2,0,0,51,0,1,4,19,43,32,53,0,13,0,5,1,0,0,1,36,13,9,0,2]",115,8.904347826086957,4.0,0.5304347826086957,488.0,256.0,0.6351891615858175,3,2.78125,788,0.76953125,6455296,6455296,1.8884479999542236,0.41948801279067993,0.7370560169219971,0.31775999069213867,0.031936001032590866,0.018912000581622124,0.18515199422836304,0.6065919995307922,0.2728959918022156,6.1372480392456055,0.014655999839305878,7.216544024646282,3.4136000219732523
ep4,32,4,shape,37,middle,1,4,"[12,17,18,21]","[14,14,14,14]",128,56,0.4375,6,"[4,1,11,4,0,1,0,6,0,1,23,15,3,2,8,0,4,4,3,2,1,6,0,6,40,4,1,0,0,2,1,5,0,3,0,4,11,0,6,3,0,2,3,18,15,3,18,0,1,15,1,0,0,9,2,0,3,0,0,0,0,3,1,2,2,0,1,47,7,0,0,0,3,6,0,0,1,12,9,0,1,2,12,20,1,2,6,0,2,3,3,0,12,0,3,2,0,0,49,0,3,2,2,1,0,0,6,0,0,10,2,1,0,5,2,0,8,0,0,0,1,0,0,7,0,52,5,0,0,3,2,4,0,0,1,5,9,2,2,0,1,45,5,47,26,0,0,0,7,1,8,18,3,1,0,0,3,0,0,37,0,1,2,0,12,0,1,7,0,0,0,13,0,0,7,1,0,0,0,2,3,2,1,0,0,4,0,0,0,6,0,0,1,3,2,37,5,0,0,0,3,0,4,1,4,1,0,0,1,1,1,0,1,0,15,3,0,0,11,0,6,0,0,12,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,2,1,2,0,1,3,0,3,0,0]",148,6.918918918918919,3.0,0.6283783783783784,313.0,256.0,0.26988484505404103,1,3.078125,758,0.740234375,6209536,6209536,1.8750720024108887,0.4211840033531189,0.7597119808197021,0.20895999670028687,0.03190400078892708,0.02550400048494339,0.14156800508499146,0.6401280164718628,0.3965440094470978,6.034239768981934,0.013535999692976475,7.226015799678862,3.322335984557867
ep4,32,4,shape,37,middle,16,4,"[12,17,18,21]","[14,14,14,14]",128,56,0.4375,6,"[0,18,12,4,1,3,3,9,4,1,0,53,5,47,10,3,17,3,0,2,1,10,0,0,0,0,3,1,5,0,0,16,0,0,13,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0,0,0,0,4,0,2,0,5,0,0,1,0,1,2,3,0,3,35,27,1,1,0,0,6,0,0,0,6,0,2,22,7,0,15,6,0,0,4,0,1,1,0,0,0,0,3,3,2,9,4,1,1,0,0,1,2,0,0,1,0,0,0,0,7,0,0,0,21,0,48,3,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,10,0,0,0,1,0,0,19,0,0,0,3,17,0,4,1,0,0,3,0,0,0,0,60,0,0,0,2,20,17,3,3,0,11,0,0,0,39,68,1,4,0,6,4,0,10,24,1,0,7,0,0,2,1,0,3,0,15,5,0,0,0,0,1,4,2,0,0,2,38,0,0,0,0,0,19,0,6,9,0,5,0,4,0,0,0,0,0,1,2,1,0,0,0,0,1,3,6,0,1,0,20,1,2,4,0,0,0,0]",121,8.462809917355372,4.0,0.6033057851239669,375.0,256.0,0.2883886783234672,2,3.1953125,815,0.7958984375,6676480,6676480,1.8682559728622437,0.5188800096511841,0.6452479958534241,0.09328000247478485,0.08435200154781342,0.13225600123405457,0.1955839991569519,0.7137600183486938,0.30768001079559326,6.216256141662598,0.014495999552309513,7.447776169516146,3.3422719836235046
ep4,32,4,shape,37,middle,31,4,"[12,17,18,21]","[14,14,14,14]",128,56,0.4375,6,"[0,0,2,1,0,2,0,1,0,0,0,0,5,0,1,0,5,10,1,2,3,1,2,0,0,0,1,0,0,7,7,3,18,0,15,8,0,0,4,0,5,0,0,0,5,2,0,0,0,0,0,4,0,0,0,0,1,2,0,11,0,14,3,0,0,0,1,0,0,4,5,0,0,0,0,0,0,0,1,2,0,2,1,3,0,1,0,0,0,0,1,0,2,0,2,3,2,0,0,0,0,5,0,1,4,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,1,18,0,9,0,2,0,6,6,7,1,0,31,0,2,0,0,0,0,3,13,0,0,0,7,1,1,0,0,27,1,12,2,0,22,0,0,9,22,1,6,0,0,2,10,11,2,0,3,1,5,0,11,1,27,2,6,8,2,0,32,0,0,0,0,40,0,5,0,0,0,0,1,4,0,0,14,10,5,8,0,0,5,0,0,4,50,5,57,0,20,1,0,0,4,8,12,4,8,0,6,0,8,0,0,0,0,1,0,47,0,2,5,18,21,25,52,0,8,0,8,1,0,0,1,2,5,10,0,2]",127,8.062992125984252,5.0,0.49606299212598426,447.0,256.0,0.5866727158205682,3,2.875,713,0.6962890625,5840896,5840896,1.9106240272521973,0.37932801246643066,0.7321919798851013,0.3327679932117462,0.03110400028526783,0.02115200087428093,0.19779199361801147,0.6119040250778198,0.2698560059070587,6.506336212158203,0.013407999649643898,7.599296236410737,3.4071680139750242
ep4,32,4,shape,38,middle,1,4,"[0,2,7,10]","[13,13,13,13]",128,52,0.40625,6,"[2,0,8,1,4,0,1,2,0,4,13,5,7,7,4,0,7,1,1,2,0,1,1,7,20,5,2,6,3,0,1,4,4,2,2,4,14,4,10,4,1,1,6,4,20,4,11,0,0,9,4,0,1,0,9,1,5,2,1,3,0,1,2,2,5,0,1,41,19,0,0,2,1,18,0,4,0,13,2,2,1,5,10,19,6,6,1,2,4,0,1,1,17,2,3,0,0,0,45,0,2,0,1,12,0,0,5,0,1,26,3,0,0,1,3,0,3,0,0,0,0,2,0,3,0,44,0,0,4,6,5,11,0,2,1,9,4,5,7,0,1,36,0,21,49,0,0,0,1,2,11,8,4,5,0,2,7,0,0,16,0,3,0,0,7,3,1,4,10,0,2,4,1,4,4,3,0,1,2,0,5,0,0,1,2,4,0,0,5,2,0,3,2,5,0,8,1,0,0,0,3,3,2,4,17,0,1,0,0,2,3,0,4,0,24,2,0,0,5,0,9,1,0,9,2,0,0,3,8,2,1,1,0,1,1,0,0,0,0,10,0,0,1,0,1,0,2,0,0,0,0,6,0,5,0,0]",169,6.059171597633136,4.0,0.6272189349112426,337.0,256.0,0.2697151772805319,1,2.9765625,762,0.744140625,6242304,6242304,1.8483840227127075,0.47942399978637695,0.8395199775695801,0.23839999735355377,0.030912000685930252,0.017535999417304993,0.11366400122642517,0.5138559937477112,0.48579201102256775,6.242239952087402,0.01360000018030405,7.3691519582644105,3.4541759975254536
ep4,32,4,shape,38,middle,16,4,"[0,2,7,10]","[13,13,13,13]",128,52,0.40625,6,"[0,9,4,1,4,9,0,9,8,3,9,18,4,25,5,2,1,1,0,8,17,8,0,4,0,0,2,7,4,0,0,16,0,0,25,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,7,0,0,13,0,3,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3,0,4,0,0,9,9,15,8,0,0,1,0,0,0,0,3,0,0,16,1,0,0,7,0,3,2,0,4,2,3,2,0,0,11,1,0,2,0,0,3,0,0,1,0,0,5,1,3,0,0,0,1,0,0,0,1,0,52,25,0,0,4,0,9,0,0,0,0,0,2,0,1,0,0,13,0,0,0,0,0,0,11,0,0,0,9,3,0,0,0,0,1,9,2,0,0,0,58,0,0,13,0,1,5,2,5,0,1,0,0,0,32,59,1,1,0,6,4,0,6,25,13,0,2,0,10,0,10,1,0,0,0,5,0,8,0,0,1,2,0,0,0,2,55,0,0,13,0,0,33,0,8,29,0,13,0,11,5,0,0,0,0,1,0,0,5,0,0,13,0,1,4,0,0,0,50,1,5,0,0,0,0,0]",114,8.982456140350877,5.0,0.4824561403508772,332.0,256.0,0.32876379412006235,3,2.9921875,783,0.7646484375,6414336,6414336,1.9046399593353271,0.3047040104866028,0.6219519972801208,0.07756800204515457,0.08329600095748901,0.10025600343942642,0.1950719952583313,0.5735999941825867,0.21929599344730377,6.097311973571777,0.013952000066637993,7.099231956526637,3.092415973544121
ep4,32,4,shape,38,middle,31,4,"[0,2,7,10]","[13,13,13,13]",128,52,0.40625,6,"[8,2,3,0,0,2,1,0,0,0,0,0,7,8,3,0,8,4,0,4,19,5,0,0,1,6,0,0,2,5,7,6,14,0,10,4,1,0,4,0,2,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0,3,3,0,6,1,10,5,0,6,0,1,5,0,2,5,0,0,2,5,1,0,0,0,2,0,2,11,0,0,1,6,1,0,14,4,0,2,0,6,6,0,0,0,0,1,7,6,6,8,0,2,1,0,0,0,0,0,6,0,0,17,0,0,0,1,5,6,0,1,14,0,17,0,12,0,0,0,2,9,6,0,0,33,1,8,0,0,0,0,0,2,0,3,0,30,1,2,0,0,6,0,0,4,1,21,1,0,1,0,4,1,0,2,2,14,5,1,1,6,1,3,1,16,0,28,1,12,1,4,0,15,0,0,0,2,29,4,7,0,0,0,14,4,8,0,0,17,4,8,1,0,0,4,18,0,0,26,8,40,0,10,8,0,0,11,17,13,5,7,0,3,0,1,0,0,0,5,0,0,15,0,4,4,20,3,12,30,0,13,0,2,3,0,0,8,8,10,3,0,1]",146,7.013698630136986,5.0,0.4794520547945205,379.0,256.0,0.3331209141693617,3,3.078125,749,0.7314453125,6135808,6135808,1.900607943534851,0.36899200081825256,0.7366719841957092,0.11526399850845337,0.030848000198602676,0.017216000705957413,0.20070399343967438,0.6262400150299072,0.2653760015964508,6.227327823638916,0.013472000136971474,7.33311983384192,3.1695999279618263
ep4,32,4,shape,39,middle,1,4,"[17,18,20,23]","[13,13,13,13]",128,52,0.40625,6,"[7,1,11,1,0,0,1,6,0,0,25,9,5,2,6,0,2,1,2,3,4,5,0,12,44,9,0,0,3,1,1,4,1,2,0,7,19,0,2,2,1,0,2,12,14,4,10,0,0,20,0,1,0,6,0,0,1,1,0,0,1,5,1,2,1,0,2,48,3,0,0,0,1,6,0,0,1,4,10,0,0,4,14,18,4,0,7,0,1,0,4,0,11,1,2,2,0,0,47,1,3,2,3,3,1,0,5,0,0,24,4,1,1,4,3,0,1,0,0,0,1,0,0,7,0,52,6,0,1,5,3,2,0,0,1,7,8,2,0,0,2,38,5,40,15,0,0,0,8,2,5,20,2,2,0,0,1,1,0,33,0,1,4,0,11,0,4,5,0,0,0,19,0,0,6,2,0,0,3,2,1,1,0,0,0,1,0,1,0,2,0,0,1,2,3,41,3,0,3,0,6,2,7,2,4,0,3,0,1,0,2,0,1,2,1,1,0,0,11,0,10,2,0,21,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,1,3,1,7,0,0,8,0,0,0,1]",154,6.64935064935065,3.0,0.6298701298701299,313.0,256.0,0.21375790943882345,1,3.015625,796,0.77734375,6520832,6520832,1.8607679605484009,0.5400639772415161,0.7539839744567871,0.16873599588871002,0.031136000528931618,0.05193600058555603,0.10822399705648422,0.5288320183753967,0.5934720039367676,6.172063827514648,0.016863999888300896,7.419455846771598,3.4066239092499018
ep4,32,4,shape,39,middle,16,4,"[17,18,20,23]","[13,13,13,13]",128,52,0.40625,6,"[0,21,10,7,1,1,0,8,2,4,1,54,2,50,2,1,20,4,0,0,0,8,0,2,0,0,1,1,7,0,0,12,0,0,9,0,0,0,2,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,20,0,0,2,0,0,2,5,0,3,34,28,0,1,0,0,2,0,1,0,1,0,1,24,6,0,7,7,0,1,1,0,3,2,0,0,0,0,2,1,4,5,6,1,4,0,0,2,0,0,0,1,3,0,0,0,5,0,0,0,28,0,53,2,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,2,20,0,4,0,1,0,4,0,0,1,0,74,1,0,0,0,14,20,2,3,0,19,0,0,0,43,72,6,0,0,8,3,0,12,21,0,0,5,0,0,2,9,0,4,0,14,6,0,0,0,0,1,4,0,0,0,1,44,0,0,4,0,0,17,0,1,7,0,2,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,6,5,0,0,0,10,2,0,3,0,0,0,0]",113,9.061946902654867,3.0,0.5929203539823009,411.0,256.0,0.35874817957399624,2,3.1796875,727,0.7099609375,5955584,5955584,1.901695966720581,0.26371198892593384,0.6283519864082336,0.11785600334405899,0.049247998744249344,0.10156799852848053,0.20262399315834045,0.6346880197525024,0.24694399535655975,6.018911838531494,0.013728000223636627,7.116895847022533,3.0624319426715374
ep4,32,4,shape,39,middle,31,4,"[17,18,20,23]","[13,13,13,13]",128,52,0.40625,6,"[0,0,3,0,0,1,1,0,1,0,0,0,3,0,2,0,6,23,2,1,25,1,1,0,0,0,1,0,0,5,7,2,17,0,8,10,0,0,3,0,5,0,0,0,3,1,0,0,0,0,0,3,2,0,0,0,0,0,0,12,0,12,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,0,2,0,1,0,1,0,1,7,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,18,0,0,0,0,2,11,0,0,0,0,18,0,8,0,3,0,3,5,5,0,0,25,0,4,0,0,3,0,0,16,0,0,0,5,0,2,0,0,16,1,12,7,0,29,0,0,11,23,0,7,0,0,1,10,10,1,0,5,2,6,0,10,0,39,1,4,8,3,0,29,1,0,0,0,40,0,6,0,0,0,0,2,4,0,0,11,8,2,0,0,2,5,0,0,4,51,6,32,0,22,1,0,0,5,5,12,4,7,0,3,0,6,0,0,0,2,0,1,52,0,1,3,13,21,26,56,0,8,0,6,0,0,1,4,14,7,10,0,2]",123,8.325203252032521,4.0,0.5040650406504065,425.0,256.0,0.5447853491607095,3,2.90625,765,0.7470703125,6266880,6266880,1.9818240404129028,0.44896000623703003,0.7296640276908875,0.32256001234054565,0.031039999797940254,0.056063998490571976,0.19548800587654114,0.5901119709014893,0.2553600072860718,6.3908162117004395,0.0163199994713068,7.448096195235848,3.570112084969878
