scope,layer,placement,fit_profile,eval_profile,optimizer,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
layer,24,P_V_load,vision,text,modality_greedy_load+swap,15930,127440,3.754362837413685,4.0,4.0,0.7602636534839925,0.9940991839296924,37351,31860.0,0.10380698865442656,1.1723477715003139,0,43877.0
layer,24,P_T_load,text,all,modality_greedy_load+swap,31859,254872,3.6873097084026494,4.0,4.0,0.6976678489594776,0.9896418594431715,65718,63718.0,0.02562126971844976,1.0313883047176622,0,85615.0
layer,24,P_T_load,text,vision,modality_greedy_load+swap,15929,127432,3.6663946261535565,4.0,4.0,0.6791386778831063,0.9872559482704502,33851,31858.0,0.05118985484404242,1.0625588549187017,0,42473.0
layer,24,P_T_load,text,text,modality_greedy_load+swap,15930,127440,3.708223477715003,4.0,4.0,0.7161958568738229,0.9920276208411801,31867,31860.0,0.00016459649217987312,1.0002197112366604,0,43142.0
layer,24,P_V_sat,vision,all,modality_coactivation_surrogate+swap,31859,254872,3.193540286889105,3.0,4.0,0.3813679023195957,0.8269562760915283,108330,63718.0,0.43707182775901215,1.700147525032173,0,69884.0
layer,24,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15929,127432,3.12059765208111,3.0,4.0,0.3414526963400088,0.7969112938665327,58561,31858.0,0.5350051532675243,1.8381882101826856,0,33779.0
layer,24,P_V_sat,vision,text,modality_coactivation_surrogate+swap,15930,127440,3.266478342749529,3.0,4.0,0.42128060263653483,0.8569993722536096,49769,31860.0,0.3435632495986329,1.5621155053358444,0,36105.0
layer,24,P_T_sat,text,all,modality_coactivation_surrogate+swap,31859,254872,2.713926990803227,3.0,4.0,0.1949841489061176,0.59022568191092,124034,63718.0,0.5879322329220138,1.9466084936752566,0,54604.0
layer,24,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15929,127432,3.1839412392491684,3.0,4.0,0.3482327829744491,0.8424885429091594,39799,31858.0,0.17305903816109003,1.249262351685605,0,34788.0
layer,24,P_T_sat,text,text,modality_coactivation_surrogate+swap,15930,127440,2.243942247332078,2.0,3.0,0.04174513496547395,0.3379786566227244,84235,31860.0,1.0105110639380968,2.643910860012555,0,19816.0
layer,25,P0,all,all,fixed_linear,31859,254872,3.5796792115257854,4.0,4.0,0.6046329137763269,0.9752032392730469,75524,63718.0,0.12718186815327906,1.18528516274836,3,82186.0
layer,25,P0,all,vision,fixed_linear,15929,127432,3.5953920522317784,4.0,4.0,0.6188712411325256,0.97664636825915,34074,31858.0,0.06737291203353658,1.069558666582962,1,41342.0
layer,25,P0,all,text,fixed_linear,15930,127440,3.563967357187696,4.0,4.0,0.5903954802259888,0.973760200878845,41646,31860.0,0.1959222720160608,1.3071563088512241,3,40844.0
layer,25,P_load,all,all,greedy_load+swap,31859,254872,3.668727832009793,4.0,4.0,0.6811889889827051,0.987538843027088,63749,63718.0,0.0004664887142629037,1.0004865187231238,3,85023.0
layer,25,P_load,all,vision,greedy_load+swap,15929,127432,3.662627911356645,4.0,4.0,0.676815870425011,0.9858120409316341,35037,31858.0,0.103558959691359,1.099786552828175,1,42413.0
layer,25,P_load,all,text,greedy_load+swap,15930,127440,3.674827369742624,4.0,4.0,0.6855618330194602,0.9892655367231639,36843,31860.0,0.1040346282680235,1.1564030131826741,3,42610.0
layer,25,P_sat,all,all,coactivation_surrogate+swap,31859,254872,2.747512476851125,3.0,4.0,0.18230327380018205,0.6496437427414545,130046,63718.0,0.6545276840166245,2.040961737656549,0,55674.0
layer,25,P_sat,all,vision,coactivation_surrogate+swap,15929,127432,3.0168874380061523,3.0,4.0,0.26260279992466573,0.7809027559796597,50907,31858.0,0.4266174984354716,1.5979345847196937,0,32127.0
layer,25,P_sat,all,text,coactivation_surrogate+swap,15930,127440,2.4781544256120527,3.0,4.0,0.10200878844946641,0.5183929692404269,79139,31860.0,0.8981599946853509,2.4839610797237914,0,23547.0
layer,25,P_joint_0,all,all,joint_surrogate_lambda_0,31859,254872,2.747512476851125,3.0,4.0,0.18230327380018205,0.6496437427414545,130046,63718.0,0.6545276840166245,2.040961737656549,0,55674.0
layer,25,P_joint_0,all,vision,joint_surrogate_lambda_0,15929,127432,3.0168874380061523,3.0,4.0,0.26260279992466573,0.7809027559796597,50907,31858.0,0.4266174984354716,1.5979345847196937,0,32127.0
layer,25,P_joint_0,all,text,joint_surrogate_lambda_0,15930,127440,2.4781544256120527,3.0,4.0,0.10200878844946641,0.5183929692404269,79139,31860.0,0.8981599946853509,2.4839610797237914,0,23547.0
layer,25,P_joint_0.25,all,all,joint_surrogate_lambda_0.25,31859,254872,2.835336953451144,3.0,4.0,0.20763363570733545,0.6751938227816315,121813,63718.0,0.6087000013588953,1.9117517812862928,0,58472.0
layer,25,P_joint_0.25,all,vision,joint_surrogate_lambda_0.25,15929,127432,3.096616234540775,3.0,4.0,0.30579446292924856,0.8062025236989139,47004,31858.0,0.4012383068479547,1.4754221859501537,0,33397.0
layer,25,P_joint_0.25,all,text,joint_surrogate_lambda_0.25,15930,127440,2.574074074074074,3.0,4.0,0.10947897049591965,0.5441933458882612,74809,31860.0,0.8415571601929772,2.3480539861895795,0,25075.0
layer,25,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,31859,254872,3.5897862456448726,4.0,4.0,0.6127938730029191,0.9769923726419536,63798,63718.0,0.0018702728675117667,1.0012555321887064,3,82508.0
layer,25,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15929,127432,3.617929562433298,4.0,4.0,0.6326197501412518,0.985309812292046,35736,31858.0,0.09677931255114543,1.1217276665201834,1,41701.0
layer,25,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,15930,127440,3.561644695543001,4.0,4.0,0.5929692404268675,0.9686754551161331,36180,31860.0,0.09609593486503909,1.1355932203389831,3,40807.0
layer,25,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,31859,254872,3.592548416460027,4.0,4.0,0.6152421607708968,0.9773376439938479,63777,63718.0,0.0005878502401308278,1.0009259549891711,1,82596.0
layer,25,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15929,127432,3.5889258584970807,4.0,4.0,0.6105844685793207,0.9783413899177601,35736,31858.0,0.09624473304336512,1.1217276665201834,1,41239.0
layer,25,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,15930,127440,3.5961707470182045,4.0,4.0,0.6198995605775267,0.9763339610797238,36471,31860.0,0.09551776061037653,1.1447269303201506,3,41357.0
layer,25,P_joint_1,all,all,joint_surrogate_lambda_1,31859,254872,3.668727832009793,4.0,4.0,0.6811889889827051,0.987538843027088,63749,63718.0,0.0004664887142629037,1.0004865187231238,3,85023.0
layer,25,P_joint_1,all,vision,joint_surrogate_lambda_1,15929,127432,3.662627911356645,4.0,4.0,0.676815870425011,0.9858120409316341,35037,31858.0,0.103558959691359,1.099786552828175,1,42413.0
layer,25,P_joint_1,all,text,joint_surrogate_lambda_1,15930,127440,3.674827369742624,4.0,4.0,0.6855618330194602,0.9892655367231639,36843,31860.0,0.1040346282680235,1.1564030131826741,3,42610.0
layer,25,P_V_load,vision,all,modality_greedy_load+swap,31859,254872,3.629335509589127,4.0,4.0,0.6438369063686871,0.98549860322044,67105,63718.0,0.048619624063848954,1.053156094039361,2,83768.0
layer,25,P_V_load,vision,vision,modality_greedy_load+swap,15929,127432,3.626027999246657,4.0,4.0,0.643480444472346,0.982547554774311,31860,31858.0,7.688774382519863e-05,1.0000627785799485,2,41830.0
layer,25,P_V_load,vision,text,modality_greedy_load+swap,15930,127440,3.6326428123038292,4.0,4.0,0.6441933458882612,0.9884494664155681,35245,31860.0,0.09718486565503243,1.1062460765850597,2,41938.0
layer,25,P_T_load,text,all,modality_greedy_load+swap,31859,254872,3.705232430396434,4.0,4.0,0.7162811136570514,0.9889513167393829,68010,63718.0,0.046728285112209944,1.067359301924103,2,86186.0
layer,25,P_T_load,text,vision,modality_greedy_load+swap,15929,127432,3.687990457655848,4.0,4.0,0.7007972879653462,0.9871931696905016,36150,31858.0,0.09345885012868206,1.1347228325695273,2,42817.0
layer,25,P_T_load,text,text,modality_greedy_load+swap,15930,127440,3.7224733207784055,4.0,4.0,0.7317639673571877,0.9907093534212178,31864,31860.0,8.002227736335192e-05,1.0001255492780916,1,43369.0
layer,25,P_V_sat,vision,all,modality_coactivation_surrogate+swap,31859,254872,3.0810759910857213,3.0,4.0,0.30543959320757086,0.8046391914372705,112694,63718.0,0.5014722216746793,1.768636805926112,0,66301.0
layer,25,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15929,127432,2.9649067738087767,3.0,4.0,0.26360725720384204,0.7426078222110616,59788,31858.0,0.5749460849186272,1.8767028689811036,0,31299.0
layer,25,P_V_sat,vision,text,modality_coactivation_surrogate+swap,15930,127440,3.1972379158819835,3.0,4.0,0.3472693032015066,0.8666666666666667,52906,31860.0,0.4332699930900549,1.6605775266792215,0,35002.0
layer,25,P_T_sat,text,all,modality_coactivation_surrogate+swap,31859,254872,2.725603440158197,3.0,4.0,0.18679180137480775,0.6099061489688942,126833,63718.0,0.6005144884772043,1.9905364261276248,0,54976.0
layer,25,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15929,127432,3.16730491556281,3.0,4.0,0.3360537384644359,0.8433674430284387,44437,31858.0,0.23453283691103502,1.3948458785862263,0,34523.0
layer,25,P_T_sat,text,text,modality_coactivation_surrogate+swap,15930,127440,2.2839296924042687,2.0,3.0,0.03753923414940364,0.37645951035781544,82396,31860.0,0.9851304418510388,2.5861895794099183,0,20453.0
layer,26,P0,all,all,fixed_linear,31859,254872,3.675633259047679,4.0,4.0,0.6859600112997897,0.9896732477478891,77884,63718.0,0.13481509043551218,1.2223233623152014,0,85243.0
layer,26,P0,all,vision,fixed_linear,15929,127432,3.6690313265113943,4.0,4.0,0.6805825852219223,0.988448741289472,36135,31858.0,0.07956521595726972,1.1342519932199133,0,42515.0
layer,26,P0,all,text,fixed_linear,15930,127440,3.6822347771500312,4.0,4.0,0.6913370998116761,0.9908976773383553,41749,31860.0,0.19967633097774679,1.310389202762084,0,42728.0
layer,26,P_load,all,all,greedy_load+swap,31859,254872,3.722087950029819,4.0,4.0,0.7306569572177407,0.9914309928120782,63769,63718.0,0.0008357044028736947,1.0008004017703005,1,86723.0
layer,26,P_load,all,vision,greedy_load+swap,15929,127432,3.6931383012116266,4.0,4.0,0.7040617741226693,0.9890765270889572,33930,31858.0,0.056656281519045386,1.0650386088266683,2,42899.0
layer,26,P_load,all,text,greedy_load+swap,15930,127440,3.7510357815442563,4.0,4.0,0.7572504708097928,0.9937853107344633,34541,31860.0,0.057145401535676175,1.0841494036409292,0,43824.0
layer,26,P_sat,all,all,coactivation_surrogate+swap,31859,254872,2.7872186823189677,3.0,4.0,0.21604570137166892,0.6320035154901283,134274,63718.0,0.6881670949110597,2.107316613829687,0,56939.0
layer,26,P_sat,all,vision,coactivation_surrogate+swap,15929,127432,3.068616987883734,3.0,4.0,0.3142695712222989,0.7738715550254254,55142,31858.0,0.4650037719822285,1.7308682277606882,0,32951.0
layer,26,P_sat,all,text,coactivation_surrogate+swap,15930,127440,2.5058380414312618,2.0,4.0,0.11782799748901444,0.4901443816698054,79132,31860.0,0.9160093924900041,2.4837413684871312,0,23988.0
layer,26,P_joint_0,all,all,joint_surrogate_lambda_0,31859,254872,2.7872186823189677,3.0,4.0,0.21604570137166892,0.6320035154901283,134274,63718.0,0.6881670949110597,2.107316613829687,0,56939.0
layer,26,P_joint_0,all,vision,joint_surrogate_lambda_0,15929,127432,3.068616987883734,3.0,4.0,0.3142695712222989,0.7738715550254254,55142,31858.0,0.4650037719822285,1.7308682277606882,0,32951.0
layer,26,P_joint_0,all,text,joint_surrogate_lambda_0,15930,127440,2.5058380414312618,2.0,4.0,0.11782799748901444,0.4901443816698054,79132,31860.0,0.9160093924900041,2.4837413684871312,0,23988.0
layer,26,P_joint_0.25,all,all,joint_surrogate_lambda_0.25,31859,254872,2.8715276687906086,3.0,4.0,0.21387990834615023,0.6591543990709062,111963,63718.0,0.5850275601967404,1.7571643805518065,0,59625.0
layer,26,P_joint_0.25,all,vision,joint_surrogate_lambda_0.25,15929,127432,3.089082804946952,3.0,4.0,0.30748948458785863,0.7835394563374977,49327,31858.0,0.40770319462188354,1.5483395065603616,0,33277.0
layer,26,P_joint_0.25,all,text,joint_surrogate_lambda_0.25,15930,127440,2.65398618957941,3.0,4.0,0.12027620841180163,0.5347771500313874,62636,31860.0,0.7697883200727033,1.9659761456371625,0,26348.0
layer,26,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,31859,254872,3.679399855613798,4.0,4.0,0.6924573903763458,0.9870052418468879,63824,63718.0,0.0011295974503367765,1.0016635801500362,0,85363.0
layer,26,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15929,127432,3.67982924226254,4.0,4.0,0.6936405298512147,0.9863142695712223,33307,31858.0,0.035997925574118864,1.0454830811727038,3,42687.0
layer,26,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,15930,127440,3.6789704959196485,4.0,4.0,0.6912743251726302,0.9876961707470182,33632,31860.0,0.03713773191830636,1.0556183301946014,0,42676.0
layer,26,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,31859,254872,3.6795567971373866,4.0,4.0,0.6905113154838507,0.9890454816535359,63747,63718.0,0.0006129767051519918,1.0004551304184062,1,85368.0
layer,26,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15929,127432,3.6662062904137107,4.0,4.0,0.678510892083621,0.9876953983300898,34756,31858.0,0.08464391084183003,1.0909661623454077,2,42470.0
layer,26,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,15930,127440,3.692906465787822,4.0,4.0,0.702510985561833,0.9903954802259887,35369,31860.0,0.08518759355544779,1.1101381042059009,0,42898.0
layer,26,P_joint_1,all,all,joint_surrogate_lambda_1,31859,254872,3.722087950029819,4.0,4.0,0.7306569572177407,0.9914309928120782,63769,63718.0,0.0008357044028736947,1.0008004017703005,1,86723.0
layer,26,P_joint_1,all,vision,joint_surrogate_lambda_1,15929,127432,3.6931383012116266,4.0,4.0,0.7040617741226693,0.9890765270889572,33930,31858.0,0.056656281519045386,1.0650386088266683,2,42899.0
layer,26,P_joint_1,all,text,joint_surrogate_lambda_1,15930,127440,3.7510357815442563,4.0,4.0,0.7572504708097928,0.9937853107344633,34541,31860.0,0.057145401535676175,1.0841494036409292,0,43824.0
layer,26,P_V_load,vision,all,modality_greedy_load+swap,31859,254872,3.6735616309363133,4.0,4.0,0.6923004488527574,0.9813553469977087,73101,63718.0,0.10270086503930745,1.1472582315829123,2,85177.0
layer,26,P_V_load,vision,vision,modality_greedy_load+swap,15929,127432,3.679954799422437,4.0,4.0,0.69596333730931,0.9840542406930756,31869,31858.0,0.0005114624501475399,1.000345282189717,0,42689.0
layer,26,P_V_load,vision,text,modality_greedy_load+swap,15930,127440,3.6671688637790334,4.0,4.0,0.6886377903327056,0.9786566227244193,41237,31860.0,0.20558074318699904,1.294318895166353,2,42488.0
layer,26,P_T_load,text,all,modality_greedy_load+swap,31859,254872,3.6953451144103706,4.0,4.0,0.7077434947738472,0.9876330079412411,67992,63718.0,0.040194233215749914,1.067076807181644,2,85871.0
layer,26,P_T_load,text,vision,modality_greedy_load+swap,15929,127432,3.6766275346851653,4.0,4.0,0.690062150794149,0.9866281624709649,36137,31858.0,0.08047982260296165,1.1343147717998618,2,42636.0
layer,26,P_T_load,text,text,modality_greedy_load+swap,15930,127440,3.7140615191462647,4.0,4.0,0.7254237288135593,0.9886377903327056,31863,31860.0,9.674221599135241e-05,1.0000941619585688,1,43235.0
layer,26,P_V_sat,vision,all,modality_coactivation_surrogate+swap,31859,254872,3.154053799554286,3.0,4.0,0.3560061521077247,0.8140556828525691,121720,63718.0,0.5616842578726139,1.9102922251169214,0,68626.0
layer,26,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15929,127432,3.054554585975265,3.0,4.0,0.3035972126310503,0.7688492686295436,60825,31858.0,0.5744644741315542,1.909253562684412,0,32727.0
layer,26,P_V_sat,vision,text,modality_coactivation_surrogate+swap,15930,127440,3.253546767106089,3.0,4.0,0.40841180163214064,0.8592592592592593,60895,31860.0,0.5509112225073088,1.9113308223477714,0,35899.0
layer,26,P_T_sat,text,all,modality_coactivation_surrogate+swap,31859,254872,2.8113249003421323,3.0,4.0,0.21604570137166892,0.651275934586773,130932,63718.0,0.6405144418569979,2.0548667566464736,0,57707.0
layer,26,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15929,127432,3.239437503923661,3.0,4.0,0.3875321740222236,0.8600665452947455,45842,31858.0,0.2948302494588179,1.4389478310000627,0,35672.0
layer,26,P_T_sat,text,text,modality_coactivation_surrogate+swap,15930,127440,2.3832391713747647,2.0,3.0,0.044569993722536096,0.44249843063402383,85090,31860.0,1.0103047386176482,2.6707470182046453,0,22035.0
layer,27,P0,all,all,fixed_linear,31859,254872,3.564298942214131,4.0,4.0,0.583069148435293,0.981229793778838,75100,63718.0,0.1958634424007006,1.1786308421482157,1,81696.0
layer,27,P0,all,vision,fixed_linear,15929,127432,3.5953920522317784,4.0,4.0,0.6151045263356143,0.9802875258961642,40035,31858.0,0.17134751414568952,1.2566702241195304,1,41342.0
layer,27,P0,all,text,fixed_linear,15930,127440,3.5332077840552416,4.0,4.0,0.5510357815442561,0.9821720025109856,42216,31860.0,0.2663103741221658,1.3250470809792845,2,40354.0
layer,27,P_load,all,all,greedy_load+swap,31859,254872,3.704824382435105,4.0,4.0,0.715935842305157,0.9888885401299475,63729,63718.0,0.00013636764491182057,1.000172635675947,0,86173.0
layer,27,P_load,all,vision,greedy_load+swap,15929,127432,3.6961516730491555,4.0,4.0,0.7090212819386026,0.9871303911105531,35290,31858.0,0.06386323649311523,1.107728043191663,2,42947.0
layer,27,P_load,all,text,greedy_load+swap,15930,127440,3.7134965473948527,4.0,4.0,0.7228499686126805,0.990646578782172,33662,31860.0,0.06400575970433023,1.0565599497802887,3,43226.0
layer,27,P_sat,all,all,coactivation_surrogate+swap,31859,254872,2.697259800998148,3.0,4.0,0.19755798989296589,0.5963150130261464,141562,63718.0,0.7405868284749177,2.2216955962208482,0,54073.0
layer,27,P_sat,all,vision,coactivation_surrogate+swap,15929,127432,3.0934145269634,3.0,4.0,0.3327892523071128,0.796346286646996,50802,31858.0,0.4069408511741922,1.5946387092723961,0,33346.0
layer,27,P_sat,all,text,coactivation_surrogate+swap,15930,127440,2.3011299435028247,2.0,3.0,0.06233521657250471,0.3962962962962963,90760,31860.0,1.0932119746314148,2.8487131198995606,0,20727.0
layer,27,P_joint_0,all,all,joint_surrogate_lambda_0,31859,254872,2.697259800998148,3.0,4.0,0.19755798989296589,0.5963150130261464,141562,63718.0,0.7405868284749177,2.2216955962208482,0,54073.0
layer,27,P_joint_0,all,vision,joint_surrogate_lambda_0,15929,127432,3.0934145269634,3.0,4.0,0.3327892523071128,0.796346286646996,50802,31858.0,0.4069408511741922,1.5946387092723961,0,33346.0
layer,27,P_joint_0,all,text,joint_surrogate_lambda_0,15930,127440,2.3011299435028247,2.0,3.0,0.06233521657250471,0.3962962962962963,90760,31860.0,1.0932119746314148,2.8487131198995606,0,20727.0
layer,27,P_joint_0.25,all,all,joint_surrogate_lambda_0.25,31859,254872,2.713864214193791,3.0,4.0,0.18669763646065476,0.6013371417809724,136977,63718.0,0.7101759670876108,2.1497379076556076,0,54602.0
layer,27,P_joint_0.25,all,vision,joint_surrogate_lambda_0.25,15929,127432,3.075962081737711,3.0,4.0,0.31006340636574803,0.7927051290099818,47402,31858.0,0.38061508782358383,1.4879151233599095,0,33068.0
layer,27,P_joint_0.25,all,text,joint_surrogate_lambda_0.25,15930,127440,2.351789077212806,2.0,3.0,0.06333961079723792,0.40998116760828623,89575,31860.0,1.0755138377369402,2.811519146264909,0,21534.0
