pair_id,request_id,category,source,layer,M,candidate,start,end,rank,wall_ms,expert_ms,dispatch_ms,combine_ms,shape_assignments,shape_active_experts,shape_entropy,shape_hhi,shape_max_expert_load,shape_median_active_load,shape_p10_active_load,shape_tiny_le_1,shape_tiny_le_2,shape_tiny_le_4,shape_rank_imbalance,shape_rank_cv,correctness
28,long_6img_natural_fine,multi_image,long,0,256,a,104,360,3,0.8797920048236847,0.4594559967517853,0.20233600353822112,0.08636799454689026,2048,128,6.655097121209656,0.012141227722167969,73,13.0,4.700000000000001,0.015625,0.03125,0.1015625,1.103515625,0.0828870905231365,True
28,long_6img_natural_fine,multi_image,long,0,256,b,2272,2528,3,2.068015933036804,0.9134560227394104,0.20209600031375885,0.1436639428138733,2048,106,5.89620002696164,0.023471832275390625,136,10.0,2.0,0.08490566037735849,0.19811320754716982,0.32075471698113206,1.119140625,0.10409441667547695,True
29,long_6img_natural_fine,multi_image,long,47,256,a,528,784,3,0.8877760171890259,0.45871999859809875,0.210960004478693,0.09043198823928833,2048,112,6.5355538817644225,0.01218271255493164,51,17.0,5.0,0.0,0.026785714285714284,0.09821428571428571,1.1796875,0.15612177355740914,True
29,long_6img_natural_fine,multi_image,long,47,256,b,2248,2504,3,2.073199987411499,0.8882879912853241,0.20526399882510304,0.18108803033828735,2048,107,5.984229056370252,0.02321147918701172,109,10.0,3.0,0.04672897196261682,0.07476635514018691,0.16822429906542055,1.314453125,0.24887978393309879,True
30,long_8img_mixed,multi_image,long,0,256,a,1360,1616,3,2.067583918571472,0.8951840400695801,0.20539199514314532,0.15305602550506592,2048,111,5.988062795209619,0.021259784698486328,108,11.0,1.0,0.10810810810810811,0.18018018018018017,0.35135135135135137,1.181640625,0.17708393171620715,True
30,long_8img_mixed,multi_image,long,0,256,b,6232,6488,3,0.9035520255565643,0.4856640100479126,0.21000000508502126,0.09449601173400879,2048,126,6.633184945088403,0.011775970458984375,59,14.0,3.0,0.015873015873015872,0.047619047619047616,0.1349206349206349,1.060546875,0.055638357551734824,True
31,long_8img_mixed,multi_image,long,47,256,a,120,376,3,2.0684479475021362,0.9351999759674072,0.20764799742028117,0.17566388845443726,2048,111,6.194232083127873,0.018444538116455078,95,11.0,3.0,0.05405405405405406,0.08108108108108109,0.1981981981981982,1.15625,0.1494619255446015,True
31,long_8img_mixed,multi_image,long,47,256,b,6672,6928,3,1.0729439854621887,0.46401600539684296,0.2780160130932927,0.19937601685523987,2048,102,6.144299852748649,0.017807960510253906,94,15.0,3.0,0.049019607843137254,0.0784313725490196,0.19607843137254902,1.19140625,0.16767325024480276,True
32,retina,fine_grained,short,0,512,a,112,624,3,0.9718399941921234,0.538320004940033,0.23887999914586544,0.08956801891326904,4096,116,6.085333890354366,0.02018260955810547,207,20.5,3.0,0.0603448275862069,0.08620689655172414,0.12931034482758622,1.103515625,0.09809471878006003,True
32,retina,fine_grained,short,0,512,b,1432,1944,3,2.1294400691986084,0.949472039937973,0.25092800753191113,0.17854398488998413,4096,122,6.065989162962224,0.019748330116271973,179,17.0,2.0,0.08196721311475409,0.13934426229508196,0.2459016393442623,1.1806640625,0.15030499286899174,True
33,retina,fine_grained,short,24,512,a,0,512,3,2.2302240133285522,0.9513120055198669,0.2847040048800409,0.18641602993011475,4096,119,6.275377246472554,0.016374588012695312,181,22.0,3.0,0.07563025210084033,0.08403361344537816,0.14285714285714285,1.3359375,0.2006628021087777,True
33,retina,fine_grained,short,24,512,b,824,1336,3,0.9546560049057007,0.5454239845275879,0.2342720041051507,0.07102403044700623,4096,125,6.396162334609657,0.015087127685546875,154,26.0,3.4000000000000004,0.032,0.08,0.16,1.2880859375,0.1745644735681602,True
34,retina,fine_grained,short,47,512,a,0,512,3,2.088736057281494,0.9011360108852386,0.23774400353431702,0.1834239959716797,4096,111,6.340248854178359,0.01457977294921875,141,31.0,4.0,0.02702702702702703,0.08108108108108109,0.12612612612612611,1.11328125,0.10527189745510826,True
34,retina,fine_grained,short,47,512,b,1160,1672,3,0.9727679789066315,0.5248640030622482,0.23668800201267004,0.09512001276016235,4096,111,6.245988543375218,0.01683676242828369,198,28.0,4.0,0.009009009009009009,0.04504504504504504,0.10810810810810811,1.224609375,0.19873106860321016,True
35,long_10img_chart_mixed,multi_image,long,24,512,a,96,608,3,0.9522239863872528,0.5388000011444092,0.2299999985843897,0.08177602291107178,4096,117,5.712201232665434,0.03037428855895996,357,14.0,2.0,0.042735042735042736,0.1111111111111111,0.2564102564102564,1.345703125,0.4110173949113075,True
35,long_10img_chart_mixed,multi_image,long,24,512,b,4672,5184,3,2.0897120237350464,0.8807679414749146,0.23958399752154946,0.1989281177520752,4096,126,6.4861206418059645,0.013562679290771484,128,26.5,5.0,0.03968253968253968,0.06349206349206349,0.0873015873015873,1.12109375,0.07545485848469476,True
36,long_12img_broad,multi_image,long,24,512,a,776,1288,3,2.086016058921814,0.861024022102356,0.22628800105303526,0.20019203424453735,4096,121,6.514885201378879,0.013025522232055664,113,27.0,6.0,0.008264462809917356,0.024793388429752067,0.06611570247933884,1.1318359375,0.09840290733322293,True
36,long_12img_broad,multi_image,long,24,512,b,6328,6840,3,0.9700319766998291,0.5314400047063828,0.24478400545194745,0.08441600203514099,4096,116,5.990870532503684,0.0233231782913208,331,19.0,2.0,0.0603448275862069,0.12931034482758622,0.1896551724137931,1.1630859375,0.15374114964761615,True
37,long_6img_natural_fine,multi_image,long,0,512,a,200,712,3,2.0950560569763184,0.879040002822876,0.23568000178784132,0.19430404901504517,4096,128,6.737672796781855,0.010859370231628418,101,27.5,12.0,0.0078125,0.015625,0.0234375,1.0712890625,0.07534418602923654,True
37,long_6img_natural_fine,multi_image,long,0,512,b,2032,2544,3,0.9469600021839142,0.5291039943695068,0.2301919972524047,0.08073598146438599,4096,119,5.9485263569646465,0.022755742073059082,245,18.0,2.0,0.07563025210084033,0.15126050420168066,0.21008403361344538,1.103515625,0.09081768729404781,True
38,long_6img_natural_fine,multi_image,long,47,512,a,192,704,3,0.9343200027942657,0.5287360101938248,0.23326400620862842,0.06564798951148987,4096,113,6.5368511745068965,0.01253974437713623,130,33.0,11.0,0.0,0.0,0.017699115044247787,1.1494140625,0.17720371717080427,True
38,long_6img_natural_fine,multi_image,long,47,512,b,1312,1824,3,2.0927839279174805,0.8726080060005188,0.2454880098812282,0.21158403158187866,4096,112,6.049261225190951,0.02209484577178955,223,22.0,4.0,0.017857142857142856,0.05357142857142857,0.11607142857142858,1.361328125,0.24430072875318226,True
39,long_8img_mixed,multi_image,long,47,512,a,192,704,3,2.0858880281448364,0.8877760171890259,0.23814399214461446,0.16307204961776733,4096,112,6.289113154680459,0.01707160472869873,169,25.0,9.0,0.0,0.017857142857142856,0.044642857142857144,1.1787109375,0.15856139506014055,True
39,long_8img_mixed,multi_image,long,47,512,b,2912,3424,3,0.941023975610733,0.5453120172023773,0.2262240033596754,0.06590402126312256,4096,116,6.4953122174220335,0.012730240821838379,88,33.5,5.5,0.017241379310344827,0.05172413793103448,0.08620689655172414,1.109375,0.17337078839104927,True
