rank,case_id,condition,wall_ms,dispatch_ms,expert_ms,combine_ms,iterations
2,B_after_D_4,disjoint,3.488447904586792,0.9442719761282206,0.69622403383255,0.9962399005889893,2
2,B_after_D_5,disjoint,1.9484480023384094,0.22332800086587667,0.8613759875297546,0.14292800426483154,2
2,B_after_A_6,alternating,1.6215839982032776,0.2007519998587668,0.7473280131816864,0.1114240288734436,2
2,B_steady_7,steady,1.6187360286712646,0.2087359968572855,0.7004159688949585,0.18195199966430664,2
2,B_after_A_8,alternating,1.413055956363678,0.24496000725775957,0.44652798771858215,0.588623970746994,2
2,B_after_S_9,similar,1.1406720280647278,0.2135839988477528,0.4533279985189438,0.3399840295314789,2
2,B_after_D_10,disjoint,1.1520960330963135,0.20601600408554077,0.5761280208826065,0.09259200096130371,2
2,B_steady_11,steady,1.1519519686698914,0.2109439978376031,0.5868959873914719,0.09577596187591553,2
2,B_after_A_12,alternating,1.2626399993896484,0.2767679993994534,0.6699680387973785,0.09415996074676514,2
2,B_steady_13,steady,0.8680320084095001,0.18614399386569858,0.4446079879999161,0.11056002974510193,2
2,B_after_A_14,alternating,1.0533120036125183,0.2062560012564063,0.4581279754638672,0.24639999866485596,2
2,B_after_A_15,alternating,0.8995680212974548,0.20424000034108758,0.4474080204963684,0.10344001650810242,2
2,B_after_A_16,alternating,0.9134079813957214,0.2155679971911013,0.44463999569416046,0.11974397301673889,2
2,B_steady_17,steady,0.883840024471283,0.20092799793928862,0.44256000220775604,0.10499197244644165,2
2,B_steady_18,steady,0.8942239880561829,0.220144001301378,0.4294719994068146,0.11300802230834961,2
2,B_after_S_19,similar,0.8685759902000427,0.18836800241842866,0.45451200008392334,0.09750398993492126,2
2,B_after_D_20,disjoint,1.0663999915122986,0.1894879974424839,0.6116479784250259,0.09980800747871399,2
2,B_after_S_21,similar,0.934799998998642,0.21967999823391438,0.4636160284280777,0.0941760241985321,2
2,B_after_S_22,similar,0.8723680078983307,0.20041599590331316,0.45315200090408325,0.0990079939365387,2
2,B_after_S_23,similar,0.918287992477417,0.22387199755758047,0.4400799721479416,0.12566399574279785,2
2,B_after_D_24,disjoint,0.8736800253391266,0.19863999728113413,0.44993598759174347,0.09695997834205627,2
2,B_steady_25,steady,0.8750079870223999,0.20486400183290243,0.43035200238227844,0.10719999670982361,2
