plan,task,n,mini,target,threshold,repeat,barrier,schedule_barrier,policy,block_schedule,fixed,model_seconds,elapsed_seconds,nfe,generated_tokens,correct,total,accuracy,passing_ids,evidence,result_dir
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_32_32_16_16,"[16,16,32,32,16,16]",False,19.827459573745728,19.828683853149414,247,1838,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_32_32_32,"[16,16,32,32,32]",False,17.400134563446045,17.40142059326172,190,1845,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_32_64,"[16,16,32,64]",False,22.831639051437378,22.833147048950195,228,1900,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_64_16_16,"[16,16,64,16,16]",False,23.89609408378601,23.897701501846313,254,1812,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_64_32,"[16,16,64,32]",False,20.163702964782715,20.165236234664917,224,1822,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_32_16_16_16_16_16,"[16,32,16,16,16,16,16]",False,19.138832092285156,19.140048027038574,205,1905,2,8,0.25,"[2,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_32_16_16_16_32,"[16,32,16,16,16,32]",False,14.798332691192627,14.799521207809448,175,1900,2,8,0.25,"[2,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_32_16_16_32_16,"[16,32,16,16,32,16]",False,20.11295247077942,20.11427593231201,219,1906,2,8,0.25,"[2,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_32_16_32_16_16,"[16,32,16,32,16,16]",False,19.562147617340088,19.563457012176514,238,1905,2,8,0.25,"[2,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_32_16_32_32,"[16,32,16,32,32]",False,16.50663471221924,16.507853269577026,167,1906,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
