modality,request_id,pair_id,token_bucket,layer,predicted_rank,actual_rank,correct,imbalance_cv
vision,histology,8,medium,33,0,3,0,0.07455744472599211
vision,histology,8,medium,34,3,3,1,0.19154520390342208
vision,histology,8,medium,35,3,3,1,0.06533127903545256
vision,histology,8,medium,36,1,0,0,0.18601449762529326
vision,histology,8,medium,37,0,3,0,0.15417758280896846
vision,histology,8,medium,38,1,1,1,0.11713584496543566
vision,histology,8,medium,39,1,1,1,0.2264620862983741
vision,histology,8,medium,40,1,3,0,0.09888447908784986
vision,histology,8,medium,41,2,2,1,0.13264263597181344
vision,histology,8,medium,42,2,1,0,0.20571785091156644
vision,histology,8,medium,43,0,0,1,0.12297466347643672
vision,histology,8,medium,44,1,1,1,0.13989678228564642
vision,histology,8,medium,45,2,1,0,0.1939055278583871
vision,histology,8,medium,46,0,0,1,0.12123145766066913
vision,histology,8,medium,47,0,3,0,0.20139454577955274
vision,logo,11,medium,0,1,2,0,0.1310198511612649
vision,logo,11,medium,1,3,3,1,0.22009753040686908
vision,logo,11,medium,2,0,0,1,0.18430001895011117
vision,logo,11,medium,3,0,2,0,0.023777838791050127
vision,logo,11,medium,4,0,2,0,0.1498779827651469
vision,logo,11,medium,5,1,1,1,0.05393977214601509
vision,logo,11,medium,6,2,2,1,0.22982033952926142
vision,logo,11,medium,7,1,2,0,0.08507867456744736
vision,logo,11,medium,8,2,2,1,0.08499870216214982
vision,logo,11,medium,9,0,0,1,0.24928982566651176
vision,logo,11,medium,10,2,2,1,0.13517746512863685
vision,logo,11,medium,11,3,1,0,0.14632466476183076
vision,logo,11,medium,12,1,0,0,0.1266855352459899
vision,logo,11,medium,13,2,2,1,0.12523555593198796
vision,logo,11,medium,14,3,2,0,0.19017049529860722
vision,logo,11,medium,15,1,0,0,0.106829889085029
vision,logo,11,medium,16,2,0,0,0.13806467883012574
vision,logo,11,medium,17,2,2,1,0.1525402364049722
vision,logo,11,medium,18,2,2,1,0.08812788045628134
vision,logo,11,medium,19,0,2,0,0.190398620600632
vision,logo,11,medium,20,0,0,1,0.313521606105697
vision,logo,11,medium,21,1,2,0,0.1368066079745924
vision,logo,11,medium,22,3,3,1,0.21252166912272333
vision,logo,11,medium,23,0,0,1,0.16398073393713125
vision,logo,11,medium,24,0,0,1,0.14382321469311185
vision,logo,11,medium,25,3,0,0,0.2731569369185239
vision,logo,11,medium,26,2,2,1,0.12424005703088548
vision,logo,11,medium,27,3,2,0,0.20490425258821737
vision,logo,11,medium,28,3,2,0,0.1434581232817797
vision,logo,11,medium,29,2,2,1,0.25765208242987075
vision,logo,11,medium,30,1,2,0,0.14120321662660928
vision,logo,11,medium,31,0,2,0,0.17967419213174574
vision,logo,11,medium,32,0,0,1,0.23376766732067805
vision,logo,11,medium,33,3,2,0,0.06062170566410907
vision,logo,11,medium,34,3,2,0,0.1264782318091669
vision,logo,11,medium,35,3,2,0,0.16276846828206004
vision,logo,11,medium,36,1,0,0,0.14225892319043626
vision,logo,11,medium,37,0,2,0,0.17857259622948485
vision,logo,11,medium,38,0,0,1,0.10698268149291354
vision,logo,11,medium,39,3,1,0,0.21730530016824995
vision,logo,11,medium,40,1,1,1,0.10313450450658071
vision,logo,11,medium,41,2,2,1,0.14253947136580236
vision,logo,11,medium,42,1,1,1,0.07955401200790756
vision,logo,11,medium,43,2,2,1,0.06238459001396792
vision,logo,11,medium,44,0,0,1,0.056377453918811264
vision,logo,11,medium,45,2,2,1,0.1550460915252766
vision,logo,11,medium,46,3,0,0,0.12173515977659415
vision,logo,11,medium,47,0,2,0,0.25643243193005966
vision,method,23,large,0,1,3,0,0.1289316385171884
vision,method,23,large,1,3,1,0,0.1731594087341111
vision,method,23,large,2,0,1,0,0.1346101593925186
vision,method,23,large,3,1,1,1,0.20571836941503152
vision,method,23,large,4,1,1,1,0.22767645681922113
vision,method,23,large,5,0,3,0,0.16615574944181585
vision,method,23,large,6,2,2,1,0.31394206080155324
vision,method,23,large,7,3,3,1,0.2449087836941085
vision,method,23,large,8,1,1,1,0.1553076333486944
vision,method,23,large,9,3,3,1,0.14021753132347542
vision,method,23,large,10,2,2,1,0.1692313346588551
vision,method,23,large,11,0,0,1,0.2272003385789693
vision,method,23,large,12,2,2,1,0.2758792258115889
vision,method,23,large,13,1,1,1,0.16748039404160658
vision,method,23,large,14,0,0,1,0.34245159660595403
vision,method,23,large,15,1,1,1,0.29267511236541705
vision,method,23,large,16,2,3,0,0.138205036762674
vision,method,23,large,17,2,3,0,0.05555679178096639
vision,method,23,large,18,2,1,0,0.30792313509987373
vision,method,23,large,19,0,0,1,0.2104548247592039
vision,method,23,large,20,1,1,1,0.17618514953990372
vision,method,23,large,21,3,0,0,0.20237245624468894
vision,method,23,large,22,1,3,0,0.08445561734129713
vision,method,23,large,23,0,0,1,0.1740687091500271
vision,method,23,large,24,0,3,0,0.17952242401617
vision,method,23,large,25,1,1,1,0.22019028053141393
vision,method,23,large,26,0,0,1,0.3267820254298254
vision,method,23,large,27,1,1,1,0.27658201157582807
vision,method,23,large,28,2,2,1,0.23592285812942573
vision,method,23,large,29,3,3,1,0.21594899010380758
vision,method,23,large,30,2,1,0,0.3085562515360217
vision,method,23,large,31,3,0,0,0.19380247972021383
vision,method,23,large,32,1,3,0,0.12887306540275356
vision,method,23,large,33,3,3,1,0.16309851842844908
vision,method,23,large,34,2,3,0,0.04782067367781907
vision,method,23,large,35,0,1,0,0.15291865667511603
vision,method,23,large,36,3,3,1,0.13087928332892237
vision,method,23,large,37,1,3,0,0.06399095898577677
vision,method,23,large,38,2,2,1,0.10433473384615405
vision,method,23,large,39,1,1,1,0.19486900073588964
vision,method,23,large,40,0,3,0,0.03666411159705724
vision,method,23,large,41,2,2,1,0.11354919431478569
vision,method,23,large,42,1,0,0,0.1339952696680488
vision,method,23,large,43,2,2,1,0.09519738700250052
vision,method,23,large,44,2,1,0,0.19132857509300447
vision,method,23,large,45,0,0,1,0.2515116541941077
vision,method,23,large,46,3,3,1,0.06682854861262084
vision,method,23,large,47,0,3,0,0.20115262411159518
vision,model_card,16,large,0,1,0,0,0.0806235227200491
vision,model_card,16,large,1,1,3,0,0.13127483325938516
vision,model_card,16,large,2,0,1,0,0.055713837254302935
vision,model_card,16,large,3,3,3,1,0.09216168647998145
vision,model_card,16,large,4,0,0,1,0.10350490173202082
vision,model_card,16,large,5,0,3,0,0.0907229346734969
vision,model_card,16,large,6,0,0,1,0.2878005072296037
vision,model_card,16,large,7,0,1,0,0.08824246259854994
vision,model_card,16,large,8,1,1,1,0.11077924784900835
vision,model_card,16,large,9,1,1,1,0.13155318858397846
vision,model_card,16,large,10,0,2,0,0.08907088706942835
vision,model_card,16,large,11,1,3,0,0.059629437926231224
vision,model_card,16,large,12,3,3,1,0.04561849511414417
vision,model_card,16,large,13,0,0,1,0.08089950299374966
vision,model_card,16,large,14,1,1,1,0.0946348842492684
vision,model_card,16,large,15,3,3,1,0.06554458961492327
vision,model_card,16,large,16,3,3,1,0.07849142868611059
vision,model_card,16,large,17,2,1,0,0.058101543794110894
vision,model_card,16,large,18,0,3,0,0.2513365431408658
vision,model_card,16,large,19,0,1,0,0.06048980670619513
vision,model_card,16,large,20,1,1,1,0.10017998907947274
vision,model_card,16,large,21,1,3,0,0.05394733287732069
vision,model_card,16,large,22,0,3,0,0.07394823806220716
vision,model_card,16,large,23,1,3,0,0.07252744398986745
vision,model_card,16,large,24,3,3,1,0.06433193130242346
vision,model_card,16,large,25,3,3,1,0.06958563164150783
vision,model_card,16,large,26,3,1,0,0.09799255630858009
vision,model_card,16,large,27,3,3,1,0.040056863479309576
vision,model_card,16,large,28,3,1,0,0.0971981015252054
vision,model_card,16,large,29,2,1,0,0.09614918080044263
vision,model_card,16,large,30,0,0,1,0.21772304805168471
vision,model_card,16,large,31,1,1,1,0.08341673923923854
vision,model_card,16,large,32,0,1,0,0.12647318146642508
vision,model_card,16,large,33,3,3,1,0.08354910337578207
vision,model_card,16,large,34,3,2,0,0.033444601670330296
vision,model_card,16,large,35,1,0,0,0.060359828916315604
vision,model_card,16,large,36,3,1,0,0.12433254203543227
vision,model_card,16,large,37,2,1,0,0.08316970675632224
vision,model_card,16,large,38,3,3,1,0.1286041731075228
vision,model_card,16,large,39,1,1,1,0.11551541853326247
vision,model_card,16,large,40,0,0,1,0.11178889914819688
vision,model_card,16,large,41,1,1,1,0.11447497162341505
vision,model_card,16,large,42,1,1,1,0.1042275998702058
vision,model_card,16,large,43,1,2,0,0.0837199536285935
vision,model_card,16,large,44,0,3,0,0.11865743239197696
vision,model_card,16,large,45,2,2,1,0.11196176432710919
vision,model_card,16,large,46,0,0,1,0.17537847669380752
vision,model_card,16,large,47,3,0,0,0.07207935504286368
vision,moon,6,small,0,1,1,1,0.2252585653232481
vision,moon,6,small,1,0,1,0,0.07495923015890182
vision,moon,6,small,2,1,1,1,0.15883952864267623
vision,moon,6,small,3,3,3,1,0.1784703811052014
vision,moon,6,small,4,0,0,1,0.17327465754455806
vision,moon,6,small,5,3,3,1,0.18807222947807575
vision,moon,6,small,6,2,0,0,0.1732495370720943
vision,moon,6,small,7,3,3,1,0.25253297317632867
vision,moon,6,small,8,2,2,1,0.2014187746934902
vision,moon,6,small,9,0,0,1,0.24630767997704023
vision,moon,6,small,10,3,3,1,0.19084674668555293
vision,moon,6,small,11,2,1,0,0.17172727423298523
vision,moon,6,small,12,3,1,0,0.1882956953263203
vision,moon,6,small,13,2,2,1,0.11445266513404528
vision,moon,6,small,14,0,1,0,0.2419348890803456
vision,moon,6,small,15,0,3,0,0.1793394260035265
vision,moon,6,small,16,3,3,1,0.07091213670401554
vision,moon,6,small,17,3,3,1,0.20398014788154237
vision,moon,6,small,18,1,1,1,0.14599398470201927
vision,moon,6,small,19,3,3,1,0.2297164660614761
vision,moon,6,small,20,0,1,0,0.20984998497529045
vision,moon,6,small,21,0,0,1,0.1574999496805353
vision,moon,6,small,22,2,3,0,0.16961394801646107
vision,moon,6,small,23,1,1,1,0.10749919455790899
vision,moon,6,small,24,1,1,1,0.19231911787604114
vision,moon,6,small,25,0,0,1,0.24783793782471245
vision,moon,6,small,26,0,0,1,0.17668393143620093
vision,moon,6,small,27,0,3,0,0.10661458361301099
vision,moon,6,small,28,0,1,0,0.12985188019958321
vision,moon,6,small,29,1,1,1,0.20186680833418835
vision,moon,6,small,30,0,0,1,0.1156322891050558
vision,moon,6,small,31,3,3,1,0.1688244114802113
vision,moon,6,small,32,0,0,1,0.16020324418448453
vision,moon,6,small,33,0,1,0,0.09472801498031434
vision,moon,6,small,34,3,3,1,0.16645195181906264
vision,moon,6,small,35,3,3,1,0.06111139211522304
vision,moon,6,small,36,0,1,0,0.15479646491917215
vision,moon,6,small,37,2,2,1,0.14861274732422267
vision,moon,6,small,38,0,1,0,0.06466071227427175
vision,moon,6,small,39,1,3,0,0.1911814179090582
vision,moon,6,small,40,0,1,0,0.08426407751886676
vision,moon,6,small,41,2,1,0,0.07435261369997981
vision,moon,6,small,42,1,1,1,0.2620380768688074
vision,moon,6,small,43,1,1,1,0.10205150718398963
vision,moon,6,small,44,0,1,0,0.05583715750341211
vision,moon,6,small,45,0,1,0,0.06449791754331334
vision,moon,6,small,46,3,0,0,0.1101903134621699
vision,moon,6,small,47,0,3,0,0.15169346663751274
vision,motorcycle,13,medium,0,0,0,1,0.0884813589820952
vision,motorcycle,13,medium,1,3,3,1,0.10638645910229794
vision,motorcycle,13,medium,2,3,3,1,0.05538105401655174
vision,motorcycle,13,medium,3,1,1,1,0.07275431902148279
vision,motorcycle,13,medium,4,3,3,1,0.08870385191308386
vision,motorcycle,13,medium,5,2,3,0,0.07366278182142523
vision,motorcycle,13,medium,6,0,0,1,0.16162238357292863
vision,motorcycle,13,medium,7,1,3,0,0.16956780705113592
vision,motorcycle,13,medium,8,1,0,0,0.0384294738136458
vision,motorcycle,13,medium,9,0,3,0,0.19470682937561865
vision,motorcycle,13,medium,10,0,2,0,0.07767305373260726
vision,motorcycle,13,medium,11,1,1,1,0.14794628765593615
vision,motorcycle,13,medium,12,3,3,1,0.14631088060503164
vision,motorcycle,13,medium,13,0,3,0,0.15796713564967443
vision,motorcycle,13,medium,14,3,3,1,0.1903749122306564
vision,motorcycle,13,medium,15,3,3,1,0.25937772943166915
vision,motorcycle,13,medium,16,0,0,1,0.14791727435494806
vision,motorcycle,13,medium,17,1,1,1,0.26313516754742555
vision,motorcycle,13,medium,18,3,3,1,0.2627684856158313
vision,motorcycle,13,medium,19,1,3,0,0.030621976698708173
vision,motorcycle,13,medium,20,0,3,0,0.12847087841577345
vision,motorcycle,13,medium,21,0,0,1,0.20436281727802091
vision,motorcycle,13,medium,22,3,3,1,0.052814811232391956
vision,motorcycle,13,medium,23,3,3,1,0.17781919765188048
vision,motorcycle,13,medium,24,0,2,0,0.12082605910436951
vision,motorcycle,13,medium,25,3,3,1,0.15647509035075632
vision,motorcycle,13,medium,26,3,3,1,0.08840898328900472
vision,motorcycle,13,medium,27,1,3,0,0.19719370075791082
vision,motorcycle,13,medium,28,3,3,1,0.1646363354542663
vision,motorcycle,13,medium,29,1,1,1,0.24303073509034528
vision,motorcycle,13,medium,30,0,3,0,0.23159574212667028
vision,motorcycle,13,medium,31,1,1,1,0.12805947351571392
vision,motorcycle,13,medium,32,0,0,1,0.2118729970505001
vision,motorcycle,13,medium,33,3,2,0,0.20547534335140488
vision,motorcycle,13,medium,34,1,0,0,0.10029951857002126
vision,motorcycle,13,medium,35,3,3,1,0.19528885869410478
vision,motorcycle,13,medium,36,3,3,1,0.13711368172459512
vision,motorcycle,13,medium,37,0,2,0,0.12610556496680192
vision,motorcycle,13,medium,38,0,3,0,0.0616608033847599
vision,motorcycle,13,medium,39,1,2,0,0.2004842920225859
vision,motorcycle,13,medium,40,0,3,0,0.09011370565792434
vision,motorcycle,13,medium,41,2,1,0,0.2128263051420589
vision,motorcycle,13,medium,42,2,2,1,0.18647014372129755
vision,motorcycle,13,medium,43,0,0,1,0.09605550526671913
vision,motorcycle,13,medium,44,1,1,1,0.12141303167434306
vision,motorcycle,13,medium,45,2,2,1,0.033468660210786184
vision,motorcycle,13,medium,46,0,0,1,0.11305120845963669
vision,motorcycle,13,medium,47,0,0,1,0.13802820146578035
vision,phantom,3,small,0,0,2,0,0.09929063879531116
vision,phantom,3,small,1,3,2,0,0.25627604812923627
vision,phantom,3,small,2,0,0,1,0.10566786636559422
vision,phantom,3,small,3,3,3,1,0.11285874206097025
vision,phantom,3,small,4,0,2,0,0.224356757087015
vision,phantom,3,small,5,0,1,0,0.2599534316784723
vision,phantom,3,small,6,3,2,0,0.339467647202293
vision,phantom,3,small,7,3,3,1,0.1174558765516138
vision,phantom,3,small,8,0,0,1,0.29673192741532806
vision,phantom,3,small,9,1,1,1,0.1647288493885078
vision,phantom,3,small,10,3,3,1,0.11954879624044604
vision,phantom,3,small,11,2,3,0,0.0306460428929739
vision,phantom,3,small,12,3,3,1,0.12635211872975272
vision,phantom,3,small,13,2,3,0,0.15348315569349183
vision,phantom,3,small,14,3,3,1,0.24320229616393516
vision,phantom,3,small,15,2,2,1,0.13559145130166153
vision,phantom,3,small,16,2,0,0,0.1379083148931499
vision,phantom,3,small,17,1,2,0,0.2115966063464348
vision,phantom,3,small,18,2,3,0,0.27653807142983344
vision,phantom,3,small,19,3,2,0,0.08249635073030655
vision,phantom,3,small,20,0,3,0,0.283062495556365
vision,phantom,3,small,21,0,0,1,0.18882222556895165
vision,phantom,3,small,22,0,3,0,0.22406583600855606
vision,phantom,3,small,23,0,3,0,0.16620969679325226
vision,phantom,3,small,24,0,2,0,0.13510134535274088
vision,phantom,3,small,25,3,3,1,0.27978564995480903
vision,phantom,3,small,26,2,3,0,0.1064207417889578
vision,phantom,3,small,27,2,2,1,0.13437425842225367
vision,phantom,3,small,28,3,3,1,0.16245801744089133
vision,phantom,3,small,29,1,3,0,0.2206801167624796
vision,phantom,3,small,30,2,2,1,0.29734415056779767
vision,phantom,3,small,31,0,3,0,0.07910734440477388
vision,phantom,3,small,32,0,0,1,0.2004114009220694
vision,phantom,3,small,33,3,3,1,0.13145141212505776
vision,phantom,3,small,34,0,2,0,0.12899305317124604
vision,phantom,3,small,35,0,2,0,0.19384118438016407
vision,phantom,3,small,36,0,0,1,0.09023890784126672
vision,phantom,3,small,37,2,2,1,0.2805438061799174
vision,phantom,3,small,38,3,3,1,0.15203554786497303
vision,phantom,3,small,39,3,3,1,0.25659603387073143
vision,phantom,3,small,40,1,3,0,0.15756551841645827
vision,phantom,3,small,41,2,2,1,0.14480210053326503
vision,phantom,3,small,42,1,2,0,0.24290338899818284
vision,phantom,3,small,43,3,3,1,0.11982997953498982
vision,phantom,3,small,44,0,3,0,0.09108216083989197
vision,phantom,3,small,45,2,2,1,0.2272035715703146
vision,phantom,3,small,46,0,0,1,0.06287807039030781
vision,phantom,3,small,47,0,3,0,0.23200242842440338
vision,retina,22,large,0,1,3,0,0.09133046246071125
vision,retina,22,large,1,1,2,0,0.2857951066592591
vision,retina,22,large,2,0,3,0,0.04560372643369984
vision,retina,22,large,3,3,3,1,0.13892463621232773
vision,retina,22,large,4,3,3,1,0.1541132506094826
vision,retina,22,large,5,3,3,1,0.19192042179713575
vision,retina,22,large,6,0,1,0,0.15025168921987594
vision,retina,22,large,7,3,3,1,0.3049419672258912
vision,retina,22,large,8,2,2,1,0.12543331289144755
vision,retina,22,large,9,2,2,1,0.1361834801017658
vision,retina,22,large,10,1,1,1,0.025356333780805984
vision,retina,22,large,11,3,3,1,0.10250262209545251
vision,retina,22,large,12,3,3,1,0.129609561213251
vision,retina,22,large,13,0,3,0,0.19787910932680117
vision,retina,22,large,14,1,2,0,0.05492904390793393
vision,retina,22,large,15,1,1,1,0.18088849380320943
vision,retina,22,large,16,2,2,1,0.24487530454313622
vision,retina,22,large,17,3,3,1,0.08384242412808718
vision,retina,22,large,18,0,1,0,0.08493499762362067
vision,retina,22,large,19,2,2,1,0.21261814545372548
vision,retina,22,large,20,0,1,0,0.08381897658089559
vision,retina,22,large,21,0,2,0,0.1482196642741813
vision,retina,22,large,22,3,1,0,0.10270048302058432
vision,retina,22,large,23,3,3,1,0.058947617037247046
vision,retina,22,large,24,3,3,1,0.18530446132830045
vision,retina,22,large,25,2,2,1,0.13849703358238533
vision,retina,22,large,26,1,1,1,0.0785724638813317
vision,retina,22,large,27,3,3,1,0.134342121096111
vision,retina,22,large,28,2,2,1,0.17677641919787593
vision,retina,22,large,29,2,2,1,0.09914904986878506
vision,retina,22,large,30,0,1,0,0.15163665292606723
vision,retina,22,large,31,0,2,0,0.11479336731859348
vision,retina,22,large,32,0,0,1,0.18709131830638134
vision,retina,22,large,33,2,2,1,0.13956821262233718
vision,retina,22,large,34,1,1,1,0.11270649061262462
vision,retina,22,large,35,3,3,1,0.05115129893926134
vision,retina,22,large,36,3,3,1,0.16056753504067348
vision,retina,22,large,37,2,3,0,0.03450068484634605
vision,retina,22,large,38,3,3,1,0.09096792396944149
vision,retina,22,large,39,1,1,1,0.1211236314303121
vision,retina,22,large,40,2,2,1,0.0999695718491888
vision,retina,22,large,41,2,2,1,0.08614614995713091
vision,retina,22,large,42,2,2,1,0.09138122365148349
vision,retina,22,large,43,1,1,1,0.15239442452484123
vision,retina,22,large,44,1,1,1,0.23293684795273853
vision,retina,22,large,45,0,2,0,0.09943894814130681
vision,retina,22,large,46,1,1,1,0.12625502307523628
vision,retina,22,large,47,1,1,1,0.15391550580503688
vision,tui_log,19,large,0,0,2,0,0.14480641976126757
vision,tui_log,19,large,1,1,3,0,0.10003398836388412
vision,tui_log,19,large,2,0,0,1,0.2479625537807559
vision,tui_log,19,large,3,2,2,1,0.1734676207645075
vision,tui_log,19,large,4,1,1,1,0.16339092182913556
vision,tui_log,19,large,5,0,3,0,0.18751236568450025
vision,tui_log,19,large,6,2,2,1,0.2638434714092315
vision,tui_log,19,large,7,3,3,1,0.2887380438868038
vision,tui_log,19,large,8,1,1,1,0.3078801719743923
vision,tui_log,19,large,9,1,1,1,0.4215440303268114
vision,tui_log,19,large,10,1,1,1,0.23258155303811487
vision,tui_log,19,large,11,0,0,1,0.3648194252585718
vision,tui_log,19,large,12,2,2,1,0.324996642865915
vision,tui_log,19,large,13,1,1,1,0.3751226729915618
vision,tui_log,19,large,14,3,3,1,0.16451216146196712
vision,tui_log,19,large,15,1,1,1,0.32595499279444967
vision,tui_log,19,large,16,2,1,0,0.26963402970967815
vision,tui_log,19,large,17,0,0,1,0.34557981688964523
vision,tui_log,19,large,18,2,2,1,0.26011395447566943
vision,tui_log,19,large,19,3,3,1,0.2727352405973152
vision,tui_log,19,large,20,1,1,1,0.32807905452896235
vision,tui_log,19,large,21,1,1,1,0.24361100838263403
vision,tui_log,19,large,22,1,1,1,0.3975292021124587
vision,tui_log,19,large,23,0,0,1,0.30202532453480824
vision,tui_log,19,large,24,0,0,1,0.33825785605380254
vision,tui_log,19,large,25,1,1,1,0.33683227512276864
vision,tui_log,19,large,26,0,3,0,0.12820691468826043
vision,tui_log,19,large,27,1,1,1,0.34152157924294174
vision,tui_log,19,large,28,2,1,0,0.2821073068297603
vision,tui_log,19,large,29,2,3,0,0.18841420138110948
vision,tui_log,19,large,30,2,2,1,0.17149268441524712
vision,tui_log,19,large,31,3,3,1,0.17049368821133126
vision,tui_log,19,large,32,1,3,0,0.26393416370008826
vision,tui_log,19,large,33,1,2,0,0.12528603261632176
vision,tui_log,19,large,34,1,1,1,0.23113082270629828
vision,tui_log,19,large,35,0,2,0,0.21611025061642314
vision,tui_log,19,large,36,0,2,0,0.20954614393822202
vision,tui_log,19,large,37,2,1,0,0.31989218742198683
vision,tui_log,19,large,38,3,3,1,0.16011343665391117
vision,tui_log,19,large,39,1,1,1,0.28153641007026564
vision,tui_log,19,large,40,1,3,0,0.028952991811213625
vision,tui_log,19,large,41,2,2,1,0.20862269140796233
vision,tui_log,19,large,42,1,2,0,0.17582334468942273
vision,tui_log,19,large,43,2,2,1,0.3236386040893134
vision,tui_log,19,large,44,0,1,0,0.08546292028967843
vision,tui_log,19,large,45,0,2,0,0.12828297803464153
vision,tui_log,19,large,46,0,0,1,0.310904171890864
vision,tui_log,19,large,47,3,3,1,0.27639934349187395
vision,tui_main,18,large,0,0,2,0,0.1294260455733458
vision,tui_main,18,large,1,3,3,1,0.09823527914864501
vision,tui_main,18,large,2,0,0,1,0.19668425087586894
vision,tui_main,18,large,3,1,1,1,0.19940436676860326
vision,tui_main,18,large,4,1,3,0,0.14965302651530324
vision,tui_main,18,large,5,0,3,0,0.19652297980180453
vision,tui_main,18,large,6,2,1,0,0.2766952333281978
vision,tui_main,18,large,7,3,3,1,0.2528765810406661
vision,tui_main,18,large,8,1,1,1,0.33858805689723326
vision,tui_main,18,large,9,1,1,1,0.33844114621698296
vision,tui_main,18,large,10,1,1,1,0.2137601756994562
vision,tui_main,18,large,11,0,0,1,0.31840316593559165
vision,tui_main,18,large,12,2,2,1,0.3208907031113938
vision,tui_main,18,large,13,1,1,1,0.2856589649473062
vision,tui_main,18,large,14,1,1,1,0.1744353177797972
vision,tui_main,18,large,15,1,2,0,0.28194366889783035
vision,tui_main,18,large,16,2,2,1,0.256413642802611
vision,tui_main,18,large,17,0,0,1,0.2719727242091361
vision,tui_main,18,large,18,2,1,0,0.312274068357109
vision,tui_main,18,large,19,3,3,1,0.24519669326540597
vision,tui_main,18,large,20,1,1,1,0.36956218024553866
vision,tui_main,18,large,21,1,1,1,0.24075370778092356
vision,tui_main,18,large,22,1,1,1,0.35789564197360657
vision,tui_main,18,large,23,0,0,1,0.22941972862824542
vision,tui_main,18,large,24,0,0,1,0.36089827305808075
vision,tui_main,18,large,25,1,1,1,0.2563380468466348
vision,tui_main,18,large,26,3,3,1,0.10882523386743122
vision,tui_main,18,large,27,1,1,1,0.30884999978631267
vision,tui_main,18,large,28,2,2,1,0.2986630646322247
vision,tui_main,18,large,29,2,2,1,0.15284122894087784
vision,tui_main,18,large,30,2,2,1,0.24857504769338337
vision,tui_main,18,large,31,0,0,1,0.1639108445039529
vision,tui_main,18,large,32,3,1,0,0.2921303656597774
vision,tui_main,18,large,33,1,3,0,0.10611215645777161
vision,tui_main,18,large,34,1,1,1,0.21735894094833186
vision,tui_main,18,large,35,0,0,1,0.17155440067500774
vision,tui_main,18,large,36,0,2,0,0.20927206535520793
vision,tui_main,18,large,37,2,1,0,0.2750530577178871
vision,tui_main,18,large,38,3,3,1,0.10025580094933498
vision,tui_main,18,large,39,1,1,1,0.26323385683788125
vision,tui_main,18,large,40,1,1,1,0.04915402709908612
vision,tui_main,18,large,41,2,1,0,0.12079142736555241
vision,tui_main,18,large,42,1,3,0,0.18621868443792208
vision,tui_main,18,large,43,2,2,1,0.2654700100178397
vision,tui_main,18,large,44,0,1,0,0.03279797083422938
vision,tui_main,18,large,45,0,2,0,0.0975823290438099
vision,tui_main,18,large,46,0,0,1,0.2692878367001508
vision,tui_main,18,large,47,3,3,1,0.2831193262748773
vision,tui_model_selection,20,large,0,0,1,0,0.13457373098286077
vision,tui_model_selection,20,large,1,1,0,0,0.10182718190784452
vision,tui_model_selection,20,large,2,0,0,1,0.19824975648454116
vision,tui_model_selection,20,large,3,1,1,1,0.1957659455227387
vision,tui_model_selection,20,large,4,1,1,1,0.1601366324815448
vision,tui_model_selection,20,large,5,0,0,1,0.18445803719720838
vision,tui_model_selection,20,large,6,2,2,1,0.28359754325320846
vision,tui_model_selection,20,large,7,3,3,1,0.27505769375442296
vision,tui_model_selection,20,large,8,1,1,1,0.3272048036069628
vision,tui_model_selection,20,large,9,1,1,1,0.3358568081074989
vision,tui_model_selection,20,large,10,1,1,1,0.22805312087160656
vision,tui_model_selection,20,large,11,0,0,1,0.3142402811696628
vision,tui_model_selection,20,large,12,0,2,0,0.33252765421570074
vision,tui_model_selection,20,large,13,1,1,1,0.28392110677282856
vision,tui_model_selection,20,large,14,1,1,1,0.18251125282723396
vision,tui_model_selection,20,large,15,1,1,1,0.28810717300773614
vision,tui_model_selection,20,large,16,2,2,1,0.24033356670101036
vision,tui_model_selection,20,large,17,0,0,1,0.26987881381606144
vision,tui_model_selection,20,large,18,2,2,1,0.3105213467151136
vision,tui_model_selection,20,large,19,0,3,0,0.24900173927316432
vision,tui_model_selection,20,large,20,1,1,1,0.393555881787062
vision,tui_model_selection,20,large,21,1,1,1,0.23463908961245267
vision,tui_model_selection,20,large,22,1,1,1,0.3486873389385384
vision,tui_model_selection,20,large,23,0,0,1,0.22825160974699976
vision,tui_model_selection,20,large,24,0,0,1,0.3633731947074399
vision,tui_model_selection,20,large,25,1,1,1,0.24170331623262606
vision,tui_model_selection,20,large,26,3,1,0,0.11082342467972145
vision,tui_model_selection,20,large,27,1,1,1,0.29809909901949194
vision,tui_model_selection,20,large,28,2,2,1,0.3036712090790107
vision,tui_model_selection,20,large,29,2,2,1,0.15199896895694456
vision,tui_model_selection,20,large,30,2,2,1,0.2538866904769241
vision,tui_model_selection,20,large,31,3,3,1,0.18024699545988973
vision,tui_model_selection,20,large,32,3,1,0,0.30475580666035174
vision,tui_model_selection,20,large,33,1,1,1,0.11723370120354912
vision,tui_model_selection,20,large,34,1,1,1,0.21032104244080208
vision,tui_model_selection,20,large,35,0,3,0,0.16306039865876426
vision,tui_model_selection,20,large,36,0,3,0,0.21163792327349054
vision,tui_model_selection,20,large,37,2,2,1,0.26924296834644285
vision,tui_model_selection,20,large,38,3,2,0,0.10131978373063918
vision,tui_model_selection,20,large,39,1,3,0,0.25742047582343913
vision,tui_model_selection,20,large,40,1,1,1,0.04516422169063399
vision,tui_model_selection,20,large,41,2,1,0,0.11828548630199329
vision,tui_model_selection,20,large,42,1,1,1,0.17776892735897626
