accepted_set_change_fraction,aligned_rows,baseline_live_ratio,baseline_wave,benchmark_correct,benchmark_delta_vs_baseline,benchmark_total,confidence_logit_margin_abs_change_mean,elapsed_seconds_observer,final_sequence_exact,final_sequence_total,layers,live_aligned_rows,live_top1_flip_fraction,mode,nfe,per_sample_score_flips,phase,policy,policy_live_ratio,policy_wave,sampled_js_mean,sampled_kl_mean,sampled_logits_rows,task,top1_flip_fraction,dataset,direct_e2e_optimistic_percent,post_epoch_live_weighted_percent,current_step_exact,benchmark_vector_safe,final_trajectory_exact
0.1132075471698113,576.0,0.4600694444444444,0.0,4,-2,32,0.755188679245283,9.869852781295776,3,32,"16,17,18,19,20,21,22,23",265.0,0.8528301886792453,routed_bypass,130,4,middle,routed_bypass_middle_high_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.4739583333333333,humaneval,10.234179059986346,4.6973282794859195,False,False,False
0.0586034912718204,1024.0,0.783203125,29.0,6,0,32,0.7437655860349127,6.544126272201538,17,32,"8,9,10,11,12,13,14,15",802.0,0.3528678304239401,routed_bypass,90,0,early,routed_bypass_middle_low_early,0.783203125,29.0,,,16.0,humaneval,0.3369140625,humaneval,0.2090044515051455,0.16369293955774092,False,True,False
0.1038961038961039,576.0,0.1336805555555555,2.0,7,1,32,1.0560064935064934,5.603400945663452,12,32,"8,9,10,11,12,13,14,15",77.0,0.6753246753246753,routed_bypass,77,1,late,routed_bypass_middle_low_late,0.1336805555555555,2.0,,,16.0,humaneval,0.3125,humaneval,3.854575616350699,0.6625051840602765,False,False,False
0.1132075471698113,576.0,0.4600694444444444,0.0,10,4,32,0.730188679245283,4.959999561309815,3,32,"8,9,10,11,12,13,14,15",265.0,0.7283018867924528,routed_bypass,68,4,middle,routed_bypass_middle_low_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.4895833333333333,humaneval,10.430888722751487,4.787614941106639,False,False,False
0.0286783042394014,1024.0,0.783203125,29.0,6,0,32,0.5285224438902744,5.977476119995117,21,32,"0,1,2,3,4,5,6,7",802.0,0.243142144638404,routed_bypass,82,0,early,routed_bypass_shallow_early,0.783203125,29.0,,,16.0,humaneval,0.236328125,humaneval,0.1851278422696787,0.14499270459011945,False,True,False
0.0779220779220779,576.0,0.1336805555555555,2.0,7,1,32,0.6339285714285714,7.148839712142944,10,32,"0,1,2,3,4,5,6,7",77.0,0.3246753246753247,routed_bypass,98,1,late,routed_bypass_shallow_late,0.1336805555555555,2.0,,,16.0,humaneval,0.2916666666666667,humaneval,3.4934878705434214,0.6004432277496505,False,False,False
0.1056603773584905,576.0,0.4600694444444444,0.0,4,-2,32,0.5507075471698113,7.083619832992554,6,32,"0,1,2,3,4,5,6,7",265.0,0.4490566037735849,routed_bypass,98,2,middle,routed_bypass_shallow_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.3645833333333333,humaneval,10.037800613730806,4.60719364106785,False,False,False
0.2817955112219451,1024.0,0.783203125,29.0,6,0,32,2.089931421446384,6.2238609790802,9,32,"24,25,26,27,28,29,30,31",802.0,0.4551122194513716,routed_only,81,2,early,routed_only_deep_early,0.783203125,29.0,,,16.0,humaneval,0.40625,humaneval,0.003924378961497833,0.0030735858663293574,False,False,False
0.2207792207792207,576.0,0.1336805555555555,2.0,5,-1,32,1.7126623376623376,5.879502773284912,10,32,"24,25,26,27,28,29,30,31",77.0,0.5324675324675324,routed_only,80,1,late,routed_only_deep_late,0.1336805555555555,2.0,,,16.0,humaneval,0.2361111111111111,humaneval,0.3653054301438632,0.06278687080597647,False,False,False
0.2943396226415094,576.0,0.4600694444444444,0.0,1,-5,32,1.5702830188679244,4.886814832687378,1,32,"24,25,26,27,28,29,30,31",265.0,0.5207547169811321,routed_only,66,5,middle,routed_only_deep_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.3663194444444444,humaneval,0.3072084952181164,0.1410038991723776,False,False,False
