request_id,category,budget,seed,chunks,tile_sum,padding_sum,frag_mean,p10_batch
brick,fine_grained,128,9,3,10203,554688,0.6683245896809538,1.0
brick,fine_grained,256,0,2,6411,277536,1.017533830840443,1.0
brick,fine_grained,256,1,2,9696,386528,1.0095706992317606,1.0
brick,fine_grained,256,2,2,9750,387904,1.008920178340029,1.0
brick,fine_grained,256,3,2,9933,391840,1.0077882526814033,1.0
brick,fine_grained,256,4,2,9855,390272,1.0080719568795182,1.0
brick,fine_grained,256,5,2,5705,266816,0.5178865269055113,0.5
brick,fine_grained,256,6,2,9696,386528,1.0095706992317606,1.0
brick,fine_grained,256,7,2,8158,302800,1.0149023284734684,1.0
brick,fine_grained,256,8,2,7293,291120,1.0172031020539491,1.0
brick,fine_grained,256,9,2,7146,288912,1.017285014123133,1.0
brick,fine_grained,512,0,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,512,1,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,512,2,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,512,3,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,512,4,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,512,5,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,512,6,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,512,7,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,512,8,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,512,9,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,1024,0,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,1024,1,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,1024,2,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,1024,3,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,1024,4,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,1024,5,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,1024,6,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,1024,7,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,1024,8,1,5705,266816,1.0357730538110226,2.0
brick,fine_grained,1024,9,1,5705,266816,1.0357730538110226,2.0
logo,chart_document,128,0,3,10195,554176,0.6680783476324724,1.0
logo,chart_document,128,1,3,13987,659296,1.0004201877140064,1.0
logo,chart_document,128,2,3,13834,503936,1.0082942175453096,1.0
logo,chart_document,128,3,2,10201,554560,1.0022157918889603,1.0
logo,chart_document,128,4,2,10172,552704,1.0022870026747277,1.0
logo,chart_document,128,5,3,10180,553216,0.6680294967267089,1.0
logo,chart_document,128,6,3,11637,569376,1.0019867316250728,1.0
logo,chart_document,128,7,3,10201,554560,0.6681438612593068,1.0
logo,chart_document,128,8,3,10180,553216,0.6679652393212084,1.0
logo,chart_document,128,9,3,12330,581808,1.001413043952632,1.0
logo,chart_document,256,0,2,9726,387936,1.00916210048438,1.0
logo,chart_document,256,1,2,9761,388832,1.0090013374429194,1.0
logo,chart_document,256,2,2,10005,393632,1.0083353320040338,1.0
logo,chart_document,256,3,2,9855,389952,1.0083050125954494,1.0
logo,chart_document,256,4,2,5722,267904,0.5176684625900351,0.5
logo,chart_document,256,5,2,9718,387840,1.0091545969270455,1.0
logo,chart_document,256,6,2,8200,305440,1.0163483128282857,1.0
logo,chart_document,256,7,2,7139,289568,1.0170151105264311,1.0
logo,chart_document,256,8,2,6997,287584,1.0171694468723682,1.0
logo,chart_document,256,9,2,9791,389280,1.0090599796250028,1.0
logo,chart_document,512,0,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,512,1,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,512,2,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,512,3,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,512,4,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,512,5,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,512,6,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,512,7,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,512,8,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,512,9,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,1024,0,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,1024,1,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,1024,2,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,1024,3,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,1024,4,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,1024,5,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,1024,6,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,1024,7,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,1024,8,1,5722,267904,1.0353369251800701,2.0
logo,chart_document,1024,9,1,5722,267904,1.0353369251800701,2.0
cell,fine_grained,128,0,4,18106,909344,1.000223165335213,1.0
cell,fine_grained,128,1,4,17143,884224,1.0002692309047851,1.0
cell,fine_grained,128,2,3,14168,643488,1.0037069650012613,1.0
cell,fine_grained,128,3,3,14480,648672,1.0041755172352578,1.0
cell,fine_grained,128,4,3,14411,648896,1.0030385548296996,1.0
cell,fine_grained,128,5,4,15206,806480,1.0017973483854183,1.0
cell,fine_grained,128,6,3,14419,649184,1.0035262212175284,1.0
cell,fine_grained,128,7,3,14483,650016,1.0030706730501597,1.0
cell,fine_grained,128,8,4,14682,802560,0.7512902817375,1.0
cell,fine_grained,128,9,4,16863,830784,1.0013319995357624,1.0
cell,fine_grained,256,0,2,10604,541568,1.0096154776180013,1.8000000000000007
cell,fine_grained,256,1,2,10534,537088,1.00822797381993,2.0
cell,fine_grained,256,2,2,10564,539008,1.0090547549759663,2.0
cell,fine_grained,256,3,2,9961,366784,1.0247093619387906,1.0
cell,fine_grained,256,4,2,10596,541056,1.0099348420401093,1.9500000000000002
cell,fine_grained,256,5,2,10178,514304,1.0180161200029427,1.0
cell,fine_grained,256,6,2,10102,369376,1.0221703917289962,1.0
cell,fine_grained,256,7,2,10088,369088,1.0219778527186938,1.0
cell,fine_grained,256,8,2,10602,541440,1.0094538920937741,1.8000000000000007
cell,fine_grained,256,9,2,10134,370144,1.0226269699330899,1.0
cell,fine_grained,512,0,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,512,1,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,512,2,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,512,3,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,512,4,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,512,5,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,512,6,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,512,7,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,512,8,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,512,9,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,1024,0,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,1024,1,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,1024,2,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,1024,3,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,1024,4,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,1024,5,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,1024,6,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,1024,7,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,1024,8,1,6041,249536,1.0816587343889814,3.0
cell,fine_grained,1024,9,1,6041,249536,1.0816587343889814,3.0
motorcycle,natural,128,0,4,18378,928032,1.0005600386750668,1.0
motorcycle,natural,128,1,3,15258,682496,1.0043714571404299,1.0
motorcycle,natural,128,2,4,15300,837888,0.75291213185294,1.0
motorcycle,natural,128,3,3,15323,679200,1.0042976499802294,1.0
motorcycle,natural,128,4,4,17394,861552,1.0022487379086118,1.0
motorcycle,natural,128,5,3,15363,681248,1.0046174692756427,1.0
motorcycle,natural,128,6,4,15329,839744,0.7519361354234834,1.0
motorcycle,natural,128,7,4,15587,837824,1.0020698427639674,1.0
motorcycle,natural,128,8,4,18327,924768,1.0016580085219455,1.0
motorcycle,natural,128,9,4,15292,837376,0.7515268249897537,1.0
motorcycle,natural,256,0,3,10950,559488,0.6740325647028632,1.0
motorcycle,natural,256,1,2,10968,560640,1.010847689342427,2.0
motorcycle,natural,256,2,2,10792,392736,1.026458458660345,1.4500000000000002
motorcycle,natural,256,3,2,10961,560192,1.0122909556865631,2.0
motorcycle,natural,256,4,2,10886,555392,1.0201798823535768,2.0
motorcycle,natural,256,5,2,10874,554624,1.0217116929362005,2.0
motorcycle,natural,256,6,2,10874,554624,1.0219537968007153,2.0
motorcycle,natural,256,7,2,10956,559872,1.0115792717642773,2.0
motorcycle,natural,256,8,2,10880,555008,1.0211951519053348,2.0
motorcycle,natural,256,9,2,10942,558976,1.014861997369166,2.0
motorcycle,natural,512,0,2,6199,255424,0.5365509562195278,1.0
motorcycle,natural,512,1,2,6199,255424,0.5365509562195278,1.0
motorcycle,natural,512,2,2,6199,255424,0.5365509562195278,1.0
motorcycle,natural,512,3,2,6199,255424,0.5365509562195278,1.0
motorcycle,natural,512,4,2,6199,255424,0.5365509562195278,1.0
motorcycle,natural,512,5,2,6199,255424,0.5365509562195278,1.0
motorcycle,natural,512,6,2,6199,255424,0.5365509562195278,1.0
motorcycle,natural,512,7,2,6199,255424,0.5365509562195278,1.0
motorcycle,natural,512,8,2,6199,255424,0.5365509562195278,1.0
motorcycle,natural,512,9,2,6199,255424,0.5365509562195278,1.0
motorcycle,natural,1024,0,1,6199,255424,1.0731019124390555,3.0
motorcycle,natural,1024,1,1,6199,255424,1.0731019124390555,3.0
motorcycle,natural,1024,2,1,6199,255424,1.0731019124390555,3.0
motorcycle,natural,1024,3,1,6199,255424,1.0731019124390555,3.0
motorcycle,natural,1024,4,1,6199,255424,1.0731019124390555,3.0
motorcycle,natural,1024,5,1,6199,255424,1.0731019124390555,3.0
motorcycle,natural,1024,6,1,6199,255424,1.0731019124390555,3.0
motorcycle,natural,1024,7,1,6199,255424,1.0731019124390555,3.0
motorcycle,natural,1024,8,1,6199,255424,1.0731019124390555,3.0
motorcycle,natural,1024,9,1,6199,255424,1.0731019124390555,3.0
coffee_rocket,multi_image,128,0,4,20536,980000,1.0030663346807518,1.0
coffee_rocket,multi_image,128,1,4,20155,967200,1.0027353052259773,1.0
coffee_rocket,multi_image,128,2,4,20571,1129152,1.0008072775428463,1.0
coffee_rocket,multi_image,128,3,5,23338,1208576,1.0005370577865544,1.0
coffee_rocket,multi_image,128,4,4,20154,972704,1.0023395463653368,1.0
coffee_rocket,multi_image,128,5,4,20528,980832,1.002567717092739,1.0
coffee_rocket,multi_image,128,6,5,20513,1125440,0.8010655150921461,1.0
coffee_rocket,multi_image,128,7,5,20437,1120576,0.8006927649676394,1.0
coffee_rocket,multi_image,128,8,5,20548,1127680,0.801286193568832,1.0
coffee_rocket,multi_image,128,9,5,20714,1138304,0.8009874283284394,1.0
coffee_rocket,multi_image,256,0,3,14865,652960,1.011619060868688,2.0
coffee_rocket,multi_image,256,1,3,11496,548352,0.6816387720776803,2.0
coffee_rocket,multi_image,256,2,3,15447,669376,1.011092875283226,2.0
coffee_rocket,multi_image,256,3,3,11515,549568,0.6822079363976076,2.0
coffee_rocket,multi_image,256,4,3,13325,577088,1.0141993393474336,2.0
coffee_rocket,multi_image,256,5,3,13508,579728,1.0140694421772383,2.0
coffee_rocket,multi_image,256,6,3,15286,665504,1.0112605208631922,2.0
coffee_rocket,multi_image,256,7,3,12875,570080,1.014512859015377,2.0
coffee_rocket,multi_image,256,8,3,11477,547136,0.683550133937397,2.0
coffee_rocket,multi_image,256,9,3,15127,658912,1.0123491065337515,2.0
coffee_rocket,multi_image,512,0,2,10293,351616,1.0538650536129408,1.5
coffee_rocket,multi_image,512,1,2,9433,326944,1.060893061326574,1.5
coffee_rocket,multi_image,512,2,2,11190,528768,1.040567036638478,2.0
coffee_rocket,multi_image,512,3,2,10524,358208,1.0521576714239727,1.5
coffee_rocket,multi_image,512,4,2,11257,533056,1.036656676091776,2.0
coffee_rocket,multi_image,512,5,2,11244,532224,1.0373752977410744,2.0
coffee_rocket,multi_image,512,6,2,11081,521792,1.0422063512969648,2.0
coffee_rocket,multi_image,512,7,2,10600,359712,1.0512567117374438,1.5
coffee_rocket,multi_image,512,8,2,11006,370080,1.0475066536993847,1.5
coffee_rocket,multi_image,512,9,2,11244,532224,1.0373752977410744,2.0
coffee_rocket,multi_image,1024,0,1,6730,243328,1.1358753069314627,4.4
coffee_rocket,multi_image,1024,1,1,6730,243328,1.1358753069314627,4.4
coffee_rocket,multi_image,1024,2,1,6730,243328,1.1358753069314627,4.4
coffee_rocket,multi_image,1024,3,1,6730,243328,1.1358753069314627,4.4
coffee_rocket,multi_image,1024,4,1,6730,243328,1.1358753069314627,4.4
coffee_rocket,multi_image,1024,5,1,6730,243328,1.1358753069314627,4.4
coffee_rocket,multi_image,1024,6,1,6730,243328,1.1358753069314627,4.4
coffee_rocket,multi_image,1024,7,1,6730,243328,1.1358753069314627,4.4
coffee_rocket,multi_image,1024,8,1,6730,243328,1.1358753069314627,4.4
coffee_rocket,multi_image,1024,9,1,6730,243328,1.1358753069314627,4.4
bit_allocate,chart_document,128,0,5,24091,1292992,1.009617416588211,1.0
bit_allocate,chart_document,128,1,6,24195,1299648,0.8415291361311011,1.0
bit_allocate,chart_document,128,2,6,27837,1397056,1.0101338074355963,1.0
bit_allocate,chart_document,128,3,6,24158,1160544,0.8469967657313047,1.0
bit_allocate,chart_document,128,4,6,24227,1301696,0.8415014456144626,1.0
bit_allocate,chart_document,128,5,6,24345,1309248,0.8420750064019964,1.0
bit_allocate,chart_document,128,6,6,27449,1386592,1.0081573854900265,1.0
bit_allocate,chart_document,128,7,6,24210,1300608,0.8414184259734397,1.0
bit_allocate,chart_document,128,8,6,27171,1391488,1.0075794961307736,1.0
bit_allocate,chart_document,128,9,6,27715,1404896,1.007977987871234,1.0
bit_allocate,chart_document,256,0,3,16092,781056,1.0391458026951979,1.7500000000000009
bit_allocate,chart_document,256,1,4,16305,794688,0.7791629339466509,1.0
bit_allocate,chart_document,256,2,3,15945,771648,1.0445444484941724,1.9500000000000002
bit_allocate,chart_document,256,3,3,16117,782656,1.0400001839838273,1.8000000000000007
bit_allocate,chart_document,256,4,3,16112,782336,1.0390549345944902,1.8500000000000005
bit_allocate,chart_document,256,5,4,16309,794944,0.7800044590225435,1.0
bit_allocate,chart_document,256,6,3,16085,780608,1.0416576931435426,1.8000000000000007
bit_allocate,chart_document,256,7,3,16012,775936,1.0459754260420153,1.9500000000000002
bit_allocate,chart_document,256,8,4,16266,792192,0.7783398109751195,1.0
bit_allocate,chart_document,256,9,3,16237,790336,1.0406723601435206,2.0
bit_allocate,chart_document,512,0,2,10385,803328,1.0259081549874962,2.0
bit_allocate,chart_document,512,1,2,12001,519232,1.0872455351607304,2.0
bit_allocate,chart_document,512,2,2,11796,506112,1.10281740553516,2.0
bit_allocate,chart_document,512,3,2,12024,520704,1.0855394116434682,2.0
bit_allocate,chart_document,512,4,2,12022,520576,1.0859239487818035,2.0
bit_allocate,chart_document,512,5,2,12013,520000,1.089572806115265,2.0
bit_allocate,chart_document,512,6,2,11882,511616,1.0978301004704025,2.0
bit_allocate,chart_document,512,7,2,11979,517824,1.0918940312137766,2.0
bit_allocate,chart_document,512,8,2,12020,520448,1.0855095133543993,2.0
bit_allocate,chart_document,512,9,2,10507,809536,1.025269891937285,2.0
bit_allocate,chart_document,1024,0,1,6229,548480,1.0694932471635974,4.0
bit_allocate,chart_document,1024,1,1,6229,548480,1.0694932471635974,4.0
bit_allocate,chart_document,1024,2,1,6229,548480,1.0694932471635974,4.0
bit_allocate,chart_document,1024,3,1,6229,548480,1.0694932471635974,4.0
bit_allocate,chart_document,1024,4,1,6229,548480,1.0694932471635974,4.0
bit_allocate,chart_document,1024,5,1,6229,548480,1.0694932471635974,4.0
bit_allocate,chart_document,1024,6,1,6229,548480,1.0694932471635974,4.0
bit_allocate,chart_document,1024,7,1,6229,548480,1.0694932471635974,4.0
bit_allocate,chart_document,1024,8,1,6229,548480,1.0694932471635974,4.0
bit_allocate,chart_document,1024,9,1,6229,548480,1.0694932471635974,4.0
model_card,chart_document,128,0,7,33175,1789552,1.002181359595834,1.0
model_card,chart_document,128,1,7,36877,2059072,1.0009685931941705,1.0
model_card,chart_document,128,2,7,32481,1777728,0.8589057121043948,1.0
model_card,chart_document,128,3,7,32506,1779328,0.8592555066521707,1.0
model_card,chart_document,128,4,7,32457,1776192,0.8596083224032398,1.0
model_card,chart_document,128,5,7,35690,1874048,1.0024878313947336,1.0
model_card,chart_document,128,6,7,35575,1872064,1.001838974731427,1.0
model_card,chart_document,128,7,7,34352,1803824,1.0024123889917784,1.0
model_card,chart_document,128,8,7,36978,1904640,1.0020362964848621,1.0
model_card,chart_document,128,9,7,32444,1775360,0.8601097724927038,1.0
model_card,chart_document,256,0,4,22627,1147072,1.012210741357437,2.0
model_card,chart_document,256,1,4,22091,967200,1.015234584374155,2.0
model_card,chart_document,256,2,4,22475,977120,1.0152894235386665,2.0
model_card,chart_document,256,3,4,21826,960608,1.015631223098138,2.0
model_card,chart_document,256,4,4,22169,971072,1.0153707637225255,2.0
model_card,chart_document,256,5,4,19509,859776,1.0170221603114162,2.0
model_card,chart_document,256,6,4,18963,852240,1.0178124559172101,2.6000000000000014
model_card,chart_document,256,7,4,22188,972288,1.0153541619361497,2.0
model_card,chart_document,256,8,4,22172,970528,1.0142633742818912,2.0
model_card,chart_document,256,9,4,19794,865008,1.0172924556247451,2.0
model_card,chart_document,512,0,2,12580,504064,1.0686253647594415,4.0
model_card,chart_document,512,1,2,12606,505728,1.074387413095004,4.0
model_card,chart_document,512,2,3,12596,505088,0.7132804808579082,3.250000000000001
model_card,chart_document,512,3,3,12595,505024,0.7129182238162127,3.3000000000000007
model_card,chart_document,512,4,2,12565,503104,1.0676061220658088,4.0
model_card,chart_document,512,5,2,12585,504384,1.071372753121907,4.0
model_card,chart_document,512,6,2,12569,503360,1.0678915252373093,4.0
model_card,chart_document,512,7,3,13519,519088,1.0462574734534213,3.200000000000001
model_card,chart_document,512,8,2,11901,848576,1.0189517587174088,4.0
model_card,chart_document,512,9,2,12564,503040,1.0682657956386181,4.0
model_card,chart_document,1024,0,2,6330,509184,0.5265905729237857,1.5
model_card,chart_document,1024,1,1,6330,509184,1.0531811458475715,9.700000000000001
model_card,chart_document,1024,2,2,7583,528784,1.0265229582321158,2.3000000000000007
model_card,chart_document,1024,3,2,9028,593408,1.0251207274890282,2.3000000000000007
model_card,chart_document,1024,4,2,9349,603296,1.024786536434134,2.3000000000000007
model_card,chart_document,1024,5,2,7006,519664,1.0265174922151241,2.3000000000000007
model_card,chart_document,1024,6,2,7583,528784,1.0265229582321158,2.3000000000000007
model_card,chart_document,1024,7,2,9288,601440,1.0248692083918058,2.3000000000000007
model_card,chart_document,1024,8,2,9375,604032,1.0247032031008005,2.3000000000000007
model_card,chart_document,1024,9,2,9288,601440,1.0248692083918058,2.3000000000000007
deep_field,natural,128,0,8,35256,1934976,0.8775972010840976,1.0
deep_field,natural,128,1,7,34771,1787904,1.003842466756505,1.0
deep_field,natural,128,2,7,33680,1711136,1.0041107115595334,1.0
deep_field,natural,128,3,7,34616,1768576,1.0036182518006405,1.0
deep_field,natural,128,4,7,35100,1773344,1.0043472292862714,1.0
deep_field,natural,128,5,7,35434,1796800,1.0038786918225076,1.0
deep_field,natural,128,6,7,35400,1800224,1.0037825078141391,1.0
deep_field,natural,128,7,8,38846,2060224,1.0024590509568283,1.0
deep_field,natural,128,8,7,34453,1758592,1.003909565385796,1.0
deep_field,natural,128,9,8,35560,1799328,0.879201450561987,1.0
deep_field,natural,256,0,4,21896,1079936,1.025629440204643,2.0
deep_field,natural,256,1,4,22063,1090624,1.0243419929473745,2.0
deep_field,natural,256,2,4,21866,1078016,1.027510146613312,2.0
deep_field,natural,256,3,4,21844,1076608,1.0240297273932013,2.0
deep_field,natural,256,4,4,21074,906144,1.0323792459031491,2.0
deep_field,natural,256,5,4,20771,896960,1.032513723240332,2.0
deep_field,natural,256,6,4,21920,1081472,1.0249848511552646,2.0
deep_field,natural,256,7,4,21908,1080704,1.0244719950954753,2.0
deep_field,natural,256,8,4,21312,912064,1.030147448629166,2.0
deep_field,natural,256,9,4,21996,1086336,1.0210867973310316,2.0
deep_field,natural,512,0,2,12866,502016,1.128439534491559,3.0
deep_field,natural,512,1,3,12788,497024,0.7500666312533385,2.45
deep_field,natural,512,2,3,13944,514656,1.082209882460029,2.5
deep_field,natural,512,3,3,12805,498112,0.7491377604452403,2.750000000000001
deep_field,natural,512,4,2,12850,500992,1.126643890531671,3.0
deep_field,natural,512,5,3,12817,498880,0.7493329246629461,2.4000000000000004
deep_field,natural,512,6,3,16949,623104,1.0723500961601822,2.0
deep_field,natural,512,7,2,11878,820736,1.0428645373112941,3.0
deep_field,natural,512,8,3,12828,499584,0.7498929522858891,2.3500000000000005
deep_field,natural,512,9,2,11663,817600,1.0361188757683217,3.0
deep_field,natural,1024,0,1,6544,516224,1.1149926543318476,5.450000000000001
deep_field,natural,1024,1,2,10378,632000,1.0516450726833984,2.0
deep_field,natural,1024,2,2,10917,644064,1.0485930021595475,1.6000000000000005
deep_field,natural,1024,3,2,11061,646656,1.048222913763738,2.0
deep_field,natural,1024,4,2,10252,629120,1.0526699227599083,2.0
deep_field,natural,1024,5,2,10340,630976,1.0518189857268767,2.0
deep_field,natural,1024,6,2,11018,646240,1.0483656426725336,1.6000000000000005
deep_field,natural,1024,7,2,11061,646656,1.048222913763738,2.0
deep_field,natural,1024,8,2,11041,646496,1.0483479064456096,1.75
deep_field,natural,1024,9,2,7947,537664,1.056732149952879,2.0
tui_main,chart_document,128,0,10,48351,2527424,1.0112557443530155,1.0
tui_main,chart_document,128,1,10,49105,2544160,1.011360310952689,1.0
tui_main,chart_document,128,2,10,47695,2498848,1.0114249445388894,1.0
tui_main,chart_document,128,3,11,50832,2691648,1.0090025833056555,1.0
tui_main,chart_document,128,4,10,49276,2680576,1.0095142068236884,1.0
tui_main,chart_document,128,5,10,47541,2455200,1.0115111483305637,1.0
tui_main,chart_document,128,6,11,53080,2787296,1.008437568939068,1.0
tui_main,chart_document,128,7,10,48243,2505344,1.0115289307371829,1.0
tui_main,chart_document,128,8,11,52447,2625312,1.0105306578626998,1.0
tui_main,chart_document,128,9,11,51056,2694752,1.008690336592046,1.0
tui_main,chart_document,256,0,6,32800,1626112,1.0403622746193986,1.6500000000000012
tui_main,chart_document,256,1,6,28373,1342784,0.8809187903031084,1.3500000000000005
tui_main,chart_document,256,2,6,31858,1456704,1.0436989542418633,1.7500000000000009
tui_main,chart_document,256,3,6,30933,1428160,1.0454900887788274,1.9000000000000004
tui_main,chart_document,256,4,5,28526,1352576,1.0581080379634158,2.0
tui_main,chart_document,256,5,6,30961,1423488,1.046526045921487,1.700000000000001
tui_main,chart_document,256,6,6,28425,1346112,0.8817799052595162,1.6000000000000014
tui_main,chart_document,256,7,6,31772,1450368,1.0445456411209437,1.700000000000001
tui_main,chart_document,256,8,6,32081,1458720,1.044830331665131,1.1000000000000014
tui_main,chart_document,256,9,5,26778,1155776,1.0674993413278335,2.0
tui_main,chart_document,512,0,3,18389,1106752,1.091611485474032,2.0
tui_main,chart_document,512,1,3,18508,1111616,1.0930842534868417,2.0
tui_main,chart_document,512,2,3,18463,1109056,1.0968303236763768,2.0
tui_main,chart_document,512,3,3,19694,787328,1.154226255150063,2.0
tui_main,chart_document,512,4,3,18227,1100480,1.0959593207207874,2.0
tui_main,chart_document,512,5,4,22362,865600,1.1099107392527146,2.0
tui_main,chart_document,512,6,3,17498,1428800,1.0471182914800965,2.1000000000000014
tui_main,chart_document,512,7,3,19705,788032,1.1538317288545064,2.0
tui_main,chart_document,512,8,3,12562,1134848,0.720019625417892,3.0
tui_main,chart_document,512,9,3,16453,1248416,1.0516776742007425,3.0
tui_main,chart_document,1024,0,2,13002,810816,1.125029786559063,3.0
tui_main,chart_document,1024,1,2,13300,807680,1.1423236194143898,3.0
tui_main,chart_document,1024,2,2,13377,804160,1.149534722696816,3.0
tui_main,chart_document,1024,3,2,12833,803840,1.1235484670544575,3.0
tui_main,chart_document,1024,4,2,12880,804096,1.125872087737137,3.0
tui_main,chart_document,1024,5,2,13351,805696,1.1465945173459462,3.0
tui_main,chart_document,1024,6,2,13375,803904,1.1493666682254826,3.0
tui_main,chart_document,1024,7,2,13360,805248,1.147658043323528,3.0
tui_main,chart_document,1024,8,2,12204,785408,1.1263866330554153,2.0
tui_main,chart_document,1024,9,2,13197,810304,1.134918385941275,3.0
tui_log,chart_document,128,0,10,47339,2427072,1.0174746071697098,1.0
tui_log,chart_document,128,1,10,46179,2409344,1.016877331984733,1.0
tui_log,chart_document,128,2,11,49211,2602544,1.0135419738897455,1.0
tui_log,chart_document,128,3,10,47799,2586048,1.0148482056734958,1.0
tui_log,chart_document,128,4,10,46051,2376256,1.0174336362687788,1.0
tui_log,chart_document,128,5,11,51427,2679936,1.0136942958931878,1.0
tui_log,chart_document,128,6,10,47069,2423712,1.0168597724933524,1.0
tui_log,chart_document,128,7,11,50549,2520928,1.0178426949556718,1.0
tui_log,chart_document,128,8,11,49298,2601104,1.013418229871874,1.0
tui_log,chart_document,128,9,10,43850,2333312,0.9185973859647855,1.0
tui_log,chart_document,256,0,6,27739,1302208,0.8919282230680715,1.0
tui_log,chart_document,256,1,6,31308,1415008,1.0549835144945208,1.0
tui_log,chart_document,256,2,6,30026,1378624,1.0565489388881184,1.0
tui_log,chart_document,256,3,5,27867,1310400,1.0698773102270203,2.0
tui_log,chart_document,256,4,6,30070,1377120,1.0552246140577486,1.0
tui_log,chart_document,256,5,6,27942,1315200,0.8905050915664382,1.200000000000001
tui_log,chart_document,256,6,6,31241,1409120,1.0547902004679441,1.0
tui_log,chart_document,256,7,6,31529,1417824,1.054964843809734,1.0
tui_log,chart_document,256,8,5,25942,1112928,1.0806252778004406,1.6000000000000005
tui_log,chart_document,256,9,6,30140,1378784,1.0557961870724424,1.0
tui_log,chart_document,512,0,3,18162,1081600,1.1089258176614376,2.0
tui_log,chart_document,512,1,3,18171,1082752,1.1117287322037406,2.0
tui_log,chart_document,512,2,3,19283,761024,1.1712514989402076,2.0
tui_log,chart_document,512,3,3,17940,1074304,1.1083265291340458,2.0
tui_log,chart_document,512,4,4,21921,843200,1.1214452448048493,2.0
tui_log,chart_document,512,5,3,17154,1397312,1.058337430850766,2.0
tui_log,chart_document,512,6,3,19298,761984,1.168892074933334,2.0
tui_log,chart_document,512,7,3,12449,1120384,0.7318162512705728,2.0
tui_log,chart_document,512,8,3,16454,1236256,1.0644418512452836,2.0
tui_log,chart_document,512,9,3,18186,1077568,1.109943042044643,2.0
tui_log,chart_document,1024,0,2,13086,793728,1.1606103628257884,3.0
tui_log,chart_document,1024,1,2,13248,796800,1.1697329639445653,3.0
tui_log,chart_document,1024,2,2,12598,785152,1.1421319971859036,2.1500000000000012
tui_log,chart_document,1024,3,2,12636,783872,1.1419157587676627,3.0
tui_log,chart_document,1024,4,2,13183,795520,1.1652299461492912,3.0
tui_log,chart_document,1024,5,2,13251,796864,1.1698979470303204,3.0
tui_log,chart_document,1024,6,2,13213,796864,1.1673327161791665,3.0
tui_log,chart_document,1024,7,2,12002,766656,1.132208808678903,2.0
tui_log,chart_document,1024,8,2,12869,788288,1.149932358381707,3.0
tui_log,chart_document,1024,9,2,12749,786816,1.1458661938317085,3.0
tui_model_selection,chart_document,128,0,10,47253,2470368,1.0119980835988573,1.0
