request_id,category,budget,strategy,scope,chunks,total_tokens,total_assignments,tile_sum,padding_sum,tail_expert_sum,median_batch,p10_batch,small_le4,frag_mean,rank_cv_mean
cell,fine_grained,256,oracle,vision,2,357,137088,9546,355904,9217,7.0,1.0,0.42910241910151375,1.028547026080043,0.17266475096071562
cell,fine_grained,256,oracle,all,2,378,145152,10565,383840,10233,7.5,1.0,0.400899155482219,1.0279901198220935,0.15817584491708253
cell,fine_grained,512,fixed,vision,1,357,137088,6041,249536,5572,16.0,3.0,0.18174786299402132,1.0816587343889814,0.15560020163498048
cell,fine_grained,512,fixed,all,1,378,145152,6266,255872,5765,16.5,3.0,0.15587041108206193,1.0830552411323076,0.15069174289988393
cell,fine_grained,512,modality,vision,1,357,137088,6041,249536,5572,16.0,3.0,0.18174786299402132,1.0816587343889814,0.15560020163498048
cell,fine_grained,512,modality,all,1,378,145152,6266,255872,5765,16.5,3.0,0.15587041108206193,1.0830552411323076,0.15069174289988393
cell,fine_grained,512,spatial,vision,1,357,137088,6041,249536,5572,16.0,3.0,0.18174786299402132,1.0816587343889814,0.15560020163498048
cell,fine_grained,512,spatial,all,1,378,145152,6266,255872,5765,16.5,3.0,0.15587041108206193,1.0830552411323076,0.15069174289988393
cell,fine_grained,512,spatial_shuffled,vision,1,357,137088,6041,249536,5572,16.0,3.0,0.18174786299402132,1.0816587343889814,0.15560020163498048
cell,fine_grained,512,spatial_shuffled,all,1,378,145152,6266,255872,5765,16.5,3.0,0.15587041108206193,1.0830552411323076,0.15069174289988393
cell,fine_grained,512,modality_spatial,vision,1,357,137088,6041,249536,5572,16.0,3.0,0.18174786299402132,1.0816587343889814,0.15560020163498048
cell,fine_grained,512,modality_spatial,all,1,378,145152,6266,255872,5765,16.5,3.0,0.15587041108206193,1.0830552411323076,0.15069174289988393
cell,fine_grained,512,oracle,vision,1,357,137088,6041,249536,5572,16.0,3.0,0.18174786299402132,1.0816587343889814,0.15560020163498048
cell,fine_grained,512,oracle,all,1,378,145152,6266,255872,5765,16.5,3.0,0.15587041108206193,1.0830552411323076,0.15069174289988393
cell,fine_grained,1024,fixed,vision,1,357,137088,6041,249536,5572,16.0,3.0,0.18174786299402132,1.0816587343889814,0.15560020163498048
cell,fine_grained,1024,fixed,all,1,378,145152,6266,255872,5765,16.5,3.0,0.15587041108206193,1.0830552411323076,0.15069174289988393
cell,fine_grained,1024,modality,vision,1,357,137088,6041,249536,5572,16.0,3.0,0.18174786299402132,1.0816587343889814,0.15560020163498048
cell,fine_grained,1024,modality,all,1,378,145152,6266,255872,5765,16.5,3.0,0.15587041108206193,1.0830552411323076,0.15069174289988393
cell,fine_grained,1024,spatial,vision,1,357,137088,6041,249536,5572,16.0,3.0,0.18174786299402132,1.0816587343889814,0.15560020163498048
cell,fine_grained,1024,spatial,all,1,378,145152,6266,255872,5765,16.5,3.0,0.15587041108206193,1.0830552411323076,0.15069174289988393
cell,fine_grained,1024,spatial_shuffled,vision,1,357,137088,6041,249536,5572,16.0,3.0,0.18174786299402132,1.0816587343889814,0.15560020163498048
cell,fine_grained,1024,spatial_shuffled,all,1,378,145152,6266,255872,5765,16.5,3.0,0.15587041108206193,1.0830552411323076,0.15069174289988393
cell,fine_grained,1024,modality_spatial,vision,1,357,137088,6041,249536,5572,16.0,3.0,0.18174786299402132,1.0816587343889814,0.15560020163498048
cell,fine_grained,1024,modality_spatial,all,1,378,145152,6266,255872,5765,16.5,3.0,0.15587041108206193,1.0830552411323076,0.15069174289988393
cell,fine_grained,1024,oracle,vision,1,357,137088,6041,249536,5572,16.0,3.0,0.18174786299402132,1.0816587343889814,0.15560020163498048
cell,fine_grained,1024,oracle,all,1,378,145152,6266,255872,5765,16.5,3.0,0.15587041108206193,1.0830552411323076,0.15069174289988393
motorcycle,natural,128,fixed,vision,4,368,141312,15260,835328,15231,6.0,1.0,0.2975518400573709,0.7513277822039752,0.13120462706582062
motorcycle,natural,128,fixed,all,4,388,148992,16697,872336,16666,6.0,1.0,0.5376533180371142,1.0013566826616793,0.21583058855205295
motorcycle,natural,128,modality,vision,3,368,141312,15260,835328,15231,6.0,1.0,0.3967357867431611,1.001770376271967,0.1749395027544275
motorcycle,natural,128,modality,all,3,388,148992,15733,857920,15701,6.0,1.0,0.37785799159069966,1.0018738115655206,0.16751354519790818
motorcycle,natural,128,spatial,vision,3,368,141312,15244,834304,15211,6.0,1.0,0.39614596430056437,1.0020371085622009,0.1758009491512843
motorcycle,natural,128,spatial,all,3,388,148992,15738,858240,15702,6.0,1.0,0.37687942683536974,1.0021451789640823,0.1681388843265284
motorcycle,natural,128,spatial_shuffled,vision,3,368,141312,15316,838912,15272,6.0,1.0,0.39922724886059274,1.0026002551095212,0.17255700010178612
motorcycle,natural,128,spatial_shuffled,all,3,388,148992,15809,862784,15765,6.0,1.0,0.37853072799854365,1.0025431560085596,0.16496766917898675
motorcycle,natural,128,modality_spatial,vision,3,368,141312,15244,834304,15211,6.0,1.0,0.39614596430056437,1.0020371085622009,0.1758009491512843
motorcycle,natural,128,modality_spatial,all,3,388,148992,15738,858240,15702,6.0,1.0,0.37687942683536974,1.0021451789640823,0.1681388843265284
motorcycle,natural,128,oracle,vision,4,368,141312,15090,824448,15053,5.0,1.0,0.3047672226110753,0.7517109732744437,0.13499717956369048
motorcycle,natural,128,oracle,all,4,388,148992,17579,866528,17541,5.0,1.0,0.5115942427943267,1.0017039245742456,0.18980238139200764
motorcycle,natural,256,fixed,vision,2,368,141312,10928,558080,10742,8.5,2.0,0.31480750093996185,1.0162340833468473,0.16383427084870733
motorcycle,natural,256,fixed,all,2,388,148992,11310,574848,11121,8.75,2.0,0.2841207648988421,1.0164510627034355,0.15403401789744212
motorcycle,natural,256,modality,vision,2,368,141312,10928,558080,10742,8.5,2.0,0.31480750093996185,1.0162340833468473,0.16383427084870733
motorcycle,natural,256,modality,all,2,388,148992,11310,574848,11121,8.75,2.0,0.2841207648988421,1.0164510627034355,0.15403401789744212
motorcycle,natural,256,spatial,vision,2,368,141312,10909,556864,10723,8.5,2.0,0.31438528709462693,1.016223400759886,0.16414965631851589
motorcycle,natural,256,spatial,all,2,388,148992,11300,574208,11111,8.5,2.0,0.28362845535358105,1.0164454266229852,0.15420728119847985
motorcycle,natural,256,spatial_shuffled,vision,2,368,141312,10928,558080,10749,8.25,2.0,0.31205347662110117,1.0157260778694372,0.16420042913359365
motorcycle,natural,256,spatial_shuffled,all,2,388,148992,11307,574656,11124,8.75,2.0,0.28251331131443963,1.0157609619743668,0.15454905899690619
motorcycle,natural,256,modality_spatial,vision,2,368,141312,10909,556864,10723,8.5,2.0,0.31438528709462693,1.016223400759886,0.16414965631851589
motorcycle,natural,256,modality_spatial,all,2,388,148992,11300,574208,11111,8.5,2.0,0.28362845535358105,1.0164454266229852,0.15420728119847985
motorcycle,natural,256,oracle,vision,2,368,141312,10569,388608,10247,7.5,1.5,0.40834021255015146,1.028039921950321,0.15935404639151282
motorcycle,natural,256,oracle,all,2,388,148992,11204,402720,10874,8.0,1.6500000000000004,0.36849215697277443,1.028083888100123,0.14631144784935748
motorcycle,natural,512,fixed,vision,1,368,141312,6199,255424,5757,17.0,3.0,0.1504428773791086,1.0731019124390555,0.15026394211787866
motorcycle,natural,512,fixed,all,1,388,148992,6310,254848,5851,18.0,4.0,0.12114946865947362,1.0741987306685783,0.14346430710749428
motorcycle,natural,512,modality,vision,1,368,141312,6199,255424,5757,17.0,3.0,0.1504428773791086,1.0731019124390555,0.15026394211787866
motorcycle,natural,512,modality,all,1,388,148992,6310,254848,5851,18.0,4.0,0.12114946865947362,1.0741987306685783,0.14346430710749428
motorcycle,natural,512,spatial,vision,1,368,141312,6199,255424,5757,17.0,3.0,0.1504428773791086,1.0731019124390555,0.15026394211787866
motorcycle,natural,512,spatial,all,1,388,148992,6310,254848,5851,18.0,4.0,0.12114946865947362,1.0741987306685783,0.14346430710749428
motorcycle,natural,512,spatial_shuffled,vision,1,368,141312,6199,255424,5757,17.0,3.0,0.1504428773791086,1.0731019124390555,0.15026394211787866
motorcycle,natural,512,spatial_shuffled,all,1,388,148992,6310,254848,5851,18.0,4.0,0.12114946865947362,1.0741987306685783,0.14346430710749428
motorcycle,natural,512,modality_spatial,vision,1,368,141312,6199,255424,5757,17.0,3.0,0.1504428773791086,1.0731019124390555,0.15026394211787866
motorcycle,natural,512,modality_spatial,all,1,388,148992,6310,254848,5851,18.0,4.0,0.12114946865947362,1.0741987306685783,0.14346430710749428
motorcycle,natural,512,oracle,vision,1,368,141312,6199,255424,5757,17.0,3.0,0.1504428773791086,1.0731019124390555,0.15026394211787866
motorcycle,natural,512,oracle,all,1,388,148992,6310,254848,5851,18.0,4.0,0.12114946865947362,1.0741987306685783,0.14346430710749428
motorcycle,natural,1024,fixed,vision,1,368,141312,6199,255424,5757,17.0,3.0,0.1504428773791086,1.0731019124390555,0.15026394211787866
motorcycle,natural,1024,fixed,all,1,388,148992,6310,254848,5851,18.0,4.0,0.12114946865947362,1.0741987306685783,0.14346430710749428
motorcycle,natural,1024,modality,vision,1,368,141312,6199,255424,5757,17.0,3.0,0.1504428773791086,1.0731019124390555,0.15026394211787866
motorcycle,natural,1024,modality,all,1,388,148992,6310,254848,5851,18.0,4.0,0.12114946865947362,1.0741987306685783,0.14346430710749428
motorcycle,natural,1024,spatial,vision,1,368,141312,6199,255424,5757,17.0,3.0,0.1504428773791086,1.0731019124390555,0.15026394211787866
motorcycle,natural,1024,spatial,all,1,388,148992,6310,254848,5851,18.0,4.0,0.12114946865947362,1.0741987306685783,0.14346430710749428
motorcycle,natural,1024,spatial_shuffled,vision,1,368,141312,6199,255424,5757,17.0,3.0,0.1504428773791086,1.0731019124390555,0.15026394211787866
motorcycle,natural,1024,spatial_shuffled,all,1,388,148992,6310,254848,5851,18.0,4.0,0.12114946865947362,1.0741987306685783,0.14346430710749428
motorcycle,natural,1024,modality_spatial,vision,1,368,141312,6199,255424,5757,17.0,3.0,0.1504428773791086,1.0731019124390555,0.15026394211787866
motorcycle,natural,1024,modality_spatial,all,1,388,148992,6310,254848,5851,18.0,4.0,0.12114946865947362,1.0741987306685783,0.14346430710749428
motorcycle,natural,1024,oracle,vision,1,368,141312,6199,255424,5757,17.0,3.0,0.1504428773791086,1.0731019124390555,0.15026394211787866
motorcycle,natural,1024,oracle,all,1,388,148992,6310,254848,5851,18.0,4.0,0.12114946865947362,1.0741987306685783,0.14346430710749428
coffee_rocket,multi_image,128,fixed,vision,4,488,187392,20644,1133824,20618,6.0,1.0,0.4018797208057661,1.001276958548595,0.1587231401096828
coffee_rocket,multi_image,128,fixed,all,4,511,196224,21328,1168768,21301,6.0,1.0,0.3865930962108471,1.0012305879931132,0.1518142314631186
coffee_rocket,multi_image,128,modality,vision,5,488,187392,20627,1132736,20606,6.0,1.0,0.3221749244025269,0.800863544642343,0.12813145057131156
coffee_rocket,multi_image,128,modality,all,5,511,196224,23109,1175472,23084,6.0,1.0,0.48172257848164046,1.0010959011897562,0.17219660940081008
coffee_rocket,multi_image,128,spatial,vision,4,488,187392,20733,1139520,20712,6.0,1.0,0.4019426807460728,1.000973508683261,0.15713163679342793
coffee_rocket,multi_image,128,spatial,all,4,511,196224,21433,1175488,21412,6.0,1.0,0.38568140852404104,1.0009954202312927,0.15007589429449375
coffee_rocket,multi_image,128,spatial_shuffled,vision,5,488,187392,20727,1139136,20707,6.0,1.0,0.321731347833727,0.8007790229290843,0.12681692212197607
coffee_rocket,multi_image,128,spatial_shuffled,all,5,511,196224,23195,1180976,23172,6.0,1.0,0.4811148466636574,1.0010113794764977,0.1710301375441693
coffee_rocket,multi_image,128,modality_spatial,vision,4,488,187392,20733,1139520,20712,6.0,1.0,0.4019426807460728,1.000973508683261,0.15713163679342793
coffee_rocket,multi_image,128,modality_spatial,all,4,511,196224,21433,1175488,21412,6.0,1.0,0.38568140852404104,1.0009954202312927,0.15007589429449375
coffee_rocket,multi_image,128,oracle,vision,4,488,187392,18560,889376,18508,7.0,1.0,0.4663874164636184,1.002228631551905,0.1793268378669867
coffee_rocket,multi_image,128,oracle,all,4,511,196224,20141,914576,20084,7.0,1.0,0.43811285840457964,1.0024064094490892,0.15564433151252885
coffee_rocket,multi_image,256,fixed,vision,2,488,187392,11481,547392,11183,11.0,2.0,0.24153122151891818,1.0256902793345786,0.1512228714171775
coffee_rocket,multi_image,256,fixed,all,2,511,196224,11779,557632,11474,11.5,2.0,0.2205601100931808,1.0257790754338423,0.14382796480214033
coffee_rocket,multi_image,256,modality,vision,3,488,187392,11442,544896,11151,10.0,2.0,0.16010285833657967,0.6835416957608174,0.10099726430411322
coffee_rocket,multi_image,256,modality,all,3,511,196224,13777,578224,13482,10.0,2.0,0.4256658827353093,1.0172761665386092,0.1758870524517123
coffee_rocket,multi_image,256,spatial,vision,2,488,187392,11469,546624,11168,11.0,2.0,0.24185580372803528,1.025817842936805,0.15148321869460943
coffee_rocket,multi_image,256,spatial,all,2,511,196224,11766,556800,11457,11.0,2.0,0.2206004355175656,1.0258056039918564,0.14408699066081587
coffee_rocket,multi_image,256,spatial_shuffled,vision,2,488,187392,11470,546688,11171,11.0,2.0,0.24008314828537217,1.025639325569885,0.1513454132834043
coffee_rocket,multi_image,256,spatial_shuffled,all,2,511,196224,11767,556864,11458,11.0,2.0,0.2201678154893215,1.0257877755337121,0.14396731744196076
coffee_rocket,multi_image,256,modality_spatial,vision,2,488,187392,11469,546624,11168,11.0,2.0,0.24185580372803528,1.025817842936805,0.15148321869460943
coffee_rocket,multi_image,256,modality_spatial,all,2,511,196224,11766,556800,11457,11.0,2.0,0.2206004355175656,1.0258056039918564,0.14408699066081587
coffee_rocket,multi_image,256,oracle,vision,2,488,187392,11442,544896,11151,11.0,2.0,0.24015428750486956,1.025312543641226,0.15149589645616987
coffee_rocket,multi_image,256,oracle,all,2,511,196224,11734,554752,11436,11.0,2.0,0.22064283497889203,1.0253706771478155,0.1440961454253095
coffee_rocket,multi_image,512,fixed,vision,1,488,187392,6730,243328,5898,23.0,4.4,0.10880991032030811,1.1358753069314627,0.1349976184905433
coffee_rocket,multi_image,512,fixed,all,1,511,196224,6833,241088,5969,24.75,6.0,0.08820126165967522,1.1380656325535519,0.12852242034378272
coffee_rocket,multi_image,512,modality,vision,1,488,187392,6730,243328,5898,23.0,4.4,0.10880991032030811,1.1358753069314627,0.1349976184905433
coffee_rocket,multi_image,512,modality,all,1,511,196224,6833,241088,5969,24.75,6.0,0.08820126165967522,1.1380656325535519,0.12852242034378272
coffee_rocket,multi_image,512,spatial,vision,1,488,187392,6730,243328,5898,23.0,4.4,0.10880991032030811,1.1358753069314627,0.1349976184905433
coffee_rocket,multi_image,512,spatial,all,1,511,196224,6833,241088,5969,24.75,6.0,0.08820126165967522,1.1380656325535519,0.12852242034378272
coffee_rocket,multi_image,512,spatial_shuffled,vision,1,488,187392,6730,243328,5898,23.0,4.4,0.10880991032030811,1.1358753069314627,0.1349976184905433
coffee_rocket,multi_image,512,spatial_shuffled,all,1,511,196224,6833,241088,5969,24.75,6.0,0.08820126165967522,1.1380656325535519,0.12852242034378272
coffee_rocket,multi_image,512,modality_spatial,vision,1,488,187392,6730,243328,5898,23.0,4.4,0.10880991032030811,1.1358753069314627,0.1349976184905433
coffee_rocket,multi_image,512,modality_spatial,all,1,511,196224,6833,241088,5969,24.75,6.0,0.08820126165967522,1.1380656325535519,0.12852242034378272
coffee_rocket,multi_image,512,oracle,vision,1,488,187392,6730,243328,5898,23.0,4.4,0.10880991032030811,1.1358753069314627,0.1349976184905433
coffee_rocket,multi_image,512,oracle,all,1,511,196224,6833,241088,5969,24.75,6.0,0.08820126165967522,1.1380656325535519,0.12852242034378272
coffee_rocket,multi_image,1024,fixed,vision,1,488,187392,6730,243328,5898,23.0,4.4,0.10880991032030811,1.1358753069314627,0.1349976184905433
coffee_rocket,multi_image,1024,fixed,all,1,511,196224,6833,241088,5969,24.75,6.0,0.08820126165967522,1.1380656325535519,0.12852242034378272
coffee_rocket,multi_image,1024,modality,vision,1,488,187392,6730,243328,5898,23.0,4.4,0.10880991032030811,1.1358753069314627,0.1349976184905433
coffee_rocket,multi_image,1024,modality,all,1,511,196224,6833,241088,5969,24.75,6.0,0.08820126165967522,1.1380656325535519,0.12852242034378272
coffee_rocket,multi_image,1024,spatial,vision,1,488,187392,6730,243328,5898,23.0,4.4,0.10880991032030811,1.1358753069314627,0.1349976184905433
coffee_rocket,multi_image,1024,spatial,all,1,511,196224,6833,241088,5969,24.75,6.0,0.08820126165967522,1.1380656325535519,0.12852242034378272
coffee_rocket,multi_image,1024,spatial_shuffled,vision,1,488,187392,6730,243328,5898,23.0,4.4,0.10880991032030811,1.1358753069314627,0.1349976184905433
coffee_rocket,multi_image,1024,spatial_shuffled,all,1,511,196224,6833,241088,5969,24.75,6.0,0.08820126165967522,1.1380656325535519,0.12852242034378272
coffee_rocket,multi_image,1024,modality_spatial,vision,1,488,187392,6730,243328,5898,23.0,4.4,0.10880991032030811,1.1358753069314627,0.1349976184905433
coffee_rocket,multi_image,1024,modality_spatial,all,1,511,196224,6833,241088,5969,24.75,6.0,0.08820126165967522,1.1380656325535519,0.12852242034378272
coffee_rocket,multi_image,1024,oracle,vision,1,488,187392,6730,243328,5898,23.0,4.4,0.10880991032030811,1.1358753069314627,0.1349976184905433
coffee_rocket,multi_image,1024,oracle,all,1,511,196224,6833,241088,5969,24.75,6.0,0.08820126165967522,1.1380656325535519,0.12852242034378272
bit_allocate,chart_document,128,fixed,vision,6,648,248832,26542,1342096,26316,5.25,1.0,0.5057613417147472,1.008151036124957,0.19964120594530643
bit_allocate,chart_document,128,fixed,all,6,671,257664,28079,1365872,27808,5.25,1.0,0.48361821702299934,1.0101192047942487,0.19338840046027508
bit_allocate,chart_document,128,modality,vision,6,648,248832,24414,1313664,24174,6.0,1.0,0.3512044436827794,0.8419671689518604,0.15456719939844848
bit_allocate,chart_document,128,modality,all,6,671,257664,26954,1353488,26691,6.0,1.0,0.48626776511135295,1.009762058057888,0.20078863575113273
bit_allocate,chart_document,128,spatial,vision,5,648,248832,24204,1300224,23963,6.0,1.0,0.4309091274149181,1.0104768462051126,0.18956652263973037
bit_allocate,chart_document,128,spatial,all,5,671,257664,24838,1331968,24591,6.0,1.0,0.4179262016205758,1.010501781032169,0.18518598575029432
bit_allocate,chart_document,128,spatial_shuffled,vision,6,648,248832,26433,1332720,26189,5.0,1.0,0.5052278665959553,1.0087110159281627,0.2030211155976001
bit_allocate,chart_document,128,spatial_shuffled,all,6,671,257664,27976,1358368,27685,5.0,1.0,0.48466835192282,1.010630784445263,0.19537767379033313
bit_allocate,chart_document,128,modality_spatial,vision,5,648,248832,24204,1300224,23963,6.0,1.0,0.4309091274149181,1.0104768462051126,0.18956652263973037
bit_allocate,chart_document,128,modality_spatial,all,5,671,257664,24838,1331968,24591,6.0,1.0,0.4179262016205758,1.010501781032169,0.18518598575029432
bit_allocate,chart_document,128,oracle,vision,5,648,248832,22644,1092624,22307,6.0,1.0,0.4883115824848335,1.0136764763197936,0.20143291569221944
bit_allocate,chart_document,128,oracle,all,5,671,257664,24140,1113776,23757,6.0,1.0,0.4613297491822609,1.0159375790413097,0.19410733067432512
bit_allocate,chart_document,256,fixed,vision,3,648,248832,16154,785024,15494,9.0,1.9000000000000004,0.32351799137073783,1.0420206588678325,0.1826547841267554
bit_allocate,chart_document,256,fixed,all,3,671,257664,16576,803200,15910,9.0,2.0,0.3047404923016017,1.0418897883223608,0.17819281893463884
bit_allocate,chart_document,256,modality,vision,3,648,248832,16154,785024,15494,9.0,1.9000000000000004,0.32351799137073783,1.0420206588678325,0.1826547841267554
bit_allocate,chart_document,256,modality,all,3,671,257664,16576,803200,15910,9.0,2.0,0.3047404923016017,1.0418897883223608,0.17819281893463884
bit_allocate,chart_document,256,spatial,vision,3,648,248832,16149,784704,15487,9.0,2.0,0.32278265083879837,1.0417995182671451,0.18305355968800727
bit_allocate,chart_document,256,spatial,all,3,671,257664,16564,802432,15897,9.0,2.0,0.30392233605687324,1.0417165298263695,0.17857891290673888
bit_allocate,chart_document,256,spatial_shuffled,vision,3,648,248832,15928,770560,15235,9.0,1.8500000000000005,0.34593323616666916,1.043043294104588,0.18705940845558544
bit_allocate,chart_document,256,spatial_shuffled,all,3,671,257664,16447,794944,15748,9.0,2.0,0.3222426313253599,1.0429172890019385,0.1807359965341255
bit_allocate,chart_document,256,modality_spatial,vision,3,648,248832,16149,784704,15487,9.0,2.0,0.32278265083879837,1.0417995182671451,0.18305355968800727
bit_allocate,chart_document,256,modality_spatial,all,3,671,257664,16564,802432,15897,9.0,2.0,0.30392233605687324,1.0417165298263695,0.17857891290673888
bit_allocate,chart_document,256,oracle,vision,3,648,248832,14224,553744,13292,10.5,2.0,0.45872441674894243,1.0558223150206638,0.20018053193824942
bit_allocate,chart_document,256,oracle,all,3,671,257664,15668,571568,14686,10.5,2.0,0.4141084504126976,1.0595710682490893,0.1884591102339996
bit_allocate,chart_document,512,fixed,vision,2,648,248832,11780,505088,10580,11.25,2.0,0.2797121800463804,1.1047620694059221,0.17964612437766755
bit_allocate,chart_document,512,fixed,all,2,671,257664,12161,520640,10947,11.5,2.0,0.25170522065458417,1.104130209274514,0.17327077830890877
bit_allocate,chart_document,512,modality,vision,2,648,248832,11780,505088,10580,11.25,2.0,0.2797121800463804,1.1047620694059221,0.17964612437766755
bit_allocate,chart_document,512,modality,all,2,671,257664,12161,520640,10947,11.5,2.0,0.25170522065458417,1.104130209274514,0.17327077830890877
bit_allocate,chart_document,512,spatial,vision,2,648,248832,11787,505536,10590,11.25,2.0,0.27806913225611196,1.1041268490415594,0.1799639558102062
bit_allocate,chart_document,512,spatial,all,2,671,257664,12163,520768,10954,11.5,2.0,0.24973232287919964,1.1035212910190495,0.17356362731244404
bit_allocate,chart_document,512,spatial_shuffled,vision,2,648,248832,10804,825920,10510,10.75,2.0,0.2963538398225764,1.0265287190751844,0.18324428991176134
bit_allocate,chart_document,512,spatial_shuffled,all,2,671,257664,11205,845056,10908,10.75,2.0,0.26417802028410264,1.0261384209611937,0.17590378393492978
bit_allocate,chart_document,512,modality_spatial,vision,2,648,248832,11787,505536,10590,11.25,2.0,0.27806913225611196,1.1041268490415594,0.1799639558102062
bit_allocate,chart_document,512,modality_spatial,all,2,671,257664,12163,520768,10954,11.5,2.0,0.24973232287919964,1.1035212910190495,0.17356362731244404
bit_allocate,chart_document,512,oracle,vision,2,648,248832,8447,580944,8053,9.5,1.1500000000000004,0.5109105978071854,1.0337147282104915,0.21179752006185626
bit_allocate,chart_document,512,oracle,all,2,671,257664,9849,598128,9408,10.5,1.5,0.44413032313476863,1.0393575419209031,0.19438668578224574
bit_allocate,chart_document,1024,fixed,vision,1,648,248832,6229,548480,5820,26.0,4.0,0.11592661186903667,1.0694932471635974,0.15628071687386028
bit_allocate,chart_document,1024,fixed,all,1,671,257664,6306,549504,5882,27.5,4.5,0.09974372580265312,1.0709449768509274,0.15409899001824054
bit_allocate,chart_document,1024,modality,vision,1,648,248832,6229,548480,5820,26.0,4.0,0.11592661186903667,1.0694932471635974,0.15628071687386028
bit_allocate,chart_document,1024,modality,all,1,671,257664,6306,549504,5882,27.5,4.5,0.09974372580265312,1.0709449768509274,0.15409899001824054
bit_allocate,chart_document,1024,spatial,vision,1,648,248832,6229,548480,5820,26.0,4.0,0.11592661186903667,1.0694932471635974,0.15628071687386028
bit_allocate,chart_document,1024,spatial,all,1,671,257664,6306,549504,5882,27.5,4.5,0.09974372580265312,1.0709449768509274,0.15409899001824054
bit_allocate,chart_document,1024,spatial_shuffled,vision,1,648,248832,6229,548480,5820,26.0,4.0,0.11592661186903667,1.0694932471635974,0.15628071687386028
bit_allocate,chart_document,1024,spatial_shuffled,all,1,671,257664,6306,549504,5882,27.5,4.5,0.09974372580265312,1.0709449768509274,0.15409899001824054
bit_allocate,chart_document,1024,modality_spatial,vision,1,648,248832,6229,548480,5820,26.0,4.0,0.11592661186903667,1.0694932471635974,0.15628071687386028
bit_allocate,chart_document,1024,modality_spatial,all,1,671,257664,6306,549504,5882,27.5,4.5,0.09974372580265312,1.0709449768509274,0.15409899001824054
bit_allocate,chart_document,1024,oracle,vision,1,648,248832,6229,548480,5820,26.0,4.0,0.11592661186903667,1.0694932471635974,0.15628071687386028
bit_allocate,chart_document,1024,oracle,all,1,671,257664,6306,549504,5882,27.5,4.5,0.09974372580265312,1.0709449768509274,0.15409899001824054
model_card,chart_document,128,fixed,vision,7,784,301056,35458,1869952,35379,6.0,1.0,0.43541185981876296,1.0019683451884538,0.14857910084685463
model_card,chart_document,128,fixed,all,7,807,309888,36493,1897056,36413,6.0,1.0,0.41848837225583563,1.0019949183177057,0.14358111014574054
model_card,chart_document,128,modality,vision,7,784,301056,32522,1780352,32429,6.0,1.0,0.30801067527794157,0.8593319547344278,0.11609260815594113
model_card,chart_document,128,modality,all,7,807,309888,34932,1814304,34810,6.0,1.1000000000000014,0.42065711598185423,1.0036341655463117,0.15389687838384558
model_card,chart_document,128,spatial,vision,6,784,301056,32083,1604160,31959,7.0,1.700000000000001,0.3849516196420253,1.003621277411755,0.13873311111207265
model_card,chart_document,128,spatial,all,6,807,309888,32549,1612256,32419,7.0,1.8500000000000005,0.36566614541641906,1.0037218295909462,0.13528520868034175
model_card,chart_document,128,spatial_shuffled,vision,7,784,301056,35609,1874240,35528,6.0,1.0,0.4363135208333002,1.0020218870711868,0.1468046442086288
model_card,chart_document,128,spatial_shuffled,all,7,807,309888,36562,1898720,36480,6.0,1.0,0.41862311365416344,1.0020484602004385,0.1422063160102154
model_card,chart_document,128,modality_spatial,vision,6,784,301056,32083,1604160,31959,7.0,1.700000000000001,0.3849516196420253,1.003621277411755,0.13873311111207265
model_card,chart_document,128,modality_spatial,all,6,807,309888,32549,1612256,32419,7.0,1.8500000000000005,0.36566614541641906,1.0037218295909462,0.13528520868034175
model_card,chart_document,128,oracle,vision,6,784,301056,27731,1473728,27573,7.0,2.0,0.2573051937203701,0.8376276793782592,0.10990549610167966
model_card,chart_document,128,oracle,all,6,807,309888,30110,1505696,29924,7.5,2.0,0.38894440194264873,1.005946581698234,0.1541500640172687
model_card,chart_document,256,fixed,vision,4,784,301056,20724,926976,20331,12.0,2.0,0.35400790474437055,1.0162712274399701,0.1482185494630017
model_card,chart_document,256,fixed,all,4,807,309888,21709,950880,21314,12.0,2.0,0.3268865385394683,1.0163814439121606,0.13982966367690475
model_card,chart_document,256,modality,vision,4,784,301056,17731,833728,17304,12.0,2.6500000000000012,0.13687726264165542,0.7676896156642972,0.09060112839143288
model_card,chart_document,256,modality,all,4,807,309888,20091,864480,19634,12.0,2.700000000000001,0.3365032709037233,1.0202821980810939,0.1571161992311184
model_card,chart_document,256,spatial,vision,4,784,301056,22171,969792,21823,11.0,2.0,0.32193916551902846,1.0143999100810475,0.13503323181509733
model_card,chart_document,256,spatial,all,4,807,309888,22612,976288,22256,11.0,2.0,0.2949259686600812,1.0145784834354181,0.13004457292005803
model_card,chart_document,256,spatial_shuffled,vision,4,784,301056,21995,965696,21631,11.0,2.0,0.3338105700112595,1.0149914382454317,0.1348910228042369
model_card,chart_document,256,spatial_shuffled,all,4,807,309888,22487,973824,22120,11.0,2.0,0.30365185290711066,1.0151016547176221,0.12989570104379855
model_card,chart_document,256,modality_spatial,vision,4,784,301056,22171,969792,21823,11.0,2.0,0.32193916551902846,1.0143999100810475,0.13503323181509733
model_card,chart_document,256,modality_spatial,all,4,807,309888,22612,976288,22256,11.0,2.0,0.2949259686600812,1.0145784834354181,0.13004457292005803
model_card,chart_document,256,oracle,vision,3,784,301056,17650,828544,17178,12.0,3.0,0.19354292761527697,1.025626253251601,0.12163012378206818
