active_experts,inactive_experts,operation,repetition,host_visible_latency_us
16,48,vllm_make_from_list,10,20.57
16,48,vllm_make_from_list,11,20.346
16,48,vllm_make_from_list,12,19.867
16,48,vllm_make_from_list,13,20.298
16,48,vllm_make_from_list,14,20.854
16,48,vllm_make_from_list,15,20.35
16,48,vllm_make_from_list,16,20.45
16,48,vllm_make_from_list,17,20.998
16,48,vllm_make_from_list,18,20.374
16,48,vllm_make_from_list,19,20.336
16,48,vllm_make_from_list,20,20.473
16,48,vllm_make_from_list,21,21.452
16,48,vllm_make_from_list,22,21.087
16,48,vllm_make_from_list,23,20.977
16,48,vllm_make_from_list,24,20.793
16,48,vllm_make_from_list,25,21.479
16,48,vllm_make_from_list,26,20.703
16,48,vllm_make_from_list,27,20.498
16,48,vllm_make_from_list,28,20.904
16,48,vllm_make_from_list,29,20.532
16,48,vllm_make_from_list,30,20.564
16,48,vllm_make_from_list,31,21.439
16,48,vllm_make_from_list,32,20.981
16,48,vllm_make_from_list,33,21.033
16,48,vllm_make_from_list,34,21.065
16,48,vllm_make_from_list,35,20.595
16,48,vllm_make_from_list,36,20.54
16,48,vllm_make_from_list,37,20.797
16,48,vllm_make_from_list,38,20.737
16,48,vllm_make_from_list,39,34.305
32,32,gpu_counts_cumsum,0,20.055
32,32,gpu_counts_cumsum,1,20.883
32,32,gpu_counts_cumsum,2,21.462
32,32,gpu_counts_cumsum,3,20.975
32,32,gpu_counts_cumsum,4,21.268
32,32,gpu_counts_cumsum,5,18.986
32,32,gpu_counts_cumsum,6,19.461
32,32,gpu_counts_cumsum,7,20.493
32,32,gpu_counts_cumsum,8,17.467
32,32,gpu_counts_cumsum,9,20.616
